,2011-09-25,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29
RepaymentsOfLongTermDebt,,4600000.000,,,,6648000.000,,
RestructuringCharges,983000.000,1130000.000,747000.000,1597000.000,927000.000,217000.000,741000.000,422000.000
RestructuringReserveAccrualAdjustment,,,,0.000,,,,
RestructuringReservePeriodExpense,,,,,,217000.000,,
Revenues,127143000.000,120013000.000,128766000.000,120797000.000,121388000.000,110913000.000,119598000.000,125992000.000
SalesRevenueNet,127143000.000,120013000.000,128766000.000,120797000.000,121388000.000,110913000.000,119598000.000,125992000.000
SellingGeneralAndAdministrativeExpense,36642000.000,37842000.000,36162000.000,35223000.000,36770000.000,37742000.000,41156000.000,42532000.000
SeveranceCosts,,,547000.000,1528000.000,,194000.000,726000.000,422000.000
ShareBasedCompensation,,25000.000,23000.000,23000.000,24000.000,24000.000,1000.000,1000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodIntrinsicValue,,,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,,,,0.000,,
SubscriptionRevenue,32912000.000,33117000.000,33431000.000,33837000.000,32973000.000,32749000.000,33047000.000,36857000.000
UnrealizedGainLossOnDerivatives,,834000.000,,,,-5000.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,3581000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,57976184.000,58013362.000,58051049.000,58051607.000,-116074111.000,58051607.000,58076193.000,58077031.000
WeightedAverageNumberOfSharesOutstandingBasic,57976184.000,58013362.000,58051049.000,58051607.000,-116074111.000,58051607.000,58076193.000,58077031.000
