,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
CommonStockSharesIssued,51413000.000,51595000.000,47153000.000,46110000.000,46198000.000,46587000.000,46724000.000,46805000.000,46810000.000,46981000.000
CommonStockSharesOutstanding,51413000.000,51595000.000,47153000.000,46110000.000,46198000.000,46587000.000,46724000.000,46805000.000,46810000.000,46981000.000
CommonStockValue,51000.000,52000.000,47000.000,46000.000,46000.000,47000.000,47000.000,47000.000,47000.000,47000.000
CostMethodInvestmentsFairValueDisclosure,,,,,,,,,5000000.000,5000000.000
DeferredTaxAssetsGross,,,,13377000.000,,15200000.000,,28966000.000,,
DeferredTaxAssetsGrossCurrent,,,,,,,,8567000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,10581000.000,,,,11000.000,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,-1473000.000,,
DeferredTaxAssetsNet,,,,,,,32300000.000,,,
DeferredTaxAssetsNetCurrent,,,,,,,,-1484000.000,,
DeferredTaxAssetsNetNoncurrent,13554000.000,14961000.000,13929000.000,12137000.000,13614000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,13930000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,848000.000,,,,917000.000,,
DeferredTaxAssetsOther,,,,61000.000,,,,274000.000,,
DeferredTaxAssetsStateTaxes,,,,,,,,4733000.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,9066000.000,,,,12949000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,3692000.000,,,,6228000.000,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,7083000.000,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,1240000.000,,,,30439000.000,,
DeferredTaxLiabilitiesCurrent,,,,1556000.000,,,,,,
DeferredTaxLiabilitiesOther,,,,-21000.000,,,,50000.000,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,97000000.000,96000000.000,90000000.000,,,82800000.000,,
DueToOtherRelatedPartiesClassifiedCurrent,,,,,374000000.000,,,,,
EmployeeRelatedLiabilitiesCurrent,,9207000.000,8834000.000,8548000.000,10170000.000,8363000.000,9301000.000,8714000.000,8574000.000,8514000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,4017000.000,4275000.000,4469000.000,4750000.000,-4992.000,5233000.000,5550000.000,5952000.000,6354000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,1800000.000,1800000.000,1935000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,713000.000,360000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,249000.000,250000.000,256000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,851000.000,965000.000,1096000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,1700000.000,1700000.000,1857000.000,,
FiniteLivedIntangibleAssetsGross,,9046000.000,10654000.000,10654000.000,10654000.000,10294.000,10294000.000,10694000.000,10694000.000,10694000.000
FiniteLivedIntangibleAssetsNet,,5029000.000,6379000.000,6185000.000,5904000.000,5302.000,5061000.000,5144000.000,4742000.000,
FurnitureAndFixturesGross,,,,1714000.000,,,,1848000.000,,
Goodwill,1682000.000,1682000.000,1682000.000,1682000.000,1682000.000,1682000.000,1682000.000,1682000.000,1682000.000,1682000.000
InsuranceSettlementsReceivable,,,,,,21217000.000,20563000.000,20563000.000,,
IntangibleAssetsNetExcludingGoodwill,,,,6185000.000,5904000.000,5302000.000,5061000.000,5144000.000,4742000.000,4340000.000
InventoryFinishedGoods,,17618000.000,14262000.000,14858000.000,10791000.000,9529000.000,10435000.000,12653000.000,12239000.000,10967000.000
InventoryNet,81669000.000,80177000.000,82434000.000,58629000.000,37453000.000,34613000.000,44538000.000,41760000.000,42090000.000,41492000.000
InventoryRawMaterials,,60508000.000,65765000.000,42926000.000,25721000.000,22490000.000,33288000.000,28899000.000,29809000.000,30447000.000
InventoryWorkInProcess,,2051000.000,2407000.000,845000.000,941000.000,2594000.000,815000.000,208000.000,42000.000,78000.000
LiabilitiesAndStockholdersEquity,374287000.000,401764000.000,356304000.000,336582000.000,333456000.000,332261000.000,313340000.000,289771000.000,234224000.000,214572000.000
LiabilitiesCurrent,25555000.000,40326000.000,29310000.000,21146000.000,24164000.000,67515000.000,64576000.000,58404000.000,26215000.000,33639000.000
LineOfCreditFacilityAmountOutstanding,,200000.000,200000.000,205000.000,205000.000,205000.000,212000.000,221000.000,,
LineOfCreditFacilityMaximumBorrowingCapacity,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,
LitigationReserve,,0.000,0.000,0.000,0.000,,,,,
LossContingencyAccrualAtCarryingValue,,,,,,,,,250000.000,
LossContingencyRangeOfPossibleLossMaximum,,,,,,36000000.000,,,,
LossContingencyRangeOfPossibleLossMinimum,,,,,,34000000.000,,,,
MachineryAndEquipmentGross,,,,60206000.000,,,,65151000.000,,
MoneyMarketFundsAtCarryingValue,,80498000.000,70520000.000,70550000.000,70588000.000,70620000.000,60647000.000,,,
OperatingLossCarryforwardsValuationAllowance,,,,1800000.000,,,,2300000.000,,
OtherAccruedLiabilitiesCurrent,,4212000.000,6210000.000,4205000.000,3079000.000,3494000.000,5161000.000,5814000.000,6419000.000,5738000.000
OtherAccruedLiabilitiesNoncurrent,,,6561000.000,5083000.000,5445000.000,4173000.000,4241000.000,6185000.000,4977000.000,4818000.000
OtherAssetsCurrent,4726000.000,3401000.000,4579000.000,8967000.000,9516000.000,6399000.000,6792000.000,10212000.000,7957000.000,7375000.000
OtherAssetsNoncurrent,4940000.000,5029000.000,6379000.000,818000.000,818000.000,814000.000,818000.000,5817000.000,5818000.000,5818000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentGross,,,,84621000.000,,,,90597000.000,,
PropertyPlantAndEquipmentNet,33466000.000,35066000.000,35938000.000,34287000.000,34806000.000,33172000.000,32001000.000,30343000.000,28586000.000,26866000.000
RecordedUnconditionalPurchaseObligation,,,,12503000.000,,,,16610000.000,,
RecordedUnconditionalPurchaseObligationDueAfterFifthYear,,,,399000.000,,,,,,
RecordedUnconditionalPurchaseObligationDueWithinOneYear,,,,8625000.000,,,,12601000.000,,
RetainedEarningsAccumulatedDeficit,167144000.000,176838000.000,181682000.000,178096000.000,167407000.000,117810000.000,98027000.000,74872000.000,49405000.000,19010000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,1053000.000,,,1488000.000,1569000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,2735518.000,,2005180.000,1502394.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,2024373.000,2213447.000,,,2779222.000,2956960.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,11.580,11.710,,,13.300,13.280,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,6.730,6.820,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,11.700,11.600,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,5540384.000,3167000.000,,,1141381.000,464000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,5968523.000,5958498.000,5855000.000,,5947265.000,5867940.000,5603000.000,5726000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,12.760,12.720,,,12.540,12.380,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,5339006.000,3134000.000,,,1126951.000,457000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,5411346.000,5429447.000,,,5499726.000,5456715.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,12.700,12.660,,,12.590,12.450,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,4114872.000,2932000.000,,,1039233.000,411000.000,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeLowerBound,,,,0.000,,,,0.000,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound,,,,310000.000,,,,372000.000,,
StockholdersEquity,342784000.000,355787000.000,320433000.000,310353000.000,303847000.000,260573000.000,244523000.000,225182000.000,203032000.000,176115000.000
UndistributedEarningsOfForeignSubsidiaries,,,,,,87000000.000,86000000.000,,75000000.000,66600000.000
UnrecognizedTaxBenefits,,,,6615000.000,,,,7247000.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,69000.000,,,,6400000.000,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,5400000.000,,,,6200000.000,,
ValuationAllowanceAmount,,,,,,25800000.000,32500000.000,37000000.000,,
