,2011-07-30,2011-10-29,2012-04-28,2012-10-27,2013-05-04,2013-08-03,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
ResearchAndDevelopmentExpense,21805000.000,21633000.000,21789000.000,26741000.000,20204000.000,18769000.000,17103000.000,16452000.000,16603000.000,17324000.000,16313000.000,16102000.000,17339000.000,19030000.000,19155000.000,18836000.000,18264000.000,17738000.000,18169000.000
RestructuringAndRelatedCostIncurredCost,,,,,3300000.000,,1000000.000,100000.000,,,,0.000,0.000,,,,,,
RestructuringAndRelatedCostNumberOfPositionsEliminated,,,,,17.000,,29.000,,17.000,,,,,,,,,,
RestructuringCharges,,,,821000.000,210000.000,680000.000,1084000.000,46000.000,-18000.000,-113000.000,9000.000,,,,,,,,
RestructuringCosts,,,,,81000.000,,,,1100000.000,,,,,,,,,,
Revenues,46694000.000,39725000.000,40258000.000,63905000.000,52540000.000,53762000.000,36873000.000,42810000.000,53784000.000,54846000.000,55912000.000,58307000.000,61581000.000,51450000.000,53775000.000,61316000.000,62729000.000,42724000.000,39564000.000
SalesRevenueNet,46694000.000,39725000.000,40258000.000,63905000.000,52540000.000,53762000.000,36873000.000,42810000.000,53784000.000,54846000.000,55912000.000,58307000.000,61581000.000,51450000.000,53775000.000,61316000.000,62729000.000,42724000.000,39564000.000
SellingAndMarketingExpense,8429000.000,8545000.000,6888000.000,12774000.000,5682000.000,5527000.000,5450000.000,5475000.000,5559000.000,5806000.000,5811000.000,5254000.000,5875000.000,5937000.000,5723000.000,5939000.000,5984000.000,5654000.000,5372000.000
ShareBasedCompensation,,,2826000.000,,2033000.000,,1488000.000,,,,1734000.000,,,,1892000.000,,,,1529000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,400000.000,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,178570.000,459834.000,728912.000,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,25000.000,,368680.000,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,,,,1700000.000,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,2.670,3.260,2.210,,,,,,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,12.890,11.180,15.070,,,,,,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,6.670,,4.590,,,,,,,,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,113142.000,9949.000,8878.000,,,,,,,,,,,,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,,,1000.000,,,,153000.000,,,,136000.000,,,,
UnrealizedGainLossOnSecurities,,,,,528000.000,,379000.000,,,,140000.000,,,,28000.000,,,,-3000.000
WeightedAverageNumberOfDilutedSharesOutstanding,31913.000,32139.000,32661.000,33383000.000,33912000.000,34259000.000,34367000.000,34622000.000,34790000.000,-69086000.000,35395000.000,36602000.000,36785000.000,-72113000.000,36872000.000,37182000.000,38001000.000,-74626000.000,38156000.000
WeightedAverageNumberOfSharesOutstandingBasic,31913.000,32139.000,32661.000,33383000.000,33912000.000,34259000.000,34367000.000,34622000.000,34790000.000,-69086000.000,35395000.000,35604000.000,36046000.000,-71155000.000,36872000.000,37182000.000,37666000.000,-74291000.000,38156000.000
