,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DeferredTaxAssetsValuationAllowance,,,5928000.000,,,,17668000.000,,,,36909000.000,,,,49211000.000,,,,70722000.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,,,0.000,0.000,,,0.000,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,347000.000,402000.000,471000.000,370000.000,,,719000.000,,,,2753000.000,,,,2237000.000,,,,5869000.000,4000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,14200000.000,15900000.000,8800000.000,8600000.000,12200000.000,12700000.000,27300000.000,,,,34900000.000,,,,13400000.000,
EquityMethodInvestments,,,,,,,1500000.000,1403000.000,1108000.000,585000.000,800000.000,196000.000,557000.000,241000.000,,215000.000,,435000.000,65000.000,0.000
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,0.000,0.000,0.000,0.000,0.000,,,,,,,,0.000,
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,,,0.000,0.000,0.000,0.000,0.000,,,,,,,,0.000,
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,,,,,,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,,,,,,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
InterestReceivable,,2000.000,,,,,,,,,,,,,,,,,,
Liabilities,1810000.000,1914000.000,2093000.000,2105000.000,1827000.000,2221000.000,5844000.000,6361000.000,7132000.000,8874000.000,10247000.000,6683000.000,7747000.000,10221000.000,11763000.000,13216000.000,12165000.000,12521000.000,14325000.000,11597000.000
LiabilitiesAndStockholdersEquity,34985000.000,36326000.000,32814000.000,61167000.000,56240000.000,51225000.000,47545000.000,92763000.000,85829000.000,77499000.000,65572000.000,175777000.000,164454000.000,152807000.000,138613000.000,122060000.000,158722000.000,142398000.000,122543000.000,106319000.000
LiabilitiesCurrent,1810000.000,1914000.000,2086000.000,2094000.000,1812000.000,2156000.000,5774000.000,6287000.000,7054000.000,8803000.000,10174000.000,6609000.000,7598000.000,9863000.000,11243000.000,11807000.000,10740000.000,11266000.000,13209000.000,10591000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,4777000.000,,,,3855000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,973000.000,,,,986000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,1000000.000,1000000.000,924000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,1000000.000,1000000.000,985000.000,,,,924000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,900000.000,900000.000,960000.000,,,,985000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,900000.000,900000.000,935000.000,,,,960000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,900000.000,900000.000,,,,,,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,100000.000,100000.000,,,,,,
OtherAccruedLiabilitiesCurrent,114000.000,73000.000,45000.000,,,,178000.000,,,,712000.000,,,,2242000.000,,,,2465000.000,2000.000
OtherAssetsNoncurrent,275000.000,93000.000,93000.000,88000.000,88000.000,88000.000,,,,,130000.000,,0.000,0.000,0.000,,23000.000,23000.000,23000.000,23000.000
OtherLiabilitiesNoncurrent,,,7000.000,11000.000,15000.000,65000.000,70000.000,74000.000,78000.000,71000.000,73000.000,74000.000,149000.000,358000.000,520000.000,,,,1116000.000,1006000.000
OtherPrepaidExpenseCurrent,200000.000,28000.000,,,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,209000.000,460000.000,574000.000,481000.000,917000.000,841000.000,650000.000,605000.000,1247000.000,1448000.000,1647000.000,1886000.000,3434000.000,3541000.000,3002000.000,2542000.000,2458000.000,2459000.000,2056000.000,2048000.000
PrepaidInsurance,9000.000,211000.000,,,,,,,,,,,,,,,,,,
PrepaidRent,,29000.000,,,,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,456000.000,,,,,,,,,4053000.000,4505000.000,5502000.000,5764000.000,8600000.000,10733000.000,11591000.000,11603000.000,12074000.000,9192000.000,8979000.000
PropertyPlantAndEquipmentNet,434000.000,654000.000,756000.000,895000.000,890000.000,730000.000,880000.000,1202000.000,1909000.000,3103000.000,3367000.000,4159000.000,4208000.000,6717000.000,8313000.000,8667000.000,8149000.000,8047000.000,5572000.000,4707000.000
RestrictedCashAndCashEquivalents,,,,,,,,,,,,109000.000,109000.000,109000.000,,109000.000,0.000,0.000,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,197000.000,,,,0.000,
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,,88000.000,88000.000,197000.000,197000.000,197000.000,88000.000,527000.000,527000.000,439000.000,439000.000,439000.000,439000.000,439000.000,439000.000
RestructuringReserve,,,,,,,,,,,,,,,,,,,3406000.000,2626000.000
RestructuringReserveCurrent,,,,,,,,,,,,,,,,,,,3000000.000,2600000.000
RetainedEarningsAccumulatedDeficit,-8824000.000,-11942000.000,-16134000.000,-21291000.000,-27287000.000,-34178000.000,-45178000.000,-52992000.000,-62885000.000,-75808000.000,-94698000.000,-111904000.000,-129394000.000,-147316000.000,-167917000.000,-189675000.000,-208243000.000,-227534000.000,-250177000.000,-265400000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,,,,1461283.000,,,,2201432.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,,,,,13.200,,,,17.710,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,,,,,,,,2970000.000,,,,45000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,,,4650114.000,,,,4611392.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,,21.490,,,,14.420,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,,,,,,,,2759000.000,,,,45000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,,,,,,,,,,3948127.000,,,,4074825.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,,20.930,,,,14.820,
SharePrice,,,,,,,,,,,,,,,,,7.000,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,,,,,2058000.000,,,,45000.000,
ShortTermInvestments,,,16615000.000,16515000.000,26152000.000,28489000.000,26349000.000,33331000.000,64815000.000,60041000.000,53817000.000,34641000.000,85381000.000,90830000.000,83438000.000,89610000.000,51759000.000,80515000.000,70458000.000,73669000.000
StockholdersEquity,-8017000.000,34412000.000,30721000.000,59062000.000,54413000.000,49004000.000,41701000.000,86402000.000,78697000.000,68625000.000,55325000.000,169094000.000,156707000.000,142586000.000,126850000.000,108844000.000,146557000.000,129877000.000,108218000.000,94722000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,33175000.000,34412000.000,30721000.000,59062000.000,54413000.000,49004000.000,41701000.000,86402000.000,78697000.000,68625000.000,55325000.000,169094000.000,156707000.000,142586000.000,126850000.000,108844000.000,146557000.000,129877000.000,108218000.000,94722000.000
UnrecognizedTaxBenefits,,,,,,,0.000,,,,0.000,,,,,,,,0.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,0.000,,,,0.000,,,,,,,,0.000,
