,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,2384407.000,2384407.000,2384407.000,2384407.000,2384407.000,2384407.000,2384407.000,2384407.000,,2384407.000,2384407.000,2384407.000,2384407.000,15548407.000,17454407.000,17374407.000,17677407.000,17959621.000,17959621.000
CommonStockSharesOutstanding,2384407.000,2384407.000,2384407.000,2384407.000,2384407.000,2384407.000,2384407.000,2384407.000,,2384407.000,2384407.000,2384407.000,2384407.000,15548407.000,17454407.000,17374407.000,17677407.000,17959621.000,17959621.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,,,,4164000.000,6070000.000,5990000.000,,,
CommonStockSharesSubscriptions,,,,,,,,,,,,,,2082000.000,3035000.000,2995000.000,,,
CommonStockValue,239.000,239.000,239.000,239.000,239.000,239.000,239.000,239.000,239.000,239.000,239.000,239.000,239.000,1555.000,1745.000,1737.000,1768.000,1796.000,1796.000
DeferredCostsAndOtherAssets,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000
DeferredOfferingCosts,,,,,,,,,,,,,,,,,25000.000,,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,1636000.000,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,94406.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,,,,596000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,,,,,,,91000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,,,,,,,,,231000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,,,,,,,,,,,,,,,,718000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,1636000.000,,,
DepositsAssetsNoncurrent,,,,,,,,,,,,,,,,50000.000,75000.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,99661.000,135584.000,153562.000,-176851.000,197728.000,220621.000,244719.000,-269896.000,292134.000,317772.000,,,,,,
DueToRelatedPartiesCurrent,15000.000,37550.000,56488.000,72029.000,92629.000,108820.000,125837.000,142943.000,163343.000,178902.000,196654.000,213934.000,234981.000,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,,,,9852599.000,10467212.000,8199207.000,7970851.000
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,,,,,,,,0.000,0.000
InterestPayableCurrent,,,,,,,,,,17477.000,21212.000,,29933.000,,,,,,
Liabilities,,,,,,153487.000,,,,,,,317672.000,,,2085272.000,2148630.000,687272.000,527995.000
LiabilitiesAndStockholdersEquity,100.000,,5.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,,,,1978862.000,2452462.000,1797042.000,1596998.000,1093266.000,323171.000
LiabilitiesCurrent,15576.000,51148.000,77710.000,99586.000,135509.000,153487.000,176777.000,197653.000,220546.000,244644.000,269795.000,292034.000,317672.000,,,1940272.000,2048630.000,632272.000,517995.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,0.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,36970.000,25879.000,14788.000,26419.000
OperatingLossCarryforwards,,,,,,154000.000,177000.000,140000.000,221000.000,245000.000,270000.000,,318000.000,318000.000,797000.000,,,,
OperatingLossCarryforwardsValuationAllowance,,,,,,,,,,,,94406.000,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,15000.000,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,,,,,,,,,,,,,44102.000,40351.000,61417.000,31887.000
PropertyPlantAndEquipmentNet,,,,,,,,,,,,,,,12339.000,97701.000,96644.000,93452.000,90259.000
RetainedEarningsAccumulatedDeficit,-16890357.000,-16926029.000,-16952586.000,-16974442.000,-17010365.000,-17028343.000,-17051633.000,-17072509.000,-17095402.000,-17119500.000,-17144676.000,-17166915.000,-17192553.000,-17345691.000,-17825091.000,-21145348.000,-22802820.000,-26929905.000,-28636603.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,,,,,0.000,0.000,750000.000,750000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,0.000,0.000,,,0.000,,,3600000.000,4275000.000,4425000.000,4675000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,,,3.780,3.660,1.370,1.370
StockholdersEquity,-15476.000,-51148.000,-77705.000,-99561.000,-135484.000,-153462.000,-176752.000,-197628.000,-220521.000,-244619.000,-269795.000,-292034.000,-317672.000,1978862.000,2452462.000,-288230.000,-551632.000,405994.000,-204824.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,-153462.000,,,,,,,,,,-288230.000,-551632.000,405994.000,-204824.000
