,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31
Revenues,56211000.000,56875000.000,55625000.000,61292000.000,52043000.000,57537000.000,64331000.000,58473000.000,50501000.000,58601000.000,59902000.000
RoyaltyIncomeNonoperating,566000.000,,,,,,,,,,
SalesRevenueNet,56211000.000,56875000.000,55625000.000,61292000.000,52043000.000,57537000.000,64331000.000,58473000.000,50501000.000,58601000.000,59902000.000
SellingGeneralAndAdministrativeExpense,9571000.000,11859000.000,13260000.000,10008000.000,10631000.000,11706000.000,16538000.000,14700000.000,12942000.000,13607000.000,14212000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,,1736000.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,442000.000,2500.000,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,32.590,32.590,,,,,
ValuationAllowancesAndReservesPeriodIncreaseDecrease,,,,,-47795000.000,,,,-54659000.000,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,481000.000,346000.000,321000.000,-803000.000,171000.000,376000.000,357000.000
WeightedAverageNumberOfDilutedSharesOutstanding,13149000.000,13304000.000,13683000.000,-26685000.000,13550000.000,13584000.000,13730000.000,-27217000.000,13751000.000,14066000.000,14220000.000
WeightedAverageNumberOfSharesOutstandingBasic,12726000.000,12761000.000,12986000.000,-25595000.000,13069000.000,13238000.000,13409000.000,-26414000.000,13580000.000,13690000.000,13863000.000
