,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000.000,500000.000,500000000.000,500000.000,500000.000,500000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,45321000.000,45392000.000,46721000.000,47959.000,48159.000,48316000.000,48457.000,48534.000,49324.000,49350000.000,49366000.000,49402000.000,49465000.000,49479000.000,49990000.000,50169000.000,50226000.000,50234000.000,50486000.000
CommonStockSharesOutstanding,45321000.000,45392000.000,46721000.000,47959.000,48159.000,48316000.000,48457.000,48534.000,49324.000,49350000.000,49366000.000,49402000.000,49465000.000,49479000.000,49990000.000,50169000.000,50226000.000,50234000.000,50486000.000
CommonStockValue,4000.000,4000.000,4000.000,4000.000,4000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000
CustomerRefundLiabilityCurrent,,,,,,,,,13987000.000,12110000.000,14847000.000,15161000.000,14689000.000,14400000.000,15938000.000,14793000.000,,13074000.000,
DeferredFinanceCostsCurrentNet,1140000.000,1125000.000,1108000.000,1090000.000,1073000.000,1055000.000,1039000.000,1021000.000,1004000.000,986000.000,1143000.000,1122000.000,1099000.000,1078000.000,,570000.000,1102000.000,1294000.000,978000.000
DeferredFinanceCostsNoncurrentNet,4112000.000,3844000.000,3578000.000,3312000.000,3049000.000,2789000.000,2539000.000,2291000.000,2045000.000,2456000.000,1840000.000,1569000.000,1301000.000,1038000.000,,938000.000,472000.000,272000.000,222000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,14339000.000,,,,5330000.000,
DeferredRevenueCurrent,2499000.000,2187000.000,1278000.000,1278000.000,0.000,0.000,,,,,,,,,,,,,
DeferredTaxAssetsDeferredIncome,,91000.000,,,,352000.000,,,,273000.000,,,,194000.000,,,,104000.000,
DeferredTaxAssetsGross,,9353000.000,,,,10123000.000,,,,12269000.000,,,,13143000.000,,,,13388000.000,
DeferredTaxAssetsLiabilitiesNet,,-7473000.000,,,,-5765000.000,,,,-4061000.000,,,,,,,,4201000.000,
DeferredTaxAssetsNet,,9002000.000,,,,9976000.000,,,,11920000.000,,,,12691000.000,,,,9531000.000,
DeferredTaxAssetsNetCurrent,5132000.000,3798000.000,3798000.000,4995000.000,6331000.000,6847000.000,7562000.000,7815000.000,7186000.000,7605000.000,7418000.000,7417000.000,7643000.000,7170000.000,7137000.000,7208000.000,7734000.000,5331000.000,0.000
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,,,,,,,,3812000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,47000.000,,,,110000.000,,,,170000.000,,,,217000.000,
DeferredTaxAssetsOther,,82000.000,,,,118000.000,,,,304000.000,,,,114000.000,,,,146000.000,
DeferredTaxAssetsStateTaxes,,1373000.000,,,,1474000.000,,,,934000.000,,,,709000.000,,,,843000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,,,,,301000.000,,,,298000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,909000.000,,,,1020000.000,,,,685000.000,,,,628000.000,,,,557000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,26000.000,,,,13000.000,,,,13000.000,,,,164000.000,,,,92000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsContingencies,,1260000.000,,,,4277000.000,,,,5313000.000,,,,5708000.000,,,,5585000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,3082000.000,,,,0.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,,,,,,,,,,,,,,,,,,308000.000,
DeferredTaxAssetsValuationAllowance,,351000.000,,,,147000.000,,,,349000.000,,,,452000.000,,,,3857000.000,
DeferredTaxLiabilities,,16475000.000,,,,15741000.000,,,,15981000.000,,,,1648000.000,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,13007000.000,,,,11176000.000,,,,10227000.000,,,,9157000.000,,,,1299000.000,
DeferredTaxLiabilitiesNoncurrent,14604000.000,11271000.000,11271000.000,11573000.000,12660000.000,12612000.000,12016000.000,11500000.000,10976000.000,11666000.000,11409000.000,10786000.000,10384000.000,8818000.000,8564000.000,8411000.000,8028000.000,1130000.000,0.000
DeferredTaxLiabilitiesOther,,22000.000,,,,22000.000,,,,22000.000,,,,22000.000,,,,22000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,,,5160000.000,,,,4009000.000,
EmployeeRelatedLiabilitiesCurrent,6344000.000,9288000.000,6149000.000,8155000.000,10537000.000,11826000.000,7879000.000,9207000.000,6883000.000,5380000.000,6453000.000,7833000.000,7691000.000,4761000.000,6322000.000,7240000.000,8518000.000,4315000.000,5777000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,12000000.000,,,,10500000.000,,,,7500000.000,,,,4700000.000,,,,2000000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,31871000.000,29204000.000,,,,32935000.000,,,,36671000.000,,,,40454000.000,,,,19799000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,21355000.000,18258000.000,,,,15215000.000,,,,12171000.000,,,,9048000.000,,,,1622000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,3731000.000,,,,3731000.000,,,,3803000.000,,,,3740000.000,,,,933000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,933000.000,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,3696000.000,3097000.000,,,,3043000.000,,,,3090000.000,,,,3016000.000,,,,811000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,3731000.000,3696000.000,,,,3097000.000,,,,3094000.000,,,,3063000.000,,,,811000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,3731000.000,3731000.000,,,,3696000.000,,,,3167000.000,,,,3067000.000,,,,857000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,3731000.000,3731000.000,,,,3731000.000,,,,3768000.000,,,,3140000.000,,,,861000.000,
FiniteLivedIntangibleAssetsGross,69048000.000,65448000.000,,,,65448000.000,,,,65764000.000,,,,65528000.000,,,,25694000.000,
FiniteLivedIntangibleAssetsNet,37177000.000,36244000.000,35312000.000,34378000.000,33445000.000,32513000.000,31580000.000,30648000.000,29715000.000,29093000.000,27913000.000,26962000.000,26018000.000,25074000.000,24137000.000,23202000.000,22268000.000,5895000.000,5621000.000
Goodwill,81572000.000,81572000.000,81572000.000,81572000.000,81572000.000,81572000.000,81572000.000,81572000.000,81572000.000,82522000.000,82522000.000,82522000.000,82522000.000,82522000.000,82522000.000,82522000.000,82522000.000,82522000.000,82522000.000
IncomeTaxesReceivable,800000.000,,2092000.000,2094000.000,,,,,3056000.000,4394000.000,6725000.000,1866000.000,557000.000,0.000,315000.000,,658000.000,2027000.000,1985000.000
Liabilities,,,,,,,,,,,,,,,125734000.000,125131000.000,118734000.000,,97086000.000
LiabilitiesAndStockholdersEquity,207628000.000,211745000.000,211648000.000,229277000.000,253309000.000,257260000.000,263226000.000,252004000.000,265378000.000,262829000.000,259414000.000,252145000.000,249040000.000,244656000.000,220760000.000,222330000.000,216075000.000,185078000.000,181221000.000
LiabilitiesCurrent,33329000.000,36978000.000,32474000.000,39507000.000,48486000.000,45669000.000,59124000.000,42829000.000,54634000.000,55757000.000,64947000.000,58462000.000,58426000.000,54794000.000,64132000.000,63764000.000,57975000.000,51469000.000,57836000.000
LiabilitiesNoncurrent,190312000.000,187672000.000,180131000.000,181153000.000,188276000.000,183026000.000,181504000.000,163085000.000,173060000.000,171657000.000,171665000.000,162578000.000,158861000.000,150800000.000,,,,98833000.000,
LineOfCreditFacilityAmountOutstanding,4500000.000,4500000.000,,,,4500000.000,,,,4500000.000,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,11000000.000,,,,,,,,,,,,,,,,,,
LitigationReserveCurrent,3655000.000,4378000.000,6509000.000,8895000.000,12697000.000,15283000.000,17683000.000,18401000.000,17216000.000,18625000.000,18675000.000,18711000.000,18943000.000,19118000.000,19064000.000,19405000.000,,,
LongTermDebt,,147769000.000,,,135995000.000,133304000.000,130613000.000,116704000.000,114250000.000,111795000.000,109340000.000,100068000.000,96527000.000,94258000.000,69489000.000,67220000.000,64951000.000,55182000.000,51833000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,93356000.000,,,91019000.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,11040000.000,,,2691000.000,10763000.000,8073000.000,4909000.000,2455000.000,9820000.000,,,,9076000.000,,,,11032000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,10253000.000,,,9996000.000,91019000.000,91018000.000,83036000.000,83036000.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,11040000.000,,,10763000.000,9996000.000,9996000.000,9119000.000,9119000.000,83036000.000,76063000.000,77741000.000,76753000.000,0.000,0.000,0.000,0.000,0.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,11040000.000,,,10763000.000,10763000.000,10763000.000,9820000.000,9820000.000,9119000.000,9119000.000,8538000.000,8429000.000,76753000.000,51223000.000,51223000.000,51223000.000,0.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,11040000.000,,,10763000.000,10763000.000,10763000.000,9820000.000,9820000.000,9820000.000,9820000.000,9193000.000,9076000.000,8429000.000,3959000.000,3959000.000,3959000.000,44150000.000,37402000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,,,,14338000.000,4596000.000,2269000.000,,14307000.000,12038000.000,9769000.000,,14431000.000
LongTermNotesPayable,139489000.000,136729000.000,133969000.000,127923000.000,125232000.000,122541000.000,108396000.000,106885000.000,105311000.000,101975000.000,92547000.000,90875000.000,87451000.000,85182000.000,51073000.000,51060000.000,50955000.000,43878000.000,36932000.000
LossContingencyEstimateOfPossibleLoss,,1500000.000,1800000.000,2500000.000,3800000.000,4500000.000,5200000.000,5400000.000,5400000.000,5400000.000,5400000.000,5400000.000,5400000.000,5400000.000,5400000.000,5400000.000,5400000.000,5400000.000,5400000.000
NotesPayableCurrent,11040000.000,11040000.000,11040000.000,10763000.000,10763000.000,10763000.000,22217000.000,9819000.000,8939000.000,9820000.000,16793000.000,9193000.000,9076000.000,9076000.000,16637000.000,14652000.000,12422000.000,9738000.000,13702000.000
OperatingLeasesFutureMinimumPaymentsDue,6414000.000,6754000.000,6440000.000,7426000.000,7050000.000,6620000.000,6999000.000,6585000.000,8350000.000,7797000.000,7142000.000,6620000.000,6089000.000,6931000.000,6380000.000,5833000.000,5363000.000,4841000.000,4376000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,1620000.000,1740000.000,1328000.000,903000.000,460000.000,1883000.000,1625000.000,1125000.000,574000.000,2290000.000,,,,2201000.000,,,,1800000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,785000.000,789000.000,1033000.000,1037000.000,308000.000,308000.000,309000.000,660000.000,601000.000,601000.000,601000.000,601000.000,842000.000,842000.000,843000.000,847000.000,310000.000,318000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,838000.000,986000.000,1016000.000,1267000.000,1285000.000,1042000.000,1118000.000,1143000.000,1477000.000,668000.000,669000.000,669000.000,672000.000,872000.000,872000.000,873000.000,890000.000,851000.000,868000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,1272000.000,1409000.000,1441000.000,1599000.000,1622000.000,1293000.000,1577000.000,1596000.000,1945000.000,1485000.000,1495000.000,1497000.000,1503000.000,942000.000,942000.000,943000.000,964000.000,903000.000,925000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,1643000.000,1769000.000,1801000.000,1853000.000,1875000.000,1630000.000,1908000.000,1949000.000,2278000.000,1938000.000,1937000.000,1943000.000,1946000.000,1764000.000,1764000.000,1766000.000,1794000.000,977000.000,998000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,628000.000,65000.000,65000.000,771000.000,771000.000,464000.000,463000.000,463000.000,1416000.000,815000.000,815000.000,815000.000,815000.000,310000.000,310000.000,310000.000,310000.000,0.000,2000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,413000.000,,,,,,,,,,1625000.000,1095000.000,552000.000,,1650000.000,1098000.000,558000.000,,1265000.000
OtherLiabilitiesCurrent,8213000.000,8252000.000,6062000.000,8371000.000,6461000.000,5311000.000,4353000.000,3713000.000,5167000.000,8452000.000,7014000.000,5400000.000,5519000.000,5615000.000,5644000.000,5592000.000,2979000.000,4409000.000,5046000.000
OtherLiabilitiesNoncurrent,2890000.000,2694000.000,2417000.000,2150000.000,1898000.000,2204000.000,1968000.000,1871000.000,2139000.000,2259000.000,2762000.000,2455000.000,2600000.000,2006000.000,1965000.000,1896000.000,1776000.000,2356000.000,2318000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,,,,,,,,,,,,,,,,,
PreferredStockSharesAuthorized,0.000,50000000.000,,,,,,,,,,,,,,,,,
PreferredStockSharesIssued,0.000,0.000,,,,,,,,,,,,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,,,,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,2451000.000,2876000.000,3258000.000,2720000.000,2756000.000,4400000.000,3968000.000,3142000.000,12262000.000,12559000.000,12639000.000,12789000.000,12044000.000,12933000.000,12774000.000,12705000.000,12878000.000,12686000.000,15055000.000
PropertyPlantAndEquipmentGross,48714000.000,52561000.000,54832000.000,58301000.000,60846000.000,64493000.000,67025000.000,69163000.000,69781000.000,73155000.000,74932000.000,76753000.000,77982000.000,79918000.000,81359000.000,82541000.000,78847000.000,80842000.000,83651000.000
PropertyPlantAndEquipmentNet,18237000.000,20669000.000,21450000.000,23479000.000,24323000.000,26247000.000,26977000.000,27171000.000,26681000.000,27647000.000,27070000.000,26628000.000,25592000.000,25515000.000,24856000.000,24217000.000,23740000.000,23735000.000,24054000.000
ReceivablesNetCurrent,24132000.000,23044000.000,19424000.000,23665000.000,30593000.000,19649000.000,16987000.000,16634000.000,16654000.000,15047000.000,14609000.000,15008000.000,13793000.000,17965000.000,13271000.000,11606000.000,10309000.000,11484000.000,12817000.000
RestrictedCashAndCashEquivalents,,1400000.000,,,,1100000.000,,,,9700000.000,,,,700000.000,,,,1400000.000,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,7516000.000,7511000.000,,7502000.000,7500000.000
RetainedEarningsAccumulatedDeficit,-17874000.000,-11901000.000,-10080000.000,1115000.000,16569000.000,24438000.000,30783000.000,36696000.000,36217000.000,33838000.000,29436000.000,30162000.000,29848000.000,32043000.000,32123000.000,33599000.000,32885000.000,20590000.000,17631000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,4791943.000,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,0.610,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,7912719.000,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,3.790,,,,,,,,,,,,,,,,,,
StockholdersEquity,17316000.000,24073000.000,31517000.000,48124000.000,65033000.000,74234000.000,81722000.000,88919000.000,92318000.000,91172000.000,87749000.000,89567000.000,90179000.000,93856000.000,95026000.000,97199000.000,97341000.000,86245000.000,84135000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,95026000.000,97199000.000,97341000.000,,84135000.000
UnamortizedDebtIssuanceExpense,300000.000,300000.000,300000.000,,,300000.000,,,,300000.000,,,,,,,,,
UnrecognizedTaxBenefits,,279000.000,,,,546000.000,,,,948000.000,,,,895000.000,,,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,,,,900000.000,,,,900000.000,,,,1000000.000,
