,2011-06-18,2011-09-10,2012-06-23,2012-09-15,2013-06-22,2013-09-14,2014-07-12,2014-10-04,2015-07-18,2015-10-10,2016-07-16,2016-10-08
InterestExpense,3242000.000,3412000.000,3156000.000,3071000.000,2265000.000,2197000.000,5475000.000,5467000.000,4894000.000,4983000.000,4437000.000,4419000.000
InventoryLIFOReservePeriodCharge,658000.000,,790000.000,,764000.000,,,,,,,
NetCashProvidedByUsedInDiscontinuedOperations,-198000.000,,-64000.000,,-256000.000,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-2251000.000,,5465000.000,,157000.000,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2251000.000,,5465000.000,,157000.000,,,,,,,
NetCashProvidedByUsedInInvestingActivities,-10384000.000,,-6596000.000,,-9252000.000,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-10384000.000,,-6596000.000,,-9252000.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,6722000.000,,-19188000.000,,7417000.000,,,,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,6722000.000,,-19188000.000,,7417000.000,,,,,,,
NetIncomeLoss,6029000.000,10252000.000,6003000.000,10305000.000,4683000.000,10050000.000,17319000.000,17096000.000,20261000.000,15393000.000,17484000.000,16648000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,4000000.000,,1200000.000,,,,,,,
NonoperatingIncomeExpense,-3172000.000,-3370000.000,3108000.000,-2390000.000,-2256000.000,-2194000.000,-5475000.000,-5466000.000,-4868000.000,-4835000.000,-4317000.000,-4273000.000
OperatingExpenses,111341000.000,112756000.000,110007000.000,111278000.000,115340000.000,118232000.000,232742000.000,227797000.000,225248000.000,229825000.000,230079000.000,225428000.000
OperatingIncomeLoss,13996000.000,19981000.000,11713000.000,18948000.000,9936000.000,18064000.000,32649000.000,33612000.000,36794000.000,29224000.000,32620000.000,29867000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,-68000.000,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,43000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,,,,,336000.000,335000.000,204000.000,203000.000,205000.000,204000.000,1000.000,1000.000
OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax,,,,,336000.000,335000.000,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,206000.000,,,,,,1000.000,1000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,126000.000,125000.000,127000.000,126000.000,1000.000,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,,,,,,,-204000.000,-203000.000,-205000.000,-204000.000,-1000.000,-1000.000
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,,6003000.000,,130000.000,129000.000,78000.000,78000.000,78000.000,78000.000,,
OtherNoncashIncomeExpense,18000.000,,-24000.000,,16000.000,,,,,,,
OtherNonoperatingIncomeExpense,70000.000,42000.000,-48000.000,681000.000,9000.000,3000.000,,1000.000,26000.000,148000.000,120000.000,146000.000
OtherRestructuringCosts,,,,,,,163000.000,326000.000,,83000.000,1334000.000,268000.000
PaidInKindInterest,823000.000,,890000.000,,,,,,,,,
PaymentsForProceedsFromOtherInvestingActivities,739000.000,,52000.000,,110000.000,,,,,,,
PaymentsForRepurchaseOfCommonStock,,,10855000.000,,,,,,,,,
PaymentsForRestructuring,,,,,443000.000,,,,,,,
PaymentsOfDividends,1484000.000,,1680000.000,,1970000.000,,,,,,,
PaymentsOfFinancingCosts,,,1260000.000,,27000.000,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,9668000.000,,6544000.000,14462000.000,9241000.000,7453000.000,14781000.000,19991000.000,24462000.000,19676000.000,23246000.000,15879000.000
PensionAndOtherPostretirementBenefitExpense,301000.000,,-52000.000,,37000.000,,,,,,,
PensionContributions,,,,,0.000,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,45000.000,,,,,,,
ProceedsFromLinesOfCredit,333000.000,,63283000.000,,133320000.000,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,23000.000,,,,99000.000,,,,,,,
ProceedsFromStockOptionsExercised,164000.000,,64000.000,,,,,,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,300000.000,200000.000,,,,,1000.000,1000.000
RepaymentsOfLinesOfCredit,333000.000,,43393000.000,,130166000.000,,,,,,,
RepaymentsOfOtherLongTermDebt,1015000.000,,893000.000,,1130000.000,,,,,,,
RestructuringCostsAndAssetImpairmentCharges,,,,,987000.000,,1078000.000,-1272000.000,,,,
RestructuringReservePeriodIncreaseDecrease,,,-158000.000,,-206000.000,,,,,,,
RestructuringReserveTranslationAndOtherAdjustment,,,,,70000.000,,,,,,,
RestructuringSettlementAndImpairmentProvisions,,,,,,,,,-336000.000,760000.000,5748000.000,2662000.000
Revenues,602564000.000,619647000.000,603912000.000,621559000.000,150760000.000,160998000.000,1810175000.000,1809571000.000,1795864000.000,1775401000.000,1827562000.000,1800085000.000
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,,,149624000.000,155658000.000,,,,,,,,
SalesRevenueNet,602564000.000,619647000.000,603912000.000,621559000.000,612405000.000,649471000.000,1810175000.000,1809571000.000,1795864000.000,1775401000.000,1827562000.000,1800085000.000
SellingGeneralAndAdministrativeExpense,111341000.000,112891000.000,110007000.000,110922000.000,114353000.000,118232000.000,229083000.000,227690000.000,225433000.000,224648000.000,223418000.000,220339000.000
SeveranceCosts1,,,,,,,70000.000,40000.000,,40000.000,,
ShareBasedCompensation,1721000.000,,1366000.000,,1042000.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,11817.000,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,16.560,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,213900.000,,210708.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,17.790,,17.650,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,216610.000,,225600.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,17.480,,16.940,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,7425.000,,2750.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,0.000,0.000,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,8.070,,2.320,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,9.180,,2.290,,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,5500.000,,3625.000,,,,,,,
StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,-795000.000,,995000.000,,1167000.000,,,,,,,
StockIssuedDuringPeriodValueRestrictedStockAwardGross,-99000.000,,35000.000,,50000.000,,,,,,,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,,3800000.000,,3700000.000,,,,,,,
StockIssuedDuringPeriodValueShareBasedCompensation,1721000.000,,1366000.000,,1042000.000,,,,,,,
StockIssuedDuringPeriodValueStockOptionsExercised,166000.000,,85000.000,,79000.000,,,,,,,
StockRepurchasedDuringPeriodShares,,,604000.000,,,,,,,,,
StockRepurchasedDuringPeriodValue,,,10855000.000,,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,66000.000,61000.000,126000.000,100000.000,71000.000,76000.000
WeightedAverageNumberOfDilutedSharesOutstanding,22777000.000,22962000.000,21939000.000,21824000.000,21892000.000,21977000.000,37810000.000,37778000.000,37062000.000,37014000.000,36876000.000,36892000.000
WeightedAverageNumberOfSharesIssuedBasic,,,,,,,,,37584000.000,37553000.000,,
WeightedAverageNumberOfSharesOutstandingBasic,22691000.000,22862000.000,21853000.000,21747000.000,21810000.000,21884000.000,37744000.000,37717000.000,36936000.000,36914000.000,36805000.000,36816000.000
WeightedAverageNumberOfSharesRestrictedStock,,,,,,,,,-648000.000,639000.000,,
