,2011-03-27,2011-06-26,2011-09-25,2012-03-25,2012-09-30,2013-03-31,2013-06-30,2013-09-29,2013-12-31,2014-03-30,2014-06-29,2014-09-28,2015-03-29,2015-06-28,2015-09-27,2016-03-27,2016-06-26,2016-09-25,2017-03-26
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,-241000.000,,,318000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,,-1169000.000,-563000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax,-496000.000,,,-671000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,-707000.000,-6237000.000,4023000.000,3313000.000,-1379000.000,3248000.000,-8355000.000,-2449000.000,1397000.000,-660000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,8885000.000,1679000.000,-2761000.000,2933000.000,-650000.000,-2241000.000,2726000.000,-2439000.000,1841000.000,-2978000.000,-2631000.000,1993000.000,1994000.000,1994000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,-1289000.000,,,,106000.000,,,477000.000,,,464000.000,,,-371000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,301000.000,1592000.000,-699000.000,1562000.000,1621000.000,-2317000.000,2975000.000,7214000.000,-1758000.000,7688000.000,-4395000.000,-2449000.000,1397000.000,-660000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,-175000.000,,,,-932000.000,1334000.000,-1713000.000,-4147000.000,1011000.000,-4418000.000,2520000.000,1414000.000,-803000.000,0.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,9186000.000,3271000.000,-3460000.000,4495000.000,971000.000,-4558000.000,5701000.000,4775000.000,83000.000,4710000.000,-7026000.000,-456000.000,3391000.000,1334000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,,-830000.000,-797000.000,,,,,,,,,,,,,,
OtherNoncashIncomeExpense,,,,,,-13867000.000,,,,-21546000.000,,,-44277000.000,,,-9525000.000,,,-4627000.000
OtherNonoperatingIncomeExpense,-908000.000,-177000.000,250000.000,16000.000,13000.000,40000.000,69000.000,17000.000,28000.000,73000.000,6000.000,16000.000,40000.000,,,,,,
PartnersCapitalAccountDistributions,4428000.000,,,,,,,,,,,,,,,,,,
PaymentsForProceedsFromDerivativeInstrumentFinancingActivities,,,,50450000.000,,0.000,,,,,,,,,,,,,
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,,,,,,,,,,0.000,,,
PaymentsOfDebtIssuanceCosts,20490000.000,,,0.000,,23491000.000,22764000.000,,,0.000,,,,,,,,,
PaymentsOfDistributionsToAffiliates,4428000.000,,,22151000.000,,34820000.000,69639000.000,,,39091000.000,,,42052000.000,,,0.000,,,48135000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,,,1904000.000
PaymentsToAcquireIntangibleAssets,,,,,,,,,,,,,,,,,,,10000.000
PaymentsToAcquireProductiveAssets,20303000.000,,,27468000.000,,35829000.000,79189000.000,,,40342000.000,,,59730000.000,,,52221000.000,,,48455000.000
ProceedsFromContributionsFromParent,,,,0.000,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfSecuredDebt,22938000.000,,,0.000,,630000000.000,630000000.000,,,0.000,,,,,,,,,
ProceedsFromIssuanceOfUnsecuredDebt,0.000,,,0.000,,500000000.000,500000000.000,,,0.000,,,,,,,,,
ProceedsFromRepaymentsOfOtherLongTermDebt,103914000.000,,,155004000.000,,96000000.000,58000000.000,,,55000000.000,,,57000000.000,,,65000000.000,,,85000000.000
ProceedsFromSaleOfOtherAssets,,,,,,0.000,,,,,,,,,,,,,
ProceedsFromSalesOfAssetsInvestingActivities,,,,,,,,,,0.000,,,-2000000.000,,,,,,
ProceedsFromStockOptionsExercised,0.000,,,48000.000,,28000.000,28000.000,,,0.000,,,,,,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,1678000.000,1679000.000,1678000.000,1462000.000,1462000.000,1462000.000,1329000.000,1993000.000,1994000.000,1994000.000
RepaymentsOfLongTermDebt,0.000,,,0.000,,1131100000.000,1132675000.000,,,0.000,,,,,,,,,
Revenues,26869000.000,284490000.000,572268000.000,28198000.000,553445000.000,41799000.000,361620000.000,592076000.000,139077000.000,40466000.000,363014000.000,595318000.000,46817000.000,377408000.000,644637000.000,58438000.000,388034000.000,650283000.000,48318000.000
SalesRevenueNet,26869000.000,284490000.000,572268000.000,28198000.000,553445000.000,41799000.000,361620000.000,592076000.000,139077000.000,40466000.000,363014000.000,595318000.000,46817000.000,377408000.000,644637000.000,58438000.000,388034000.000,650283000.000,48318000.000
SellingGeneralAndAdministrativeExpense,20915000.000,37233000.000,51978000.000,17984000.000,52993000.000,21039000.000,45767000.000,58727000.000,26879000.000,21404000.000,46617000.000,57205000.000,25818000.000,46065000.000,61394000.000,25612000.000,51371000.000,65099000.000,27619000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,,,1100000.000,,,,1100000.000,,,1200000.000,,,1100000.000,,,900000.000
WeightedAverageLimitedPartnershipUnitsOutstanding,55343000.000,55346000.000,55346000.000,55378000.000,55611000.000,55854000.000,55484000.000,55485000.000,-111347000.000,55500000.000,55419000.000,55439000.000,55820000.000,55734000.000,55770000.000,55877000.000,55940000.000,55948000.000,56008000.000
WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,55343000.000,55825000.000,55828000.000,55378000.000,55992000.000,55854000.000,55822000.000,55863000.000,-111714000.000,55500000.000,55824000.000,55855000.000,55820000.000,56285000.000,56282000.000,55877000.000,56358000.000,56365000.000,56008000.000
