,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
CashAndCashEquivalentsAtCarryingValue,,,,,,1323032.000,1292097.000,1265380.000,1360823.000,1390041.000,1386364.000,1375506.000,1357913.000,1412161.000,1378858.000,1355084.000,1305951.000,1265126.000,1233571.000,1205851.000
CashCashEquivalentsAndShortTermInvestments,1301600.000,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,,,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000
CommonStockSharesOutstanding,,,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000,5653011.000
CommonStockValue,5653.000,,,,,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000
CommonStockValueOutstanding,,,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000,5653.000
DeferredTaxAssetsNetCurrent,939000.000,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,-33000.000,,,,,,,,,,,,,,,,,,,
Deposits,704701.000,,,,,,,,,,,,,,,,,,,
DepositsAssetsNoncurrent,,,704701.000,704701.000,704701.000,704701.000,704701.000,704701.000,704701.000,704701.000,704701.000,704701.000,704701.000,704701.000,704701.000,704701.000,704701.000,704701.000,704701.000,704701.000
Liabilities,224622.000,,240682.000,237901.000,223134.000,238105.000,238244.000,242387.000,229975.000,225858.000,254074.000,229273.000,245701.000,238279.000,238008.000,249540.000,245553.000,247657.000,251859.000,289887.000
LiabilitiesAndStockholdersEquity,3861504.000,,2858691.000,2867620.000,2840463.000,2808456.000,2804406.000,2776395.000,2820989.000,2802102.000,2797025.000,2752912.000,2776784.000,2793024.000,2769818.000,2669724.000,2622887.000,2553805.000,2507501.000,2467990.000
LiabilitiesCurrent,31550.000,,44903.000,39729.000,22570.000,35149.000,32777.000,34408.000,19485.000,12857.000,38437.000,11000.000,24793.000,14735.000,11697.000,20463.000,13709.000,13047.000,14345.000,49469.000
LiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,,,240418.000
OilAndGasPropertySuccessfulEffortMethodNet,,,776254.000,751653.000,724427.000,,,,,,,,,,,,,,,
OtherOilAndGasPropertySuccessfulEffortMethod,834414.000,,,,,718627.000,706298.000,695367.000,668686.000,665560.000,658893.000,641089.000,628575.000,615036.000,603723.000,592550.000,581217.000,558255.000,543303.000,528457.000
PreferredStockParOrStatedValuePerShare,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesIssued,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,-6217625.000,,-7255814.000,-7253762.000,-7275809.000,-7332445.000,-7346292.000,-7388103.000,-7331097.000,-7345867.000,-7379160.000,-7398472.000,-7391028.000,-7367366.000,-7390301.000,-7501927.000,-7544777.000,-7615963.000,-7666469.000,-7744008.000
SharesOutstanding,,,,,,5653011.000,,,,5653011.000,,,,5653011.000,,,,5653011.000,,
StockholdersEquity,3636882.000,,,,,,,,,,,,,,,,,,,
StockholdersEquityBeforeTreasuryStock,,,,,,2570351.000,,,,2576244.000,,,,2554745.000,,,,2306148.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3636882.000,,2618009.000,2629719.000,2617329.000,2570351.000,2566162.000,2534008.000,2591014.000,2576244.000,2542951.000,2523639.000,2531083.000,2554745.000,2531810.000,2420184.000,2377334.000,2306148.000,2255642.000,2178103.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,5653000.000,,5653000.000,5653000.000,5653000.000,5653000.000,5653000.000,5653000.000,,5653000.000,5653000.000,5653000.000,,5653000.000,5653000.000,,,,,
