,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,18097000.000,31699000.000,35161000.000,35944000.000,37728000.000,38454000.000,42944000.000,42936000.000,42865000.000,45269000.000,47913000.000,48093000.000,49667000.000,43437000.000,43813000.000,43144000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,19761000.000,33350000.000,36765000.000,36157000.000,37947000.000,38366000.000,43369000.000,44115000.000,44195000.000,46869000.000,50008000.000,49599000.000,51605000.000,45689000.000,46246000.000,45663000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,2434000.000,2467000.000,2477000.000,2268000.000,2096000.000,2403000.000,2063000.000,4955000.000,5133000.000,6288000.000,8582000.000,13000000.000,14247000.000,19870000.000,10446000.000,12335000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,2567000.000,2629000.000,2630000.000,2378000.000,2200000.000,2554000.000,2184000.000,4956000.000,5153000.000,6418000.000,8906000.000,13216000.000,14469000.000,20181000.000,11033000.000,13202000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,58111000.000,57669000.000,56729000.000,55926000.000,53628000.000,45893000.000,46392000.000,42961000.000,42086000.000,38483000.000,71478000.000,88462000.000,89868000.000,88625000.000,86580000.000,81528000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,60679000.000,59929000.000,58232000.000,54770000.000,52437000.000,46836000.000,48077000.000,45499000.000,44991000.000,41270000.000,74570000.000,89593000.000,91831000.000,91581000.000,89882000.000,85842000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,242205000.000,245119000.000,249857000.000,202377000.000,198007000.000,197379000.000,194924000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,59000.000,59000.000,56000.000,56000.000,55000.000,55000.000,56000.000,552000.000,55000.000,55000.000,1337000.000,946000.000,986000.000,929000.000,988000.000,1793000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,59000.000,59000.000,56000.000,56000.000,55000.000,55000.000,56000.000,559000.000,55000.000,55000.000,1337000.000,959000.000,996000.000,941000.000,996000.000,1818000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,166731000.000,154980000.000,156329000.000,105916000.000,101954000.000,107274000.000,100576000.000,103696000.000,107534000.000,107317000.000,250427000.000,244679000.000,244336000.000,220331000.000,199658000.000,140660000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,250057000.000,251205000.000,254267000.000,199523000.000,194839000.000,195327000.000,194506000.000,199071000.000,202174000.000,202177000.000,385498000.000,398292000.000,403486000.000,378978000.000,348068000.000,287436000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,936000.000,1176000.000,1185000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,-3204000.000,-3103000.000,3726000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,63600000.000,,,,62000000.000,,,,54800000.000,,,214200000.000,247000000.000,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,-3074000.000,-2821000.000,2770000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,-3204000.000,3103000.000,3726000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,-130000.000,282000.000,956000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,11056000.000,9189000.000,8136000.000,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,,,13988000.000,,,,19255000.000,,,,,,,,,,
Capital,,,,,,105.700,,,,113200000.000,,,,120500000.000,,,,176000000.000,,
CapitalRequiredForCapitalAdequacy,,,,,,44.200,,,,49000000.000,,,,51700000.000,,,,91600000.000,,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,0.080,,,,0.080,,,,0.080,,,,0.080,,
CapitalRequiredToBeWellCapitalized,,,,,,,,,,0.000,,,,,,,,,,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,,,,,,0.000,,,,,,,,,,
CapitalToRiskWeightedAssets,,,,,,0.191,,,,0.185,,,,0.187,,,,0.154,,
CashAndCashEquivalentsAtCarryingValue,,,,,12030000.000,19039000.000,13454000.000,12479000.000,20941000.000,15393000.000,18197000.000,19350000.000,14540000.000,,,,,,,
CashAndCashEquivalentsFairValueDisclosure,,,,,12030000.000,19039000.000,13454000.000,12479000.000,20941000.000,15393000.000,18197000.000,19350000.000,14540000.000,12872000.000,,,,,,
CashAndDueFromBanks,12036000.000,13950000.000,15166000.000,12237000.000,12030000.000,19039000.000,13454000.000,12479000.000,20941000.000,15393000.000,18197000.000,19350000.000,14540000.000,12872000.000,45784000.000,28947000.000,29618000.000,30425000.000,24439000.000,44417000.000
CertainLoansAcquiredInTransferAccountedForAsAvailableForSaleDebtSecuritiesAcquiredDuringPeriodAtAcquisitionAtFairValue,,,,,,,,,,14235000.000,,,,,,,,,,
CertainLoansAcquiredInTransferAccountedForAsAvailableForSaleDebtSecuritiesAcquiredDuringPeriodCashFlowsExpectedToBeCollectedAtAcquisition,,,,,,,,,,15338000.000,,,,,,,,,,
CertainLoansAcquiredInTransferAccountedForAsAvailableForSaleDebtSecuritiesAcquiredDuringPeriodContractuallyRequiredPaymentsReceivableAtAcquisition,,,,,,,,,,17941000.000,,,,,,,,,,
CertainLoansAcquiredInTransferAccretableYield,,,,,,,,,1100000.000,,,,,,,,,,,
CertainLoansAcquiredInTransferNonaccretableDifference,,,,,,,,,665000.000,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYield,,,,,,,,,,545000.000,491000.000,876000.000,791000.000,306000.000,1754000.000,1449000.000,1380000.000,979000.000,1152000.000,1294000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodAtAcquisitionAtFairValue,,,,,,,,,,,,,,,64569000.000,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodCashFlowsExpectedToBeCollectedAtAcquisition,,,,,,,,,,,,,,,66201000.000,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodContractuallyRequiredPaymentsReceivableAtAcquisition,,,,,,,,,,,,,,,86148000.000,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAllowanceForLoanLosses,,,,,,,,,,,,,,,,,,59000.000,72000.000,79000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesCarryingAmountNet,,,,,,,,,11200000.000,10210000.000,9288000.000,8971000.000,6516000.000,8162000.000,60625000.000,53608000.000,47939000.000,33939000.000,32164000.000,31572000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesOutstandingBalance,,,,,,,,,14200000.000,,,,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,3863829.000,,,,,,,,,,,,,,
CollateralizedFinancings,,,,,,247800000.000,,,,341200000.000,,,,,,,,,,
CommitmentsAndContingencies,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
CommitmentsFairValueDisclosure,,,,,,15100000.000,,,,16000000.000,,,,9000000.000,,,,10900000.000,,
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,10000000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,3863937000.000,3863937.000,3863937.000,3863937.000,3863937.000,3863937.000,3863937.000,3863937.000,3863937.000,3863937.000,3863937.000,3863937.000,3863937.000,3863937.000,5776244.000,5776244.000,5776244.000,5776237.000,5776237.000,5776244.000
CommonStockSharesOutstanding,3317133000.000,3322144.000,3327484.000,3358486.000,3366854.000,3371131.000,3385602.000,3388937.000,3391895.000,3394657.000,3437114.000,3440614.000,3445737.000,3447826.000,5378037.000,5405079.000,5406734.000,5429766.000,5453271.000,5492470.000
CommonStockValue,386000.000,386000.000,386000.000,386000.000,386000.000,386000.000,386000.000,386000.000,386000.000,386000.000,386000.000,386000.000,386000.000,386000.000,578000.000,578000.000,578000.000,578000.000,578000.000,578000.000
ContractualObligation,,,,,,40000000.000,,,,50000000.000,,,,,,,,,,
ContractualObligationDueInNextTwelveMonths,,,,,,20000000.000,,,,10000000.000,,,,,,,,,,
ContractualObligationDueInSecondYear,,,,,,10000000.000,,,,20000000.000,,,,,,,,,,
ContractualObligationDueInThirdYear,,,,,,10000000.000,,,,20000000.000,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,4227000.000,,,,2264000.000,,,,3543000.000,,,,6542000.000,,
DeferredTaxAssetsGross,,,,,,6656000.000,,,,6451000.000,,,,4758000.000,,,,21855000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,828000.000,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,-1601000.000,,,,2749000.000,,,,242000.000,,,,14386000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,,,,6600000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,,,,,,8679000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,14600000.000,,,,13300000.000,,,,,,,,,,
DeferredTaxAssetsOther,,,,,,171000.000,,,,178000.000,,,,286000.000,,,,295000.000,,
DeferredTaxAssetsStateTaxes,,,,,,1601000.000,,,,1438000.000,,,,,,,,927000.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,,,,,,,,,1852000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,625000.000,,,,715000.000,,,,721000.000,,,,800000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,,122000.000,,,,203000.000,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,275000.000,,,,190000.000,,,,243000.000,,,,258000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,,496000.000,,,,0.000,,,,,,,,,,
DeferredTaxAssetsUnrealizedLossesOnTradingSecurities,,,,,,,,,,688000.000,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,1438000.000,,,,973000.000,,,,927000.000,,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,,159000.000,,,,115000.000,,,,60000.000,,,,236000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,162000.000,,,,302000.000,,,,206000.000,,,,1755000.000,,
DeferredTaxLiabilitiesInvestments,,,,,,,,,,,,,,,,,,393000.000,,
DeferredTaxLiabilitiesOther,,,,,,57000.000,,,,47000.000,,,,31000.000,,,,42000.000,,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,525000.000,,,,457000.000,,,,953000.000,,,,504000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,805000.000,,,,929000.000,,,,747000.000,,,,2016000.000,,
DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,,,,,,2079000.000,,,,0.000,,,,1175000.000,,,,1334000.000,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiability,,,,,,1300000.000,,,,,,,,,,,,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityBadDebtReserveForTaxPurposesOfQualifiedLender,,,,,,,,,,,,,,1300000.000,,,,5000000.000,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,,,,,,,,,,1300000.000,,,,,,,,,,
DefinedBenefitPensionPlanLiabilitiesCurrent,,,,,,85000.000,,,,30000.000,,,,,,,,,,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,1400000.000,,,,1300000.000,,,,1500000.000,,,,1500000.000,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeLossAfterTax,,,,,,810000.000,-505000.000,-515000.000,-484000.000,559000.000,,,,,,,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,,0.035,,,,0.045,,,,0.040,,,,0.043,,
DefinedBenefitPlanBenefitObligation,,,,,,1428000.000,,,,1307000.000,,,,1475000.000,,,,1477000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,,,,375000.000,,,,273000.000,,,,359000.000,,,,383000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,,,41000.000,,,,43000.000,,,,351000.000,,,,361000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,,,47000.000,,,,130000.000,,,,36000.000,,,,63000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,39000.000,,,,49000.000,,,,136000.000,,,,35000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,,,312000.000,,,,41000.000,,,,51000.000,,,,147000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,,,42000.000,,,,337000.000,,,,42000.000,,,,49000.000,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,1040000.000,,,,1252000.000,,,,1285000.000,,,,1307000.000,,
DefinedBenefitPlanFundedStatusOfPlan,,,,,,388000.000,,,,55000.000,,,,190000.000,,,,170000.000,,
DepositAssets,,,,,,,,,,,,,,11341000.000,,,,,,
Deposits,601054000.000,587928000.000,581358000.000,581348000.000,602559000.000,624667000.000,622464000.000,674324000.000,644379000.000,643625000.000,655076000.000,683615000.000,655211000.000,650944000.000,1337723000.000,1306536000.000,1243970000.000,1262064000.000,1237964000.000,1224541000.000
DepositsFairValueDisclosure,,,,,600009000.000,616035000.000,615280000.000,647796000.000,624800000.000,621065000.000,640085000.000,669760000.000,642609000.000,654986000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationLongLivedAssets,,,,,,,,,,,,,,,6155000.000,5635000.000,3898000.000,,,
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,,,,,,230000.000,,,,220000.000,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,236000.000,,,,262000.000,,,,,,,,,,
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,,0.000
FairValueConcentrationOfRiskInvestmentInFederalHomeLoanBankStock,,,,,,0.000,0.000,0.000,0.000,0.000,,0.000,,,,,,,,
FairValueLiabilitiesMeasuredOnRecurringBasisObligations,,,,,,,1185000.000,1123000.000,1161000.000,,,,,,,,,,,
FederalHomeLoanBankAdvancesBranchOfFHLBBankAmountOfAdvancesByBranch,,,,,,40000000.000,,,,50000000.000,,,,,,,,,,
FederalHomeLoanBankAdvancesBranchOfFHLBBankWeightedAverageInterestRate,,,,,,0.020,,,,0.011,,,,0.008,,,,0.015,,
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresAmountOfAvailableUnusedFunds,,,,,,,,,,,,,,61400000.000,,,,51600000.000,,
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresCollateralPledged1,,,,,,,,,,,,,,372000000.000,,,,705500000.000,,
FederalHomeLoanBankAdvancesLongTerm,40000000.000,40000000.000,55000000.000,55000000.000,40000000.000,40000000.000,30000000.000,20000000.000,40000000.000,50000000.000,40000000.000,40000000.000,55000000.000,,,,,,,
FederalHomeLoanBankBorrowingsFairValueDisclosure,,,,,40500000.000,40350000.000,30226000.000,20146000.000,40118000.000,50102000.000,40088000.000,40123000.000,55078000.000,,,,,,,
FederalHomeLoanBankStockAndFederalReserveBankStock,,,,,,,,,,,5955000.000,5964000.000,5964000.000,4964000.000,5451000.000,3807000.000,3891000.000,3890000.000,3882000.000,4233000.000
FinancingReceivableAcquiredWithDeterioratedCreditQuality,,,,,,,,11838000.000,11198000.000,10210000.000,9288000.000,8971000.000,6516000.000,8162000.000,60625000.000,53608000.000,36391000.000,,,
FinancingReceivableAllowanceForCreditLosses,,,,,8255000.000,8762000.000,7669000.000,9722000.000,9509000.000,8009000.000,8378000.000,8481000.000,7784000.000,6465000.000,7120000.000,8045000.000,6416000.000,6851000.000,6188000.000,6561000.000
FinancingReceivableAllowanceForCreditLossesAcquiredWithDeterioratedCreditQuality,,,,,,,,0.000,0.000,0.000,0.000,0.000,,,,,163000.000,,,
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,5232000.000,5083000.000,5026000.000,5445000.000,5111000.000,5664000.000,5893000.000,5773000.000,5511000.000,4793000.000,5555000.000,6008000.000,5344000.000,5601000.000,5392000.000,5539000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,3023000.000,3679000.000,2643000.000,4277000.000,4398000.000,2345000.000,2485000.000,2708000.000,2273000.000,1672000.000,1565000.000,2037000.000,909000.000,1191000.000,724000.000,943000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,439665000.000,436966000.000,445573000.000,517674000.000,515794000.000,530967000.000,544570000.000,558712000.000,563540000.000,578766000.000,922633000.000,936234000.000,949328000.000,972591000.000,1006963000.000,1038596000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,32885000.000,28623000.000,25694000.000,21459000.000,21121000.000,19758000.000,19785000.000,20477000.000,23068000.000,16647000.000,16648000.000,15174000.000,6903000.000,9784000.000,8381000.000,6408000.000
FinancingReceivableModificationsNumberOfContracts1,,,,,,2.000,,,,,,,,,,,,,,
FinancingReceivableModificationsPostModificationRecordedInvestment1,,,,,12400000.000,,,,,,,,,,,,,,,
FinancingReceivableModificationsRecordedInvestment,,,,,16503000.000,13802000.000,13244000.000,7380000.000,7324000.000,10463000.000,10940000.000,10501000.000,10874000.000,11897000.000,11863000.000,17392000.000,10917000.000,11410000.000,10224000.000,9739000.000
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment,,,,,4115000.000,553000.000,7512000.000,,,,,,,,,,,,,
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,,,3005000.000,6874000.000,2944000.000,7706000.000,2086.000,7815000.000,3472000.000,966000.000,2222000.000,3416000.000,7215000.000,2713000.000,2425000.000,,,
FinancingReceivableRecordedInvestment60To89DaysPastDue,,,,,387000.000,926000.000,819000.000,1449000.000,1096.000,1255000.000,419000.000,1982000.000,941000.000,1196000.000,1258000.000,1237000.000,3207000.000,,,
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55000.000,,803000.000,220000.000,,89000.000,,53000.000
FinancingReceivableRecordedInvestmentCurrent,,,,,472550000.000,450352000.000,460503000.000,533321000.000,534563.000,544519000.000,560786000.000,576280000.000,580749000.000,591428000.000,974732000.000,988881000.000,982724000.000,1005987000.000,1040425000.000,1071339000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,,,,14303000.000,7437000.000,7001000.000,8495000.000,10368.000,7346000.000,8966000.000,8932000.000,9212000.000,7535000.000,16701000.000,12185000.000,4266000.000,,,
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,,14508000.000,8718000.000,15160000.000,12972000.000,11208000.000,7788000.000,9638000.000,9589000.000,9209000.000,7535000.000,16755000.000,12105000.000,4486000.000,4013000.000,2572000.000,2651000.000
FinancingReceivableRecordedInvestmentPastDue,,,,,17695000.000,15237000.000,10764000.000,17650000.000,13550.000,16416000.000,12857000.000,11880000.000,12375000.000,12147000.000,25174000.000,16135000.000,9898000.000,10327000.000,7083000.000,5237000.000
FiniteLivedCoreDepositsGross,,,,,,,,,,,,,,,5951000.000,5634000.000,5321000.000,,4716000.000,4430000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,,,,4389000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,,,,,,,1116000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,,,,,,,668000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,,,,,,,808000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,,,,,,,944000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,,,,,,,,1022000.000,,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,,,,,9404000.000,,
FiniteLivedIntangibleAssetsNet,984000.000,924000.000,865000.000,807000.000,693000.000,638000.000,582000.000,1174000.000,1088000.000,1004000.000,920000.000,839000.000,759000.000,682000.000,,,,5015000.000,,
ForeclosedAssets,3931000.000,3659000.000,5076000.000,4678000.000,11055000.000,6345000.000,6242000.000,9560000.000,9557000.000,5988000.000,6334000.000,6029000.000,4677000.000,4431000.000,15818000.000,8354000.000,9028000.000,9952000.000,6228000.000,4166000.000
FurnitureAndFixturesGross,,,,,,13463000.000,,,,14516000.000,,,,,,,,,,
Goodwill,,,,,,,,,,,,,,,7544000.000,6375000.000,4115000.000,4945000.000,4945000.000,4945000.000
ImpairedFinancingReceivableRecordedInvestment,,,,,32885000.000,8884000.000,,,,,,,,,,,,,,
ImpairedFinancingReceivableRelatedAllowance,,,,,3023000.000,3679000.000,2643000.000,4277000.000,4398000.000,2345000.000,2485000.000,2708000.000,2273000.000,1672000.000,1565000.000,2037000.000,909000.000,1191000.000,724000.000,943000.000
ImpairedFinancingReceivableUnpaidPrincipalBalance,,,,,37036000.000,,,,,,,,,,,,,,,
ImpairedFinancingReceivableWithNoRelatedAllowanceRecordedInvestment,,,,,,8884000.000,14570000.000,10177000.000,9121000.000,8944000.000,8700000.000,9617000.000,12557000.000,9952000.000,10359000.000,6235000.000,2498000.000,3489000.000,3651000.000,1543000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceUnpaidPrincipalBalance,,,,,,11455000.000,18340000.000,12401000.000,11419000.000,11385000.000,11141000.000,12058000.000,15372000.000,13449000.000,13909000.000,8971000.000,2763000.000,3489000.000,6000000.000,1543000.000
ImpairedFinancingReceivableWithRelatedAllowanceRecordedInvestment,,,,,,19739000.000,11124000.000,11282000.000,12000000.000,10814000.000,11085000.000,10860000.000,10511000.000,6695000.000,6289000.000,8939000.000,4405000.000,6295000.000,4730000.000,4865000.000
ImpairedFinancingReceivableWithRelatedAllowanceUnpaidPrincipalBalance,,,,,4200000.000,19949000.000,11334000.000,12891000.000,13544000.000,11159000.000,11420000.000,11195000.000,11096000.000,6773000.000,6367000.000,9018000.000,4405000.000,8153000.000,4730000.000,4865000.000
IncreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,,,,,,,,,,0.000,,
InterestBearingDepositLiabilities,487475000.000,468622000.000,453481000.000,448671000.000,454831000.000,455256000.000,453114000.000,494255000.000,466613000.000,456418000.000,462327000.000,482356000.000,467619000.000,450802000.000,1052089000.000,1014357000.000,968620000.000,975325000.000,954446000.000,921502000.000
