,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
OtherOperatingIncomeExpenseNet,,,,,-141011.000,-1172791.000,,-1597753.000,,,,,,
PaymentsToAcquireProductiveAssets,,,,,,,,,,,,48085.000,,
ProceedsFromBankDebt,,,,,,,,,,,,42697.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,,169950.000,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,,,,127002.000,,,,,,,,,,
ProceedsFromNotesPayable,,,,195573.000,,,,885282.000,,,,448250.000,,
ProceedsFromSaleAndCollectionOfOtherReceivables,,15000.000,,,,,,,,,,,,
ProceedsFromWarrantExercises,,,,,,,,,,,,14060.000,,
ProfitLoss,-8244.000,-801.000,,-1127118.000,,,,-3909910.000,,,,-2259236.000,,
RepaymentOfNotesReceivableFromRelatedParties,,,,,,,,,,,,-55497.000,,
RepaymentsOfNotesPayable,,,,-1206.000,,,,,,,,,,
Revenues,,,,,228175.000,207022.000,,116545.000,148586.000,353903.000,1015568.000,1003641.000,1065757.000,1389075.000
SalesRevenueNet,,,,,228175.000,207022.000,,116545.000,148586.000,353903.000,1015568.000,1003641.000,1065757.000,1389075.000
SellingAndMarketingExpense,,,,,,,,,64081.000,75692.000,,194694.000,168847.000,439721.000
ShareBasedCompensation,,,,,,,,,,,,848199.000,,
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,,,,,,,,,,,4376498.000,,
StockIssuedDuringPeriodSharesIssuedForCash,,,,,,,,,,,,1258098.000,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,,,,,,,6083930.000,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,,,,,,,,,,,,584218.000,,
StockIssuedDuringPeriodValueIssuedForCash,,,,,,,,,,,,169950.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,,848199.000,,
StockOptionPlanExpense,,,,93310.000,,,,33935.000,,,,3973.000,,
TemporaryEquityForeignCurrencyTranslationAdjustments,,,,,4590.000,-11059.000,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,95211791.000,,,,63334907.000,81715282.000,,141591611.000,2683786.000,3257413.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,2396185.000,,62326733.000,,,,,,
