,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
FiniteLivedIntangibleAssetsNet,7084000.000,6632000.000,6181000.000,5729000.000,5278000.000,4827000.000,4375000.000,3923000.000,3472000.000,3021000.000,2569000.000,2118000.000,1666000.000
FurnitureAndFixturesGross,26127000.000,,,,,,,,,,,,
IncomeTaxesReceivable,5647000.000,8548000.000,6828000.000,5190000.000,6951000.000,3663000.000,,,2055000.000,,,,2363000.000
InventoryValuationReserves,,,,4889000.000,,,,4306000.000,,,,6539000.000,
LeaseholdImprovementsGross,18314000.000,,,,,,,,,,,,
Liabilities,324878000.000,336788000.000,350684000.000,302055000.000,338697000.000,350093000.000,357456000.000,305083000.000,341137000.000,358699000.000,384284000.000,316247000.000,380131000.000
LiabilitiesAndStockholdersEquity,272734000.000,292332000.000,315666000.000,270723000.000,305849000.000,325925000.000,343423000.000,303024000.000,338786000.000,365843000.000,402846000.000,346248000.000,405634000.000
LiabilitiesCurrent,142891000.000,153074000.000,167936000.000,117225000.000,154790000.000,165318000.000,172677000.000,128271000.000,176199000.000,191493000.000,216439000.000,147219000.000,211003000.000
LiabilitiesNoncurrent,181987000.000,183714000.000,182748000.000,184830000.000,183907000.000,184775000.000,184779000.000,176812000.000,164938000.000,167206000.000,167845000.000,169028000.000,169128000.000
LiabilityForClaimsAndClaimsAdjustmentExpense,,,,811000.000,,,,980000.000,,,,1001000.000,
LinesOfCreditCurrent,,62915000.000,62894000.000,41899000.000,52256000.000,48359000.000,49676000.000,25263000.000,63339000.000,66071000.000,85313000.000,60972000.000,78067000.000
LitigationReserve,,,,4000000.000,,,,,,,,,
LitigationReserveCurrent,,,,,4000000.000,,,,,,,,
LongTermDebt,210334000.000,156902000.000,156437000.000,158046000.000,157712000.000,157379000.000,157046000.000,156712000.000,135257000.000,135011000.000,134953000.000,134704000.000,134438000.000
LongTermDebtCurrent,51827000.000,1860000.000,1860000.000,1333000.000,1333000.000,1333000.000,1333000.000,9033000.000,983000.000,983000.000,983000.000,983000.000,983000.000
LongTermDebtNoncurrent,158507000.000,155042000.000,154577000.000,156713000.000,156379000.000,156046000.000,155713000.000,147679000.000,134274000.000,134028000.000,133970000.000,133721000.000,133455000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,286295000.000,,,,295704000.000,,,,330569000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,33283000.000,,,,36840000.000,,,,42585000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,30774000.000,,,,33914000.000,,,,37327000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,33104000.000,,,,35076000.000,,,,41085000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,33565000.000,,,,37408000.000,,,,42118000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,34068000.000,,,,37869000.000,,,,44387000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,121501000.000,,,,114597000.000,,,,123067000.000,
OperatingLossCarryforwards,,,,1678000.000,,,,,,,,,
OtherAccruedLiabilitiesCurrent,8486000.000,9293000.000,8833000.000,13874000.000,6394000.000,9401000.000,8107000.000,8940000.000,7501000.000,8776000.000,9181000.000,8842000.000,9874000.000
OtherAssetsNoncurrent,2679000.000,2525000.000,2371000.000,1608000.000,1525000.000,1442000.000,1511000.000,1347000.000,,,,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,5626000.000,8823000.000,8944000.000,7468000.000,4063000.000,4071000.000,5557000.000,9686000.000,4799000.000,6845000.000,4725000.000,7313000.000,11494000.000
PropertyPlantAndEquipmentGross,53356000.000,64150000.000,68098000.000,74727000.000,83596000.000,94141000.000,96783000.000,92605000.000,102868000.000,118134000.000,122429000.000,125451000.000,140772000.000
PropertyPlantAndEquipmentNet,38889000.000,47917000.000,49849000.000,54317000.000,61015000.000,69102000.000,69163000.000,62432000.000,70014000.000,82396000.000,83446000.000,83109000.000,94940000.000
ReceivablesNetCurrent,437000.000,372000.000,470000.000,,,,,,,,,,
RetailRelatedInventory,202340000.000,207381000.000,230602000.000,185909000.000,216730000.000,235446000.000,253882000.000,217794000.000,250965000.000,265718000.000,304044000.000,246289000.000,288308000.000
RetainedEarningsAccumulatedDeficit,-125159000.000,-120096000.000,-111180000.000,-108007000.000,-109367000.000,-101167000.000,-91626000.000,-80236000.000,-79925000.000,-71621000.000,-61109000.000,-50567000.000,-55076000.000
SalesAndExciseTaxPayableCurrent,2458000.000,3072000.000,3549000.000,3708000.000,2898000.000,4052000.000,4973000.000,2998000.000,3693000.000,4134000.000,5311000.000,4802000.000,3392000.000
StockholdersEquity,-52144000.000,-44456000.000,-35018000.000,-31332000.000,-32848000.000,-24168000.000,-14033000.000,-2059000.000,-2351000.000,7144000.000,18562000.000,30001000.000,25503000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-52144000.000,-44456000.000,-35018000.000,-31332000.000,-32848000.000,-24168000.000,-14033000.000,-2059000.000,-2351000.000,7144000.000,18562000.000,30001000.000,25503000.000
TaxesPayableCurrent,,,,,,,2266000.000,1779000.000,,2167000.000,1276000.000,979000.000,
UnamortizedDebtIssuanceExpense,,,,,,,,,1609000.000,1522000.000,1254000.000,1146000.000,1070000.000
UnrecognizedTaxBenefits,,,,0.000,,,,0.000,,,,0.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,14000.000,,,,0.000,,,,0.000,
WorkersCompensationLiabilityCurrent,,,,107000.000,,,,527000.000,,,,650000.000,
