,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
FiniteLivedIntangibleAssetsNet,3284000.000,3187000.000,3096000.000,3008000.000,2921000.000,2833000.000,2745000.000,2658000.000,2570000.000,2482000.000,2395000.000,2307000.000,2220000.000,2132000.000,2044000.000,1957000.000,1869000.000,1782000.000,1694000.000,1606000.000
GuaranteeObligationsCurrentCarryingValue,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncentiveFromLessor,,,,,,,148000.000,148000.000,148000.000,148000.000,148000.000,148000.000,,,,1775000.000,1711000.000,1646000.000,1582000.000,1518000.000
IntangibleAssetsNetExcludingGoodwill,3284000.000,3187000.000,3096000.000,3008000.000,2921000.000,2833000.000,,,,,,,,,,,,,,
Liabilities,34063000.000,27823000.000,49299000.000,43409000.000,29761000.000,24771000.000,49316000.000,41035000.000,36070000.000,24845000.000,44162000.000,42084000.000,31731000.000,33988000.000,61534000.000,52838000.000,44590000.000,40616000.000,49900000.000,42331000.000
LiabilitiesAndStockholdersEquity,68670000.000,62609000.000,84070000.000,77911000.000,63836000.000,59814000.000,84849000.000,60073000.000,54626000.000,44361000.000,63053000.000,60384000.000,49797000.000,52323000.000,79021000.000,70064000.000,61800000.000,58765000.000,69074000.000,59708000.000
LiabilitiesCurrent,23047000.000,17597000.000,38838000.000,34220000.000,25821000.000,20598000.000,44989000.000,37582000.000,32186000.000,21685000.000,41458000.000,39928000.000,29475000.000,28074000.000,51333000.000,44445000.000,37944000.000,35375000.000,45928000.000,39065000.000
LineOfCreditFacilityMaximumBorrowingCapacity,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,,,,,,,,,,,,,
LinesOfCreditCurrent,0.000,,,,,,,,,,,,,,,,,,,
LongTermDebt,,,7365000.000,,,,,,,,,,,,,,,,,
LongTermDebtCurrent,967000.000,1464000.000,1747000.000,2039000.000,,,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,2016000.000,,,,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,863000.000,,,,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,2017000.000,,,,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,2469000.000,,,,,,,,,,,,,,,,,
LongTermDebtNoncurrent,6205000.000,5517000.000,5024000.000,4498000.000,,,,,,,,,,,,,,,,
LossContingencyEstimateOfPossibleLoss,,,,,,,0.000,0.000,,,,,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,,,,425000.000,,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,13383000.000,,,,9479000.000,,,,7178000.000,,12730000.000,23827000.000,23122000.000,,24629000.000,24028000.000,22218000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,3403000.000,,,,3382000.000,,,,3251000.000,,,,4457000.000,,,,5949000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,579000.000,,,,475000.000,,,,552000.000,,1663000.000,2980000.000,2002000.000,,2033000.000,2062000.000,2068000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,982000.000,,,,590000.000,,,,630000.000,,1618000.000,4209000.000,3249000.000,,3889000.000,3916000.000,2055000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,3401000.000,,,,929000.000,,,,867000.000,,1574000.000,4688000.000,4114000.000,,5479000.000,5503000.000,3889000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,3505000.000,,,,3033000.000,,,,1280000.000,,1541000.000,4711000.000,4493000.000,,5865000.000,6061000.000,5449000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,1513000.000,,,,1070000.000,,,,598000.000,,3847000.000,3942000.000,4807000.000,,4806000.000,4898000.000,2808000.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,780000.000,1211000.000,,,2557000.000,1588000.000,,
OtherAccruedLiabilitiesCurrent,399000.000,368000.000,642000.000,610000.000,885000.000,490000.000,1406000.000,747000.000,814000.000,970000.000,1844000.000,1153000.000,1112000.000,1100000.000,864000.000,864000.000,800000.000,1109000.000,900000.000,637000.000
OtherAssetsFairValueDisclosure,525000.000,525000.000,525000.000,525000.000,525000.000,525000.000,,,,,,,,,,,,,,
OtherAssetsNoncurrent,954000.000,1167000.000,1060000.000,1096000.000,1113000.000,1115000.000,1123000.000,1168000.000,1158000.000,1125000.000,1092000.000,557000.000,1024000.000,729000.000,737000.000,781000.000,775000.000,744000.000,725000.000,743000.000
OtherCommitmentDueInFourthYear,,,542000.000,,,,600000.000,,,,1789000.000,,,,,,,,,
OtherCommitmentDueInNextTwelveMonths,,,1287000.000,,,,2087000.000,,,,2206000.000,,,,600000.000,,,,600000.000,
OtherCommitmentDueInSecondYear,,,1485000.000,,,,2060000.000,,,,2264000.000,,,,600000.000,,,,600000.000,
OtherCommitmentDueInThirdYear,,,1458000.000,,,,1142000.000,,,,2336000.000,,,,600000.000,,,,,
OtherLiabilitiesFairValueDisclosure,276000.000,,,,,,,,,,,,,,,,,,,
OtherLiabilitiesNoncurrent,213000.000,212000.000,1009000.000,1042000.000,846000.000,879000.000,528000.000,540000.000,530000.000,505000.000,592000.000,498000.000,498000.000,523000.000,678000.000,715000.000,726000.000,719000.000,429000.000,432000.000
PreferredStockLiquidationPreferenceValue,,,181776000.000,,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,,,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,0.000,0.000,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,1478000.000,1133000.000,1938000.000,1928000.000,1627000.000,2107000.000,2108000.000,2453000.000,2744000.000,2121000.000,3098000.000,4584000.000,3375000.000,2867000.000,3707000.000,2428000.000,2689000.000,2862000.000,2898000.000,3121000.000
PrepaidRoyalties,,,,,,,,,,200000.000,,,,,,,,,,
PropertyPlantAndEquipmentGross,14735000.000,16860000.000,18821000.000,18799000.000,19084000.000,19753000.000,21706000.000,21987000.000,23835000.000,23797000.000,23652000.000,23475000.000,23924000.000,29792000.000,21044000.000,21315000.000,21774000.000,22701000.000,26594000.000,27373000.000
PropertyPlantAndEquipmentNet,2846000.000,4522000.000,6176000.000,5900000.000,5721000.000,5924000.000,7356000.000,7043000.000,8279000.000,7644000.000,6961000.000,6421000.000,6208000.000,11194000.000,12032000.000,11249000.000,10832000.000,10897000.000,14028000.000,13654000.000
RestrictedCashAndCashEquivalents,,,525000.000,,,,525000.000,,,,525000.000,,,352000.000,352000.000,352000.000,,,352000.000,
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,,,,,,,,,,,,352000.000,352000.000,352000.000,352000.000
RetainedEarningsAccumulatedDeficit,-48677000.000,-48714000.000,-49012000.000,-49553000.000,-50351000.000,-49835000.000,-49721000.000,-66941000.000,-67950000.000,-67730000.000,-68878000.000,-70766000.000,-71961000.000,-72394000.000,-73685000.000,-74628000.000,-75306000.000,-75151000.000,-74817000.000,-77401000.000
SalesAndExciseTaxPayableCurrent,459000.000,460000.000,2595000.000,705000.000,497000.000,475000.000,3158000.000,1091000.000,585000.000,762000.000,2427000.000,2342000.000,660000.000,793000.000,4075000.000,1625000.000,1444000.000,1763000.000,2615000.000,1061000.000
SalesRevenueGoodsNetPercentage,,,1.000,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,1740238.000,,1766033.000,,,,1855542.000,,,,1642933.000,,,,1245480.000,,,,1346720.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,2.340,,2.640,,,,3.300,,,,5.200,,,,9.120,,,,10.580,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,13378000.000,,,,21137000.000,,,,9532000.000,,,,3689000.000,,,,8406000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,2840760.000,,2307280.000,,,,2374887.000,,,,2810334.000,,,,2112103.000,,,,1868461.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,4.300,,4.580,,,,5.190,,,,7.570,,,,9.790,,,,11.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,13643.000,,13371000.000,,,,21009000.000,,,,9424000.000,,,,3468000.000,,,,8190000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,2170087.000,,2232064.000,,,,2317942.000,,,,2460566.000,,,,1877880.000,,,,1821548.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,4.050,,4.360,,,,5.020,,,,7.200,,,,9.760,,,,11.000,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,13511.000,,13287000.000,,,,19999000.000,,,,9005000.000,,,,2976000.000,,,,6622000.000,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,,,,,,,,,,,,,,,,,,,0.000,
StockholdersEquity,34607000.000,34786000.000,34771000.000,34502000.000,34075000.000,35043000.000,35533000.000,19038000.000,18556000.000,19516000.000,18891000.000,18300000.000,18066000.000,18335000.000,17487000.000,17226000.000,17210000.000,18149000.000,19174000.000,17377000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,34607000.000,34786000.000,34771000.000,34502000.000,34075000.000,35043000.000,35533000.000,19038000.000,18556000.000,19516000.000,18891000.000,18300000.000,18066000.000,18335000.000,17487000.000,17226000.000,17210000.000,18149000.000,19174000.000,17377000.000
TreasuryStockShares,32502.000,32502.000,32502.000,32502.000,32502.000,32502.000,32502.000,32502.000,32502.000,32502.000,32502.000,32502.000,32502.000,32502.000,32502.000,32502.000,32502.000,32502.000,32502.000,32502.000
TreasuryStockValue,0.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
UndistributedEarningsOfForeignSubsidiaries,,,2689000.000,,,,4050000.000,,,,4413000.000,,,,5010000.000,,,,6616000.000,
UnrecognizedTaxBenefits,,219000.000,2259000.000,,,,2167000.000,,,,2442000.000,,,,2836000.000,,,,2557000.000,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,,,,,1972000.000,,,,2163000.000,,,,2160000.000,
