,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
FairValueInputsProbabilityOfDefault,,0.040,,,,0.180,,,,0.040
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,,,-16456000.000,,,,226000.000
GainsLossesOnExtinguishmentOfDebt,-94000000.000,,,,,,-2671000.000,-955000.000,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,4660000.000,,,,2364000.000
GoodwillTranslationAdjustments,,-1000000.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,68595000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,164000000.000,1000000.000,24000000.000,14000000.000,9000000.000,24973000.000,-10024000.000,31467000.000,-1617000.000,
IncomeLossFromContinuingOperationsPerDilutedShare,,,0.120,0.030,,0.130,-0.120,0.170,,
IncomeLossFromEquityMethodInvestments,2000000.000,,,-1000000.000,,,,,,
IncomeTaxExpenseBenefit,11000000.000,8000000.000,8000000.000,8000000.000,3000000.000,7792000.000,4405000.000,10063000.000,7493000.000,12732000.000
IncomeTaxesPaidNet,,7000000.000,,,,4549000.000,,,,3905000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,8000000.000,,,,27232000.000,,,,37449000.000
IncreaseDecreaseInAccountsReceivable,,51000000.000,,,,49424000.000,,,,49198000.000
IncreaseDecreaseInOtherCurrentAssets,,13000000.000,,,,23251000.000,,,,4075000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,82464.000,67005.000,,60096.000,95117.000,101677.000,-170277.000,93640.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,365951.000,161744.000,,,70030.000,269311.000,,1342130.000
IndefiniteLivedIntangibleAssetsForeignCurrencyTranslationGainLoss,,,,,,52000.000,,,,
InterestCostsIncurredCapitalized,2000000.000,,1000000.000,1000000.000,,,,,,
InterestExpense,67000000.000,39000000.000,39000000.000,40000000.000,31000000.000,54895000.000,45113000.000,29813000.000,21660000.000,30275000.000
InterestPaidNet,,38000000.000,,,,37480000.000,,,,30126000.000
NetCashProvidedByUsedInFinancingActivities,,-21000000.000,,,,-31039000.000,,,,-24251000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-21000000.000,,,,-31039000.000,,,,-24251000.000
NetCashProvidedByUsedInInvestingActivities,,-21000000.000,,,,-22521000.000,,,,-23609000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-21000000.000,,,,-22521000.000,,,,-23609000.000
NetCashProvidedByUsedInOperatingActivities,,11000000.000,,,,26204000.000,,,,95022000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,11000000.000,,,,26204000.000,,,,95022000.000
NetIncomeLoss,154000000.000,-8000000.000,15000000.000,4000000.000,5000000.000,16585000.000,-14831000.000,20838000.000,-5772000.000,56106000.000
NetIncomeLossAttributableToNoncontrollingInterest,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,596000.000,402000.000,566000.000,-3338000.000,-243000.000
OperatingIncomeLoss,21000000.000,34000000.000,63000000.000,54000000.000,40000000.000,79868000.000,37760000.000,62235000.000,20750000.000,98870000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,6000000.000,-6000000.000,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-7000000.000,-6000000.000,,-3000000.000,,7459000.000,-4799000.000,2475000.000,-9716000.000,4337000.000
OtherComprehensiveIncomeLossNetOfTax,-4000000.000,-12000000.000,,-3000000.000,,9710000.000,-2548000.000,4947000.000,-24674000.000,6936000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,,,,-2251000.000,-2251000.000,-2472000.000,14958000.000,-2599000.000
OtherOperatingActivitiesCashFlowStatement,,-2000000.000,,,,-4107000.000,,,,-2960000.000
OtherOperatingIncome,,6000000.000,,,,,,,,
PaymentsForRestructuring,,,,,,,,,,2930000.000
PaymentsOfDividends,,9000000.000,,,,9280000.000,,,,9306000.000
PaymentsToAcquirePropertyPlantAndEquipment,,27000000.000,,,,22521000.000,,,,23609000.000
PensionContributions,,1000000.000,,,,1118000.000,,,,595000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,,,,,,,,,,632000.000
ProceedsFromLongTermLinesOfCredit,,,,,,10000000.000,,,,
ProceedsFromSaleOfAvailableForSaleSecurities,,6000000.000,,,,,,,,
ProfitLoss,155000000.000,-7000000.000,16000000.000,5000000.000,6000000.000,17181000.000,-14429000.000,21404000.000,-9110000.000,55863000.000
RepaymentsOfLongTermCapitalLeaseObligations,,8000000.000,,,,12000000.000,,,,
RepaymentsOfLongTermLinesOfCredit,,,,,,10000000.000,,,,
RepaymentsOfSecuredDebt,,6000000.000,,,,9405000.000,,,,5938000.000
RestructuringCharges,,,,,,,,,,3418000.000
Revenues,529000000.000,572000000.000,554000000.000,560000000.000,535000000.000,609263000.000,605905000.000,590756000.000,545432000.000,650763000.000
SalesRevenueNet,529000000.000,566000000.000,554000000.000,560000000.000,535000000.000,609263000.000,605905000.000,590756000.000,545432000.000,650763000.000
SellingGeneralAndAdministrativeExpense,130000000.000,128000000.000,98000000.000,114000000.000,116000000.000,114477000.000,139294000.000,123406000.000,133511000.000,112147000.000
ShareBasedCompensation,,12000000.000,,,,9117000.000,,,,8006000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,,,,12836.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,,,,,,,13.650
UnrealizedGainLossOnDerivatives,,-11000000.000,,,,11074000.000,,,,7701000.000
WeightedAverageNumberOfDilutedSharesOutstanding,90464651.000,,122717897.000,122724141.000,,123778407.000,123990177.000,124291687.000,-246663786.000,125516945.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,121411360.000,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,88254078.000,,122269482.000,122495392.000,,123718311.000,123825030.000,123920699.000,-247592561.000,124081175.000
