,2011-06-30,2011-09-29,2012-03-29,2012-06-28,2012-09-27,2012-12-27,2013-03-28,2013-06-27,2013-09-26,2013-12-26,2014-03-27,2014-06-26,2014-09-25,2015-03-31
IncomeTaxExpenseBenefit,2000000.000,2300000.000,1500000.000,1700000.000,2000000.000,2600000.000,500000.000,1700000.000,2400000.000,1100000.000,1000000.000,1500000.000,2800000.000,400000.000
IncreaseDecreaseInAccountsPayable,,,-1500000.000,,,,-800000.000,,,,500000.000,,,-2200000.000
IncreaseDecreaseInAccruedLiabilities,,,-700000.000,,,,-800000.000,,,,-1600000.000,,,-1800000.000
IncreaseDecreaseInDeferredRevenue,,,-100000.000,,,,-200000.000,,,,-200000.000,,,-200000.000
IncreaseDecreaseInDueFromRelatedParties,,,1800000.000,,,,-2600000.000,,,,-1000000.000,,,-1600000.000
IncreaseDecreaseInReceivables,,,-900000.000,,,,1300000.000,,,,-1300000.000,,,-200000.000
InterestIncomeExpenseNonoperatingNet,0.000,0.000,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,200000.000,0.000
NetCashProvidedByUsedInContinuingOperations,,,-3900000.000,,,,-3600000.000,,,,-600000.000,,,
NetCashProvidedByUsedInFinancingActivities,,,-1800000.000,,,,2500000.000,,,,900000.000,,,1500000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1800000.000,,,,2500000.000,,,,900000.000,,,1500000.000
NetCashProvidedByUsedInInvestingActivities,,,-1200000.000,,,,-1500000.000,,,,-700000.000,,,-800000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1200000.000,,,,-1500000.000,,,,-700000.000,,,-800000.000
NetCashProvidedByUsedInOperatingActivities,,,-900000.000,,,,-4600000.000,,,,-800000.000,,,1500000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-900000.000,,,,-4600000.000,,,,-800000.000,,,1500000.000
NetIncomeLoss,3000000.000,,,,,,,,,,,,,
NetIncomeLossAttributableToNoncontrollingInterest,100000.000,,,,100000.000,,0.000,0.000,100000.000,0.000,0.000,0.000,100000.000,0.000
NetIncomeLossAvailableToCommonStockholdersBasic,,3400000.000,,2500000.000,3100000.000,,700000.000,2600000.000,3700000.000,1100000.000,1600000.000,2100000.000,4300000.000,400000.000
NonoperatingIncomeExpense,0.000,0.000,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,200000.000,0.000
OperatingIncomeLoss,5100000.000,5700000.000,3900000.000,4200000.000,5200000.000,1300000.000,1200000.000,4300000.000,6200000.000,2200000.000,2600000.000,3600000.000,7000000.000,800000.000
OtherCostAndExpenseOperating,21400000.000,21600000.000,19600000.000,20000000.000,18700000.000,18300000.000,17900000.000,19000000.000,19500000.000,18500000.000,18000000.000,17700000.000,13100000.000,18000000.000
OtherOperatingIncome,1900000.000,1800000.000,1900000.000,2000000.000,2100000.000,2100000.000,1700000.000,2400000.000,2200000.000,2000000.000,2000000.000,2000000.000,2100000.000,2000000.000
PaymentsForProceedsFromLimitedPartnership,,,100000.000,,,,100000.000,,,,100000.000,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,,1100000.000,,,,1500000.000,,,,600000.000,,,800000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,100000.000,,,,0.000,,,
ProfitLoss,3100000.000,3400000.000,2400000.000,2500000.000,3200000.000,-1300000.000,700000.000,2600000.000,3800000.000,1100000.000,1600000.000,2100000.000,4400000.000,400000.000
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,,100000.000,,,,100000.000,,,100000.000
Revenues,57200000.000,58100000.000,49900000.000,52800000.000,50600000.000,48200000.000,41400000.000,53300000.000,53500000.000,45400000.000,44200000.000,46800000.000,43700000.000,39300000.000
SaleLeasebackTransactionRentExpense,3800000.000,3800000.000,3800000.000,3800000.000,3800000.000,3700000.000,3800000.000,3800000.000,3700000.000,3800000.000,3800000.000,3800000.000,3800000.000,1400000.000
SalesRevenueNet,55300000.000,56300000.000,48000000.000,50800000.000,48500000.000,46100000.000,39700000.000,50900000.000,51300000.000,43400000.000,42200000.000,44800000.000,41600000.000,37300000.000
