,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
InvestmentsInAndAdvancesToAffiliatesAtFairValue,,,,,,,,,,,,,,,2300.000,2300.000,2300.000,,,
Liabilities,184666.000,200796.000,211787.000,222754.000,943649.000,877534.000,865504.000,927714.000,978279.000,1024097.000,1314681.000,1469997.000,1482943.000,1287194.000,1357684.000,1451847.000,1448673.000,1471824.000,1527937.000,1596420.000
LiabilitiesAndStockholdersEquity,8452.000,1761.000,28147.000,14270.000,64.000,114735.000,3408.000,3408.000,,4294.000,118080.000,1651460.000,984.000,13587.000,6500.000,379.000,40.000,7634.000,1194.000,484.000
LiabilitiesCurrent,,,,,,,,,,,,,,,,,,1471824.000,1527937.000,1596420.000
LiabilityForUncertainTaxPositionsCurrent,,,,,,,,,0.000,,,,0.000,,,,,,,
LoansPayable,,120000.000,,,,,,,,,,,,,,,,,,
LoansPayableCurrent,120000.000,,120000.000,120000.000,,,,,,,,,,,,,,,,
ManagementFeePayable,,,,,,,97216.000,,,,,,,,,,,,,
MinorityInterestOwnershipPercentageByParent,,,,,,,,,,,,,,0.780,0.780,0.780,0.780,0.780,,
NotesPayable,,,,,,,,,,,,,,,,,,30000.000,60000.000,60000.000
OperatingLossCarryforwards,,,,,989824.000,,,,1382650.000,,,,1945966.000,,,,,,,
OtherAdditionalCapital,,,,,,,,,,,9088.000,,,5553.000,11468.000,17750.000,24333.000,,,
PreferredStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,,1600000.000,1600000.000,1600000.000,420384.000,410864.000,410864.000,410864.000,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,,0.000,,,,,0.000,0.000,0.000,0.000,0.000,7372598.000,7432099.000,7432099.000,7432099.000,7432099.000,7432099.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,,0.000,,,,,0.000,0.000,0.000,0.000,0.000,7372598.000,7432099.000,7432099.000,7432099.000,7432099.000,7432099.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,,7373.000,7432.000,7432.000,7432.000,7432.000,7432.000
PreferredStockValueOutstanding,,,,,,,,,,,,,,,,,,,410864.000,410864.000
PrepaidExpenseCurrent,,,,,,,,,,,10000.000,1610353.000,,,,,,,,
PrepaidExpenseNoncurrent,,,,,,,,,,,10000.000,10000.000,,,,,,,,
PriceRiskDerivativesAtFairValueNet,,,,,,,,,,,,,,,2197.000,2197.000,2197.000,15825.000,,
RetainedEarningsAccumulatedDeficit,,,,253484.000,-1019053.000,-1165093.000,-1545450.000,-1729869.000,-2120631.000,,,,-4849268.000,-4973931.000,-5090124.000,-5201869.000,-5218553.000,-5239373.000,-5322002.000,-5412601.000
SharePrice,,,,,,,,,,,0.005,,,0.015,,,,,,
StockholdersEquity,-176214.000,-199035.000,-183640.000,-208484.000,-943585.000,-762799.000,-862096.000,-924306.000,-978279.000,-1019803.000,-1196601.000,181463.000,-1481959.000,-1273607.000,-1351184.000,-1451468.000,-1448633.000,-1464190.000,-1526743.000,-1595936.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-176214.000,-199035.000,-183640.000,-208484.000,-943585.000,-762799.000,-862096.000,-924306.000,,-1019803.000,-1196601.000,181463.000,-1481959.000,-1273607.000,-1351184.000,-1451468.000,-1448633.000,-1464190.000,-1526743.000,-1595936.000
TreasuryStockShares,,,,,0.000,,,,,,,,,,,,,,,
ValuationAllowanceAmount,,,,,344177.000,,,,,,,,,,,,,,,
