,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,,,,938000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,46889000.000,,,,74539000.000,,,,79273000.000,
DeferredTaxAssetsOther,,,,,,,1470000.000,,,,2126000.000,,,,5365000.000,,,,5723000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,,,1706000.000,,,,1706000.000,,,,1706000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,,7381000.000,,,,10058000.000,,,,12619000.000,,,,18115000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,2636000.000,,,,3534000.000,,,,4222000.000,,,,5237000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,89469000.000,,,,64485000.000,,,,88251000.000,,,,113100000.000,
DeferredTaxLiabilities,,,,,,,,,,,,,,,10427000.000,,,,,
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,,,,,938000.000,,,,,
DeferredTaxLiabilitiesFinancingArrangements,,,,,,,,,,,,,,,,,,,9453000.000,
DueFromRelatedPartiesCurrent,26000.000,53000.000,,,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,125000.000,125000.000,,,,,,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,1764000.000,1807000.000,2155000.000,,,2055000.000,3321000.000,2189000.000,2867000.000,3440000.000,5065000.000,3443000.000,4183000.000,4903000.000,6395000.000,5429000.000
InterestPayableCurrentAndNoncurrent,,,,,3473000.000,5258000.000,4707000.000,,10070000.000,9235000.000,8352000.000,7478000.000,6585000.000,6499000.000,12665000.000,12665000.000,11765000.000,11720000.000,10818000.000,10818000.000
InventoryFinishedGoodsNetOfReserves,,,,,,,,,,,,,,274000.000,651000.000,400000.000,347000.000,942000.000,382000.000,303000.000
InventoryNet,,,,,,,,,,,,,,1366000.000,2518000.000,2302000.000,3181000.000,3454000.000,2925000.000,2678000.000
InventoryRawMaterialsNetOfReserves,,,,,,,,,,,,,,129000.000,,,,,,
InventoryWorkInProcessNetOfReserves,,,,,,,,,,,,,,963000.000,1867000.000,1902000.000,2834000.000,2512000.000,2543000.000,2375000.000
Liabilities,38714000.000,,,,,,,,,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,68456000.000,60608000.000,55789000.000,63430000.000,46350000.000,42837000.000,51071000.000,37378000.000,56971000.000,44881000.000,172165000.000,156921000.000,137631000.000,158633000.000,209047000.000,214888000.000,195778000.000,188479000.000,176102000.000,164002000.000
LiabilitiesCurrent,19063000.000,17705000.000,21025000.000,23608000.000,21746000.000,25207000.000,25391000.000,26020000.000,15460000.000,22592000.000,16229000.000,18450000.000,22842000.000,24299000.000,28653000.000,40691000.000,29157000.000,31605000.000,29509000.000,25012000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,12331000.000,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,3296000.000,5760000.000,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,6922000.000,12331000.000,5760000.000,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,6922000.000,12331000.000,12331000.000,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,3461000.000,2632000.000,,,,,,,,,,,,,,
LongTermNotesPayable,8978000.000,8340000.000,13706000.000,12493000.000,11720000.000,18205000.000,15841000.000,13377000.000,27714000.000,27922000.000,28018000.000,26470000.000,23972000.000,28646000.000,,,,,,
NotesPayable,,,,,16886000.000,27372000.000,25667000.000,,27714000.000,,28018000.000,28233000.000,28451000.000,28646000.000,,,,,,
NotesPayableCurrent,474000.000,1228000.000,3607000.000,5045000.000,5166000.000,9167000.000,9826000.000,10139000.000,,,,1763000.000,4479000.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,8711000.000,,,,7218000.000,,,,5676000.000,,,,4166000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,1773000.000,,,,1830000.000,,,,1888000.000,,,,2030000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,1706000.000,,,,430000.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,1652000.000,,,,1706000.000,,,,430000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,1600000.000,,,,1652000.000,,,,1706000.000,,,,430000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,1550000.000,,,,1600000.000,,,,1652000.000,,,,1706000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,430000.000,,,,,,,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,1428000.000,1545000.000,1928000.000,,,1869000.000,2311000.000,2474000.000,2420000.000,3823000.000,4279000.000,3611000.000,4504000.000,4047000.000,5491000.000,5667000.000
OtherAssetsNoncurrent,603000.000,550000.000,804000.000,791000.000,31000.000,33000.000,65000.000,299000.000,543000.000,692000.000,282000.000,1921000.000,1885000.000,373000.000,1988000.000,2857000.000,2851000.000,2745000.000,1632000.000,2287000.000
OtherInventoryCapitalizedCosts,,,,,,,,,,,,,,,100000.000,,,,,
OtherLiabilitiesCurrent,,,,,,,,,,,,,,,1156000.000,1269000.000,1282000.000,1295000.000,,396000.000
OtherLiabilitiesNoncurrent,,,,,,,,,,,,,,,,818000.000,722000.000,627000.000,,435000.000
PreferredStockParOrStatedValuePerShare,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,
PreferredStockSharesAuthorized,,,10000000.000,,,,10000000.000,,,,10000000.000,,,,10000000.000,,,,10000000.000,
PreferredStockSharesIssued,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
PreferredStockSharesOutstanding,,,0.000,,,,0.000,,,,0.000,0.000,0.000,0.000,0.000,,,,0.000,
PrepaidExpenseAndOtherAssetsCurrent,1545000.000,997000.000,1227000.000,845000.000,1941000.000,2743000.000,2574000.000,2524000.000,2552000.000,1875000.000,2286000.000,4074000.000,2770000.000,4234000.000,4618000.000,5314000.000,5261000.000,4176000.000,6508000.000,3908000.000
PropertyPlantAndEquipmentGross,,,,,,,6271000.000,,,,6720000.000,,,,7403000.000,,,,8680000.000,
PropertyPlantAndEquipmentNet,1869000.000,1831000.000,1743000.000,1677000.000,1626000.000,1535000.000,1516000.000,1402000.000,1295000.000,1217000.000,1458000.000,1512000.000,1588000.000,1712000.000,1642000.000,1590000.000,1731000.000,1732000.000,2298000.000,2323000.000
PurchaseObligation,,,,,,,,,,,,,,,1000000.000,,,,,
ReceivablesLongTermContractsOrPrograms,1010000.000,1650000.000,1136000.000,1966000.000,1583000.000,1701000.000,1203000.000,580000.000,1470000.000,1761000.000,1324000.000,2677000.000,856000.000,2012000.000,5708000.000,3255000.000,5869000.000,22958000.000,18301000.000,14946000.000
RestrictedInvestmentsCurrent,56000.000,,,,,,,,1698000.000,1240000.000,1475000.000,1111000.000,1294000.000,1071000.000,1723000.000,548000.000,147000.000,927000.000,739000.000,148000.000
RestrictedInvestmentsNoncurrent,141000.000,197000.000,197000.000,197000.000,197000.000,197000.000,197000.000,197000.000,3591000.000,3412000.000,3155000.000,3109000.000,2616000.000,2362000.000,2004000.000,1791000.000,2017000.000,2051000.000,2077000.000,2094000.000
RetainedEarningsAccumulatedDeficit,-140172000.000,-144575000.000,-159124000.000,-173451000.000,-188291000.000,-202735000.000,-215211000.000,-230289000.000,-244385000.000,-261194000.000,-130446000.000,-151618000.000,-176126000.000,-207468000.000,-217592000.000,-230553000.000,-243749000.000,-259926000.000,-278840000.000,-294987000.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,,2156339.000,,,,2314881.000,,,,2423346.000,,,,2293670.000,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,,,3912182.000,,,,4493912.000,,,,4711659.000,,,,3987639.000,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,,,5.490,,,,6.250,,,,7.500,,,,10.570,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,,5.750,,,,6.640,,,,10.970,,,,17.350,
StockholdersEquity,,26897000.000,13899000.000,20678000.000,6751000.000,-6189000.000,4811000.000,-7975000.000,2457000.000,-12221000.000,121432000.000,105691000.000,84650000.000,63449000.000,78832000.000,72591000.000,65278000.000,55772000.000,52290000.000,44584000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,29742000.000,,,,,,,,,,,,,,,,,,,
TemporaryEquityCarryingAmountAttributableToParent,,,,,,,,,4952000.000,4952000.000,4952000.000,4952000.000,4952000.000,4952000.000,4952000.000,4952000.000,4952000.000,4952000.000,49000.000,49000.000
UnamortizedDebtIssuanceExpense,,,,,,,,,,,,,,,,,,,1913000.000,1843000.000
UnrecognizedTaxBenefits,,,,,,,2160000.000,,,,2870000.000,,,,3581000.000,,,,11214000.000,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,,,,,0.000,,,,0.000,,,,0.000,
