,2011-04-03,2011-07-03,2011-10-02,2011-12-31,2012-04-01,2012-07-01,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-29,2013-12-31,2014-03-30,2014-06-29,2014-09-28,2014-12-31,2015-03-29,2015-06-28,2015-09-27,2015-12-31,2016-04-03,2016-07-03
OtherLiabilitiesCurrent,31352000.000,29400000.000,38127000.000,48623000.000,47600000.000,57787000.000,53402000.000,36902000.000,36527000.000,28745000.000,42088000.000,46374000.000,52105000.000,52331000.000,55907000.000,56146000.000,55859000.000,53894000.000,58289000.000,52630000.000,60341000.000,61434000.000
OtherLiabilitiesNoncurrent,35613000.000,37830000.000,41780000.000,19372000.000,14430000.000,14489000.000,15737000.000,31261000.000,29034000.000,39185000.000,34323000.000,35227000.000,36580000.000,36472000.000,33883000.000,35454000.000,37078000.000,35687000.000,31752000.000,31819000.000,45470000.000,47404000.000
PreferredStockSharesAuthorized,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentGross,,,,191842000.000,,,,231432000.000,,,,283234000.000,,,,296601000.000,,,,285637000.000,,
PropertyPlantAndEquipmentNet,81799000.000,82039000.000,79524000.000,85082000.000,96711000.000,97367000.000,99774000.000,109872000.000,103743000.000,140002000.000,151580000.000,157829000.000,163447000.000,171937000.000,166520000.000,163794000.000,154104000.000,156203000.000,152919000.000,155608000.000,165709000.000,164521000.000
PropertyPlantAndEquipmentOther,,,,40343000.000,,,,,,,,,,,,,,,,,,
ReceivablesNetCurrent,178755000.000,207075000.000,200739000.000,185955000.000,216704000.000,212261000.000,221814000.000,211160000.000,215833000.000,197051000.000,211980000.000,194418000.000,206906000.000,225174000.000,219203000.000,227354000.000,235081000.000,211745000.000,208909000.000,213128000.000,216623000.000,233627000.000
RelatedPartyTransactionDueFromToRelatedParty,,-294000.000,-261000.000,-286000.000,239000.000,225000.000,846000.000,812000.000,10395000.000,-118000.000,38000.000,-348000.000,680000.000,1072000.000,370000.000,320000.000,-115000.000,-439000.000,-176000.000,802000.000,-76000.000,-429000.000
RestrictedCashAndCashEquivalents,,70430000.000,67812000.000,66233000.000,51045000.000,35548000.000,28158000.000,41947000.000,44193000.000,47935000.000,50996000.000,51516000.000,49515000.000,54251000.000,50941000.000,54067000.000,,,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,30250000.000,28615000.000,26326000.000,22564000.000,18434000.000,10672000.000,5993000.000,14522000.000,14257000.000,13697000.000,15328000.000,18798000.000,14926000.000,19176000.000,11988000.000,15698000.000,13512000.000,15514000.000,23444000.000,19119000.000,16272000.000,8330000.000
RestrictedCashAndCashEquivalentsNoncurrent,38352000.000,41815000.000,41486000.000,43669000.000,32611000.000,24876000.000,22165000.000,27425000.000,29936000.000,34238000.000,35668000.000,32718000.000,34589000.000,35075000.000,38953000.000,38369000.000,33081000.000,30344000.000,24758000.000,22113000.000,22544000.000,16481000.000
RestructuringReserve,,,,2213000.000,2265000.000,0.000,0.000,2692000.000,2796000.000,1054000.000,366000.000,50000.000,897000.000,1398000.000,6462000.000,9161000.000,3584000.000,1692000.000,858000.000,,,432000.000
RestructuringReserveCurrent,3070000.000,2613000.000,470000.000,2213000.000,2265000.000,0.000,0.000,2692000.000,2796000.000,1054000.000,366000.000,,,1398000.000,6462000.000,9161000.000,3584000.000,1692000.000,858000.000,655000.000,516000.000,432000.000
RetainedEarningsAccumulatedDeficit,97336000.000,123396000.000,149573000.000,178661000.000,204328000.000,231575000.000,257684000.000,284440000.000,308130000.000,333120000.000,356703000.000,392958000.000,412938000.000,427307000.000,438564000.000,461586000.000,479086000.000,503961000.000,501944000.000,538053000.000,548693000.000,560757000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,2862055.000,2916988.000,2331311.000,2289065.000,2559295.000,2515423.000,2070954.000,2056369.000,2331500.000,2323306.000,1998881.000,2001765.000,1877083.000,1876336.000,1916974.000,1909185.000,1716842.000,1722912.000,1677245.000,1635526.000,1612198.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,336930.000,319266.000,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,22.130,21.680,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,12300000.000,5000000.000,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,826087.000,786994.000,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,23.980,23.820,,,,,,,,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,5600000.000,2700000.000,,,,,,,,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm1,,4.500,4.300,,,,,,,,,,,,,,,,,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageRemainingContractualTerm1,,2.300,2.000,,,,,,,,,,,,,,,,,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeLowerBound,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound,,,,300000.000,,,,6300000.000,,,,4000000.000,,,,6500000.000,,,,,,
StandardProductWarrantyAccrualCurrent,9735000.000,10292000.000,11294000.000,11683000.000,11902000.000,11479000.000,12298000.000,12049000.000,12280000.000,12146000.000,12350000.000,12705000.000,13264000.000,12620000.000,12128000.000,13005000.000,13147000.000,13311000.000,13159000.000,14107000.000,15424000.000,15796000.000
StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,,,,4000000.000,,,,4000000.000,,,,4000000.000,,,,4000000.000,,,,2000000.000,,
StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,,,,2140300.000,,,,2119800.000,,,,2119800.000,,,,1324479.000,,,,934603.000,,
StockholdersEquity,685748000.000,734743000.000,680525000.000,696814000.000,741907000.000,750587000.000,795390000.000,839903000.000,852748000.000,983277000.000,1029396000.000,1077568000.000,1106501000.000,1099420000.000,1066229000.000,1041325000.000,999651000.000,1030969000.000,985264000.000,990076000.000,1035950000.000,1042893000.000
UnrecognizedTaxBenefits,,7789000.000,16306000.000,16041000.000,,,,25135000.000,,,,23966000.000,,,,21759000.000,,,,17133000.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,1400000.000,,,,2000000.000,,,,3700000.000,,,,3100000.000,,,,2900000.000,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,16041000.000,,,,,,,,,,,,,,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,,,65700000.000,,,,,,,,,,,,,,,,,,,
ValuationAllowanceAmount,,2123000.000,1863000.000,2216000.000,2309000.000,2284000.000,2511000.000,2081000.000,1994000.000,,,,,,,,,,,,,
