,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
CommonStockSharesOutstanding,10375590.000,10390590.000,10390590.000,10556197.000,10556197.000,10556197.000,10556197.000,10556197.000
CommonStockValue,118000.000,119000.000,119000.000,121000.000,121000.000,121000.000,121000.000,121000.000
DebtAndCapitalLeaseObligations,,,,,139873000.000,117839000.000,76945000.000,49277000.000
DeferredTaxAssetsEquityMethodInvestments,,,,,,,17509000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,264000.000,
DeferredTaxAssetsGross,,,,,,,27952000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,2725000.000,
DeferredTaxAssetsOther,,,,,,,640000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,143000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,5456000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,27952000.000,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,500000.000,,,
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,,,669245000.000,643211000.000,482852000.000,499549000.000
EquityMethodInvestmentSummarizedFinancialInformationEquity,,,,,534900000.000,513824000.000,445251000.000,422627000.000
EquityMethodInvestmentSummarizedFinancialInformationLiabilities,,,,,134345000.000,129387000.000,37601000.000,76922000.000
EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,,,,,669245000.000,643211000.000,482852000.000,499549000.000
EquityMethodInvestments,117947000.000,123202000.000,109393000.000,116008000.000,103864000.000,101035000.000,77466000.000,67219000.000
Liabilities,271878000.000,276409000.000,218943000.000,194427000.000,167368000.000,143574000.000,107370000.000,88976000.000
LiabilitiesAndStockholdersEquity,402074000.000,410837000.000,356346000.000,341385000.000,303392000.000,282469000.000,244637000.000,223157000.000
LiabilitiesOfAssetsHeldForSale,,,5317000.000,5293000.000,5189000.000,,,19896000.000
LoansAndLeasesReceivableAllowance,397000.000,543000.000,333000.000,441000.000,,,,
LoansAndLeasesReceivableNetReportedAmount,17278000.000,18500000.000,19151000.000,19389000.000,,,,
LoansAndLeasesReceivableNetReportedAmountCommercial,,,,,39336000.000,35694000.000,34573000.000,11690000.000
LoansAndLeasesReceivableNetReportedAmountOther,12741000.000,12455000.000,12212000.000,10129000.000,7545000.000,6584000.000,7530000.000,5168000.000
LoansAndLeasesReceivableRelatedParties,15029000.000,14402000.000,6719000.000,6677000.000,6757000.000,6709000.000,6584000.000,6522000.000
LoansReceivableHeldForSaleNet,5072000.000,6823000.000,7614000.000,3260000.000,4808000.000,2838000.000,1087000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,51700000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,6000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,16100000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,3800000.000,
MinorityInterest,33368000.000,34445000.000,25427000.000,24676000.000,13730000.000,9829000.000,8539000.000,7660000.000
MinorityInterestOwnershipPercentageByParent,,,,,,,0.800,
NotesPayableRelatedPartiesCurrentAndNoncurrent,8181000.000,7860000.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,572000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,281000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,359000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,398000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,456000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,2600000.000,
OperatingLossCarryforwards,,,,,,,7800000.000,
OtherAssets,29375000.000,30884000.000,25593000.000,24729000.000,27502000.000,30552000.000,32755000.000,30234000.000
OtherLiabilities,28022000.000,31191000.000,23690000.000,23830000.000,22306000.000,25735000.000,30425000.000,19803000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,98000000.000,98000000.000,98000000.000,98000000.000,98000000.000,98000000.000,98000000.000,98000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
RealEstateHeldforsale,26489000.000,22406000.000,26856000.000,16921000.000,14320000.000,11953000.000,10171000.000,12133000.000
RealEstateInvestmentPropertyNet,6809000.000,6809000.000,,,,,,
RestrictedCashAndCashEquivalents,1702000.000,2052000.000,1229000.000,1385000.000,1250000.000,1270000.000,1154000.000,
RetainedEarningsAccumulatedDeficit,327000.000,3057000.000,18391000.000,26756000.000,28243000.000,33010000.000,32729000.000,30221000.000
ServicingAssetAtAmortizedValue,967000.000,1049000.000,1090000.000,1153000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,1100000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,153000.000,
StockholdersEquity,96828000.000,99983000.000,111976000.000,122282000.000,122294000.000,129066000.000,128728000.000,126521000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,130196000.000,134428000.000,137403000.000,146958000.000,136024000.000,138895000.000,137267000.000,134181000.000
TreasuryStockShares,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000
TreasuryStockValue,10923000.000,10923000.000,10923000.000,10923000.000,10923000.000,10923000.000,10923000.000,10923000.000
