,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
NetIncomeLossAttributableToNoncontrollingInterest,30000.000,-69000.000,345000.000,-182000.000,-128000.000,1234000.000,88000.000,10000.000
NetInvestmentIncome,8050000.000,8196000.000,7811000.000,7402000.000,7364000.000,7621000.000,7632000.000,5582000.000
OperatingIncomeLoss,,,,2979000.000,3066000.000,,5939000.000,4252000.000
OtherComprehensiveIncomeLossBeforeTax,,,,6580000.000,5898000.000,,-6788000.000,-54798000.000
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,7771000.000,12696000.000,3389000.000,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,5302000.000,5670000.000,,-5267000.000,-44946000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,6488000.000,9920000.000,3076000.000,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,,13000.000,-5693000.000,,-1454000.000,-37482000.000
OtherComprehensiveIncomeLossTax,-1283000.000,-2776000.000,313000.000,1278000.000,228000.000,-1234000.000,-1521000.000,-9852000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,-194000.000,-9000.000,53000.000,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,-39000.000,-20000.000,,-41000.000,,,-21000.000,-21000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,8004000.000,12725000.000,3442000.000,6608000.000,11591000.000,-2192000.000,-5313000.000,-17295000.000
OtherIncome,12000.000,12000.000,12000.000,12000.000,12000.000,13000.000,12000.000,12000.000
OtherUnderwritingExpense,10171000.000,10941000.000,10752000.000,12013000.000,12396000.000,12370000.000,12141000.000,12382000.000
PaymentsForProceedsFromShortTermInvestments,,,42227000.000,,,,3876000.000,
PaymentsForRepurchaseOfCommonStock,,,292000.000,,,,339000.000,
PaymentsToAcquireAvailableForSaleSecuritiesDebt,,,975000.000,,,,48001000.000,
PaymentsToAcquireAvailableForSaleSecuritiesEquity,,,,,,,3285000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,324000.000,,,,622000.000,
PolicyholderBenefitsAndClaimsIncurredNet,39869000.000,35867000.000,37281000.000,40819000.000,40289000.000,53309000.000,37964000.000,37673000.000
PremiumsEarnedNet,59150000.000,58992000.000,61413000.000,62017000.000,63095000.000,67341000.000,61924000.000,62192000.000
PremiumsWrittenNet,,,,69917000.000,61582000.000,,64069000.000,60310000.000
ProceedsFromSaleOfAvailableForSaleSecurities,,,,,,,11200000.000,
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,,,31566000.000,,,,53496000.000,
ProceedsFromStockOptionsExercised,,,44000.000,,,,103000.000,
ProfitLoss,4082000.000,5728000.000,4401000.000,1985000.000,6078000.000,644000.000,5581000.000,34821000.000
RestrictedStockExpense,,,,481000.000,509000.000,,444000.000,570000.000
Revenues,68192000.000,68053000.000,69957000.000,70135000.000,77415000.000,79615000.000,72250000.000,105603000.000
SalesRevenueNet,60130000.000,59845000.000,62134000.000,67144000.000,74337000.000,71981000.000,66299000.000,101339000.000
ShareBasedCompensation,,,604000.000,,,,612000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,,,301500.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,0.000,
StockIssuedDuringPeriodSharesRestrictedStockAwardGross,,,,5000.000,0.000,,380839.000,0.000
StockOptionPlanExpense,,,,,,,85000.000,10000.000
TradingSecuritiesUnrealizedHoldingGain,,,,,,,400000.000,
UnderwritingIncomeLoss,,,,-4423000.000,-4298000.000,,-1693000.000,-1330000.000
WeightedAverageNumberOfDilutedSharesOutstanding,10764542.000,10701959.000,10533732.000,10555222.000,10420777.000,-21126844.000,9749263.000,9824228.000
WeightedAverageNumberOfSharesOutstandingBasic,10429188.000,10377890.000,10220700.000,10256634.000,10113871.000,-20517901.000,9441533.000,9538924.000
