,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-09-30,2016-12-31,2017-03-31
LongTermDebtCurrent,231875.000,,,,,,,7811.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,28452.000,32762.000,6898.000,4418.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,2339.000,8903.000,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,9097.000,8285.000,8845.000,8543.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,8699.000,7922.000,8457.000,8169.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,8317.000,7652.000,8086.000,7811.000,,,,,,,
LongTermDebtNoncurrent,,36040.000,,,,,,21130.000,,,,,,,
LongTermDebtOfRegistrantMaturitiesRepaymentsOfPrincipalInRollingAfterYearFive,,,,,,,32286.000,,,,,,,,
LongTermLoansFromBank,38917.000,,,,,,,,,,,,,,
LongTermLoansPayable,,,,,28452.000,,,28941.000,15093.000,13484.000,10837.000,7544.000,3772.000,,2997500.000
LongTermNotesAndLoans,,,32839.000,,,,,,,,,,,,
NetCapital,,,,,,,,-3204799.000,,,,,,,
NoncurrentAssets,,,,,,551637.000,524886.000,,,,,,,,
NotesAndLoansPayable,,,,,,25110.000,24200.000,,,,,,,,
NotesAndLoansPayableCurrent,,,7864.000,8028.000,,,8086.000,,7054.000,7243.000,6830.000,7213.000,7295.000,,
NotesPayableCurrent,1820713.000,,,,,,,,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,190484.000,308126.000,384331.000,366271.000,622356.000,559614.000,597412.000,,76734.000,60824.000,9441.000,492930.000,53452.000,157596.000,2035747.000
OperatingLeasesFutureMinimumPaymentsDue,,2056708.000,2721004.000,2580359.000,2300493.000,2022097.000,2271117.000,2052145.000,,,,1274246.000,1132520.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,596062.000,394576.000,205483.000,796196.000,574600.000,437945.000,218973.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,212234.000,216653.000,117008.000,112590.000,357237.000,357237.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,162294.000,366470.000,374102.000,209868.000,201943.000,502970.000,502970.000,,,,117662.000,122642.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,649176.000,824225.000,841389.000,362385.000,348702.000,495011.000,495011.000,,,,458926.000,478483.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,649176.000,805172.000,821940.000,815036.000,784262.000,477954.000,477954.000,,,,412513.000,432102.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,118327.000,120792.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,285145.000,99292.000,,
OperatingLossCarryforwards,,10680034.000,11006587.000,11038216.000,11934958.000,12558022.000,12367062.000,12259149.000,12259149.000,19914883.000,19868367.000,,,20198844.000,
OtherAdditionalCapital,,,,,-3706385.000,-3602420.000,-3478218.000,-3204799.000,-3005903.000,,,,,,
OtherLoansPayableCurrent,,,,,7953.000,,,,,,,,,,
OtherReceivables,,,,,,,,,,,41725.000,,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,,,,,,,,,10000000.000,10000000.000,10000000.000,3000000.000,3000000.000,3000000.000,3000000.000
PreferredStockSharesIssued,,,,,,,,,106000.000,,,0.000,0.000,0.000,
PreferredStockSharesOutstanding,,,,,,,,,106000.000,,,0.000,0.000,0.000,
PreferredStockValue,,,,,,,,,1060.000,,,,,,
PrepaidExpenseAndOtherAssets,,123407.000,100679.000,,,,,,,,,,,,
PrepaidExpenseCurrent,111214.000,,,97686.000,109854.000,97352.000,103762.000,95810.000,31634.000,34083.000,33036.000,23405.000,128701.000,2710.000,25759.000
PropertyPlantAndEquipmentFairValueDisclosure,,,,,474004.000,551637.000,524886.000,286096.000,235776.000,222509.000,212522.000,177797.000,157635.000,,
PropertyPlantAndEquipmentGross,,1001378.000,1001110.000,1050869.000,,,,286096.000,,,,,,,10828117.000
PropertyPlantAndEquipmentNet,617567.000,568879.000,527035.000,519550.000,,,,,235776.000,222509.000,212522.000,177797.000,157635.000,,
PropertyPlantAndEquipmentOther,,39121.000,,,,,,,,,,,,,
RestrictedCashAndCashEquivalents,,,95080.000,97060.000,94020.000,90470.000,93480.000,89290.000,78850.000,80064.000,74660.000,77100.000,76240.000,74480.000,75131.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,135314.000,0.000,,27562.000,,,,,,,,
RetainedEarningsAccumulatedDeficit,10303902.000,10680034.000,,-11038216.000,-11934958.000,-12558022.000,-12367062.000,-12259149.000,-19921658.000,-19914883.000,19868367.000,-20577675.000,-20331270.000,-20981914.000,
SalesAndExciseTaxPayableCurrent,313295.000,378831.000,414363.000,528502.000,594120.000,608497.000,624223.000,598863.000,,,,,,,
SecuredDemandNoteDeficiency,,,,,,,-3478218.000,,,,,,,,
SegmentReportingSegmentAssets,531662.000,,,,,,,,,,,,,,
SeniorNotesCurrent,,,,0.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,0.150,0.150,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,6780000.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,0.139,,,,,,
SharesIssued,,,,,13831285.000,6023300.000,1777440.000,2127490.000,,,,,,,
SharesIssuedPricePerShare,,,,,0.010,0.010,262869.000,,,,,,,,
SharesOutstanding,,,,35257367.000,,,,,,,,,,,
ShortTermBankLoansAndNotesPayable,,,,,64541.000,53541.000,93689.000,82962.000,,,,,,,
ShortTermBorrowings,70803.000,144494.000,,313598.000,,,93689.000,,12565.000,,,41332.000,215707.000,,
ShortTermNonBankLoansAndNotesPayable,,,,313598.000,,,,,,,,,,,
ShorttermDebtFairValue,,,,,,,,,,,,,220000.000,468969.000,
StockholdersEquity,1124993.000,-3363219.000,-2971959.000,-3013622.000,-3104693.000,-2985423.000,-2884052.000,-2629969.000,-2706370.000,-2683886.000,-2396839.000,-3212030.000,-2850297.000,-3177056.000,4382390.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-7998503.000,,,-3013622.000,-3104693.000,-2985423.000,-2884052.000,-2629969.000,-2706370.000,-2683886.000,-2396839.000,-3212030.000,-2850297.000,-3177056.000,4382390.000
TaxCreditCarryforwardValuationAllowance,-10303902.000,,,,,,,,,,,,,,
TaxesPayableCurrent,,,,1598150.000,1796655.000,1887780.000,2008965.000,1940655.000,,,,,,,
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,10303902.000,,,,,,,,,,,,,,
ValuationAllowanceAmount,-519529.000,10680034.000,,,,,,,,,,,,,
