,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
CommonStockSharesIssued,4099920.000,4165920.000,4165920.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,43083200.000,43083200.000,48083200.000,50083200.000,50083200.000
CommonStockSharesOutstanding,4099920.000,2500000.000,4165920.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,4308320.000,43083200.000,43083200.000,48083200.000,50083200.000,50083200.000
CommonStockValue,4100.000,4166.000,4166.000,4308.000,4308.000,4308.000,4308.000,4308.000,4308.000,4308.000,4308.000,4308.000,4308.000,4308.000,4308.000,4308.000,43083.000,43083.000,48083.000,50083.000,50333.000
ConstructionInProgressGross,20190.000,,,,,,,,,,,,,,,,,,,,
ConvertibleLongTermNotesPayable,30275.000,,,,,,,,,,,,,,,,,,,,
ConvertibleNotesPayableCurrent,44814.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,78000.000,78000.000,78000.000,78000.000,115500.000,115500.000,115500.000,115500.000,115500.000,115500.000,115500.000,238141.000
DebtCurrent,22590.000,36200.000,39200.000,41200.000,51220.000,51220.000,61200.000,69700.000,69400.000,79400.000,79400.000,84400.000,84400.000,46900.000,,,,44900.000,44900.000,44900.000,125064.000
DebtInstrumentConvertibleConversionPrice1,,,0.005,0.005,0.005,0.005,,,,0.005,,,,,,,,,,,
DeferredRevenue,,,,,,,,,,,,,,,,,,,,,10000.000
DeferredTaxAssetsGross,,,,,,65406.000,,,,92716.000,,,,113606.000,,,,138536.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,186872.000,,,,264902.000,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,-65406.000,,,,92716.000,,,,-113606.000,,,,138536.000,,,
DepositAssets,,,4030.000,4730.000,4730.000,,,,4116.000,,,,,,,,,,,,
DepositsAssets,,,,,,,,4730.000,,,,,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,81635.000,106757.000,150772.000,165476.000,170170.000,186873.000,208646.000,226819.000,240444.000,,,,,,,,,,,,
DueFromOfficersOrStockholders,,,,,,,,,,,,,,,,,,1000.000,,,
DueToOfficersOrStockholdersCurrent,,,,,,,,,,,,,,,,,,99950.000,106690.000,113390.000,119765.000
DueToRelatedPartiesCurrent,,,,,,,,,,,,41540.000,48540.000,50540.000,68540.000,68540.000,77540.000,86540.000,104415.000,217565.000,5200.000
DueToRelatedPartiesCurrentAndNoncurrent,,,25530.000,25870.000,27590.000,28820.000,38759.000,38779.000,,38690.000,38540.000,41540.000,48540.000,50540.000,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,,,,,25132.000,51799.000,78466.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,,,,,,1574868.000,1548201.000,1521534.000
InventoryFinishedGoods,,,,,,4030.000,,,,,,,,,,,,,,,
InventoryGross,,,,,,,,,,808.000,808.000,808.000,808.000,808.000,,,,808.000,808.000,100000.000,
InventoryNet,,,,,,4030.000,4030.000,,,,,,,,808.000,808.000,808.000,,,,
Liabilities,100179.000,133041.000,,,,180377.000,,,,255210.000,263545.000,276498.000,290681.000,300481.000,,,,372243.000,,,
LiabilitiesAndStockholdersEquity,26544.000,42534.000,30059.000,30657.000,36762.000,27554.000,26357.000,24062.000,22649.000,24358.000,15090.000,15101.000,14100.000,9941.000,15148.000,7997.000,7323.000,10475.000,1581545.000,1658863.000,1674788.000
LiabilitiesCurrent,69904.000,133041.000,164581.000,162083.000,172882.000,180377.000,200953.000,216831.000,229043.000,255210.000,,,,300481.000,327711.000,336431.000,350506.000,372243.000,396178.000,527898.000,662142.000
MachineryAndEquipmentGross,,,,,,23890.000,,,,23890.000,,,,,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,,,7089.000,7089.000,7089.000,11000.000,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,7089.000,7089.000,7089.000,7089.000,,,,7089.000,7089.000,7089.000,7089.000,7089.000,,,,7089.000,7089.000,7089.000,7089.000
NotesReceivableGross,,,,,,,,,,,,,,,,,,,,,2000.000
OperatingLossCarryforwards,,,,,,,,,,,,,,324590.000,,,,395818.000,,,
OtherNotesPayableCurrent,,,,,,,,,,,,,,115500.000,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValueOutstanding,0.000,,,,0.000,0.000,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,700.000,3050.000,3415.000,,,700.000,700.000,,,,,,,,,,,,,7000.000,
PropertyPlantAndEquipmentGross,,,,,,,,,,,,,,23890.000,,,,23890.000,,,
PropertyPlantAndEquipmentNet,,,,21256.000,19939.000,18622.000,17305.000,15988.000,14671.000,13354.000,12037.000,10720.000,9403.000,8086.000,6769.000,6064.000,5055.000,5055.000,3037.000,2028.000,148125.000
RetainedEarningsAccumulatedDeficit,,,150772.000,165476.000,170170.000,186873.000,208646.000,226819.000,240444.000,-264902.000,-282505.000,-295447.000,-310631.000,-324590.000,-346613.000,-362484.000,-377233.000,-395818.000,-448683.000,-1163085.000,-1300209.000
ShortTermBorrowings,,,,,,,,,,,,,,,46900.000,46900.000,46900.000,,,,106590.000
StockholdersEquity,-73635.000,-90507.000,-134522.000,-131426.000,-136120.000,-152823.000,-174596.000,-192769.000,-206394.000,-230852.000,-248455.000,-261397.000,-276581.000,-290540.000,-312563.000,-328434.000,-343183.000,-361768.000,1185367.000,1130965.000,1012646.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-73635.000,-90507.000,,,,-152823.000,,,,-230852.000,-248455.000,-261397.000,-276581.000,-290540.000,,,,-361768.000,,,
