,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-11-30,2014-05-31,2014-11-30,2015-02-28,2015-11-30
CommonStockValue,37500.000,37500.000,37500.000,37500.000,37500.000,37500.000,37500.000,48750.000,49017.000,49017.000,49131.000,205729.000
ConvertibleNotesPayable,,,,,,,,,,,38674.000,
ConvertibleNotesPayableCurrent,,,,,,,,,,,,128993.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,0.060,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,359656.000
DeferredFinanceCostsCurrentNet,,,,,,,,,,,,25674.000
DerivativeLiabilities,,,,,,,,,,,369344.000,132319.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-111669.000,-116388.000,-121617.000,-123085.000,-124233.000,-132911.000,-136964.000,,,,,
DueToRelatedPartiesCurrent,,,,,,,,1463291.000,1462090.000,1485767.000,1192275.000,1098337.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,1462090.000,1485767.000,,
InterestPayable,,5879.000,7379.000,,,,6702.000,,,,,
Liabilities,117083.000,116153.000,119753.000,,,68521.000,,2039761.000,,,1982051.000,1736642.000
LiabilitiesAndStockholdersEquity,85414.000,79765.000,78136.000,21721.000,21338.000,15610.000,12912.000,462951.000,414152.000,433547.000,419178.000,200730.000
LiabilitiesCurrent,117083.000,,,64806.000,65571.000,,69876.000,2039761.000,1755130.000,2021360.000,1982051.000,1736642.000
LoansPayable,100000.000,,100000.000,,,50000.000,,,,,,
LoansPayableCurrent,,,,50000.000,50000.000,50000.000,50000.000,470000.000,70000.000,70000.000,70000.000,70000.000
NotesPayableRelatedPartiesCurrent,,,10274.000,10274.000,10274.000,10274.000,10274.000,,,,,
OilAndGasPropertyFullCostMethodNet,,,,,,,,,99096.000,95296.000,72322.000,65288.000
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAmortizationAndImpairment,,,,,,,,,,,30712.000,31383.000
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,,,,,,,,24901.000,29894.000,33694.000,,
OilAndGasPropertySuccessfulEffortMethodNet,,,,,,,,104089.000,,,,
OperatingLossCarryforwards,,,,,,,,,,,1719000.000,
OtherLoansPayable,10274.000,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,,,,,0.001
PreferredStockSharesAuthorized,,,,,,,,,,,,450000000.000
PreferredStockSharesIssued,,,,,,,,,,,,7345000.000
PreferredStockSharesOutstanding,,,,,,,,,,,,7345000.000
PreferredStockValue,,,,,,,,,,,0.000,7415.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,107782.000,16000.000
PropertyPlantAndEquipmentNet,,,,,,,,5471.000,4689.000,3907.000,2809.000,1756.000
PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,,,,,,,,,,,3436.000,4101.000
ProvedOilAndGasPropertySuccessfulEffortMethod,,,,,,,,,,,0.000,
RetainedEarningsAccumulatedDeficit,,,,,,,,-1496487.000,-1660656.000,-1907491.000,-2166283.000,-3139141.000
StockholdersEquity,-31669.000,-36388.000,-41617.000,-43085.000,-44233.000,-52911.000,-56964.000,-1576810.000,-1340978.000,-1587813.000,-1562873.000,-1535912.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-31669.000,-36388.000,-41617.000,,,-52911.000,,-1576810.000,,,-1562873.000,-1535912.000
UnprovedOilAndGasPropertySuccessfulEffortMethod,,,,,,,,,289353.000,307657.000,,
