,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,27394.000,34021.000,42045.000,,,
InventoryFinishedGoods,,,,,,,,,,,,1512.000,2130.000,1509.000,1882.000,1503.000,2379.000,1329.000,2213.000,1600.000,7984.000,7202.000
InventoryNet,,,,,,,,,,,,2437.000,2639.000,2306.000,2772.000,2684.000,3673.000,4241.000,5169.000,4374.000,12127.000,11557.000
InventoryRawMaterials,,,,,,,,,,,,81.000,79.000,294.000,34.000,178.000,75.000,1693.000,1353.000,1171.000,2221.000,2246.000
InventoryRawMaterialsAndSupplies,,,,,,,,,,,,,430.000,503.000,856.000,1003.000,1219.000,1219.000,1603.000,1603.000,1922.000,2109.000
InventorySuppliesNetOfReserves,,,,,,,,,,,,844.000,,,,,,,,,,
Liabilities,,,,,,,,29101.000,32351.000,,,268866.000,356940.000,378381.000,419159.000,528008.000,606646.000,713143.000,830368.000,1096101.000,1238629.000,1405019.000
LiabilitiesAndStockholdersEquity,2882.000,16117.000,6317.000,3891.000,1589.000,185.000,261.000,892.000,892.000,677.000,657.000,19995.000,9862.000,10610.000,8061.000,6825.000,12938.000,10704.000,10160.000,13809.000,14395.000,28238.000
LiabilitiesCurrent,7936.000,15995.000,10901.000,11976.000,14726.000,19276.000,26421.000,29101.000,32351.000,34476.000,36976.000,,,,,,,,,,,
NotesPayable,,,,,,,,,,,,,,,238232.000,245428.000,,,,,,
NotesPayableCurrent,,,,,,,,,8000.000,,,204232.000,204232.000,204232.000,238232.000,245428.000,267288.000,271619.000,261157.000,230432.000,167932.000,292227.000
OperatingLossCarryforwards,,,,,,,,48000.000,,,,,,,295000.000,,,,791000.000,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,,,,0.000,0.000,,,,,,,,,,,,,,,
PreferredStockValue,0.000,,0.000,,,,,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,,,260.000,260.000,,,,,,,,,,,,,6417.000,4693.000,771.000,,,2500.000
PrepaidExpenseCurrentAndNoncurrent,,,,,,,,,,,,,,,1537.000,1050.000,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,-282718.000,-380920.000,-401613.000,-444940.000,-616025.000,-713550.000,-822281.000,-940050.000,-1202134.000,-1697394.000,-1979720.000
StockholdersEquity,-5054.000,122.000,-4584.000,-8085.000,-13137.000,-19091.000,-26160.000,-28209.000,-31459.000,-33799.000,-36319.000,-248871.000,-347078.000,-367771.000,-411098.000,-521183.000,-593708.000,-702439.000,-820208.000,-1082292.000,-1224234.000,-1376781.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,-28209.000,-31459.000,,,-248871.000,-347078.000,-367771.000,-411098.000,-521183.000,-593708.000,-702439.000,-820208.000,-1082292.000,-1224234.000,-1376781.000
TreasuryStockValue,,,,,,,3800.000,3798.000,3798.000,3798.000,3798.000,,,,,,,,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,0.000,,,,,,,,,,,,,,
