,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.010,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,33492057.000,34492057.000,34492057.000,35121332.000,40584876.000,41334876.000,45747376.000,45747376.000,47047376.000,52747376.000,53001336.000,53305296.000,53509256.000,53738216.000,53738216.000,53738216.000,53738216.000,56716787.000,56816787.000,57066787.000,57066787.000,58566787.000
CommonStockSharesOutstanding,33492057.000,34492057.000,34492057.000,35121332.000,40584876.000,41334876.000,41334876.000,41334876.000,41334876.000,52747376.000,53001336.000,53305296.000,53509256.000,53738216.000,53738216.000,53738216.000,53738216.000,56716787.000,56816787.000,57066787.000,57066787.000,58566787.000
CommonStockValue,33492.000,34492.000,34492.000,35121.000,40585.000,41335.000,45747.000,45747.000,47047.000,52747.000,53001.000,53305.000,53509.000,53738.000,53738.000,53738.000,53738.000,56717.000,56817.000,57067.000,57067.000,58567.000
ConvertibleNotesPayable,,,,,100000.000,,100000.000,,,,,,100000.000,,,,,,,,,
ConvertibleNotesPayableCurrent,100000.000,100000.000,100000.000,105000.000,0.000,100000.000,,100000.000,100000.000,100000.000,100000.000,100000.000,,100000.000,113694.000,184737.000,200000.000,100000.000,100000.000,100000.000,100000.000,100000.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,86306.000,15263.000,0.000,,0.000,0.000,0.000,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,,,,527000.000,,,,527000.000,,,,527000.000,,,,527000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,0.000,,,,0.000,,,,0.000,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,,0.000,,,,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,2210000.000,,,,2356000.000,,,,2546000.000,,,,,,,,2836000.000
DeferredTaxAssetsValuationAllowance,,,,,,-2210000.000,,,,-2883000.000,,,,-3073000.000,,,,,,,,3363000.000
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,,,154230.000,163969.000,105669.000,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,-13596302.000,-123675.000,-291577.000,-505583.000,-783926.000,-918899.000,-1050796.000,-1631635.000,-1880542.000,-2149795.000,-2338489.000,,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,,,,,12500.000,,,,,,,0.000
DueToRelatedPartiesCurrent,22500.000,22500.000,22500.000,22500.000,,,244264.000,305764.000,,,,,,,,,,,,,,
DueToRelatedPartiesNoncurrent,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,
FiniteLivedIntangibleAssetsNet,1872500.000,1820000.000,1767500.000,0.000,,,,,,,,,,,,,,,,,,
Liabilities,,,,,,1164779.000,1199952.000,1267075.000,1308839.000,1386525.000,1323496.000,1356600.000,1447996.000,1530258.000,1809504.000,1971329.000,2021969.000,1918662.000,2018650.000,2115538.000,2212636.000,2282097.000
LiabilitiesAndStockholdersEquity,1884560.000,1822057.000,1770527.000,8168.000,277553.000,1401316.000,1413570.000,164268.000,217635.000,651206.000,423520.000,272871.000,223573.000,209351.000,301336.000,234844.000,233895.000,239044.000,223801.000,208117.000,304762.000,289293.000
LiabilitiesCurrent,1323151.000,1406187.000,1514904.000,1804216.000,1806392.000,899779.000,934952.000,1002075.000,1043839.000,1121525.000,1058496.000,1091600.000,1182996.000,1265258.000,1809504.000,1971329.000,2021969.000,1918662.000,,2115538.000,2212636.000,2282097.000
LineOfCredit,,,,33235.000,,,,,29011.000,,,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,,,,,,,,,,,,,,,47500.000
LinesOfCreditCurrent,32910.000,31917.000,31977.000,33235.000,32722.000,31069.000,30661.000,29229.000,,27950.000,26679.000,26307.000,25102.000,24740.000,35342.000,34850.000,34008.000,40766.000,39546.000,39128.000,37365.000,36074.000
MineralPropertiesAccumulatedImpairment,,,,,,,,,,,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
MineralPropertiesNet,,,,,,150000.000,150000.000,150000.000,150000.000,191335.000,191335.000,191566.000,191566.000,191566.000,199566.000,199566.000,199566.000,199566.000,199566.000,199566.000,207566.000,216104.000
NotesPayable,,,,,,,305550.000,,,,,,305550.000,,,,,,,,,
NotesPayableCurrent,,,,,,305550.000,,305550.000,305550.000,305550.000,305550.000,305550.000,,305550.000,305550.000,305550.000,305550.000,305550.000,305550.000,305550.000,305550.000,305550.000
NotesPayableRelatedPartiesClassifiedCurrent,470550.000,485550.000,520550.000,570550.000,,265000.000,265000.000,265000.000,265000.000,265000.000,265000.000,265000.000,265000.000,265000.000,265000.000,265000.000,265000.000,265000.000,265000.000,290000.000,320000.000,
NotesPayableRelatedPartiesCurrent,,,,,570550.000,,,,,,,,,,,,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,0.000,,,,,,,,,,,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,,,,,,,,,,,,,,,,,,0.000,,,,
NotesReceivableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,
OperatingLossCarryforwards,,,,,,,,,,,,,,,,,,2700000.000,,,,
OperatingLossCarryforwardsValuationAllowance,,,,,,,,,,,,,,,,,,7941000.000,,,,
OtherAssets,,,,,,9208.000,7083.000,,,,,,20829.000,15430.000,7500.000,15000.000,2500.000,2500.000,2500.000,2500.000,2500.000,
OtherAssetsCurrent,,,,,,,,4958.000,2833.000,2834.000,21295.000,25774.000,,,,,,,,,,
OtherAssetsNoncurrent,,,,,,,,,,,,,,,,,,,,,,0.000
OtherNotesPayableCurrent,,,,,,,,,,,,,,,,,,,,,,320000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.010,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,0.000,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,,,,,,0.000
PreferredStockSharesOutstanding,,,,0.000,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,,,,,,0.000
PreferredStockValue,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpense,,,,,12514.000,,7083.000,,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,7292.000,2917.000,0.000,0.000,37793.000,14360.000,17200.000,8927.000,6625.000,4750.000,7000.000,4000.000
PrepaidExpenseCurrent,6732.000,,0.000,,,9208.000,,4959.000,2834.000,708.000,,,,,,,,,,,,
ReceivablesNetCurrent,,,,,1892.000,,,,,,,,,,,,,,,,,
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,,22500.000,,,,,,,,,,,,,,,,,
RelatedPartyTransactionDueFromToRelatedPartyNoncurrent,,,,,,,,,,265000.000,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-13253042.000,-13435663.000,,,,,,,,,,,,-2954723.000,-3159734.000,-3388051.000,-3448390.000,-3484221.000,-3604452.000,-3717024.000,-3822477.000,-3907407.000
StockholdersEquity,561409.000,415870.000,255623.000,-1796048.000,-1528839.000,-928242.000,-986334.000,-1102807.000,-1091204.000,-735319.000,-899976.000,-1083729.000,-1224423.000,-1320907.000,-1508168.000,-1736485.000,,-1679618.000,-1794849.000,-1907421.000,-1907874.000,-1992804.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,236537.000,213618.000,-1102807.000,-1091204.000,-735319.000,-899976.000,-1083729.000,-1224423.000,-1320907.000,-1508168.000,-1736485.000,-1788074.000,-1679618.000,-1794849.000,-1907421.000,-1907874.000,-1992804.000
UnsecuredDebtCurrent,,,,,,265000.000,,,,,,,,,,,,,,,,
