,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
NotesPayableCurrent,3500.000,3500.000,3500.000,3500.000,3500.000,17000.000,21000.000,25000.000,26500.000,,,,,,,,,,,,,
OperatingLossCarryforwards,,,,,,,,,,,,,,,,,,,,,227823.000,
OtherNotesPayableCurrent,,,,,,,,,,,,17218.000,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,0.001,,,0.001,,0.001,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,5000000.000,,,5000000.000,5000000.000,5000000.000,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValueOutstanding,,,,,,0.000,,0.000,0.000,,,,,,,,,,,,,
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,952.000,952.000,952.000,952.000,,952.000,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,,,,-150913.000,-160979.000,-180048.000,-189007.000,-213705.000,-219416.000,-227823.000,-155524.000
StockholdersEquity,-12163.000,-3277.000,-8851.000,-11202.000,-15812.000,-17237.000,-17545.000,-25667.000,-28298.000,-3375.000,-19392.000,-25512.000,-35389.000,-34972.000,-57117.000,-63923.000,-81492.000,-84748.000,-99532.000,-105243.000,-113650.000,-104874.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-12163.000,3277.000,-8851.000,-11202.000,-15812.000,-17237.000,-17545.000,-25667.000,-28298.000,-3375.000,-19392.000,-25512.000,-35389.000,-34972.000,-57117.000,-63923.000,-81492.000,-84748.000,-99532.000,-105243.000,-113650.000,-104874.000
