,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
EarningsPerShareDiluted,0.150,0.090,0.230,0.460,0.240,0.370,0.170,0.960,0.440,0.560,0.290,1.030
EquityMethodInvestmentDividendsOrDistributions,922000.000,,,,1165000.000,,,,317000.000,,,
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,,,,,,3608000.000,,
GainLossOnSaleOfEquityInvestments,,,,,,,,,15025000.000,,,
GeneralAndAdministrativeExpense,5234000.000,5159000.000,5678000.000,5697000.000,5847000.000,6211000.000,5093000.000,5697000.000,6382000.000,5956000.000,5055000.000,5644000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,0.000,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,22867000.000,22988000.000,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,12933000.000,12776000.000,18696000.000,17750000.000,19124000.000,21349000.000,13906000.000,17129000.000,34986000.000,26587000.000,23082000.000,36680000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.150,0.090,0.230,0.220,0.240,0.260,0.170,0.210,0.440,0.330,0.290,0.460
IncomeLossFromContinuingOperationsPerDilutedShare,0.150,0.090,0.230,0.220,0.240,0.260,0.170,0.210,0.440,0.330,0.290,0.460
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,8363000.000,,,,17979000.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,0.000,0.000,0.240,0.000,0.110,0.000,0.750,0.000,0.230,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,0.000,0.000,0.240,0.000,0.110,0.000,0.750,0.000,0.230,,
IncomeLossFromEquityMethodInvestments,640000.000,731000.000,791000.000,726000.000,727000.000,728000.000,669000.000,520000.000,318000.000,112000.000,94000.000,101000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-5725000.000,,,,-5111000.000,,,,8300000.000,,,
IncreaseDecreaseInOtherOperatingAssets,3941000.000,,,,3596000.000,,,,-799000.000,,,
InterestExpense,19748000.000,18739000.000,18374000.000,18103000.000,17218000.000,16272000.000,16998000.000,17979000.000,17332000.000,16655000.000,15948000.000,15932000.000
InterestPaidNet,,,,,,,,,28759000.000,,,
MinorityInterestChangeInRedemptionValue,,,,,-3789000.000,,,,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,,105000.000,,,,,,,
MinorityInterestDecreaseFromRedemptions,,,,,,,,,3789000.000,,,
NetCashProvidedByUsedInFinancingActivities,48265000.000,,,,605000.000,,,,-74567000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,48265000.000,,,,605000.000,,,,-74567000.000,,,
NetCashProvidedByUsedInInvestingActivities,-76540000.000,,,,-40227000.000,,,,-6806000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-76540000.000,,,,-40227000.000,,,,-6806000.000,,,
NetCashProvidedByUsedInOperatingActivities,29024000.000,,,,37302000.000,,,,40812000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,29024000.000,,,,37302000.000,,,,40812000.000,,,
NetIncomeLoss,12598000.000,12441000.000,18364000.000,34484000.000,19019000.000,29607000.000,13801000.000,74717000.000,34938000.000,44518000.000,23034000.000,80286000.000
NetIncomeLossAttributableToNoncontrollingInterest,335000.000,335000.000,332000.000,166000.000,105000.000,105000.000,105000.000,98000.000,48000.000,,,
NetIncomeLossAttributableToRedeemableNoncontrollingInterest,,,,,,,,,,48000.000,48000.000,
NetIncomeLossAvailableToCommonStockholdersBasic,9645000.000,6172000.000,17071000.000,33573000.000,18108000.000,28696000.000,12890000.000,73805000.000,34027000.000,43607000.000,22123000.000,79374000.000
OperatingIncomeLoss,12293000.000,12045000.000,15657000.000,15002000.000,18397000.000,20621000.000,7212000.000,16609000.000,19643000.000,,,
OtherExpenses,143000.000,111000.000,149000.000,-1000.000,,,15000000.000,,,,585000.000,
OtherNonoperatingIncome,605000.000,597000.000,677000.000,657000.000,520000.000,706000.000,740000.000,564000.000,363000.000,290000.000,93000.000,19868000.000
OtherRealEstateRevenue,3259000.000,3553000.000,3605000.000,3459000.000,3743000.000,3824000.000,3919000.000,3670000.000,3712000.000,4083000.000,4304000.000,3629000.000
PaidInKindInterest,91000.000,,,,37000.000,,,,,,,
PaymentsForCapitalImprovements,1658000.000,,,,3760000.000,,,,8508000.000,,,
PaymentsForConstructionInProcess,3856000.000,,,,30813000.000,,,,37744000.000,,,
PaymentsOfCapitalDistribution,230000.000,,,,,,,,48000.000,,,
PaymentsOfDividendsCommonStock,24578000.000,,,,29632000.000,,,,30516000.000,,,
PaymentsOfDividendsMinorityInterest,105000.000,,,,105000.000,,,,,,,
PaymentsOfDividendsPreferredStockAndPreferenceStock,2953000.000,,,,911000.000,,,,911000.000,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,3886000.000,,,
PaymentsToAcquireAndDevelopRealEstate,9461000.000,,,,3117000.000,,,,4613000.000,,,
PaymentsToAcquireFurnitureAndFixtures,12000.000,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,4956000.000,,,,2537000.000,,,,3334000.000,,,
PaymentsToAcquireRealEstate,56477000.000,,,,,,,,,,,
PreferredStockDividends,2953000.000,,,,,,,,,,,
ProceedsFromDivestitureOfInterestInJointVenture,,,,,,,,,47393000.000,,,
ProceedsFromIssuanceOfCommonStock,24369000.000,,,,39115000.000,,,,,,,
ProceedsFromIssuanceOfCommonStockDividendReinvestmentPlan,,,,,,,,,221000.000,,,
ProceedsFromLinesOfCredit,141000000.000,,,,134000000.000,,,,,,,
ProceedsFromRepaymentsOfNotesPayable,,,,,,,,,-306000.000,,,
ProceedsFromStockOptionsExercised,,,,,2305000.000,,,,897000.000,,,
ProfitLoss,12933000.000,12776000.000,18696000.000,34650000.000,19124000.000,29712000.000,13906000.000,74815000.000,34986000.000,44566000.000,23082000.000,80332000.000
RealEstateRevenueNet,87345000.000,89909000.000,93042000.000,87209000.000,93201000.000,94299000.000,96431000.000,91051000.000,97165000.000,97817000.000,100314000.000,93004000.000
RepaymentsOfLinesOfCredit,40000000.000,,,,41000000.000,,,,,,,
RepaymentsOfUnsecuredDebt,48545000.000,,,,35000000.000,,,,40018000.000,,,
Revenues,90604000.000,93462000.000,96647000.000,90668000.000,96944000.000,98123000.000,100350000.000,94721000.000,100877000.000,101900000.000,104618000.000,96633000.000
SalesRevenueNet,90604000.000,93462000.000,96647000.000,90668000.000,96944000.000,98123000.000,100350000.000,94721000.000,100877000.000,101900000.000,104618000.000,96633000.000
SegmentReportingInformationRevenue,,,,,96944000.000,,,,,,,
ShareBasedCompensation,983000.000,,,,1378000.000,,,,1720000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,128295.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,,110637.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,,,,,1000.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,,78446.000,,,,,,,
StockIssuedDuringPeriodSharesDividendReinvestmentPlan,,,,,4289.000,,,,4500.000,,,
StockIssuedDuringPeriodSharesNewIssues,,,,,815045.000,,,,,,,
StockIssuedDuringPeriodSharesShareBasedCompensation,,,,,143079.000,,,,128000.000,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,76707.000,,,,39477.000,,,
StockIssuedDuringPeriodValueDividendReinvestmentPlan,,,,,216000.000,,,,,,,
StockIssuedDuringPeriodValueNewIssues,,,,,8000.000,,,,,,,
StockIssuedDuringPeriodValueStockOptionsExercised,,,,,1000.000,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,65105000.000,70250000.000,75390000.000,-139075000.000,76380000.000,77070000.000,77130000.000,-153660000.000,77250000.000,77280000.000,77350000.000,-154540000.000
WeightedAverageNumberOfSharesOutstandingBasic,64890000.000,70025000.000,74965000.000,-138660000.000,76000000.000,76735000.000,76813000.000,-152981000.000,76990000.000,77106000.000,77170000.000,-154155000.000
