,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DeferredTaxAssetsGross,,64047000.000,68222000.000,62695000.000,61441000.000,41124000.000,30776000.000,-12527000.000,,,,,,,327545000.000,,,,,,
DeferredTaxAssetsLiabilitiesNet,,63397000.000,67551000.000,62629000.000,61366000.000,41028000.000,30659000.000,-12659000.000,,,,-176945000.000,-180588000.000,41258000.000,0.000,0.000,0.000,0.000,0.000,0.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,1075000.000,13588000.000,1255000.000,0.000,,,,,,,,,
DeferredTaxAssetsNet,,64903000.000,67551000.000,62629000.000,61366000.000,41028000.000,30659000.000,3634000.000,,,,0.000,0.000,86347000.000,68069000.000,,,,,,
DeferredTaxAssetsNetCurrent,6408000.000,,8755000.000,12713000.000,17753000.000,9897000.000,2787000.000,3634000.000,1075000.000,,,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,74413000.000,64903000.000,58796000.000,49916000.000,43613000.000,31131000.000,27872000.000,0.000,,,,,,86347000.000,68069000.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,186222000.000,201456000.000,222017000.000,233969000.000,252173000.000,268940000.000,284890000.000,287796000.000,310579000.000,337933000.000,353724000.000,388163000.000,433335000.000,462324000.000,479022000.000,507227000.000,528625000.000,550894000.000,573521000.000,
DeferredTaxAssetsOther,,705000.000,2348000.000,3347000.000,4174000.000,4061000.000,1707000.000,-240000.000,-2089000.000,,,,,1808000.000,2628000.000,,2593000.000,2901000.000,3005000.000,743000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,-119354000.000,-142435000.000,-173279000.000,-191379000.000,-226192000.000,-247745000.000,-278735000.000,-314097000.000,-351515000.000,-396802000.000,,-456797000.000,,,,324601000.000,282612000.000,234410000.000,186473000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,,,,3502000.000,,,,3740000.000,,2368000.000,3133000.000,3256000.000,656000.000,2238000.000,3448000.000,4763000.000,1337000.000,2544000.000,5817000.000,8834000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,1201000.000,2722000.000,1959000.000,,188000.000,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,3957000.000,6095000.000,6578000.000,5583000.000,7807000.000,9624000.000,10718000.000,6892000.000,8645000.000,11051000.000,11597000.000,7530000.000,9340000.000,11526000.000,15639000.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,2104000.000,2099000.000,,,,3049000.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,,,,,,,,,,,,1647000.000,,,,1982000.000,
DeferredTaxAssetsValuationAllowance,,650000.000,671000.000,66000.000,75000.000,96000.000,117000.000,132000.000,1237000.000,1272000.000,1295000.000,1299000.000,1304000.000,1315000.000,327545000.000,,735011000.000,761006000.000,757183000.000,764816000.000,738400000.000
DeferredTaxLiabilities,,,,,,,,,12766000.000,2392000.000,48170000.000,176945000.000,180588000.000,,,,,,,,
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,,71191000.000,73753000.000,45089000.000,68069000.000,0.000,,,,,
DeferredTaxLiabilitiesDerivatives,,,,,,,,,,,,121365000.000,,77365000.000,107862000.000,98675000.000,82908000.000,41577000.000,29212000.000,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,,,,,,,,,,,6617000.000,19079000.000,31711000.000,27728000.000,25612000.000,21238000.000,24293000.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,16293000.000,13841000.000,15980000.000,49425000.000,105754000.000,106835000.000,0.000,0.000,0.000,,,,,
DeferredTaxLiabilitiesOther,,,,,,,,,,3739000.000,-586000.000,316000.000,3759000.000,,,-1173000.000,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,424712000.000,,322485000.000,27816000.000,-306997000.000,,,,,
DepositAssets,,,,,,44000000.000,,,,,,,,,,,,,,,
DepositLiabilityCurrent,,,,,,44000000.000,,,,,,,,,,,,,,,
DerivativeAssetsCurrent,17246000.000,20513000.000,5827000.000,4644000.000,1173000.000,7073000.000,0.000,15806000.000,3946000.000,1360000.000,11520000.000,194601000.000,195078000.000,123823000.000,184157000.000,198805000.000,166794000.000,88965000.000,64484000.000,20947000.000,27575000.000
DerivativeAssetsNoncurrent,6042000.000,12888000.000,2118000.000,2058000.000,1601000.000,8487000.000,14841000.000,79726000.000,564000.000,0.000,5327000.000,117788000.000,118587000.000,80551000.000,97850000.000,77443000.000,63414000.000,32680000.000,21872000.000,8718000.000,9847000.000
DerivativeLiabilitiesCurrent,5230000.000,603000.000,1619000.000,1325000.000,12367000.000,5484000.000,12672000.000,10795000.000,21576000.000,44374000.000,4454000.000,115000.000,0.000,0.000,0.000,0.000,,1480000.000,1628000.000,20993000.000,3132000.000
DerivativeLiabilitiesNoncurrent,7021000.000,72000.000,3331000.000,3260000.000,6555000.000,542000.000,1202000.000,2680000.000,5324000.000,36317000.000,1695000.000,0.000,,,,,234000.000,3740000.000,3101000.000,5694000.000,25000.000
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,,,,499000.000,579000.000,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationDeferredTaxAssets,,,,,,0.000,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,,,,,,0.000,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,,,,,861000.000,9000.000,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,,,4480000.000,389000.000,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,,,,,1219000.000,1550000.000,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,,,,45072000.000,45698000.000,,,,,,,,,,,,,,,
DueFromAffiliateCurrent,,5504000.000,5445000.000,6244000.000,,,,9064000.000,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,3489000.000,9577000.000,20104000.000,2670000.000,3443000.000,,27917000.000,34322000.000,27583000.000,923000.000,0.000,0.000,0.000,
EmployeeRelatedLiabilitiesCurrent,5572000.000,8210000.000,7813000.000,10318000.000,6097000.000,10025000.000,12667000.000,16711000.000,6147000.000,11804000.000,14444000.000,,,,,,5492000.000,8720000.000,18474000.000,25947000.000,5738000.000
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,,,,,,,,,,,,,,408367000.000,,,,512385000.000,
EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,,,,,,,,,,,,,,,,78411000.000,,,,51390000.000,
EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,,,,,,,,,,,,,,,,15461000.000,,,,14523000.000,
EquityMethodInvestmentSummarizedFinancialInformationLiabilities,,,,,,,,,,,,,,,,15461000.000,,,,14523000.000,
EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets,,,,,,,,,,,,,,,,329956000.000,,,,460995000.000,
EquityMethodInvestmentSummarizedFinancialInformationNoncurrentLiabilities,,,,,,,,,,,,,,,,0.000,,,,0.000,
EquityMethodInvestments,,,,0.000,874000.000,3174000.000,3221000.000,5913000.000,22803000.000,40871000.000,40810000.000,58288000.000,72350000.000,103181000.000,160206000.000,192524000.000,194822000.000,213616000.000,229912000.000,243953000.000,247021000.000
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,,,,,,,,,,,,16663685000.000,,,,3269184000.000,,,,3548567000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesDevelopmentCosts,,,,,,,,,,,,2471985000.000,,,,376701000.000,,,,290505000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesIncomeTaxExpense,,,,,,,,,,,,2827763000.000,,,,0.000,,,,0.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,,,,,,,,,,,,7747162000.000,,,,1571012000.000,,,,2019693000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,,,,,,,,,,,,3616775000.000,,,,1321471000.000,,,,1238369000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,,,,,,,,,,,,4500434000.000,,,,740265000.000,,,,1041199000.000,
GasImbalancePayableCurrent,,,,26000.000,,,,,,,,,,,,,,,,,
InterestPayableCurrent,,26193000.000,22460000.000,26106000.000,22502000.000,26426000.000,22035000.000,25885000.000,26893000.000,37065000.000,27525000.000,37689000.000,27969000.000,24088000.000,21635000.000,24208000.000,21663000.000,24161000.000,21561000.000,24152000.000,21612000.000
InventoryNet,,,,,,,,,,,10787000.000,,9387000.000,6535000.000,,,,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,0.000,0.000,0.000,,22803000.000,40871000.000,40810000.000,,72350000.000,103181000.000,160206000.000,192524000.000,194822000.000,213616000.000,229912000.000,243953000.000,247021000.000
Liabilities,1009987000.000,1293880000.000,1357240000.000,1506581000.000,1614442000.000,1741908000.000,1284809000.000,1351504000.000,1805981000.000,1916729000.000,1978214000.000,2369348000.000,2335911000.000,1773082000.000,1743813000.000,1681840000.000,1682880000.000,1600989000.000,1569347000.000,1601773000.000,1565686000.000
LiabilitiesAndStockholdersEquity,1798482000.000,2115938000.000,2174681000.000,2338304000.000,2449916000.000,2617613000.000,2480161000.000,2623760000.000,3081582000.000,3181038000.000,3332909000.000,3932549000.000,4655023000.000,3702029000.000,2832495000.000,1813287000.000,1637164000.000,1610151000.000,1756448000.000,1782346000.000,1818596000.000
LiabilitiesCurrent,205948000.000,224026000.000,232385000.000,262068000.000,230353000.000,264916000.000,207800000.000,253969000.000,259542000.000,334668000.000,318174000.000,425025000.000,892832000.000,310074000.000,291549000.000,216815000.000,156074000.000,153812000.000,160255000.000,187945000.000,162335000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,6584000.000,6112000.000,,,,,,,,,,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,8909000.000,9416000.000,,,,,,,,,,,,,,,
LineOfCreditFacilityInterestRateAtPeriodEnd,,,,0.020,,,,,,,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,,,1000000000.000,1000000000.000,,,,,,,,,,
LongTermDebt,,,,,,,,,,,,,,,1415566000.000,1416226000.000,1476890000.000,1392877000.000,1353232000.000,1353909000.000,1349591000.000
LongTermDebtNoncurrent,781913000.000,1051863000.000,1101812000.000,1216760000.000,1351706000.000,1446651000.000,1051595000.000,1051538000.000,1501479000.000,1501419000.000,1576358000.000,1801295000.000,1300000000.000,1425000000.000,1415566000.000,1416226000.000,1476890000.000,1392877000.000,1353232000.000,1353909000.000,1349591000.000
NotionalAmountOfInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,100000000.000,,,,,,,,,,,,,,,,,
OilAndGasJointInterestBillingReceivablesCurrent,,31104000.000,32520000.000,30925000.000,27375000.000,30088000.000,24112000.000,16629000.000,20773000.000,23274000.000,27164000.000,33808000.000,25752000.000,31454000.000,25553000.000,21375000.000,23027000.000,18425000.000,13550000.000,12175000.000,12460000.000
OilAndGasPropertyFullCostMethodDepletion,,,,1100000000.000,,,,1300000000.000,,,,1600000000.000,,,,,,,,,
OilAndGasPropertyFullCostMethodNet,,1686183000.000,1873682000.000,2031938000.000,2134732000.000,2247468000.000,1997432000.000,2135348000.000,2291481000.000,2475094000.000,2939164000.000,3203275000.000,3345891000.000,2903746000.000,1939265000.000,1024992000.000,915250000.000,975176000.000,1139331000.000,1195854000.000,1231818000.000
OilAndGasSalesPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,15047000.000,12189000.000,12423000.000,15629000.000,14520000.000,17213000.000,16610000.000
OperatingLeasesFutureMinimumPaymentsDue,,4283000.000,3928000.000,6212000.000,11290000.000,11435000.000,11420000.000,10933000.000,,,,23845000.000,,,,21410000.000,,,,20304000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,1675000.000,,,,1994000.000,,,,2477000.000,,,,3087000.000,,,,3127000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,282000.000,282000.000,520000.000,1677000.000,1731000.000,1823000.000,1738000.000,,,,2399000.000,,,,1294000.000,,,,1826000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,731000.000,731000.000,785000.000,1781000.000,1833000.000,1923000.000,1823000.000,,,,3141000.000,,,,2408000.000,,,,2031000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,1102000.000,1102000.000,1216000.000,1949000.000,2001000.000,2088000.000,1923000.000,,,,3224000.000,,,,3160000.000,,,,3121000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,1448000.000,1448000.000,1570000.000,1874000.000,1925000.000,1994000.000,2088000.000,,,,3095000.000,,,,3244000.000,,,,3177000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,446000.000,2897000.000,3010000.000,3105000.000,1367000.000,,,,9509000.000,,,,8217000.000,,,,7022000.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,720000.000,365000.000,,1112000.000,935000.000,487000.000,,,,,,,,,,,,,,
OtherAccruedLiabilitiesCurrent,6989000.000,3350000.000,2785000.000,2782000.000,3638000.000,3480000.000,6115000.000,16037000.000,10614000.000,13374000.000,12020000.000,34903000.000,27958000.000,32775000.000,27083000.000,14695000.000,10628000.000,12440000.000,11120000.000,16331000.000,10957000.000
OtherAssetsCurrent,8521000.000,5816000.000,2197000.000,3016000.000,5590000.000,4886000.000,7014000.000,12698000.000,17314000.000,20447000.000,18159000.000,14402000.000,27430000.000,22986000.000,14207000.000,14574000.000,16796000.000,14445000.000,14329000.000,14291000.000,15831000.000
OtherAssetsNoncurrent,5858000.000,5430000.000,5424000.000,5558000.000,1074000.000,4183000.000,261000.000,255000.000,248000.000,242000.000,1683000.000,8675000.000,8510000.000,5767000.000,11853000.000,10833000.000,10337000.000,8414000.000,8626000.000,8031000.000,7615000.000
OtherLiabilitiesCurrent,16062000.000,15498000.000,16992000.000,17970000.000,19856000.000,18756000.000,18671000.000,55520000.000,59366000.000,78007000.000,66090000.000,97589000.000,73048000.000,101950000.000,112204000.000,106222000.000,62753000.000,72520000.000,77011000.000,94215000.000,62937000.000
OtherLiabilitiesNoncurrent,1399000.000,2436000.000,2868000.000,3373000.000,2481000.000,5064000.000,7867000.000,5546000.000,3326000.000,5370000.000,6130000.000,6232000.000,4108000.000,4239000.000,4141000.000,4040000.000,3971000.000,3844000.000,3743000.000,3621000.000,3577000.000
OtherReceivablesNetCurrent,,1783000.000,1163000.000,4470000.000,2104000.000,1228000.000,636000.000,3042000.000,2078000.000,3970000.000,4154000.000,17134000.000,600000.000,361000.000,4445000.000,1498000.000,678000.000,266000.000,282000.000,421000.000,838000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,,,,,,,,,,,,,,,,,8258000.000,7459000.000,6307000.000,,7545000.000
PrepaidExpenseCurrent,,,,,,,,,,,7372000.000,,18043000.000,16451000.000,,,,,,6228000.000,
PropertyPlantAndEquipmentGross,2504757000.000,2765002000.000,3022323000.000,3253688000.000,3375370000.000,3558664000.000,3373914000.000,3569199000.000,3789201000.000,4045388000.000,4595173000.000,4962729000.000,5200823000.000,5324439000.000,5331269000.000,,,,,,
PropertyPlantAndEquipmentNet,1556449000.000,1756405000.000,1949801000.000,2113891000.000,2225142000.000,2342844000.000,2056369000.000,2204324000.000,2374778000.000,2578216000.000,3064851000.000,3354082000.000,3520459000.000,3085280000.000,2119075000.000,1200255000.000,1087733000.000,1144179000.000,1305642000.000,1366867000.000,1401484000.000
PropertyPlantAndEquipmentOther,19994000.000,21840000.000,24344000.000,25599000.000,29916000.000,31921000.000,37477000.000,40281000.000,42936000.000,42016000.000,43834000.000,56165000.000,60901000.000,60406000.000,62114000.000,,,,,,
PropertyPlantAndEquipmentOtherNet,,14455000.000,16109000.000,16661000.000,20693000.000,21722000.000,26049000.000,27478000.000,28914000.000,28864000.000,30071000.000,42345000.000,45558000.000,44672000.000,44799000.000,43538000.000,42476000.000,40951000.000,39639000.000,44773000.000,44379000.000
RetainedEarningsAccumulatedDeficit,-166399000.000,-135424000.000,-142808000.000,-130980000.000,-129571000.000,-93759000.000,-81216000.000,-12980000.000,-13193000.000,-32092000.000,51315000.000,252593000.000,252121000.000,-144913000.000,-992696000.000,-1957343000.000,-2137714000.000,-2209146000.000,-2199661000.000,-2218082000.000,-2149806000.000
SalesAndExciseTaxPayableCurrent,,1591000.000,1860000.000,2121000.000,2277000.000,2701000.000,2556000.000,1303000.000,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,24.110,24.110,24.110,24.110,24.110,,,,,,,,,,,,,,,
ShortTermBorrowings,,,,,,,,,,,,,551230000.000,,,,,,,,
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,1877456000.000,,,,2322204000.000,,,,3246728000.000,,,,830747000.000,,,,978494000.000,
StockholdersEquity,788495000.000,822058000.000,817441000.000,831723000.000,835474000.000,875705000.000,1195352000.000,1272256000.000,1275601000.000,1264309000.000,1354695000.000,1563201000.000,2319112000.000,1928947000.000,1088682000.000,131447000.000,-45716000.000,9162000.000,187101000.000,180573000.000,252910000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,788495000.000,822058000.000,817441000.000,831723000.000,835474000.000,875705000.000,1195352000.000,1272256000.000,1275601000.000,1264309000.000,1354695000.000,1563201000.000,2319112000.000,1928947000.000,1088682000.000,131447000.000,-45716000.000,9162000.000,187101000.000,180573000.000,252910000.000
TreasuryStockShares,7609.000,7609.000,7609.000,7609.000,7609.000,7609.000,7609.000,0.000,0.000,,,,,,,,,,,,
TreasuryStockValue,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,0.000,,,,,,,,,,,,,
UnrecognizedTaxBenefits,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
