,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
DeferredTaxAssetsNet,,,,,,,10076772.000,,,,9248291.000,,,,12044046.000,,,
DeferredTaxAssetsNetCurrent,3770873.000,3770873.000,3789530.000,3789530.000,3789530.000,3789530.000,3573024.000,3573024.000,3573024.000,3573024.000,1457049.000,1457049.000,1457049.000,1457049.000,1249365.000,1249365.000,1249365.000,1273111.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,7844304.000,,,,7020027.000,,,,10107174.000,,,
DeferredTaxAssetsOther,,,,,,,185.000,,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,1152601.000,,,,1198265.000,,,,1198347.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,,242099.000,,,,235216.000,,,,178365.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,609436.000,,,,506913.000,,,,569964.000,,,
DeferredTaxLiabilitiesNoncurrent,3697522.000,5032488.000,9417813.000,9421139.000,10407410.000,11548549.000,10226538.000,9267063.000,9270636.000,10125904.000,7877096.000,5415443.000,4483483.000,4348084.000,3705007.000,2903674.000,1179644.000,1895474.000
DeferredTaxLiabilitiesOther,,,,,,,61353.000,,,,42193.000,,,,3510.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,16668935.000,,,,15626145.000,,,,14496178.000,,,
DepositsAssetsNoncurrent,2101900.000,2205138.000,1718943.000,1878028.000,2057911.000,2197545.000,,,,,,,,,,,,
InterestPayableCurrent,,,,,367164.000,321341.000,307849.000,330551.000,287911.000,278116.000,286701.000,266155.000,307460.000,315481.000,89491.000,308163.000,302586.000,393079.000
InventoryNet,6569084.000,7348375.000,7568792.000,7863254.000,8677954.000,9389706.000,8971610.000,9653291.000,9024497.000,8227559.000,8667751.000,7845876.000,7635311.000,7167352.000,6578419.000,7016140.000,6229232.000,6382657.000
Liabilities,50979064.000,50099220.000,47640460.000,49576449.000,49704481.000,50945050.000,45311757.000,44747020.000,43602756.000,42775323.000,39260433.000,34586301.000,35226657.000,34686656.000,33014311.000,32332191.000,32280401.000,34752819.000
LiabilitiesAndStockholdersEquity,79948769.000,80892126.000,83777500.000,85889341.000,87555776.000,90963648.000,84372495.000,82549057.000,81550671.000,81990474.000,77878500.000,68913675.000,67964775.000,67189444.000,64261516.000,62162630.000,59113058.000,58591825.000
LiabilitiesCurrent,42028266.000,10111518.000,11749314.000,12556977.000,12573738.000,15648168.000,12411886.000,12306624.000,12158787.000,11476086.000,31383337.000,29170858.000,30743174.000,30338572.000,4309304.000,4428517.000,31100757.000,32857345.000
LineOfCreditFacilityAmountOutstanding,,,,,,,7500000.000,,,,,,,,,,,
LongTermDebt,,,,,29973333.000,29223333.000,26173333.000,26798333.000,25923333.000,25048333.000,24173333.000,23173333.000,24221333.000,24721333.000,25000000.000,25000000.000,26500000.000,27500000.000
LongTermDebtCurrent,,,,,3250000.000,5475000.000,3500000.000,3625000.000,3750000.000,3875000.000,24173333.000,23173333.000,24221333.000,24721333.000,,,26500000.000,27500000.000
LongTermDebtNoncurrent,5241260.000,34954907.000,26473333.000,27598333.000,26723333.000,23748333.000,22673333.000,23173333.000,22173333.000,21173333.000,0.000,0.000,0.000,0.000,25000000.000,25000000.000,,
LongTermDebtPercentageBearingFixedInterestRate,,,,,,,,,,,,,,,,,,0.170
MachineryAndEquipmentGross,114758696.000,114908256.000,117573486.000,118962421.000,119110215.000,119790290.000,124406769.000,124821046.000,124816878.000,124873885.000,125027613.000,125459498.000,125372402.000,125463235.000,126252883.000,126191712.000,126386043.000,126392996.000
NotesAndLoansPayableCurrent,34319643.000,2917163.000,3000000.000,3125000.000,3250000.000,5475000.000,3500000.000,3625000.000,3750000.000,3875000.000,24173333.000,23173333.000,24221333.000,24721333.000,,,,
OperatingLossCarryforwards,,,,,,,20848000.000,,,,18722000.000,,,,27123000.000,,,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,56254.000,107254.000,38422.000,53422.000,54035.000,144035.000
OtherAccruedLiabilitiesNoncurrent,,,,,10087.000,19587.000,,,,,,,,,,,,
OtherAssetsNoncurrent,2060993.000,2047077.000,3555639.000,3577899.000,3435673.000,3451074.000,3288281.000,3103791.000,2710212.000,2507741.000,2279968.000,2088433.000,1827727.000,1682165.000,3283360.000,2917630.000,1367191.000,1371485.000
OtherDeferredCreditsNoncurrent,12016.000,307.000,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,,,,,,,,,,,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,,,,,,,,,,,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,1169591.000,1200674.000,1962959.000,1928586.000,2218054.000,1958341.000,2634839.000,2624358.000,2713849.000,3244310.000,3154713.000,2571542.000,2545530.000,2790315.000,1785433.000,1974190.000,3231094.000,3389690.000
PropertyPlantAndEquipmentNet,51149961.000,50077116.000,51643183.000,51869404.000,50738538.000,50405614.000,53781674.000,52773790.000,51321329.000,49880934.000,48602224.000,47566136.000,45936718.000,44512469.000,43825473.000,42348862.000,42457871.000,41413628.000
PropertyPlantAndEquipmentOther,9612144.000,9609622.000,9766209.000,9966208.000,10051417.000,10370738.000,10498439.000,10530242.000,10549754.000,10581591.000,10604094.000,10676695.000,10678845.000,10678845.000,10692328.000,10726211.000,10772250.000,10769976.000
RetainedEarningsAccumulatedDeficit,-4741884.000,-2918683.000,4574243.000,4750095.000,6286936.000,8454239.000,,,,,,,,,,-1753920.000,-4751702.000,-7745353.000
RetainedEarningsAppropriated,,,,,,,7476379.000,6217678.000,6363556.000,7630792.000,7033708.000,2743015.000,1153759.000,918429.000,-337154.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,124240.000,139297.000,0.000,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,117101.000,108929.000,0.000,,,,,,,,,,,
StockholdersEquity,28969705.000,30792906.000,36137040.000,36312892.000,37851295.000,40018598.000,39060738.000,37802037.000,37947915.000,39215151.000,38618067.000,34327374.000,32738118.000,32502788.000,31247205.000,29830439.000,26832657.000,23839006.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,28969705.000,30792906.000,36137040.000,36312892.000,37851295.000,40018598.000,39060738.000,37802037.000,37947915.000,39215151.000,38618067.000,34327374.000,32738118.000,32502788.000,31247205.000,29830439.000,26832657.000,23839006.000
UnamortizedDebtIssuanceExpense,,,,,,,1800000.000,,,,1200000.000,,,,,,,
