,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsAtCarryingValue,14180165.000,12414533.000,15736035.000,27894332.000,41253353.000,43222310.000,38009126.000,32520391.000,28241983.000,35824936.000,27020085.000,37902347.000,14009597.000,4727453.000,11624065.000,5742833.000,6103766.000,8308325.000,7489967.000,8057155.000,11455214.000
CommonStockParOrStatedValuePerShare,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.000,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,500000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000
CommonStockSharesOutstanding,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000,19304921.000
CommonStockValue,38609.000,38609.000,38609.000,38609.000,38609.000,38609.000,38609.000,38609.000,38609.000,38609.000,38609.000,38609.000,38609.000,38609.000,38609.000,38609.000,38609.000,38609.000,38609.000,38609.000,38609.000
ConstructionInProgressGross,,,1630705.000,152947.000,,,,,,,,,,,,,,,,,
CustomerDepositsCurrent,4862476.000,4285355.000,5158450.000,5529296.000,6599746.000,8487271.000,9491160.000,14129926.000,13931658.000,13703908.000,13737468.000,15733550.000,19045172.000,20686281.000,25124561.000,26299643.000,21304652.000,23286670.000,23557397.000,22733742.000,25900566.000
DebtInstrumentFaceAmount,,,,,12696196.000,,,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,151083.000,,,,0.000,24282.000,0.000,0.000,
DeferredTaxAssetsDeferredIncome,,,,,,,,,8653.000,16687.000,46860.000,45459.000,,141817.000,27359.000,37410.000,62060.000,0.000,5974.000,76719.000,92062.000
DeferredTaxAssetsGrossCurrent,,,,738758.000,724834.000,788137.000,1041581.000,1058186.000,1392955.000,1513474.000,1731372.000,1829624.000,2019454.000,2023880.000,3036623.000,3579607.000,3506814.000,3790310.000,4041524.000,3210575.000,3219643.000
DeferredTaxAssetsLiabilitiesNetCurrent,,,,738758.000,687632.000,724593.000,964113.000,1001555.000,1392955.000,1513474.000,,,1868371.000,2023880.000,3036623.000,3579607.000,3506814.000,3766028.000,4041524.000,3210575.000,3219643.000
DeferredTaxAssetsNetCurrent,,,688233.000,,,788137.000,1041581.000,1058186.000,1392955.000,1513474.000,1731372.000,1829624.000,2019454.000,2023880.000,3036623.000,3579607.000,3506814.000,3790310.000,4041524.000,3210575.000,3219643.000
DeferredTaxAssetsNetNoncurrent,595852.000,583656.000,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,105558.000,127510.000,137318.000,122247.000,180392.000,125742.000,112856.000,82904.000,145979.000,252281.000,333707.000,357352.000,344876.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,,578928.000,636940.000,771102.000,846488.000,990496.000,902334.000,1971190.000,2607100.000,2407989.000,2601355.000,2750252.000,1798894.000,1754918.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,110637.000,156673.000,192284.000,405848.000,376548.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,608695.000,568161.000,595853.000,635733.000,681638.000,699816.000,732337.000,776092.000,815430.000,848566.000,853987.000,925218.000,852193.000,890786.000,936674.000,951591.000,977610.000,1027787.000
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInterest,,,,,,-702345.000,-585550.000,-478372.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,203073.000,220589.000,250552.000,276341.000,291995.000,310153.000,326140.000,342019.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesOther,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,276341.000,291995.000,310153.000,326140.000,342019.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesTaxDeferredIncome,,,,,,,,,,,,,151083.000,,,,,24282.000,0.000,,
DepositsAssetsNoncurrent,,1863916.000,1881861.000,1868002.000,1879831.000,1838958.000,1849672.000,1858909.000,1818244.000,1857670.000,1857459.000,1857549.000,1867719.000,1860664.000,1869368.000,1796578.000,1768800.000,1723454.000,855714.000,0.000,
DueFromOtherRelatedPartiesCurrent,74442.000,75809.000,,,,,,,,,,,,,,,,,,,
DueFromRelatedPartiesCurrent,790794.000,,,,,,,,,,,,,,,,18247384.000,18247384.000,,,
DueToAffiliateCurrent,215165.000,311777.000,210874.000,217088.000,94954.000,139963.000,74797.000,82670.000,94246.000,127770.000,40570.000,203560.000,17681.000,213060.000,22973.000,117067.000,97404.000,177603.000,177603.000,,117723.000
EmployeeRelatedLiabilitiesCurrent,,,,1719568.000,1484082.000,1366738.000,,,1688090.000,,,,2859430.000,,,,,,,6267794.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,81653.000,87303.000,96523.000,104131.000,108976.000,,,,126031.000,133051.000,136511.000,40526.000,143438.000,,,,,,,148306.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,12594.000,3465.000,3465.000,,,,,,,,,,,,,,0.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,4210.000,16743.000,12528.000,,,13608.000,,,,12347.000,,,,,,,8291.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,11990.000,9128.000,9128.000,,,3473.000,,,,,,,,,,,0.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,11990.000,11990.000,11990.000,,,9150.000,,,,3568.000,,,,,,,0.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,13574.000,11990.000,11990.000,,,12020.000,,,,9399.000,,,,,,,0.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,16743.000,13574.000,13574.000,,,12020.000,,,,12347.000,,,,,,,3147.000,
FiniteLivedIntangibleAssetsGross,171232.000,174377.000,176055.000,174758.000,175865.000,,,,176302.000,180125.000,180104.000,81051.000,181099.000,,,,,,,159744.000,
FiniteLivedIntangibleAssetsNet,89579.000,87074.000,79532.000,70627.000,66889.000,63575.000,59677.000,55685.000,50271.000,47074.000,43593.000,40525.000,37661.000,34444.000,31515.000,27319.000,21050.000,17662.000,14711.000,11438.000,9324.000
IncomeTaxExaminationPenaltiesAccrued,,,,40000.000,,,,,,,,,,,,,,,,,
InventoryFinishedGoods,,,,28442450.000,27106408.000,34478439.000,41272593.000,39591573.000,32466337.000,39794751.000,41727633.000,37192045.000,42400202.000,41988740.000,36539812.000,31120889.000,33010762.000,25781370.000,27077997.000,30811351.000,40937874.000
InventoryGross,,,,55858143.000,56775825.000,61714709.000,66448698.000,70976416.000,,,,,,,,,,,,,
InventoryNet,42095864.000,48310396.000,53790171.000,55858143.000,56775825.000,61714709.000,66448698.000,70976416.000,76364019.000,79290193.000,82450896.000,81310370.000,84186766.000,79941795.000,73357006.000,68082837.000,68154818.000,58392945.000,63879154.000,65776517.000,71745365.000
InventoryRawMaterials,,,,12799927.000,9116931.000,10880153.000,11000042.000,14597854.000,12380061.000,9663170.000,10215642.000,8483140.000,11934720.000,8258943.000,7160780.000,6291726.000,9075542.000,6335222.000,11860248.000,20121513.000,16220912.000
InventoryValuationReserves,,,,,,,,,28709.000,28709.000,28709.000,28709.000,168281.000,168281.000,168281.000,168281.000,0.000,,,0.000,0.000
InventoryWorkInProcess,,,,14615766.000,20552486.000,16356117.000,14176063.000,16786989.000,31546330.000,29860981.000,30536330.000,35663894.000,30020125.000,29862393.000,29824695.000,30838503.000,26068514.000,26276353.000,24940909.000,14843653.000,14586579.000
LeaseholdImprovementsGross,400231.000,389951.000,388640.000,543763.000,550702.000,568329.000,,,552630.000,,,,,,,,,,,,
Liabilities,56639873.000,61929744.000,47516687.000,49817096.000,55089304.000,52736749.000,53804249.000,52589664.000,53476323.000,57803935.000,61380132.000,55562776.000,66716632.000,64563763.000,75151674.000,83533661.000,93209177.000,109373377.000,121925614.000,138936601.000,156617417.000
LiabilitiesAndStockholdersEquity,218901893.000,231099023.000,224461837.000,232549287.000,243560985.000,245241471.000,252006610.000,255549176.000,252980284.000,264729387.000,272860544.000,270098855.000,286906262.000,287142674.000,301196441.000,303027490.000,317218807.000,266048304.000,281089314.000,301328124.000,327613171.000
LiabilitiesCurrent,56436800.000,51709803.000,37391909.000,40996978.000,54797309.000,42296418.000,44229747.000,43882556.000,46203348.000,51302090.000,55807756.000,50918903.000,62981195.000,61772767.000,73282305.000,82635372.000,93209177.000,109373377.000,121925614.000,138936601.000,156617417.000
LiabilitiesNoncurrent,,10219941.000,10124778.000,8820118.000,,,,8707108.000,7272975.000,6501845.000,5572376.000,4643873.000,3735437.000,2790996.000,1869369.000,898289.000,,,,,
MinorityInterest,15900996.000,16563906.000,17241766.000,17873460.000,18423460.000,18826851.000,19455386.000,19987719.000,19647063.000,20345059.000,20790116.000,20983768.000,21481216.000,21569784.000,21845111.000,21320922.000,22419680.000,22764376.000,23013253.000,23336061.000,24196484.000
NoncurrentAssets,,,,,,,,,62118053.000,62472982.000,61530827.000,60525243.000,59977216.000,59414233.000,58325960.000,54661538.000,52052213.000,59943962.000,61644410.000,62058477.000,63179231.000
NotesPayableCurrent,15190988.000,10827865.000,670448.000,1878253.000,,,,,,,,,,,,,,,,,
NotesReceivableFairValueDisclosure,,,,1700000.000,,,,,,,,,,,,,,,,,
NotesReceivableNet,15008449.000,20146099.000,11272803.000,12321831.000,10098390.000,7611539.000,17617065.000,22646328.000,20186787.000,13168857.000,23641110.000,14390355.000,17626704.000,16840791.000,13675163.000,11479383.000,28096561.000,36376536.000,44328289.000,42697276.000,45638224.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,1628777.000,,,,1673097.000,,,,,,,302725.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,1053408.000,1057093.000,1820358.000,,,,,,,343193.000,,,,,,,302725.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,1053408.000,1057093.000,1820358.000,,,1628777.000,,,,343193.000,,,,,,,302725.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,1053408.000,1057093.000,1820358.000,,,1628777.000,,,,1673097.000,,,,,,,302725.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,1053408.000,1057093.000,1365268.000,,,1628777.000,,,,1673097.000,,,,,,,302725.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,2644529.000,2661359.000,10922145.000,,,1670511.000,,,,1029580.000,,,,,,,302724.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,287112.000,1131091.000,,,,,,,,,,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,3704321.000,3229999.000,3778290.000,,,3713440.000,,,,5044627.000,,,,,,,7318196.000,
OtherAssetsCurrent,4285660.000,6025462.000,3095991.000,1949043.000,1183487.000,2252173.000,1235217.000,3029184.000,2537300.000,2510272.000,2302279.000,1871590.000,1282182.000,1833224.000,1021339.000,1236503.000,1463295.000,634210.000,1548764.000,1124608.000,1774940.000
OtherAssetsNoncurrent,685431.000,2534646.000,1961393.000,1938629.000,1964720.000,2604878.000,2494899.000,2392966.000,2239870.000,2196888.000,2117290.000,2049827.000,,,,,,,,,
OtherLiabilitiesCurrent,689859.000,2293237.000,282083.000,189921.000,313006.000,289291.000,677753.000,160278.000,256430.000,264210.000,1242209.000,1853114.000,2131527.000,2487172.000,2433690.000,2403786.000,2198308.000,2301759.000,2201334.000,2013943.000,2410732.000
OtherPrepaidExpenseCurrent,,,,,,,,,727165.000,,,,1724606.000,,,,,,,4997952.000,
OtherRestrictedAssetsCurrent,,,,,9700000.000,,,,,,,,,,,,,,,,
PledgedAssetsSeparatelyReportedFinanceReceivablesPledgedAsCollateralAtFairValue,,,,,,,4808300.000,7502170.000,,,,,,,,,,,,,
PreferredStockNoParValue,0.000,0.000,,,,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,,0.000,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,100000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,,0.000,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,,0.000,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,9762496.000,10991708.000,5972254.000,6551428.000,7421709.000,5933349.000,4240430.000,6176942.000,3773750.000,6133889.000,4622474.000,6595695.000,4663002.000,4494755.000,4712578.000,4928389.000,8233271.000,10821997.000,8720473.000,10797601.000,9711086.000
PrepaidExpenseNoncurrent,,,,,,,,,,,,,,,,,,,,,10448650.000
PrepaidExpenseOtherNoncurrent,,,,,,,,,371355.000,292144.000,216238.000,151753.000,99180.000,57003.000,26726.000,7339.000,,,,,
PrepaidInterest,,,,,,,,,453053.000,417348.000,371777.000,326269.000,282280.000,235612.000,190898.000,139433.000,54189.000,24640.000,6991.000,0.000,
ProductWarrantyAccrual,,,,4057966.000,3787738.000,3972357.000,4238220.000,4544253.000,4665439.000,4882245.000,5173945.000,5436197.000,5657106.000,5670243.000,5965713.000,5585422.000,5887218.000,6244490.000,6343941.000,6517402.000,6851912.000
ProductWarrantyAccrualClassifiedCurrent,,,,4057966.000,3787738.000,3972357.000,,,4665439.000,,,,5657106.000,,,,,,,6517402.000,
PropertyPlantAndEquipmentGross,72823615.000,,,,84314416.000,86458144.000,88218892.000,89771460.000,89380289.000,92229921.000,93037680.000,93931817.000,96071332.000,97308119.000,98281406.000,94871568.000,94715265.000,103854267.000,108017994.000,109506007.000,112908780.000
PropertyPlantAndEquipmentNet,46211265.000,48089796.000,50925959.000,47702504.000,46962599.000,46872611.000,46714501.000,46351853.000,45204401.000,45400038.000,44654383.000,43817218.000,43550927.000,43189388.000,42153811.000,39231690.000,37053716.000,49381899.000,52087620.000,53737706.000,54885852.000
RestrictedCashAndCashEquivalents,,,,,,,,,,,,,,,,,1067461.000,386635.000,4938600.000,5476621.000,5596257.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,944153.000,,,,,,,,,,,,,,,,,,,
RetainedEarningsAppropriated,7636377.000,7992514.000,8608443.000,9237054.000,9676183.000,9806289.000,10195866.000,10523452.000,10609435.000,10900180.000,11315415.000,11600638.000,12019532.000,12335365.000,12564853.000,12767531.000,13260606.000,14145350.000,14541184.000,15129935.000,15822287.000
RetainedEarningsUnappropriated,78501976.000,81652645.000,86711198.000,92439528.000,96114407.000,97217680.000,100862895.000,103845929.000,104544120.000,107023678.000,110740917.000,113356629.000,116935053.000,119669501.000,121702088.000,123547436.000,129433106.000,135787181.000,138629990.000,146352530.000,152583697.000
SecurityDeposit,,,,1863916.000,1813742.000,,,,,,,,,,,,,,,,
ShortTermBankLoansAndNotesPayable,17681493.000,14859316.000,11702079.000,12453336.000,14599753.000,,,,4526863.000,14359630.000,11116360.000,8187452.000,9539476.000,12648031.000,18135575.000,22042744.000,17447655.000,25309875.000,25133254.000,27416376.000,48871970.000
ShortTermInvestments,,,,,,,,,,,,,34838757.000,44845698.000,58690792.000,87021944.000,58527775.000,3317650.000,0.000,0.000,
StatutoryAccountingPracticesStatutoryCapitalAndSurplusRequired,,,,9237054.000,9676183.000,9806289.000,,,10609435.000,,,,12019532.000,,,,,,,15129935.000,
StockholdersEquity,146361024.000,152605373.000,159703384.000,164858731.000,170048221.000,173677871.000,178746975.000,182971793.000,179856898.000,186580393.000,190690296.000,193552311.000,198708414.000,201009127.000,204199656.000,198172907.000,201589950.000,133910551.000,136150447.000,139055462.000,146799270.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,162262020.000,169169279.000,176945150.000,182732191.000,188471681.000,192504722.000,198202361.000,202959512.000,199503961.000,206925452.000,211480412.000,214536079.000,220189630.000,222578911.000,226044767.000,219493829.000,224009630.000,156674927.000,159163700.000,162391523.000,170995754.000
Supplies,,,,,,,,,3046585.000,,,,2938396.000,,,,,,,5799649.000,
UnrecognizedTaxBenefits,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,
