,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31
EmployeeRelatedLiabilitiesCurrent,381000.000,369000.000,455000.000,388000.000,442000.000,389000.000,482000.000,384000.000,441000.000,391000.000,321000.000,640000.000,499000.000,442000.000
InventoryFinishedGoodsNetOfReserves,,,,,626000.000,305000.000,486000.000,760000.000,506000.000,904000.000,215000.000,303000.000,22000.000,702000.000
InventoryNet,907000.000,1722000.000,2239000.000,2659000.000,2109000.000,1535000.000,1570000.000,3665000.000,3044000.000,2197000.000,1431000.000,1398000.000,1249000.000,1700000.000
InventoryRawMaterialsAndSuppliesNetOfReserves,,,,,1422000.000,1230000.000,1081000.000,2872000.000,2355000.000,1261000.000,1211000.000,1082000.000,1222000.000,856000.000
InventoryWorkInProcessNetOfReserves,,,,,61000.000,0.000,3000.000,33000.000,183000.000,32000.000,5000.000,13000.000,5000.000,142000.000
Liabilities,2898000.000,3757000.000,4062000.000,2641000.000,1860000.000,2065000.000,3516000.000,8394000.000,,,2663000.000,1899000.000,2088000.000,2251000.000
LiabilitiesAndStockholdersEquity,6254000.000,6970000.000,8000000.000,7982000.000,8117000.000,8794000.000,10156000.000,16834000.000,14873000.000,14125000.000,14687000.000,13435000.000,13694000.000,13264000.000
LiabilitiesCurrent,2891000.000,3755000.000,4062000.000,2629000.000,1853000.000,2065000.000,3516000.000,8394000.000,5763000.000,3051000.000,2651000.000,1888000.000,2077000.000,2241000.000
LiabilitiesNoncurrent,7000.000,2000.000,0.000,12000.000,7000.000,0.000,0.000,0.000,,,12000.000,11000.000,11000.000,10000.000
MinorityInterestOwnershipPercentageByParent,,,,,0.713,0.713,0.713,0.713,0.713,0.713,0.713,,,
MoneyMarketFundsAtCarryingValue,,,,,,,,1500000.000,,,,2800000.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,436000.000,,,,281000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,155000.000,,,,176000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,105000.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,176000.000,,,,105000.000,,
OtherAssetsCurrent,233000.000,317000.000,277000.000,238000.000,127000.000,195000.000,448000.000,298000.000,198000.000,115000.000,181000.000,217000.000,208000.000,409000.000
OtherAssetsNoncurrent,65000.000,65000.000,16000.000,49000.000,49000.000,51000.000,54000.000,53000.000,52000.000,51000.000,49000.000,49000.000,49000.000,49000.000
OtherLiabilitiesCurrent,58000.000,60000.000,56000.000,63000.000,38000.000,46000.000,42000.000,38000.000,68000.000,126000.000,334000.000,41000.000,40000.000,248000.000
PreferredStockNoParValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,20000.000,20000000.000,20000000.000,20000.000,20000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ProductWarrantyAccrual,24000.000,26000.000,146000.000,169000.000,174000.000,111000.000,107000.000,139000.000,256000.000,338000.000,218000.000,188000.000,200000.000,97000.000
PropertyPlantAndEquipmentGross,,,,,2551000.000,2662000.000,2687000.000,2741000.000,2795000.000,2809000.000,2686000.000,2785000.000,2810000.000,2823000.000
PropertyPlantAndEquipmentNet,424000.000,430000.000,436000.000,482000.000,505000.000,570000.000,566000.000,573000.000,581000.000,546000.000,541000.000,612000.000,589000.000,547000.000
RetainedEarningsAccumulatedDeficit,-53014000.000,-53157000.000,-52432000.000,-51029000.000,-50113000.000,-49641000.000,-49730000.000,-47930000.000,-47260000.000,-45296000.000,-44346000.000,-44834000.000,-44764000.000,-45357000.000
StandardProductWarrantyAccrual,,,,,174000.000,111000.000,107000.000,139000.000,256000.000,338000.000,218000.000,188000.000,200000.000,97000.000
StockholdersEquity,3356000.000,3213000.000,3938000.000,5341000.000,6257000.000,6729000.000,6640000.000,8440000.000,9110000.000,11074000.000,12024000.000,11536000.000,11606000.000,11013000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3356000.000,3213000.000,3938000.000,5341000.000,6257000.000,6729000.000,6640000.000,8440000.000,,,12024000.000,11536000.000,11606000.000,11013000.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,12963.000,12963000.000,12963000.000,12963.000,,,,,,,,,,
