,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CommonStockSharesIssued,9000000.000,10200000.000,10200000.000,10200000.000,10200000.000,10200000.000,204000000.000,100900000.000,100900000.000,100000000.000,100000000.000,100000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,10000629.000,10000629.000,10000629.000,500032.000,12000383.000
CommonStockSharesOutstanding,9000000.000,10200000.000,10200000.000,10200000.000,10200000.000,10200000.000,204000000.000,100900000.000,100900000.000,100000000.000,100000000.000,100000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,10000629.000,10000629.000,10000629.000,500032.000,12000383.000
CommonStockValue,900.000,1020.000,1020.000,1020.000,1020.000,1020.000,20400.000,10090.000,10090.000,10000.000,10000.000,10000.000,30000.000,30000.000,30000.000,30000.000,30000.000,1000.000,1000.000,1000.000,50.000,1200.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,,,,,,,,,,,,0.092
DebtInstrumentInterestRateStatedPercentage,,,,,,,0.050,,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,182636.000,,,,,,,
DeferredTaxAssetsNet,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,,190171.000,192717.000,193841.000,196027.000,198173.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,5678.000,6871.000,7246.000,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,,,67854.000,67854.000,79943.000,91193.000,123001.000,126001.000,127801.000,160000.000,2636.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,22715.000,25211.000,25211.000,45469.000,62803.000,67854.000,67854.000,,,,,,,
DueToRelatedPartiesNoncurrent,,,,,,,,,,,,,,300000.000,300000.000,300000.000,,,,,,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,300000.000,300000.000,300000.000,300000.000,,,,,,,,,
Liabilities,600.000,1500.000,,,,,7592.000,15980.000,65915.000,382760.000,402071.000,456980.000,483813.000,498775.000,517502.000,543240.000,127933.000,129019.000,132896.000,137049.000,160552.000,3140.000
LiabilitiesAndStockholdersEquity,5888.000,16833.000,11522.000,6442.000,3383.000,2421.000,2470.000,2476.000,2476.000,300000.000,300000.000,300000.000,300713.000,2945.000,2945.000,6522.000,6931.000,3211.000,2161.000,,159940.000,945908.000
LiabilitiesCurrent,,,,,,,,,,82760.000,102071.000,156980.000,183813.000,198775.000,217502.000,243240.000,127933.000,129019.000,,,,
LongTermDebtNoncurrent,,,,,,,,,,300000.000,300000.000,300000.000,300000.000,,,,,,,,,
NotesPayable,,,,,,,,,,2000.000,,,,,,,,,,,,
NotesPayableCurrent,,,,,,,,4000.000,4000.000,,76860.000,111511.000,121010.000,,,,,,,,,
OperatingLossCarryforwards,,,,14558.000,17617.000,,,34504.000,84439.000,105319.000,124680.000,179589.000,205709.000,518439.000,537166.000,559327.000,566816.000,570122.000,576549.000,582863.000,586306.000,703911.000
OperatingLossCarryforwardsValuationAllowance,,,,,,,,,,,,,,,,,,,,,199000.000,246369.000
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,3288.000,18411.000,33205.000,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
PrepaidExpenseCurrent,,,,,,,,,,,,,,,,,1500.000,,,,,
RelatedPartyTransactionDueFromToRelatedParty,,,,,,,,,,,,,,,,,,,,,,2636.000
RetainedEarningsAccumulatedDeficit,-3712.000,-5667.000,-9478.000,-14558.000,-17617.000,-18579.000,-26122.000,-34504.000,-84439.000,-105369.000,-124680.000,-179589.000,-205709.000,-518439.000,-537166.000,-559327.000,-566816.000,-571622.000,-576549.000,-582863.000,-586306.000,-703911.000
SaleOfStockPricePerShare,,,,,,,,,,,,,,,,,,,,,,0.092
SharesIssuedPricePerShare,,,,,,,,,,,,,,,,,,,,,,0.092
StockholdersEquity,5288.000,15333.000,11522.000,6442.000,3383.000,2421.000,-5122.000,-13504.000,-63439.000,-82760.000,-102071.000,-156980.000,-183100.000,-495830.000,-514557.000,-536718.000,-121002.000,-125808.000,-130735.000,-137049.000,-612.000,942768.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5288.000,15333.000,,,,,-5122.000,-13504.000,-63439.000,-82760.000,-102071.000,-156980.000,-183100.000,-495830.000,-514557.000,-536718.000,-121002.000,-125808.000,-130735.000,,-612.000,942768.000
