,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-08-31,2014-11-30,2015-02-28,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2017-02-28
CommonStockSharesIssued,,84116214.000,99116214.000,99116214.000,99116214.000,99116214.000,991162.000,991162.000,992192.000,992192.000,992192.000,992192.000,992192.000,992192.000,992192.000,,992192.000,992192.000,992192.000
CommonStockSharesOutstanding,,84116214.000,99116214.000,99116214.000,99116214.000,99116214.000,991162.000,991162.000,992192.000,992192.000,992192.000,992192.000,992192.000,992192.000,992192.000,,992192.000,992192.000,992192.000
CommonStockValue,841.000,841.000,991.000,991.000,991.000,991.000,991.000,991.000,991.000,10.000,991.000,991.000,991.000,991.000,991.000,,991.000,991.000,991.000
DeferredTaxAssetsNet,,,,,,,0.000,,,,,,,,,,0.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,7105546.000,,,,,,,,,,7211675.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,-7105546.000,,,,,,,,,,7211675.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-6749075.000,-6758413.000,-7067456.000,-7078216.000,-7090893.000,-7094041.000,-7105546.000,-7121672.000,-7135942.000,-7140442.000,,,,,,,,,
DueToRelatedPartiesCurrent,,,30000.000,,,,5000.000,,,20000.000,88859.000,88859.000,108859.000,108859.000,98859.000,,108859.000,0.000,0.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,118859.000,128859.000,138859.000,148859.000,188859.000,,188859.000,188859.000,198859.000
DueToRelatedPartiesNoncurrent,,,,,,,,,,,30000.000,40000.000,30000.000,40000.000,90000.000,,80000.000,188859.000,198859.000
InterestPayableCurrent,333.000,333.000,,0.000,,,,,,,,,,,,,,,
Liabilities,31111.000,39734.000,35481.000,38699.000,49669.000,50791.000,65791.000,81123.000,101350.000,103400.000,119650.000,129650.000,140496.000,149650.000,189650.000,,189650.000,189650.000,203400.000
LiabilitiesAndStockholdersEquity,26249.000,25534.000,12238.000,4696.000,2989.000,963.000,4458.000,3664.000,9621.000,7171.000,12967.000,4926.000,6240.000,8813.000,28818.000,,14624.000,10874.000,6373.000
LiabilitiesCurrent,31111.000,39734.000,,38699.000,49669.000,50791.000,65791.000,81123.000,101350.000,88400.000,89650.000,89650.000,110496.000,109650.000,99650.000,,109650.000,0.000,3750.000
LoansPayableCurrent,0.000,0.000,,30000.000,30000.000,50000.000,55000.000,55000.000,65000.000,50000.000,,,,,,,,,
LongTermLoansPayable,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,15000.000,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000
PreferredStockSharesAuthorized,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,10000000.000,10000000.000,,100000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,,,100000000.000,100000000.000,100000000.000,,,,,,0.000,0.000,,,0.000,
PreferredStockSharesOutstanding,,,,,,,,,,,,,,0.000,0.000,,,0.000,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,,,,,,,,,,7123333.000,-7150895.000,-7168937.000,-7178469.000,-7185050.000,-7205045.000,,-7219239.000,-7222989.000,-7241240.000
StockholdersEquity,-4862.000,-14200.000,-23243.000,-34003.000,-46680.000,-49828.000,-61333.000,-77549.000,-91729.000,-96229.000,-106683.000,-124724.000,-134256.000,-140838.000,-160833.000,,-175027.000,-178777.000,-197028.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-4862.000,-14200.000,-23243.000,-34003.000,-46680.000,-49828.000,-61333.000,-77459.000,-91729.000,-96229.000,-106683.000,-124724.000,-134256.000,-140837.000,-160832.000,,-175026.000,-178776.000,-197027.000
