,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
OperatingIncomeLoss,2915000.000,1102000.000,2163000.000,5971000.000,8489000.000,11977000.000,5581000.000,8601000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,,,,,,,10000.000,48000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,924000.000,-1976000.000,1363000.000,235000.000,-3047000.000,-427000.000
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicBenefitCostBeforeTax,,,,,,,22000.000,173000.000
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,,,-12000.000,-125000.000
OtherComprehensiveIncomeLossReclassificationPensionAndOtherPostretirementBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,,,,,,,267000.000,188000.000
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,,,,,,257000.000,140000.000
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostBeforeTax,,,,,,,762000.000,522000.000
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,,,,,,,-495000.000,-334000.000
OtherCostAndExpenseOperating,72000.000,-230000.000,38000.000,178000.000,-50000.000,-132000.000,19000.000,-46000.000
OtherNoncashIncomeExpense,,,199000.000,,,,-152000.000,
OtherNonoperatingIncomeExpense,-758000.000,-1886000.000,-354000.000,-1277000.000,-1276000.000,-499000.000,-401000.000,-1018000.000
PaymentsForProceedsFromOtherInvestingActivities,,,-46000.000,,,,-29000.000,
PaymentsToAcquireProductiveAssets,,,1906000.000,,,,987000.000,
ProceedsFromIssuanceOfCommonStock,,,102000.000,,,,,
ProceedsFromLinesOfCredit,,,3000000.000,,,,,
ProfitLoss,-1047000.000,,,,,,,
ProvisionForDoubtfulAccounts,,,688000.000,,,,246000.000,
Revenues,88941000.000,89755000.000,77953000.000,85704000.000,89322000.000,100738000.000,76803000.000,92353000.000
SalesRevenueNet,88941000.000,89755000.000,77953000.000,85704000.000,89322000.000,100738000.000,76803000.000,92353000.000
SellingAndMarketingExpense,11600000.000,10689000.000,11985000.000,11072000.000,11013000.000,11854000.000,11280000.000,10969000.000
ShareBasedCompensation,,,111000.000,,,,96000.000,
StandardProductWarrantyAccrualCurrencyTranslationIncreaseDecrease,,,,,,,-25000.000,
StandardProductWarrantyAccrualWarrantiesIssued,,,,,,,282000.000,
StockIssuedDuringPeriodSharesShareBasedCompensation,,,7200.000,,,,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,102000.000,,,,,
TaxBenefitFromStockOptionsExercised,,,18000.000,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,12144563.000,12334155.000,12505869.000,12506701.000,12551819.000,-25036341.000,12539872.000,12571105.000
WeightedAverageNumberOfSharesOutstandingBasic,12144563.000,12334155.000,12367914.000,12378371.000,12434143.000,-24770667.000,12458614.000,12463406.000
