,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
DeferredIncomeTaxLiabilities,,,,60890000.000,,,,61018000.000,,,,50656000.000,,,,48660000.000,,,,42189000.000
DeferredIncomeTaxesAndOtherLiabilitiesNoncurrent,20740000.000,17406000.000,17386000.000,56348000.000,42972000.000,45686000.000,45612000.000,45091000.000,35501000.000,31877000.000,28043000.000,54648000.000,54354000.000,55755000.000,57615000.000,54901000.000,52654000.000,53176000.000,53617000.000,62046000.000
DeferredTaxAssetsGross,,,,80338000.000,,,,86541000.000,,,,102626000.000,,,,152938000.000,,,,162314000.000
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,,,,,,,,7009000.000,,,,5623000.000,,,,4659000.000
DeferredTaxAssetsInventory,,,,6860000.000,,,,7963000.000,,,,7757000.000,,,,16906000.000,,,,17010000.000
DeferredTaxAssetsLiabilitiesNet,,,,19123000.000,,,,25167000.000,,,,-38579000.000,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,37669000.000,,,,31085000.000,,,,-2077000.000,,,,,,,,726000.000
DeferredTaxAssetsNetCurrent,36162000.000,23145000.000,25479000.000,40706000.000,40783000.000,31163000.000,31853000.000,35850000.000,35895000.000,29231000.000,34151000.000,3742000.000,4126000.000,2198000.000,2049000.000,2206000.000,2180000.000,2172000.000,2312000.000,2102000.000
DeferredTaxAssetsNetNoncurrent,2691000.000,1911000.000,2042000.000,1866000.000,2195000.000,2058000.000,2206000.000,1442000.000,4490000.000,4973000.000,5631000.000,5213000.000,6318000.000,5431000.000,5772000.000,2739000.000,3015000.000,3102000.000,3216000.000,3254000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,25115000.000,,,,33276000.000,,,,50798000.000,,,,88351000.000,,,,100378000.000
DeferredTaxAssetsOther,,,,4673000.000,,,,6913000.000,,,,3682000.000,,,,5686000.000,,,,7829000.000
DeferredTaxAssetsTaxCreditCarryforwards,,,,10581000.000,,,,12027000.000,,,,13640000.000,,,,13182000.000,,,,12858000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,4873000.000,,,,4177000.000,,,,3716000.000,,,,5096000.000,,,,4980000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,16734000.000,,,,13319000.000,,,,16024000.000,,,,17791000.000,,,,14556000.000
DeferredTaxAssetsValuationAllowance,,,,325000.000,,,,356000.000,,,,90549000.000,,2500000.000,,148236000.000,,,,165240000.000
DeferredTaxLiabilities,,,,,,,,,,,,,,,,43958000.000,,,,45115000.000
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,,,,,,6463000.000,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,50081000.000,,,,49403000.000,,,,45959000.000,,,,31381000.000,,,,35843000.000
DeferredTaxLiabilitiesNoncurrent,,,,18546000.000,,,,5918000.000,,,,36502000.000,,,,37495000.000,,,,45841000.000
DeferredTaxLiabilitiesOther,,,,3962000.000,,,,4781000.000,,,,48000.000,,,,471000.000,,,,504000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,6847000.000,,,,6029000.000,,,,4052000.000,,,,3743000.000,,,,4525000.000
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,,,,,,,,,,,13065000.000,,,,1317000.000
DerivativeAssets,,,,586000.000,423000.000,775000.000,1200000.000,658000.000,523000.000,884000.000,299000.000,,1465000.000,1924000.000,2228000.000,767000.000,1095000.000,946000.000,694000.000,564000.000
DerivativeLiabilities,,,,382000.000,1068000.000,610000.000,207000.000,,1421000.000,2197000.000,2169000.000,2522000.000,181000.000,518000.000,24000.000,757000.000,207000.000,,2354000.000,1264000.000
DividendsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,786000.000,1061300.000,1407260.000,1734671.000,2081799.000,2371066.000,2708122.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,5400000.000,,,,5900000.000,,,,8800000.000,,,,8000000.000,,,,8600000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,19000000.000,,,,19100000.000,14400000.000,9500000.000,4700000.000,18200000.000,13700000.000,6000000.000,3000000.000,11300000.000,8400000.000,5500000.000,3000000.000,10800000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,14200000.000,9100000.000,4700000.000,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,15900000.000,15900000.000,15900000.000,16400000.000,16300000.000,16500000.000,16500000.000,16500000.000,15500000.000,15500000.000,9400000.000,9400000.000,9700000.000,9700000.000,9700000.000,10500000.000,10000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,17200000.000,17200000.000,17200000.000,17800000.000,16400000.000,16600000.000,16600000.000,16600000.000,15800000.000,15800000.000,9800000.000,9800000.000,9800000.000,9800000.000,9800000.000,10600000.000,10500000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,17800000.000,17800000.000,17800000.000,18500000.000,17800000.000,18000000.000,18000000.000,18000000.000,16300000.000,16300000.000,10200000.000,10200000.000,9900000.000,9900000.000,9900000.000,10700000.000,10600000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,18300000.000,18300000.000,18300000.000,19100000.000,18500000.000,18700000.000,18700000.000,18700000.000,17600000.000,17600000.000,11500000.000,11500000.000,10000000.000,10000000.000,10000000.000,10800000.000,10700000.000
FiniteLivedIntangibleAssetsGross,,,,417283000.000,,,,418823000.000,,,,,,,,,,,,
Goodwill,21054000.000,21054000.000,21054000.000,21054000.000,21054000.000,21054000.000,21054000.000,21054000.000,31607000.000,31607000.000,31607000.000,31607000.000,31607000.000,31607000.000,31607000.000,31607000.000,31607000.000,31607000.000,31607000.000,31607000.000
IncomeTaxExaminationLiabilityRefundAdjustmentFromSettlementWithTaxingAuthority,,,,,,,,,,,1500000.000,,,,,,,,,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,122415000.000,122415000.000,122415000.000,122415000.000,122415000.000,122415000.000,122415000.000,122415000.000,122415000.000,122415000.000,122415000.000,122415000.000,122415000.000,122415000.000,122415000.000,122415000.000,122415000.000
IntangibleAssetsNetExcludingGoodwill,226465000.000,224028000.000,221738000.000,314502000.000,309806000.000,305598000.000,301061000.000,296416000.000,294541000.000,289809000.000,285276000.000,275004000.000,270941000.000,229644000.000,227180000.000,224895000.000,222172000.000,219521000.000,227700000.000,225046000.000
InterestPayableCurrentAndNoncurrent,,,,5819000.000,1395000.000,5950000.000,1497000.000,6200000.000,1700000.000,5770000.000,1487000.000,7939000.000,1564000.000,7862000.000,1426000.000,7855000.000,1532000.000,7814000.000,1427000.000,7871000.000
InventoryFinishedGoods,,,,216975000.000,312988000.000,236874000.000,240313000.000,217737000.000,313909000.000,268154000.000,290398000.000,265158000.000,294533000.000,236518000.000,219766000.000,206882000.000,,,,
InventoryFinishedGoodsNetOfReserves,,,,,,,,,,,,,,,,,229338000.000,196300000.000,190888000.000,208404000.000
InventoryNet,327945000.000,264632000.000,272532000.000,291987000.000,396059000.000,322835000.000,326430000.000,310934000.000,401860000.000,344888000.000,362802000.000,338826000.000,359874000.000,288320000.000,268183000.000,240740000.000,264280000.000,221045000.000,227477000.000,241409000.000
InventoryRawMaterials,,,,,59443000.000,63801000.000,67811000.000,,,,,,46447000.000,39383000.000,39241000.000,,,,,
InventoryRawMaterialsAndSupplies,,,,55362000.000,,,,66295000.000,60602000.000,55570000.000,55183000.000,51406000.000,,,,19943000.000,,,,12012000.000
InventoryRawMaterialsNetOfReserves,,,,,,,,,,,,,,,,,21428000.000,14562000.000,23625000.000,
InventoryWorkInProcess,,,,19650000.000,23628000.000,22160000.000,18306000.000,26902000.000,27349000.000,21164000.000,17221000.000,22262000.000,18894000.000,12419000.000,9176000.000,13915000.000,,,,
InventoryWorkInProcessNetOfReserves,,,,,,,,,,,,,,,,,13514000.000,10183000.000,12964000.000,20993000.000
LettersOfCreditOutstandingAmount,,,,4400000.000,4500000.000,3400000.000,3300000.000,2600000.000,3200000.000,3200000.000,,3300000.000,,,,,,,,
Liabilities,605495000.000,479453000.000,428132000.000,585027000.000,775977000.000,629744000.000,578923000.000,588450000.000,799010000.000,642011000.000,628164000.000,685111000.000,750966000.000,677794000.000,627398000.000,626512000.000,733173000.000,652779000.000,659546000.000,687318000.000
LiabilitiesAndStockholdersEquity,1031495000.000,954736000.000,910237000.000,1066754000.000,1265621000.000,1168683000.000,1104335000.000,1103732000.000,1319144000.000,1196665000.000,1157954000.000,1061653000.000,1143610000.000,1011223000.000,922133000.000,813224000.000,901829000.000,815291000.000,793930000.000,799539000.000
LiabilitiesCurrent,334755000.000,212047000.000,160746000.000,278679000.000,483005000.000,334058000.000,283311000.000,293359000.000,513509000.000,360134000.000,243498000.000,274031000.000,340380000.000,266006000.000,213950000.000,215977000.000,325097000.000,244394000.000,250932000.000,270487000.000
LiabilitiesFairValueDisclosure,,,,382000.000,1068000.000,610000.000,207000.000,,1421000.000,2197000.000,2169000.000,2522000.000,181000.000,518000.000,24000.000,757000.000,207000.000,,2354000.000,1264000.000
LiabilitiesNoncurrent,270740000.000,267406000.000,267386000.000,306348000.000,292972000.000,295686000.000,295612000.000,295091000.000,285501000.000,281877000.000,384666000.000,411080000.000,410586000.000,411788000.000,413448000.000,410535000.000,408076000.000,408385000.000,408614000.000,416831000.000
LineOfCreditFacilityAmountOutstanding,,,,89200000.000,184000000.000,73500000.000,116300000.000,88000000.000,234200000.000,98000000.000,,78000000.000,,,,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,,,51500000.000,111000000.000,186100000.000,77300000.000,81400000.000,76800000.000,153700000.000,,91900000.000,,,,,,,,
LongTermDebt,,,,250000000.000,,,,250000000.000,,250000000.000,356623000.000,356432000.000,356232000.000,356033000.000,355833000.000,355634000.000,355422000.000,355209000.000,354997000.000,354785000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,,350000000.000,,,,350000000.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,,,,,,,,,350000000.000
LongTermDebtNoncurrent,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,356623000.000,356432000.000,356232000.000,356033000.000,355833000.000,355634000.000,355422000.000,355209000.000,354997000.000,354785000.000
MinorityInterest,,,,,,,,,,,,,,,72000.000,91000.000,177000.000,230000.000,291000.000,309000.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,,,,,,,,,,,,,,0.400,,,,,
NoncurrentAssets,,,,424994000.000,,,,424058000.000,,,,423417000.000,,,,362323000.000,,,,344974000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,86676000.000,,,,94942000.000,,,,84426000.000,,,,74118000.000,,,,85990000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,16372000.000,,,,17989000.000,,,,19547000.000,,,,18375000.000,,,,16159000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,8612000.000,,,,8320000.000,,,,6788000.000,,,,6080000.000,,,,9008000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,11357000.000,,,,11188000.000,,,,9616000.000,,,,7754000.000,,,,9475000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,12904000.000,,,,14434000.000,,,,13284000.000,,,,10596000.000,,,,11318000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,14849000.000,,,,17141000.000,,,,16479000.000,,,,14407000.000,,,,13588000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,22582000.000,,,,25870000.000,,,,18712000.000,,,,16906000.000,,,,26442000.000
OperatingLossCarryforwards,,,,,71000000.000,71000000.000,71000000.000,,,,,,,,,,,,,
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,49637000.000,61381000.000,54037000.000,31215000.000,38311000.000,53535000.000,45027000.000,32823000.000,43994000.000,41500000.000,39860000.000,33875000.000,41830000.000,48343000.000,48511000.000,46488000.000,36220000.000
OtherAssetsNoncurrent,6036000.000,6150000.000,5850000.000,7494000.000,12578000.000,14503000.000,14208000.000,14017000.000,16940000.000,16645000.000,16404000.000,18040000.000,17654000.000,13562000.000,17186000.000,16866000.000,16540000.000,16219000.000,15904000.000,15530000.000
OtherCommitment,,,,31376000.000,,,,27925000.000,,,,8510000.000,,,,9743000.000,,,,8222000.000
OtherCommitmentDueInNextTwelveMonths,,,,4960000.000,,,,5000000.000,,,,624000.000,,,,403000.000,,,,
OtherCommitmentDueInSecondYear,,,,13208000.000,,,,12463000.000,,,,4099000.000,,,,4670000.000,,,,4111000.000
OtherCommitmentDueInThirdYear,,,,13208000.000,,,,10462000.000,,,,3787000.000,,,,4670000.000,,,,4111000.000
PreferredStockParOrStatedValuePerShare,,,,,,,,,,,,,0.010,0.010,0.010,0.010,0.010,0.010,,
PreferredStockSharesAuthorized,,,,,,,,,,,,,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,,
PreferredStockSharesIssued,,,,,,,,,,,,,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,,
PreferredStockSharesOutstanding,,,,,,,,,,,,,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,,
PreferredStockValue,,,,,,,,,,,,,50000000.000,50000000.000,50000000.000,,,,,
PrepaidExpenseAndOtherAssets,51044000.000,47498000.000,41971000.000,44583000.000,40306000.000,38000000.000,42279000.000,37458000.000,38121000.000,43633000.000,39895000.000,48076000.000,37616000.000,38477000.000,31900000.000,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,,,,,,29455000.000,27542000.000,25512000.000,25762000.000,24670000.000
PropertyPlantAndEquipmentGross,,,,191155000.000,,,,185417000.000,,,,201625000.000,,,,,,,,230697000.000
PropertyPlantAndEquipmentNet,80128000.000,78981000.000,80703000.000,89438000.000,89261000.000,91769000.000,96166000.000,106588000.000,106815000.000,110785000.000,112445000.000,116806000.000,113372000.000,111357000.000,107249000.000,105821000.000,97688000.000,91986000.000,87980000.000,88321000.000
PurchaseObligation,,,,,,,,,,,,272805000.000,,,,254207000.000,,,,290193000.000
PurchaseObligationDueAfterFifthYear,,,,,,,,,,,,665000.000,,,,,,,,450000.000
PurchaseObligationDueInFifthYear,,,,,,,,,,,,1503000.000,,,,2164000.000,,,,300000.000
PurchaseObligationDueInFourthYear,,,,,,,,,,,,11076000.000,,,,4501000.000,,,,2460000.000
PurchaseObligationDueInNextTwelveMonths,,,,,,,,,,,,196872000.000,,,,209804000.000,,,,267077000.000
PurchaseObligationDueInSecondYear,,,,,,,,,,,,36987000.000,,,,23965000.000,,,,15111000.000
PurchaseObligationDueInThirdYear,,,,,,,,,,,,25702000.000,,,,13773000.000,,,,4795000.000
RedeemableNoncontrollingInterestEquityCarryingAmount,,,,,,,,,,,,,,,,4222000.000,3792000.000,2411000.000,2395000.000,2345000.000
RedeemableNoncontrollingInterestEquityFairValue,,,,,,,,,6912000.000,6615000.000,6124000.000,5553000.000,5398000.000,4638000.000,4139000.000,,,,,
RestructuringReserve,,,,,,,,,,,,5958000.000,1935000.000,4248000.000,2480000.000,1944000.000,1651000.000,2568000.000,881000.000,455000.000
RetainedEarningsAccumulatedDeficit,169167000.000,211538000.000,213729000.000,217354000.000,219538000.000,264347000.000,263074000.000,258065000.000,259762000.000,294715000.000,268272000.000,112337000.000,66541000.000,9763000.000,-25298000.000,-133989000.000,-150569000.000,-156180000.000,-184582000.000,-208360000.000
SalesAndExciseTaxPayableCurrentAndNoncurrent,,,,,,,6217000.000,6395000.000,12561000.000,7685000.000,5632000.000,5077000.000,4823000.000,7740000.000,3031000.000,4083000.000,5425000.000,6442000.000,4459000.000,4511000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,1536448.000,,,,1169828.000,,,,981494.000,,,,1067045.000,,,,933494.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,18.440,,,,19.000,,,,19.430,,,,20.860,,,,21.210
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,1936023.000,,,,1439403.000,,,,1199002.000,,,,1459317.000,,,,1904367.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,18.670,,,,21.410,,,,22.730,,,,21.430,,,,16.380
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,1536448.000,,,,1169828.000,,,,981494.000,,,,1067045.000,,,,933494.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,1936023.000,,,,1439403.000,,,,1199002.000,,,,1459317.000,,,,1904367.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,31300000.000,,,,30500000.000,,,,3500000.000,,,,600000.000,,,,500000.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,18.440,,,,19.000,,,,19.420,,,,20.860,,,,21.210
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,18.670,,,,21.410,,,,22.730,,,,21.430,,,,16.380
ShortTermBorrowings,137200000.000,,,89200000.000,214000000.000,103500000.000,116250000.000,88000000.000,234200000.000,97950000.000,65113000.000,80418000.000,146747000.000,58900000.000,64000000.000,8300000.000,110600000.000,26700000.000,67500000.000,67000000.000
StockRepurchaseProgramAuthorizedAmount1,,,,,,,,,,,,,,,,120000000.000,,,,120000000.000
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,,,,,,,,,,,,,,,,34700000.000,,,,34700000.000
StockholdersEquity,426000000.000,475283000.000,482105000.000,481727000.000,489644000.000,538939000.000,525412000.000,515282000.000,513222000.000,548039000.000,523666000.000,370989000.000,337246000.000,278791000.000,240524000.000,132399000.000,114687000.000,109871000.000,81698000.000,59567000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,426000000.000,475283000.000,482105000.000,481727000.000,489644000.000,538939000.000,525412000.000,515282000.000,520134000.000,554654000.000,529790000.000,376542000.000,392644000.000,333429000.000,240596000.000,132490000.000,114864000.000,110101000.000,81989000.000,59876000.000
TaxCreditCarryforwardDeferredTaxAsset,,,,,,,,,,,,7400000.000,,,,,,,,
TemporaryEquityCarryingAmountAttributableToParent,,,,,,,,,,,,,,,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
TemporaryEquityParOrStatedValuePerShare,,,,,,,,,,,,,,,,,,,0.010,0.010
TemporaryEquitySharesAuthorized,,,,,,,,,,,,,,,,,,,50000.000,50000.000
TemporaryEquitySharesIssued,,,,,,,,,,,,,,,,,,,50000.000,50000.000
TemporaryEquitySharesOutstanding,,,,,,,,,,,,,,,,,,,50000.000,50000.000
TreasuryStockShares,4353200.000,4353200.000,4353200.000,4353200.000,4353200.000,4353200.000,4676082.000,4686094.000,4831602.000,4841308.000,4841308.000,4841308.000,4841308.000,4841308.000,4841308.000,4841308.000,4841308.000,4841308.000,4841308.000,4841308.000
TreasuryStockValue,74871000.000,74871000.000,74871000.000,74871000.000,74871000.000,74871000.000,87386000.000,87776000.000,92830000.000,93169000.000,93169000.000,93169000.000,93169000.000,93169000.000,93169000.000,93169000.000,93169000.000,93169000.000,93169000.000,93169000.000
UndistributedEarningsOfForeignSubsidiaries,,,,270000000.000,,,,334000000.000,,,,327000000.000,,,,279000000.000,,,,
UnrecognizedTaxBenefits,,,,6561000.000,,,,11802000.000,,,,13220000.000,,,,17183000.000,,,,24018000.000
