,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DerivativeAssets,,,,,,,200000.000,170000.000,185000.000,137000.000,72000.000,46000.000,,,,6000.000,,,1000.000,4000.000,2000.000
DerivativeAssetsNoncurrent,,,,,,99000.000,,,,,,,,,,,,,,,
DerivativeLiabilities,,,,,,,110515000.000,295746000.000,462526000.000,631877000.000,575803000.000,441550000.000,548526000.000,292293000.000,238087000.000,239642000.000,240982000.000,200482000.000,189500000.000,281171000.000,277946000.000
DerivativeLiabilitiesCurrent,,,,,,,40660000.000,41539000.000,57048000.000,92845000.000,0.000,0.000,,,,,,,,,
DerivativeLiabilitiesNoncurrent,28794000.000,38996000.000,45279000.000,34720000.000,25175000.000,24665000.000,69855000.000,254207000.000,405478000.000,539032000.000,575803000.000,441550000.000,548526000.000,292293000.000,238087000.000,239642000.000,240982000.000,200482000.000,189500000.000,281171000.000,277946000.000
DueFromAffiliateCurrent,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DueFromAffiliateNoncurrent,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DueToAffiliateCurrent,210000.000,378000.000,408000.000,231000.000,230000.000,260000.000,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DueToAffiliateNoncurrent,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DueToRelatedPartiesCurrent,,,,,,,316000.000,303000.000,202000.000,232000.000,443000.000,481000.000,376000.000,456000.000,536000.000,,615000.000,,,309000.000,
EquityFairValueDisclosure,,,,,,,53000000.000,67300000.000,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,113749000.000,298121000.000,464449000.000,633332000.000,576952000.000,441550000.000,548526000.000,292293000.000,238087000.000,239642000.000,240986000.000,200482000.000,189500000.000,281171000.000,277946000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,5668000.000,,6138000.000,,6138000.000,6542000.000,6631000.000,6732000.000,6802000.000,6873000.000,6943000.000,7021000.000,7079000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,700000.000,,,,500000.000,,,,,,,300000.000,,,,200000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,,,,,100000.000,,,,100000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,100000.000,,,,100000.000,,,,,,,100000.000,,,,100000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,300000.000,,,,100000.000,,,,,,,200000.000,,,,100000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,500000.000,,,,300000.000,,,,,,,200000.000,,,,200000.000,
FiniteLivedIntangibleAssetsGross,,,,,,,,,7600000.000,,,,,,,8161000.000,,,,8303000.000,
FiniteLivedIntangibleAssetsNet,,,,,,,,,1023000.000,,,,,,,,,,,,
IncomeTaxExaminationLiabilityRecorded,,,,1900000.000,,2800000.000,,,,,,,,,,,,,,,
IncomeTaxExaminationLiabilityRefundAdjustmentFromSettlementWithTaxingAuthority,,,,,2800000.000,,,,,,,,,,,,,,,,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,,,,,,,,,,,,,4400000.000,,,,5600000.000,
InterestPayableCurrent,,,,8322000.000,5620000.000,11174000.000,5251000.000,10712000.000,1200000.000,6039000.000,5750000.000,827000.000,5244000.000,315000.000,5283000.000,317000.000,5778000.000,319000.000,5776000.000,381000.000,5669000.000
InventoryNet,50003000.000,41848000.000,41239000.000,43045000.000,42181000.000,39823000.000,38109000.000,37482000.000,31817000.000,29521000.000,29277000.000,14734000.000,13584000.000,11973000.000,12080000.000,12023000.000,11355000.000,9698000.000,9731000.000,8093000.000,8851000.000
InventoryNoncurrent,,9158000.000,9158000.000,9158000.000,9158000.000,9158000.000,9158000.000,9158000.000,,,,,,,,8929000.000,,,,0.000,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LiabilitiesAndStockholdersEquity,1406799000.000,1420405000.000,1424645000.000,1404109000.000,1403775000.000,1390602000.000,1374704000.000,1389774000.000,1372608000.000,1349992000.000,1319960000.000,1268420000.000,1258669000.000,1260282000.000,1267309000.000,1232921000.000,1167256000.000,1156760000.000,1148763000.000,1132614000.000,1133930000.000
LiabilitiesCurrent,100166000.000,91580000.000,80022000.000,762873000.000,761160000.000,770140000.000,730076000.000,142635000.000,140040000.000,179057000.000,90204000.000,79243000.000,79045000.000,90234000.000,103648000.000,107031000.000,110933000.000,116039000.000,119999000.000,172450000.000,176107000.000
LiabilitiesNoncurrent,755529000.000,795030000.000,810854000.000,157163000.000,148071000.000,150858000.000,223372000.000,980537000.000,1115813000.000,1245211000.000,1244288000.000,1110261000.000,1219202000.000,946254000.000,900586000.000,888759000.000,839420000.000,784577000.000,774062000.000,798345000.000,802418000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,,,4994000.000,5053000.000,4828000.000,4681000.000,4213000.000,4395000.000,3839000.000,3034000.000,2465000.000,2765000.000,2321000.000,2311000.000,2485000.000,2706000.000,2624000.000,3346000.000,3695000.000
LineOfCreditFacilityCurrentBorrowingCapacity,,,,586300000.000,586300000.000,,,,,,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,60000000.000,60000000.000,,,,,,,,,,,,,
LongTermDebt,,,,,800121000.000,755215000.000,712782000.000,675690000.000,669282000.000,664258000.000,631041000.000,630090000.000,633103000.000,629075000.000,638479000.000,639027000.000,587850000.000,578462000.000,585423000.000,576279000.000,583259000.000
LongTermDebtCurrent,16711000.000,,,651909000.000,655874000.000,657474000.000,585670000.000,,4046000.000,4046000.000,7271000.000,6450000.000,6450000.000,19642000.000,19642000.000,32835000.000,32835000.000,38112000.000,38112000.000,75755000.000,75755000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,142647000.000,,,,501425000.000,,,362674000.000,,,,277741000.000,,,,188482000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,657474000.000,,,,4046000.000,,,6450000.000,,,,32835000.000,,,,75755000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,124837000.000,,,94870000.000,,,,100000000.000,,,,100000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,75755000.000,,,100665000.000,,,,94870000.000,,,,100000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,32835000.000,,,75755000.000,,,,94614000.000,,,,94870000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,6450000.000,,,32835000.000,,,,75755000.000,,,,94992000.000,
LongTermDebtNoncurrent,701169000.000,723888000.000,732727000.000,90204000.000,95155000.000,97741000.000,127112000.000,675690000.000,665236000.000,660212000.000,623770000.000,623640000.000,626653000.000,609433000.000,618837000.000,606192000.000,555015000.000,540350000.000,547311000.000,500524000.000,507504000.000
LossContingencyAccrualAtCarryingValue,,,,,,,,,,,,,,,,,,1422000.000,1411000.000,,0.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,6230000.000,,,,6254000.000,,,5264000.000,,,,4334000.000,,,,3334000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,1597000.000,,,,1216000.000,,,1237000.000,,,,1297000.000,,,,1353000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,776000.000,,,,1030000.000,,,269000.000,,,,252000.000,,,,161000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,767000.000,,,,1097000.000,,,1083000.000,,,,280000.000,,,,297000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,815000.000,,,,1104000.000,,,1148000.000,,,,1124000.000,,,,340000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,872000.000,,,,1157000.000,,,1152000.000,,,,1252000.000,,,,1183000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,1403000.000,,,,650000.000,,,375000.000,,,,129000.000,,,,0.000,
OtherAccruedLiabilitiesCurrent,,,,831000.000,713000.000,660000.000,766000.000,621000.000,649000.000,1040000.000,918000.000,1135000.000,1392000.000,1450000.000,1594000.000,1487000.000,682000.000,865000.000,618000.000,686000.000,716000.000
OtherLiabilitiesCurrent,,32275000.000,21821000.000,,,,,,,,,,,,,,,,,,
OtherLiabilitiesNoncurrent,16904000.000,17444000.000,18340000.000,17357000.000,15880000.000,16799000.000,14756000.000,15411000.000,13696000.000,14745000.000,13987000.000,12205000.000,11233000.000,11767000.000,10996000.000,10907000.000,11547000.000,11931000.000,5477000.000,5890000.000,6191000.000
OwnshareLendingArrangementSharesIssued,,,,,,,36144570.000,36144570.000,,,,,,,,,,,,,
OwnshareLendingArrangementSharesOutstanding,,,,,,,17300000.000,,,,,,,,,,,,,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,4240000.000,7407000.000,7409000.000,7152000.000,7221000.000,7226000.000,7216000.000,7117000.000,3529000.000,3448000.000,3146000.000,5499000.000,5478000.000,5440000.000,5537000.000,4810000.000,4856000.000,4894000.000,4911000.000,4883000.000,4917000.000
PreferredStockParOrStatedValuePerShare,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,,,,,,,,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,7021000.000,5281000.000,5128000.000,5785000.000,5233000.000,5327000.000,6440000.000,7583000.000,7059000.000,7415000.000,7456000.000,7748000.000,7283000.000,7722000.000,5719000.000,4456000.000,4401000.000,5030000.000,5571000.000,4588000.000,4829000.000
PrepaidExpenseNoncurrent,,,,,,,,,,,,,,14237000.000,13909000.000,,4501000.000,4165000.000,2579000.000,,
PropertyPlantAndEquipmentGross,,,,1409711000.000,1418270000.000,1443801000.000,1451055000.000,1454556000.000,1460102000.000,1462703000.000,1474821000.000,1486546000.000,1490994000.000,1499902000.000,1510486000.000,1521729000.000,1534089000.000,1541973000.000,1550581000.000,1558844000.000,1566006000.000
PropertyPlantAndEquipmentNet,1205535000.000,1217718000.000,1232310000.000,1226314000.000,1215156000.000,1221143000.000,1207810000.000,1187288000.000,1169785000.000,1149357000.000,1120156000.000,1113560000.000,1100504000.000,1090085000.000,1083516000.000,1077560000.000,1070439000.000,1059019000.000,1048322000.000,1039719000.000,1027356000.000
PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,,,,183397000.000,203114000.000,222658000.000,243245000.000,267268000.000,290317000.000,313346000.000,354665000.000,372986000.000,390490000.000,409817000.000,426970000.000,444169000.000,463650000.000,482954000.000,502259000.000,519125000.000,538650000.000
PurchaseObligation,,,,,99103000.000,,,,48955000.000,,,36997000.000,,,,,,,,,
PurchaseObligationDueAfterFifthYear,,,,,,,,,,,,0.000,,,,,,,,,
PurchaseObligationDueInFifthYear,,,,,,,,,,,,0.000,,,,,,,,,
PurchaseObligationDueInFourthYear,,,,,,,,,,,,0.000,,,,,,,,,
PurchaseObligationDueInNextTwelveMonths,,,,,59110000.000,,,,24926000.000,,,28964000.000,,,,,,,,,
PurchaseObligationDueInSecondYear,,,,,27936000.000,,,,24029000.000,,,8033000.000,,,,,,,,,
PurchaseObligationDueInThirdYear,,,,,12057000.000,,,,,,,0.000,,,,,,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,2500000.000,50426000.000,46777000.000,38152000.000,38152000.000,,,,,,,,,,,,,,
RestrictedCashAndCashEquivalentsNoncurrent,46777000.000,46776000.000,46776000.000,,,,,37940000.000,37918000.000,37918000.000,37918000.000,37918000.000,37918000.000,37918000.000,37918000.000,37918000.000,37918000.000,37918000.000,37959000.000,37983000.000,37915000.000
RetainedEarningsAccumulatedDeficit,-222013000.000,-255724000.000,-280250000.000,-348970000.000,-367922000.000,-393000000.000,-519272000.000,-724242000.000,-959038000.000,-1209579000.000,-1513921000.000,-1421904000.000,-1551631000.000,-1346864000.000,-1322766000.000,-1349582000.000,-1376529000.000,-1362430000.000,-1365007000.000,-1482228000.000,-1502389000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardMaximumEmployeeSubscriptionRate,,,,,,,0.150,0.150,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,,,,,,,,,,18200000.000,,,,26600000.000,
SharePrice,,,,,,,,,,,,2.750,,,,1.440,,,,1.580,
SharesIssuedPricePerShare,,,,,,,0.320,,0.520,,,,,,,,,,,,
StandardProductWarrantyAccrual,,,,,235000.000,,,,142000.000,,,129000.000,,,,101000.000,,,,132000.000,
StockholdersEquity,551104000.000,533795000.000,533769000.000,484073000.000,494544000.000,469604000.000,421256000.000,266602000.000,116755000.000,-74276000.000,-14532000.000,78916000.000,-39578000.000,223794000.000,263075000.000,237131000.000,216903000.000,256144000.000,254702000.000,161819000.000,155405000.000
UndistributedEarningsOfForeignSubsidiaries,,,,,7700000.000,,,,8000000.000,9700000.000,12200000.000,9700000.000,,,,2300000.000,,,,1800000.000,
UnrecognizedTaxBenefits,,,,,7750000.000,,,,8073000.000,,,4234000.000,,,,3830000.000,,,,0.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,,,,,,,,,,,6352000.000,0.000,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,3400000.000,,,,3800000.000,,,,,,,,,,,,
