,2012-02-29,2012-05-31,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
CommitmentsAndContingencies,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,0.000,
CommonStockParOrStatedValuePerShare,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,,,20000000.000,20000000.000,21567564.000,21567564.000,21567564.000,21567564.000,21567564.000,21567564.000,21567564.000,21567564.000,21567564.000,21567564.000,21567564.000,21567564.000,21567564.000,21567564.000,21567564.000,21567564.000
CommonStockSharesIssued,,,1567564.000,3135128.000,3134936.000,3134936.000,3076756.000,2749678.000,2704630.000,2585661.000,2585661.000,2496610.000,2476832.000,2476832.000,2476832.000,2413446.000,2286294.000,2286294.000,2286294.000,2286294.000
CommonStockSharesOutstanding,,,1567564.000,3135128.000,3134936.000,3134936.000,3076756.000,2749678.000,2704630.000,2585661.000,2585661.000,2496610.000,2476832.000,2476832.000,2476832.000,2413446.000,2286294.000,2286294.000,2286294.000,2286294.000
CommonStockValue,,,1479337.000,1479337.000,1479246.000,1479246.000,1451791.000,1297457.000,1276201.000,1220064.000,1220064.000,1178044.000,1168712.000,1168712.000,1168712.000,1138590.000,1078759.000,1078759.000,1078759.000,1078759.000
CommonStockValueOutstanding,1519261.000,1479721.000,,,20598021.000,20930600.000,20598979.000,18300609.000,18198706.000,17234016.000,17517576.000,16877102.000,17524135.000,,,,,,,
DeferredIncomeTaxLiabilities,,155810.000,,,,,42027.000,44382.000,,,,,,,,,,,,
DeferredIncomeTaxesAndOtherAssetsNoncurrent,156305.000,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGrossCurrent,,,,,87666.000,,,,77087.000,,,,103759.000,,,,106706.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,60972.000,,,,34300.000,47105.000,37804.000,4203.000,31353.000,28188.000,26813.000,33515.000
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,138059.000,,,,-138059.000,,,,-138059.000,,,,-138059.000,,,
DeferredTaxAssetsNetCurrent,,,,,87666.000,,,,77087.000,,,,103759.000,,,,106706.000,,,
DeferredTaxAssetsValuationAllowance,,,,,0.000,,,,0.000,,,,0.000,,,,,,,
DeferredTaxLiabilities,,,49850.000,50444.000,50393.000,45829.000,42027.000,44382.000,60972.000,64689.000,58263.000,56100.000,34300.000,47105.000,37804.000,4203.000,31353.000,28188.000,26813.000,33515.000
DeferredTaxLiabilitiesCurrent,,,,50444.000,,,,,,,,,,,,,,,,
EmployeeStockOwnershipPlanESOPSharesInESOP,,,0.000,0.000,,,,,,,,,,,,,,,,
FairValueEstimateNotPracticableAccountsPayable,,,,,,,,,1314755.000,,,,,,,,,,,
FairValueEstimateNotPracticableAccountsReceivable,,,,,,,,,2442928.000,,,,,,,,,,,
FairValueEstimateNotPracticableCashAndCashEquivalents,,,,,,,,,4327540.000,,,,,,,,,,,
FairValueEstimateNotPracticableNotesReceivable,,,,,,,,,15000.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsGross,,,,,,893655.000,893655.000,893655.000,893655.000,893655.000,893655.000,893655.000,893655.000,893655.000,893655.000,,,,,
FiniteLivedIntangibleAssetsNet,,,404498.000,384767.000,368662.000,350486.000,332310.000,314133.000,295956.000,277780.000,259603.000,241426.000,223250.000,205073.000,186897.000,168720.000,150543.000,132367.000,114190.000,96014.000
FiniteLivedPatentsGross,,,,850000.000,850000.000,850000.000,850000.000,850000.000,850000.000,850000.000,850000.000,850000.000,850000.000,850000.000,850000.000,850000.000,850000.000,850000.000,850000.000,850000.000
IntangibleAssetsCurrent,,,,384767.000,368662.000,350486.000,332310.000,314133.000,295956.000,277780.000,259603.000,241426.000,223250.000,205073.000,186897.000,168720.000,150543.000,132367.000,114190.000,96014.000
InventoryAdjustments,,,,,,,,,,87800.000,90384.000,81249.000,120824.000,72730.000,147730.000,189761.000,176717.000,167584.000,167057.000,157879.000
InventoryNet,6483367.000,4998450.000,5692293.000,4674912.000,8520991.000,8374751.000,7528726.000,7245395.000,9154129.000,10744751.000,11102996.000,8617284.000,8351575.000,8162241.000,7511016.000,7297894.000,8069017.000,7688609.000,8886243.000,8053663.000
InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,,,132333.000,139333.000,134259.000,134259.000,134259.000,115426.000,,,,,,,,,,,,
Land,,,,761924.000,761924.000,761924.000,761924.000,761924.000,761924.000,761924.000,761924.000,761924.000,761924.000,761924.000,761924.000,761924.000,761924.000,761924.000,761924.000,761924.000
Liabilities,,,2669544.000,1827961.000,3059836.000,1302693.000,2129499.000,2259097.000,1493114.000,1503018.000,1991800.000,1739064.000,2134284.000,2229114.000,1762017.000,2702943.000,2345117.000,2088023.000,1379300.000,2952281.000
LiabilitiesAndStockholdersEquity,18446381.000,18960263.000,21409227.000,21586208.000,23657857.000,22233293.000,22728478.000,20559706.000,19691820.000,18737034.000,19509376.000,18616166.000,19658419.000,20285494.000,19950357.000,21054135.000,19869772.000,20098598.000,19698888.000,22478004.000
LiabilitiesCurrent,2298806.000,2258107.000,2619694.000,1777517.000,3009443.000,1256864.000,2087472.000,2214715.000,1432142.000,1438329.000,1933537.000,1682964.000,2099984.000,2182009.000,1724213.000,2698740.000,2313764.000,2059835.000,1352487.000,2918766.000
LiabilitiesNoncurrent,,,,,,,,,,,,56100.000,,,,,,,,
LineOfCredit,,,,,,,,,,,875386.000,,,,,,,,,
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,,,,,1000000.000,1000000.000,1000000.000,3000000.000,3000000.000,,,,3000000.000,3000000.000,3000000.000,3000000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,,,,,,,,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000
LitigationReserve,,177552.000,157570.000,150837.000,144103.000,137442.000,130854.000,124121.000,117387.000,110726.000,104138.000,97404.000,90671.000,84010.000,,-84010.000,,,,
LitigationReserveCurrent,,,,,144103.000,,,,,,,,,,,,,,,
LitigationReserveNoncurrent,,,,,,,,,,117387.000,117387.000,117387.000,117387.000,90671.000,,,,,,
NotesReceivableFairValueDisclosure,,,,15000.000,,,,,,,,,,,,,,,,
NotesReceivableNet,61500.000,61500.000,,15000.000,15000.000,,,15000.000,15000.000,,1700.000,1425.000,1310.000,360.000,,,,,,
OtherFiniteLivedIntangibleAssetsGross,,,,893655.000,43655.000,43655.000,43655.000,43655.000,43655.000,43655.000,43655.000,43655.000,43655.000,43655.000,43655.000,,43655.000,43655.000,43655.000,43655.000
OtherIndefiniteLivedIntangibleAssets,,,,43655.000,,,,,,,,,,,,,,,,
OtherIntangibleAssetsNet,484932.000,464707.000,,,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,0.000,,,,,,,,,,,
PrepaidExpense,1201725.000,1707970.000,1430912.000,,,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,,,,1890437.000,587609.000,883172.000,2088834.000,1326824.000,762533.000,569976.000,825437.000,721339.000,719459.000,1052468.000,508848.000,780708.000,832895.000,862118.000,807693.000,772802.000
PrepaidTaxes,,,253952.000,125868.000,270423.000,43744.000,492032.000,317445.000,546347.000,341176.000,214617.000,195484.000,26570.000,,159031.000,,596.000,,149487.000,
PropertyPlantAndEquipmentGross,,,,5142939.000,5441195.000,5482792.000,5480398.000,,5495241.000,5496521.000,5509938.000,5544481.000,5752621.000,5754802.000,5694472.000,5726090.000,6573015.000,6798637.000,6562866.000,6605297.000
PropertyPlantAndEquipmentNet,1793962.000,1758584.000,1989760.000,1995645.000,2241950.000,2247334.000,2213436.000,2177368.000,2147387.000,2097760.000,2058754.000,2076263.000,2231711.000,2184901.000,2171983.000,2138800.000,2954595.000,3129753.000,3175002.000,3150916.000
RetainedEarningsAccumulatedDeficit,14027510.000,14621631.000,16659542.000,17678106.000,18517971.000,18850550.000,18546384.000,16402348.000,16321701.000,15413148.000,15696708.000,15098254.000,15754619.000,16286864.000,16418824.000,16611798.000,15845092.000,16331012.000,16640025.000,17846160.000
StockholdersEquity,16147575.000,16702156.000,18739683.000,19758247.000,20598021.000,20930600.000,20598979.000,18300609.000,18198706.000,17234016.000,17517576.000,16877102.000,17524135.000,18056380.000,18188340.000,18351192.000,17524655.000,18010575.000,18319588.000,19525723.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,18739683.000,19758247.000,20598021.000,20930600.000,20598979.000,18300609.000,18198706.000,17234016.000,17517576.000,16877102.000,17524135.000,18056380.000,18188340.000,18351192.000,17524655.000,18010575.000,18319588.000,19525723.000
TaxesPayableCurrent,,,,,,,,,,,,,,,,,,310974.000,,
