,2011-09-30,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
IntangibleAssetsNetExcludingGoodwill,3758500.000,416537.000,384261.000,344459.000,331701.000,306186.000,293428.000,280670.000,267913.000,255155.000,242397.000,229640.000,216882.000,204124.000,191366.000,178608.000,165851.000,153093.000,140336.000,127577.000
InterestPayableCurrent,,,81127.000,132018.000,186270.000,331753.000,107582.000,,159665.000,197297.000,181431.000,219114.000,195598.000,244648.000,273068.000,316907.000,333200.000,351302.000,367411.000,402425.000
InterestReceivableNoncurrent,231388.000,10556.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
InventoryNet,412608.000,381107.000,566639.000,454211.000,326891.000,459034.000,307502.000,383590.000,500440.000,492274.000,402530.000,345186.000,524913.000,609232.000,409778.000,541527.000,495576.000,577340.000,348457.000,301811.000
InventoryValuationReserves,,,,,,,,,,,,,41717.000,19260.000,,2254.000,,15631.000,,126145.000
Liabilities,2964209.000,6895947.000,6364692.000,5199418.000,6092231.000,6666499.000,3445696.000,,,,2323748.000,2213241.000,2584184.000,2600566.000,2663067.000,2400954.000,2452543.000,2499305.000,2594359.000,2281175.000
LiabilitiesAndStockholdersEquity,7777050.000,3269222.000,2762556.000,1393612.000,1619176.000,1182189.000,977146.000,2655613.000,2214561.000,1951016.000,1498352.000,1287228.000,1462882.000,1519057.000,1391798.000,1525442.000,1568742.000,1798903.000,2171288.000,2020712.000
LiabilitiesCurrent,2454560.000,5886823.000,6077123.000,5010162.000,5917763.000,6563444.000,3445696.000,2249713.000,2356024.000,2499801.000,2315115.000,2205733.000,1376676.000,1395025.000,1459094.000,1198175.000,1250934.000,1298890.000,1394359.000,1081175.000
LiabilitiesNoncurrent,,1009124.000,287569.000,189256.000,174468.000,103055.000,,,,,8633.000,7508.000,1207508.000,1205541.000,1203973.000,1202779.000,1201609.000,1200415.000,1200000.000,1200000.000
LongTermNotesPayable,,295492.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
NotesAndLoansReceivableNetNoncurrent,1750000.000,1750000.000,1500000.000,0.000,0.000,,,,,,,,,,,,,,,
NotesPayable,,,,,,,300900.000,280000.000,279100.000,278200.000,,392020.000,687120.000,486220.000,444700.000,443800.000,442900.000,442000.000,414338.000,341507.000
NotesPayableCurrent,,1143993.000,1859080.000,1814287.000,2239463.000,2474165.000,,1185266.000,1192038.000,1198884.000,1592920.000,1200000.000,0.000,190000.000,614700.000,110000.000,50000.000,0.000,414338.000,
NotesPayableRelatedPartiesClassifiedCurrent,419577.000,282920.000,291920.000,,415620.000,415620.000,,115620.000,115620.000,115620.000,392920.000,,,,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,415620.000,,,,,,,,,,,1200000.000,,,,1200000.000,
NotesReceivableNet,,,,0.000,0.000,,,,,,,,,,,,,,,
NotesReceivableRelatedParties,,,,0.000,0.000,,,,,,,,,,,,,,,
NotesReceivableRelatedPartiesCurrent,1104008.000,493233.000,0.000,0.000,,,,,,,,,,,,,,,,
OtherAssets,,27137.000,,,,,,,,,,,,,,,,,,
OtherAssetsNoncurrent,,,27137.000,0.000,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,10.000,10.000,10.000,,10.000,,,,10.000,10.000,10.000,10.000,10.000,,,,10.000,
PreferredStockSharesAuthorized,,,5000000.000,5000000.000,5000000.000,,5000000.000,,,,5000000.000,,,,5000000.000,,,,100000.000,
PreferredStockSharesIssued,,,0.000,0.000,,,0.000,,,,0.000,,,,0.000,,,,85646.000,
PreferredStockSharesOutstanding,,,0.000,0.000,,,0.000,,,,0.000,,,,0.000,,,,85646.000,
PreferredStockValue,,,0.000,0.000,0.000,,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,0.000,17247.000,11306.000,5370.000,15581.000,76203.000,351270.000,64336.000,6295.000,6295.000,14377.000,5995.000,5995.000,114009.000,15194.000,99720.000,5995.000,19782.000,207296.000
PrepaidExpenseAndOtherAssetsNoncurrent,156869.000,,,,,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentNet,,0.000,2060.000,0.000,0.000,,29259.000,32131.000,31471.000,30993.000,45428.000,44005.000,41862.000,44135.000,41762.000,40069.000,37661.000,37463.000,34939.000,142120.000
RelatedPartyTransactionDueFromToRelatedParty,,,,,,,,115620.000,115620.000,115620.000,,1000000.000,,1100000.000,,,,,,
RetainedEarningsAccumulatedDeficit,-29933723.000,-36884457.000,-38311977.000,-39017285.000,-39959551.000,-41679472.000,-43165373.000,-43711336.000,-44487260.000,-45158267.000,-45443550.000,-45576946.000,-46159266.000,-46337977.000,-46784005.000,-46693730.000,-47616167.000,-47434680.000,-47199752.000,-47146694.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,3826833.000,3826833.000,3943500.000,,943500.000,943500.000,943500.000,,943500.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,,0.150,0.150,0.150,,0.150,0.150,0.150,,0.150
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,15670143.000,3943500.000,3943500.000,3943500.000,,4093500.000,4093500.000,4093500.000,,1093500.000,1093500.000,1093500.000,,1093500.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,0.370,0.150,0.150,0.150,,0.150,0.150,0.150,,0.150,0.150,0.150,,0.150
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,,,,,,0.000,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,,,,,,0.000,0.000,0.000,,0.000
StockholdersEquity,4812841.000,-3626725.000,-3602136.000,-3805806.000,-4473055.000,-5484310.000,-2468550.000,405900.000,-141463.000,-548785.000,-825396.000,-926013.000,-1121302.000,-1081509.000,-1271269.000,-875512.000,-883801.000,-700402.000,-423071.000,-260463.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4812841.000,-3626725.000,-3602136.000,-3805806.000,-4473055.000,-5484310.000,-2468550.000,,,,-825396.000,-926013.000,-1121302.000,-1081509.000,-1271269.000,-875512.000,-883801.000,-700402.000,-423071.000,-260463.000
StockholdersEquityNoteSubscriptionsReceivable,,,,0.000,,,,,,,,,,,,,,,,
TreasuryStockValue,-12039.000,-12039.000,-12039.000,-12039.000,-12039.000,12039.000,12039.000,12039.000,12039.000,12039.000,12039.000,12039.000,12039.000,12039.000,12039.000,12039.000,12039.000,12039.000,12039.000,12039.000
UnamortizedDebtIssuanceExpense,,,,9292.000,,,,,,,,,,,,,,,,
