,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,19414.000,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,,,344380.000,,,,385026.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,344380.000,,,,385026.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-269677.000,-300191.000,-318643.000,-340815.000,-379013.000,-403482.000,-426936.000,-445581.000,-446846.000,-470486.000,-901705.000,-927631.000,,968812.000,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,29300.000,34569.000,39069.000,,,,,,,,,,,,,,,
DueToAffiliateCurrent,,,,,35131.000,,,,,,,,,,,,,,,,,
DueToRelatedParties,3950.000,,,,,,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,3950.000,9950.000,15950.000,,,,45069.000,36069.000,42069.000,46919.000,53799.000,59799.000,65799.000,77799.000,83964.000,84464.000,89464.000,83864.000,74864.000,68864.000,65564.000
DueToRelatedPartiesNoncurrent,,,,,,,,,,,,,470.000,4862.000,9500.000,9500.000,9500.000,,,,,
InterestPayableCurrent,,,,,11021.000,,,,,,,,,,,,,,,,,
Liabilities,,,167592.000,187388.000,223572.000,247156.000,269744.000,287513.000,296392.000,309170.000,320008.000,336369.000,351006.000,368530.000,206651.000,207029.000,219195.000,242796.000,247292.000,281785.000,321723.000,
LiabilitiesAndStockholdersEquity,30879.000,6763.000,1398.000,20.000,0.000,0.000,0.000,0.000,8500.000,4524.000,809.000,149.000,22.000,256.000,389.000,10325.000,1389.000,83.000,56660.000,35168.000,31422.000,378842.000
LiabilitiesCurrent,150123.000,155513.000,,,,,,,,,318093.000,328268.000,338727.000,352945.000,197151.000,197529.000,209695.000,242796.000,247292.000,281785.000,321723.000,364222.000
LongTermNotesPayable,,,,,,,,,,,,8101.000,11809.000,10723.000,,,,,,,,
MineralPropertiesNet,,,,,,,,,,,,,,,,,,,,14445.000,14445.000,376045.000
MinorityInterestOwnershipPercentageByParent,,,,,,,,,,,,,,,,,,,,,,1.000
NotesPayableCurrent,,,,,,20500.000,20500.000,20500.000,55500.000,55936.000,55500.000,55500.000,55500.000,58936.000,50487.000,51101.000,57452.000,63735.000,86367.000,118570.000,160399.000,194794.000
NotesPayableRelatedPartiesClassifiedCurrent,,121906.000,121906.000,133926.000,154576.000,146576.000,156670.000,169375.000,169375.000,169376.000,169376.000,169376.000,169376.000,169376.000,,,,9500.000,9500.000,9500.000,9500.000,9500.000
NotesPayableRelatedPartiesCurrent,121906.000,,,,,,,,,,,,,,,,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,119445.000,,,,,,,,,,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,,,,,,,,,,,1915.000,,,4862.000,,,,,,,,
OperatingLossCarryforwards,,,,,,,,,,,,,,,,,1012882.000,,,,1132430.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,100000000.000,100000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,0.000,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,
PreferredStockSharesOutstanding,,,,0.000,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
PrepaidExpenseCurrent,,1000.000,,,,,,,,,,,,,,,,,20833.000,16188.000,9437.000,2797.000
RetainedEarningsAccumulatedDeficit,,,,,379013.000,,,,,,,,,,-1014455.000,-1029897.000,-1050999.000,-1075906.000,-1138825.000,-1194810.000,-1260512.000,-1322524.000
SharesOutstanding,,,,,,,,,,-304646.000,,,,,,,,,,,,
StockholdersEquity,-119244.000,-148750.000,-166194.000,-187368.000,-223572.000,-247156.000,-269744.000,-287513.000,-287892.000,-304646.000,-319199.000,-336220.000,,-368274.000,-206262.000,-196704.000,-217806.000,-242713.000,-190632.000,-246617.000,-290301.000,14620.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,-166194.000,-187368.000,-223572.000,-247156.000,-269744.000,-287513.000,-287892.000,-304646.000,-319199.000,-336220.000,-350984.000,-368274.000,-206262.000,-196704.000,-217806.000,-242713.000,-190632.000,-246617.000,-290301.000,
UnsecuredDebt,,,,,,,20500.000,,,,,,,,,,,,,,,
