,2011-11-07,2012-03-15,2012-05-09,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2013-12-31,2014-03-29,2014-06-28,2014-09-27,2014-12-31,2015-04-04,2015-07-04,2015-10-03,2015-12-31
AllowanceForDoubtfulAccountsReceivable,,,,,,172000.000,,,,172000.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,172000.000,,,,100000.000
Assets,,,,156344000.000,141801000.000,126881000.000,127290000.000,120235000.000,110523000.000,97681000.000,84574000.000,74800000.000,63501000.000,58016000.000,52794000.000,47309000.000,39067000.000,31836000.000
AssetsCurrent,,,,83860000.000,76571000.000,76803000.000,81399000.000,77685000.000,69851000.000,64292000.000,54110000.000,54190000.000,45369000.000,40665000.000,37674000.000,33715000.000,27259000.000,21506000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,0.000
CapitalLeaseObligations,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
CashAndCashEquivalentsAtCarryingValue,,,,17163000.000,10348000.000,24949000.000,35082000.000,29024000.000,26171000.000,20947000.000,13607000.000,13716000.000,13483000.000,18430000.000,17042000.000,15155000.000,11688000.000,6966000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,,75.000,,,,75.000,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,,,144000000.000,144000000.000,144000000.000,144000000.000,144000000.000,144000000.000,144000000.000,144000000.000,144000000.000,144000000.000,144000000.000,144000000.000,144000000.000,144000000.000,144000000.000
CommonStockSharesIssued,,,,71090000.000,71426000.000,71853000.000,82404000.000,83537000.000,84137000.000,84437000.000,85676000.000,85939000.000,86694000.000,86878000.000,87783000.000,88327000.000,88949000.000,89799000.000
CommonStockValue,,,,711000.000,714000.000,719000.000,824000.000,835000.000,841000.000,844000.000,857000.000,859000.000,867000.000,869000.000,878000.000,883000.000,889000.000,898000.000
ConstructionInProgressGross,,,,2062000.000,1868000.000,1964000.000,2572000.000,3339000.000,3914000.000,4832000.000,4295000.000,2477000.000,2477000.000,1415000.000,1179000.000,1447000.000,1448000.000,1447000.000
DeferredRentCreditCurrent,,,,,,,,,,,,,,,,,,561000.000
DeferredTaxAssetsNet,,,,,,0.000,,,,0.000,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,181815000.000,,,,210894000.000,,,,211749000.000,,,,219243000.000
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,9483000.000,,,,9791000.000,,,,9445000.000,,,,9103000.000
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,14086000.000,,,,14414000.000,,,,14089000.000,,,,14089000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,25149000.000,,,,25149000.000,,,,,,,,25149000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,9091000.000,,,,7652000.000,,,,6709000.000,,,,4975000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,,,772000.000,,,,614000.000,,,,400000.000,,,,197000.000
DeferredTaxAssetsValuationAllowance,,,,,,215247000.000,,,,243365000.000,,,,242392000.000,,,,247607000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,,,,,4514000.000,2775000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,9000.000,7000.000,,,,,
InventoryFinishedGoodsNetOfReserves,,,,4978000.000,3242000.000,3951000.000,5128000.000,3491000.000,5270000.000,5367000.000,5828000.000,5811000.000,6018000.000,6208000.000,5245000.000,3118000.000,2392000.000,2121000.000
InventoryNet,,,,17610000.000,17524000.000,18840000.000,20313000.000,19504000.000,22735000.000,21114000.000,22522000.000,17959000.000,15318000.000,13844000.000,11458000.000,9731000.000,8128000.000,7227000.000
InventoryRawMaterialsNetOfReserves,,,,4489000.000,4986000.000,5108000.000,5099000.000,5816000.000,6550000.000,7323000.000,6941000.000,5091000.000,4119000.000,4584000.000,3536000.000,3783000.000,3152000.000,2882000.000
InventoryWorkInProcessAndRawMaterialsNetOfReserves,,,,8143000.000,9296000.000,,,,,,,,,,,,,
InventoryWorkInProcessNetOfReserves,,,,,,9781000.000,10086000.000,10197000.000,10915000.000,8424000.000,9753000.000,7057000.000,5181000.000,3052000.000,2677000.000,2830000.000,2584000.000,2224000.000
LeaseholdImprovementsGross,,,,46785000.000,46762000.000,46810000.000,46810000.000,46810000.000,46823000.000,46850000.000,46850000.000,46850000.000,46850000.000,46850000.000,46850000.000,46887000.000,46887000.000,46887000.000
Liabilities,,,,,,,,,,,,,,,13965000.000,13534000.000,11025000.000,
LiabilitiesAndStockholdersEquity,,,,156344000.000,141801000.000,126881000.000,127290000.000,120235000.000,110523000.000,97681000.000,84574000.000,74800000.000,63501000.000,58016000.000,52794000.000,47309000.000,39067000.000,31836000.000
LiabilitiesCurrent,,,,18589000.000,19873000.000,18839000.000,17361000.000,21948000.000,21889000.000,17668000.000,15758000.000,20215000.000,14849000.000,14236000.000,12983000.000,12692000.000,10324000.000,9389000.000
LiabilitiesFairValueDisclosure,,,,,,,,,,,,,,,,,,0.000
LiabilitiesNoncurrent,,,,2223000.000,2120000.000,2017000.000,1914000.000,1811000.000,1707000.000,1604000.000,1501000.000,1398000.000,1262000.000,1122000.000,982000.000,842000.000,,
LineOfCredit,,,,,,,,,,,,,,,,,3800000.000,
LinesOfCreditCurrent,,,,,,,,,,,,7000000.000,4000000.000,4000000.000,4000000.000,4000000.000,3800000.000,2500000.000
MarketableSecuritiesCurrent,,,,32095000.000,31418000.000,17750000.000,8906000.000,6812000.000,700000.000,3447000.000,450000.000,,,,,,,
MarketableSecuritiesNoncurrent,,,,23813000.000,20436000.000,8811000.000,6939000.000,5177000.000,5120000.000,0.000,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,10528000.000,,,,8173000.000,,,,5282000.000,,,,2931000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,2672000.000,,,,2783000.000,,,,2601000.000,,,,2524000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,188000.000,,,,131000.000,,,,11000.000,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,2340000.000,,,,210000.000,,,,131000.000,,,,11000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,2542000.000,,,,2408000.000,,,,188000.000,,,,130000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,2645000.000,,,,2630000.000,,,,2351000.000,,,,266000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,141000.000,,,,11000.000,,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,,1520000.000,,,,2153000.000,,,,1742000.000,,,,1450000.000
OtherAssetsNoncurrent,,,,266000.000,218000.000,219000.000,219000.000,210000.000,213000.000,213000.000,213000.000,213000.000,212000.000,180000.000,117000.000,111000.000,110000.000,90000.000
OtherLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,701000.000,
PreferredStockParOrStatedValuePerShare,,,,,,0.010,,,,0.010,,,,0.010,,,,0.010
PreferredStockSharesAuthorized,,,,,,5000000.000,,,,5000000.000,,,,5000000.000,,,,5000.000
PreferredStockSharesIssued,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
PreferredStockSharesOutstanding,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
PreferredStockValue,,,,,,0.000,,,,0.000,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,4203000.000,3713000.000,3031000.000,4419000.000,4605000.000,4276000.000,3628000.000,5110000.000,4625000.000,3858000.000,2721000.000,3299000.000,3066000.000,2680000.000,2286000.000
ProductWarrantyAccrualClassifiedCurrent,,,,,,770000.000,,,,383000.000,,,,237000.000,,,,82000.000
PropertyPlantAndEquipmentGross,,,,250635000.000,249337000.000,249647000.000,251070000.000,253007000.000,254726000.000,255479000.000,255886000.000,230417000.000,230051000.000,238983000.000,238919000.000,239294000.000,239302000.000,239380000.000
PropertyPlantAndEquipmentNet,,,,48405000.000,44576000.000,41048000.000,38733000.000,37163000.000,35339000.000,33176000.000,30251000.000,20397000.000,17920000.000,17171000.000,15003000.000,13483000.000,11698000.000,10240000.000
RecordedUnconditionalPurchaseObligation,,,,,,3407000.000,,,,2073000.000,,,,2794000.000,,,,833000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,3000000.000,,,,,,
RestructuringReserve,,,,232000.000,517000.000,395000.000,778000.000,483000.000,375000.000,245000.000,529000.000,875000.000,1018000.000,904000.000,514000.000,410000.000,95000.000,
RestructuringReserveCurrent,,,,232000.000,517000.000,395000.000,778000.000,483000.000,375000.000,245000.000,529000.000,,,,,,95000.000,
RetainedEarningsAccumulatedDeficit,,,,-475866000.000,-492905000.000,-508966000.000,-527985000.000,-540584000.000,-551788000.000,-561745000.000,-573495000.000,-588529000.000,-595198000.000,-600635000.000,-605660000.000,-611840000.000,-617995000.000,-624125000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,,3278000.000,3200000.000,,3646000.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,2.500,2.570,,1.950,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,,,,,,,926000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,,,,,,,,4.600
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,,,,,,,,,,,3000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,2021000.000,1988000.000,,1340000.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,5.200,5.210,,4.890,,,,,,,
SharePrice,,,,,,,2.000,2.000,2.000,2.000,2.000,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,,,,,,,,0.000
StandardProductWarrantyAccrual,,,,420000.000,459000.000,770000.000,396000.000,396000.000,415000.000,383000.000,333000.000,201000.000,163000.000,237000.000,175000.000,136000.000,93000.000,82000.000
StockholdersEquity,,,,135532000.000,119808000.000,106025000.000,108015000.000,96476000.000,86927000.000,78409000.000,67315000.000,53187000.000,47390000.000,42658000.000,38829000.000,33775000.000,28042000.000,22447000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,38829000.000,33775000.000,28042000.000,
TreasuryStockShares,,,,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,123000.000
TreasuryStockValue,,,,259000.000,259000.000,259000.000,259000.000,259000.000,259000.000,259000.000,259000.000,259000.000,259000.000,259000.000,259000.000,259000.000,259000.000,262000.000
UnrecognizedTaxBenefits,,,,,,,,,,,,0.000,0.000,,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000
