,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,12480000.000,,,,12387000.000,
NetIncomeLoss,9433000.000,,,,,,,
NetIncomeLossAttributableToNoncontrollingInterest,333000.000,217000.000,300000.000,61000.000,5000.000,317000.000,-143000.000,73000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,12085000.000,10413000.000,9777000.000,12344000.000,13481000.000,526000.000,8353000.000
OperatingIncomeLoss,15171000.000,19926000.000,17235000.000,16629000.000,18862000.000,25391000.000,3070000.000,15468000.000
OperatingLeasesRentExpenseContingentRentals,,,1000000.000,,,,1400000.000,1100000.000
OperatingLeasesRentExpenseNet,,,8600000.000,,,,10300000.000,10400000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,,,-65000.000,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,0.000,-29000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,-1760000.000,-850000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,-1825000.000,-921000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,,,,-6000.000,-4000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,49000.000,,6000.000,-25000.000
OtherNoncashExpense,,,20000.000,,,,482000.000,
OtherNonoperatingIncomeExpense,561000.000,-250000.000,851000.000,-1188000.000,415000.000,16000.000,-217000.000,96000.000
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,-145000.000,
PaymentsOfDividendsCommonStock,,,,,,,161000.000,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,4233000.000,,,,5043000.000,
PaymentsToAcquireInvestments,,,,,,,55192000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,4760000.000,,,,4731000.000,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,,,,,,46547000.000,
ProfitLoss,9766000.000,12302000.000,10713000.000,9838000.000,12349000.000,13798000.000,383000.000,8426000.000
RevenueFromRelatedParties,,,,,600000.000,,,
SalesRevenueGoodsNet,98263000.000,108364000.000,106785000.000,104909000.000,118549000.000,137042000.000,120795000.000,116563000.000
SellingGeneralAndAdministrativeExpense,49197000.000,50264000.000,51666000.000,50852000.000,56161000.000,62727000.000,70615000.000,56523000.000
ShareBasedCompensation,,,3217000.000,,,,2957000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,25026000.000,24999000.000,25354000.000,25310000.000,25311000.000,-50647000.000,25571000.000,25488000.000
WeightedAverageNumberOfSharesOutstandingBasic,24896000.000,24927000.000,24957000.000,25172000.000,25176000.000,-50183000.000,25193000.000,25424000.000
