,2011-10-02,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
CommonStockSharesOutstanding,,,,27737000.000,28260000.000,28392000.000,29930000.000,30403000.000,31119000.000,39771000.000,17500000.000,17540000.000,17586000.000
CommonStockValue,,,,116682000.000,117873000.000,119731000.000,121559000.000,123065000.000,124195000.000,136169000.000,186314000.000,187434000.000,188326000.000
ConstructionInProgressGross,,,,,,,,419000.000,,,,1095000.000,
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,1.300,6.500,,
DebtInstrumentInterestRateAtPeriodEnd,,,,0.043,0.043,0.043,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,0.080,0.080,,
DeferredCostsCurrentAndNoncurrent,,,,3900000.000,3400000.000,3200000.000,3300000.000,1900000.000,1600000.000,1400000.000,1100000.000,1100000.000,1000000.000
DeferredRentCreditNoncurrent,,,,1203000.000,1098000.000,993000.000,888000.000,782000.000,660000.000,494000.000,447000.000,,
DeferredRevenue,,,,,,,,199000.000,,,,,
DeferredRevenueCurrent,,,,8613000.000,8913000.000,7990000.000,7837000.000,7533000.000,7392000.000,7131000.000,8337000.000,7941000.000,7254000.000
DeferredRevenueNoncurrent,,,,3569000.000,2799000.000,3259000.000,3060000.000,2975000.000,2734000.000,2561000.000,3244000.000,3371000.000,3171000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,1162000.000,,,,1109000.000,,,,1094000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,1612000.000,,,,1601000.000,,,,6438000.000,
DeferredTaxAssetsGross,,,,57289000.000,,,,63527000.000,,,,111197000.000,
DeferredTaxAssetsInventory,,,,1751000.000,,,,1362000.000,,,,1352000.000,
DeferredTaxAssetsNet,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,45061000.000,,,,52430000.000,,,,94702000.000,
DeferredTaxAssetsOther,,,,263000.000,,,,304000.000,,,,1241000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,362000.000,,,,88000.000,,,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,3243000.000,,,,3258000.000,,,,3377000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,200000.000,,,,200000.000,,,,200000.000,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,300000.000,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,1000000.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,117000.000,,,,143000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,1999000.000,,,,1850000.000,,,,1784000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,84000.000,,,,34000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,1635000.000,,,,1348000.000,,,,1209000.000,
DeferredTaxAssetsValuationAllowance,,,,57289000.000,,,,63527000.000,,,,111197000.000,
DeferredTaxLiabilities,,,,,,,,,,,,182000.000,
DeferredTaxLiabilitiesCurrent,,,,,,,,,,986000.000,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,966000.000,,
DeferredTaxLiabilitiesOther,,,,,,,,,,,,182000.000,
DepositAssets,,,,361000.000,334000.000,163000.000,131000.000,119000.000,64000.000,83000.000,,,
DueToRelatedPartiesNoncurrent,,,,,,,,,,,9528000.000,,17278000.000
EmployeeRelatedLiabilitiesCurrent,,,,2948000.000,2712000.000,1878000.000,2103000.000,2140000.000,1817000.000,1532000.000,3236000.000,3561000.000,3930000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,8800000.000,,,,,,,,5600000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,4432000.000,4606000.000,4780000.000,4955000.000,5129000.000,5295000.000,5457000.000,6049000.000,6756000.000,7321000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,300000.000,100000.000,700000.000,500000.000,300000.000,2200000.000,2200000.000,2200000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,700000.000,,1700000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,1800000.000,1800000.000,1800000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,1800000.000,1800000.000,1800000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,2000000.000,2000000.000,1800000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,700000.000,700000.000,,,,2200000.000,2200000.000,2000000.000
FiniteLivedIntangibleAssetsGross,,,,5781000.000,5781000.000,5781000.000,5781000.000,5781000.000,6280000.000,6280000.000,28440000.000,28440000.000,28363000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,22391000.000,21684000.000,21042000.000
FurnitureAndFixturesGross,,,,75000.000,,,,79000.000,,,,148000.000,
Goodwill,,,,,,,,,,,19434000.000,19044000.000,19044000.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,,,,,,,,2100000.000,2100000.000,2100000.000
IntangibleAssetsNetExcludingGoodwill,,,,1349000.000,1175000.000,1001000.000,826000.000,652000.000,985000.000,823000.000,24491000.000,23784000.000,23142000.000
InventoryFinishedGoodsNetOfReserves,,,,5478000.000,6147000.000,5737000.000,6102000.000,6001000.000,5775000.000,5801000.000,9706000.000,9883000.000,10326000.000
InventoryNet,,,,10658000.000,11044000.000,10375000.000,10832000.000,10354000.000,10029000.000,10171000.000,16040000.000,15525000.000,15821000.000
InventoryRawMaterialsNetOfReserves,,,,3661000.000,3602000.000,3249000.000,3570000.000,3496000.000,3463000.000,3522000.000,5694000.000,4767000.000,4652000.000
InventoryWorkInProcessNetOfReserves,,,,1519000.000,1295000.000,1389000.000,1160000.000,857000.000,791000.000,848000.000,640000.000,875000.000,843000.000
LeaseholdImprovementsGross,,,,501000.000,,,,563000.000,,,,1288000.000,
LettersOfCreditOutstandingAmount,,,,,,,,,,,,700000.000,
Liabilities,,,,35219000.000,32624000.000,31236000.000,44795000.000,41699000.000,40176000.000,34931000.000,50696000.000,57145000.000,61306000.000
LiabilitiesAndStockholdersEquity,,,,38260000.000,32087000.000,28310000.000,38406000.000,31403000.000,27878000.000,31622000.000,91788000.000,93939000.000,88745000.000
LiabilitiesCurrent,,,,26759000.000,28514000.000,26828000.000,27470000.000,21064000.000,19442000.000,20323000.000,31982000.000,32427000.000,39063000.000
LiabilitiesNoncurrent,,,,185000.000,210000.000,153000.000,124000.000,125000.000,109000.000,93000.000,91000.000,,
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,,,,,,,0.000,
LineOfCredit,,,,3500000.000,0.000,0.000,13250000.000,16750000.000,,,,5406000.000,
LineOfCreditFacilityAmountOutstanding,,,,,,,,,,,4400000.000,,
LineOfCreditFacilityCapacityAvailableForSpecificPurposeOtherThanForTradePurchases,,,,,,,,,,,,,750000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,8000000.000,8000000.000,8000000.000,,,,,,,8000000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,1000000.000,,,,,4800000.000,,2900000.000
LinesOfCreditCurrent,,,,,4000000.000,3500000.000,,,,,1011000.000,,5137000.000
LongTermDebtCurrent,,,,0.000,,,,,,,,,
LongTermDebtNoncurrent,,,,,,,,,16750000.000,11028000.000,3400000.000,,0.000
MachineryAndEquipmentGross,,,,797000.000,,,,727000.000,,,,1499000.000,
NoncurrentAssets,,,,1446000.000,,,,2014000.000,,,,5799000.000,
OperatingLeasesFutureMinimumPaymentsDue,,,,7256000.000,,,,4472000.000,,,,7948000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,2882000.000,,,,2282000.000,,,,2690000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,612000.000,,,,38000.000,,,,703000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,653000.000,,,,613000.000,,,,898000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,797000.000,,,,654000.000,,,,1541000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,2220000.000,,,,828000.000,,,,2096000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,92000.000,,,,57000.000,,,,20000.000,
OtherAccruedLiabilitiesNoncurrent,,,,3000.000,3000.000,3000.000,3000.000,3000.000,0.000,0.000,688000.000,,
OtherAssetsCurrent,,,,3779000.000,3576000.000,2886000.000,3017000.000,1923000.000,1846000.000,1695000.000,2619000.000,2419000.000,3417000.000
OtherAssetsMiscellaneousNoncurrent,,,,127000.000,127000.000,128000.000,235000.000,287000.000,273000.000,326000.000,,,
OtherAssetsNoncurrent,,,,1313000.000,1247000.000,1341000.000,1358000.000,989000.000,814000.000,782000.000,1178000.000,1121000.000,1331000.000
OtherFiniteLivedIntangibleAssetsGross,,,,3853000.000,3853000.000,3853000.000,3853000.000,3853000.000,,,,,
OtherLiabilitiesCurrent,,,,2085000.000,1782000.000,2332000.000,2945000.000,1048000.000,963000.000,951000.000,2083000.000,1874000.000,1487000.000
OtherLiabilitiesNoncurrent,,,,4960000.000,4110000.000,4408000.000,4075000.000,3885000.000,1250000.000,1019000.000,2542000.000,1413000.000,1794000.000
OtherLongTermDebtNoncurrent,,,,,,,,,,,,14528000.000,
OtherPrepaidExpenseCurrent,,,,61000.000,193000.000,35000.000,120000.000,102000.000,145000.000,158000.000,921000.000,,
PreferredStockNoParValue,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,2694000.000,2245000.000,1949000.000,2162000.000,1192000.000,1097000.000,988000.000,748000.000,,
PrepaidExpenseNoncurrent,,,,1186000.000,1120000.000,1213000.000,1123000.000,702000.000,541000.000,456000.000,,,
PrepaidInsurance,,,,395000.000,436000.000,415000.000,390000.000,355000.000,438000.000,379000.000,729000.000,,
ProductWarrantyAccrualClassifiedCurrent,,,,1286000.000,1232000.000,1041000.000,899000.000,790000.000,757000.000,599000.000,1121000.000,994000.000,942000.000
ProductWarrantyAccrualNoncurrent,,,,,,,,,,,446000.000,425000.000,387000.000
PropertyPlantAndEquipmentGross,,,,2924000.000,,,,3928000.000,,,,7353000.000,
PropertyPlantAndEquipmentNet,,,,1446000.000,1635000.000,1875000.000,1894000.000,2014000.000,2039000.000,2205000.000,5785000.000,5799000.000,5802000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,600000.000,,
RetainedEarningsAccumulatedDeficit,,,,-112723000.000,-117586000.000,-121859000.000,-126945000.000,-132370000.000,-136960000.000,-141276000.000,-147909000.000,-155294000.000,-162587000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,7400000.000,,,,6200000.000,,,,2400000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,2000000.000,,,,2300000.000,,,,300000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,1177.000,,,,1403.000,,,,242000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,2.950,,,,2.310,,,,10.840,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,,,,,74000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,1662.000,,5400000.000,4700000.000,1787.000,3900000.000,5000000.000,800000.000,277000.000,2100000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,2.660,,,,2.160,,,,10.230,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,565000.000,,,,128000.000,,,,73000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,,,,,,,271000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,10.320,
SharePrice,,,,,,,,1.150,,0.980,4.860,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,488000.000,,,,119000.000,,,,66000.000,
ShortTermBorrowings,,,,,4000000.000,3500000.000,3500000.000,,,,,,
ShortTermInvestments,,,,,,,,,1865000.000,4717000.000,4902000.000,7814000.000,3444000.000
StockholdersEquity,,,,3041000.000,-537000.000,-2926000.000,-6389000.000,-10296000.000,-12298000.000,-3309000.000,41092000.000,36794000.000,27439000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,3041000.000,-537000.000,-2926000.000,-6389000.000,-10296000.000,-12298000.000,-3309000.000,41092000.000,36794000.000,27439000.000
UnrecognizedTaxBenefits,,,,307000.000,,,,673000.000,,,,673000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,,500000.000,,,,500000.000,
ValueAddedTaxReceivableCurrent,,,,268000.000,368000.000,324000.000,214000.000,155000.000,102000.000,87000.000,221000.000,,
