,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,,29636000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,,,,29339000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,,,,28957000.000,,
DefinedBenefitPlanFundedStatusOfPlan,,,,,,,-191793000.000,,
DefinedBenefitPlanWeightedAverageAssetAllocations,,,,,,,1.000,,
EmployeeRelatedLiabilitiesCurrent,21157000.000,21678000.000,15161000.000,15024000.000,19838000.000,17080000.000,18431000.000,19593000.000,15934000.000
IndefiniteLivedTradeNames,86508000.000,77508000.000,77508000.000,77508000.000,77508000.000,77508000.000,76105000.000,76105000.000,65339000.000
InventoryFinishedGoodsNetOfReserves,,,,,139074000.000,149569000.000,142900000.000,142078000.000,132911000.000
InventoryNet,246478000.000,248879000.000,228155000.000,225514000.000,249037000.000,259761000.000,244333000.000,241660000.000,226538000.000
InventoryRawMaterialsNetOfReserves,,,,,92598000.000,91581000.000,85593000.000,83712000.000,79323000.000
InventoryWorkInProcessNetOfReserves,,,,,17365000.000,18611000.000,15840000.000,15870000.000,14304000.000
LiabilitiesAndStockholdersEquity,677116000.000,639641000.000,614496000.000,622539000.000,634173000.000,645580000.000,618441000.000,596312000.000,546732000.000
LiabilitiesCurrent,148560000.000,144704000.000,139154000.000,147912000.000,169565000.000,193732000.000,172331000.000,159577000.000,157904000.000
LongTermDebt,,,,,77000000.000,,,,
LongTermDebtCurrent,,,,,0.000,0.000,0.000,0.000,0.000
LongTermDebtNoncurrent,77000000.000,77000000.000,77000000.000,77000000.000,77000000.000,83335000.000,105000000.000,116788000.000,117747000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,139565000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,39337000.000,,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,,,,,,9675000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,10152000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,13907000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,21473000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,32751000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,21945000.000,,
OtherAccruedLiabilitiesCurrent,38425000.000,38992000.000,38390000.000,34489000.000,34315000.000,36624000.000,40310000.000,35811000.000,33913000.000
OtherAssetsNoncurrent,54147000.000,54315000.000,50179000.000,47330000.000,46273000.000,53945000.000,45705000.000,46268000.000,30412000.000
OtherLiabilitiesNoncurrent,71818000.000,67554000.000,60740000.000,59728000.000,58235000.000,58059000.000,55015000.000,50418000.000,47944000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,13642000.000,10603000.000,9490000.000,10805000.000,10560000.000,11830000.000,11287000.000,10866000.000,10021000.000
PropertyPlantAndEquipmentGross,,,,,382525000.000,380236000.000,377788000.000,376212000.000,376153000.000
PropertyPlantAndEquipmentNet,117930000.000,117529000.000,115803000.000,114822000.000,111413000.000,106742000.000,103403000.000,98712000.000,96254000.000
RetainedEarningsAccumulatedDeficit,219096000.000,194550000.000,185053000.000,185432000.000,178662000.000,160681000.000,137784000.000,116582000.000,75760000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,830635.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,1285000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,11.050,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,1798000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,9.310,,
SharePrice,,,,,,,1.110,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,0.000,,
StandardProductWarrantyAccrual,,,,,,,3024000.000,,
StockholdersEquity,255327000.000,230525000.000,132281000.000,135384000.000,130345000.000,114717000.000,54798000.000,36354000.000,-3400000.000
TreasuryStockShares,5118111.000,5111230.000,5071125.000,4245521.000,4336351.000,4320723.000,4305787.000,4300156.000,613047.000
TreasuryStockValue,115091000.000,114936000.000,114005000.000,95376000.000,97531000.000,97179000.000,96738000.000,96191000.000,95539000.000
UndistributedEarningsOfForeignSubsidiaries,,,,,,,0.000,,
UnrecognizedTaxBenefits,,,,,,,5869000.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAccrued,,,,,,,985000.000,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,,,,,2393000.000,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,5062000.000,,
