,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AssetsCurrent,77521000.000,66266000.000,76852000.000,60593000.000,50088000.000,44031000.000,42797000.000,34710000.000,58188000.000,58505000.000,122332000.000,197175000.000,198008000.000,202393000.000,208430000.000,201543000.000,413273000.000,332658000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,180847000.000,181022000.000,180870000.000,176967000.000,389837000.000,300602000.000
AssetsHeldForSaleAtCarryingValue,,,,,,,,,,,0.000,,,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,,8400000.000,,,,7000000.000,,,,,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,82000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,0.000
AvailableForSaleSecurities,,,,,,,,,3002000.000,4005000.000,,,157688000.000,155537000.000,165260000.000,165263000.000,266920000.000,191698000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,9052000.000,9037000.000,9022000.000,6009000.000,3001000.000,4002000.000,,,157595000.000,155411000.000,165232000.000,165219000.000,266896000.000,191616000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,9054000.000,9043000.000,9028000.000,6012000.000,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,2000.000,6000.000,6000.000,3000.000,,,,,,,,,,
CapitalLeaseObligations,,,,,,,1376000.000,,,,931000.000,,,,0.000,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,468000.000,480000.000,487000.000,0.000,0.000,,,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,463000.000,336000.000,212000.000,0.000,0.000,,,
CashAndCashEquivalentsAtCarryingValue,7906000.000,15281000.000,31468000.000,34866000.000,29531000.000,21346000.000,20018000.000,16099000.000,43927000.000,43138000.000,68085000.000,59378000.000,30011000.000,32340000.000,19392000.000,16617000.000,127237000.000,116687000.000
ClassOfWarrantOrRightOutstanding,,,,,11814354.000,11379953.000,,,,,,,,,,,,
CommitmentsAndContingencies,,,,,,,,,,,,,,,,,0.000,0.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,98748086.000,98748086.000,98798065.000,98800253.000,98913675.000,99140550.000,99482629.000,99985891.000,109260801.000,110347285.000,121704480.000,135777869.000,136032792.000,136397382.000,136662175.000,137016747.000,146287548.000,147122377.000
CommonStockSharesOutstanding,98748086.000,98748086.000,98798065.000,98800253.000,98913675.000,99140550.000,99482629.000,99985891.000,109260801.000,110347285.000,121704480.000,135777869.000,136032792.000,136397382.000,136662175.000,137016747.000,146287548.000,147122377.000
CommonStockValue,987000.000,987000.000,988000.000,988000.000,989000.000,991000.000,995000.000,1000000.000,1093000.000,1103000.000,1217000.000,1358000.000,1360000.000,1364000.000,1367000.000,1370000.000,1463000.000,1471000.000
ConstructionInProgressGross,,,,,,,197000.000,342000.000,505000.000,,,,,,,,,
DebtAndCapitalLeaseObligations,,,,,,,,,,,82447000.000,,,,82165000.000,,,
DebtCurrent,,,,,481000.000,399000.000,445000.000,452000.000,458000.000,465000.000,,,,,,,,
DebtInstrumentFaceAmount,,,,,,,,,,,,,,,527000.000,513000.000,499000.000,484000.000
DebtInstrumentUnamortizedDiscount,,,,,,,3595000.000,,,,-2957000.000,,,,2307000.000,,,
DeferredRevenueCurrent,6597000.000,7016000.000,6637000.000,6663000.000,6105000.000,5943000.000,5449000.000,3751000.000,3663000.000,3683000.000,2686000.000,2386000.000,2423000.000,2897000.000,3373000.000,3531000.000,3856000.000,3743000.000
DeferredRevenueNoncurrent,11144000.000,10310000.000,9265000.000,8080000.000,7419000.000,6906000.000,6402000.000,7912000.000,7434000.000,6787000.000,5335000.000,5439000.000,4915000.000,4213000.000,4201000.000,4056000.000,3542000.000,3115000.000
DeferredTaxAssetsGross,,,,,,,204260000.000,,,,213934000.000,,,,219778000.000,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,124507000.000,,,,115531000.000,,,,116719000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,,63259000.000,,,,67088000.000,,,,73893000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,2127000.000,,,,2575000.000,,,,3241000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,303000.000,,,,642000.000,,,,398000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,204260000.000,,,,213934000.000,,,,219778000.000,,,
EmployeeRelatedLiabilitiesCurrent,,,,,3253000.000,3495000.000,4018000.000,2384000.000,3673000.000,3893000.000,4609000.000,2505000.000,3921000.000,4934000.000,5759000.000,2900000.000,4193000.000,6485000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,6900000.000,,,,8800000.000,,,,19200000.000,,,
FurnitureAndFixturesGross,,,,,,,1619000.000,1619000.000,1619000.000,1619000.000,815000.000,833000.000,849000.000,918000.000,944000.000,953000.000,1021000.000,1075000.000
InventoryFinishedGoods,,,,,246000.000,887000.000,599000.000,1358000.000,,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,,,,,1990000.000,1618000.000,1281000.000,1933000.000,1422000.000,1791000.000,2282000.000,3518000.000,3031000.000,4488000.000
InventoryNet,6945000.000,6859000.000,7022000.000,7012000.000,3259000.000,3838000.000,4085000.000,2982000.000,3157000.000,3069000.000,2827000.000,2940000.000,3224000.000,3921000.000,4504000.000,4585000.000,3344000.000,4771000.000
InventoryRawMaterials,,,,,888000.000,1116000.000,1116000.000,1116000.000,,,,,,,,,,
InventoryRawMaterialsAndSupplies,,,,,,,,,1116000.000,1116000.000,1116000.000,1116000.000,1116000.000,1116000.000,1074000.000,3008000.000,2018000.000,1035000.000
InventoryWorkInProcess,,,,,8816000.000,8189000.000,8274000.000,6484000.000,,,,,,,,,,
InventoryWorkInProcessNetOfReserves,,,,,,,,,5852000.000,5930000.000,5965000.000,5184000.000,5277000.000,4422000.000,3872000.000,2098000.000,6303000.000,9023000.000
LeaseholdImprovementsGross,,,,,,,4502000.000,4502000.000,4510000.000,4510000.000,4510000.000,4554000.000,4554000.000,4554000.000,4554000.000,4554000.000,4554000.000,4554000.000
Liabilities,85930000.000,84831000.000,110774000.000,105852000.000,108304000.000,105520000.000,107046000.000,107226000.000,107664000.000,109441000.000,107885000.000,105396000.000,105670000.000,106714000.000,111330000.000,109504000.000,110579000.000,34450000.000
LiabilitiesAndStockholdersEquity,79947000.000,69992000.000,83375000.000,68022000.000,63891000.000,57161000.000,55486000.000,47405000.000,70695000.000,70639000.000,134207000.000,208657000.000,208624000.000,211836000.000,217133000.000,211345000.000,427740000.000,348919000.000
LiabilitiesCurrent,19386000.000,19060000.000,23765000.000,19795000.000,21566000.000,17291000.000,18366000.000,15781000.000,15194000.000,17549000.000,17508000.000,14822000.000,15721000.000,17453000.000,21905000.000,20207000.000,22063000.000,28542000.000
LiabilitiesOtherThanLongtermDebtNoncurrent,,,,,,,,,,,,,,,3059000.000,2917000.000,2863000.000,2793000.000
LongTermDebtAndCapitalLeaseObligations,,,,,969000.000,1045000.000,931000.000,816000.000,698000.000,579000.000,81979000.000,,,,82165000.000,,,
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,,445000.000,,,,468000.000,,,,0.000,,,
LongTermDebtCurrent,263000.000,199000.000,101000.000,68000.000,,,,,,,,,,,,,,
LongTermNotesPayable,55400000.000,55461000.000,75372000.000,75323000.000,75379000.000,77191000.000,78061000.000,79569000.000,81177000.000,81354000.000,81516000.000,81678000.000,81839000.000,82003000.000,82165000.000,82324000.000,82111000.000,0.000
NotesPayableFairValueDisclosure,,,,,83200000.000,80500000.000,81200000.000,81700000.000,82900000.000,84500000.000,83200000.000,83300000.000,83300000.000,83100000.000,83000000.000,85800000.000,84000000.000,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,14914000.000,,,,13411000.000,,,,12123000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,1503000.000,,,,1605000.000,,,,1613000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,1588000.000,,,,1670000.000,,,,1678000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,1581000.000,,,,1588000.000,,,,1764000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,1615000.000,,,,1581000.000,,,,1701000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,1605000.000,,,,1615000.000,,,,1693000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,7022000.000,,,,5352000.000,,,,3674000.000,,,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,3165000.000,1687000.000,2234000.000,
OtherAssetsCurrent,3076000.000,2977000.000,4968000.000,3760000.000,2269000.000,2314000.000,2159000.000,2055000.000,1481000.000,2078000.000,1618000.000,1997000.000,1842000.000,4499000.000,7053000.000,5433000.000,4834000.000,6324000.000
OtherAssetsNoncurrent,753000.000,669000.000,542000.000,436000.000,7094000.000,6742000.000,6260000.000,6311000.000,6127000.000,5895000.000,5815000.000,5555000.000,4839000.000,3634000.000,2972000.000,4268000.000,8209000.000,9948000.000
OtherLiabilitiesCurrent,,1428000.000,1709000.000,1610000.000,354000.000,,,,,1715000.000,1812000.000,1905000.000,2342000.000,1625000.000,1159000.000,1276000.000,0.000,0.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41418.000,41418.000,41418.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41418.000,41418.000,41418.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentGross,,,,,19930000.000,18430000.000,18709000.000,18877000.000,19076000.000,19159000.000,12215000.000,12242000.000,12303000.000,12554000.000,12703000.000,12734000.000,13709000.000,14030000.000
PropertyPlantAndEquipmentNet,1673000.000,1957000.000,4881000.000,5893000.000,5609000.000,5288000.000,5329000.000,5284000.000,5280000.000,5139000.000,4960000.000,4827000.000,4677000.000,4709000.000,4631000.000,4434000.000,5158000.000,5213000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,1266000.000,1266000.000,1266000.000,,,,,,,,,,,,,,,
RestrictedCashAndCashEquivalentsNoncurrent,,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000
RestructuringReserveCurrent,,,,,235000.000,139000.000,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-453663000.000,-463386000.000,-476921000.000,-488203000.000,-496142000.000,-501352000.000,-506186000.000,-517379000.000,-525811000.000,-531999000.000,-533963000.000,-539674000.000,-542735000.000,-543551000.000,-545841000.000,-553112000.000,-561523000.000,-573224000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,,,,7055503.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,,,,,2.840,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,,,,,,,,115324000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,,,11587079.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,,4.110,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,,,,,,,,,4516135.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,,,,,,,,115156000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,,,,,,,,,,11573431.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,,4.110,,,
SharePrice,,,,,,,,,,,,9.250,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,,,,,79179000.000,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,,,6082233.000,,,,,,,
ShortTermInvestments,47655000.000,33093000.000,26036000.000,9068000.000,9054000.000,9043000.000,9028000.000,6012000.000,3002000.000,4005000.000,43296000.000,127785000.000,157688000.000,155537000.000,165260000.000,165263000.000,266920000.000,191698000.000
StockholdersEquity,-5983000.000,-14839000.000,-27399000.000,-37830000.000,-44413000.000,-48359000.000,-51560000.000,-59821000.000,-36969000.000,-38802000.000,26322000.000,103261000.000,102954000.000,105122000.000,105803000.000,101841000.000,317161000.000,314469000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-5983000.000,-14839000.000,-27399000.000,-37830000.000,-44413000.000,-48359000.000,-51560000.000,-59821000.000,-36969000.000,-38802000.000,26322000.000,103261000.000,102954000.000,105122000.000,105803000.000,101841000.000,317161000.000,314469000.000
UnrecognizedTaxBenefits,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,,,,0.000,,,,,,,
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,,,,,,,344900000.000,,,,329200000.000,,,,,,,
ValuationAllowancesAndReservesBalance,,,,,,,,,2036000.000,2333000.000,2531000.000,2178000.000,2400000.000,3041000.000,3268000.000,3172000.000,3486000.000,3686000.000
