,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-383000.000,,-4523000.000,-2723000.000,-3505000.000
IncomeTaxExpenseBenefit,,,-21000.000,-332000.000,,140000.000,400000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,2681000.000,,,,-2888000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,140000.000,,
IncreaseDecreaseInDeferredRevenue,,-366000.000,,,,663000.000,,
IncreaseDecreaseInDueToAffiliates,,-242000.000,,,,820000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,764000.000,,,,-6301000.000,,
IncreaseDecreaseInRestrictedCash,,,,,,-21636000.000,,
InterestExpense,,826000.000,2087000.000,2220000.000,4438000.000,7198000.000,5864000.000,5838000.000
InterestPaid,,25000.000,,,,2285000.000,,
NetCashProvidedByUsedInFinancingActivities,,60764000.000,,,,-8505000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,60764000.000,,,,-8505000.000,,
NetCashProvidedByUsedInInvestingActivities,,-24426000.000,,,,-250000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-24426000.000,,,,-250000.000,,
NetCashProvidedByUsedInOperatingActivities,,-5852000.000,,,,8168000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-5852000.000,,,,8168000.000,,
NetIncomeLoss,-156298.000,-8219000.000,-14790000.000,-51000.000,-21455000.000,-4663000.000,-3123000.000,-3798000.000
NonoperatingIncomeExpense,,-1294000.000,-2478000.000,-2094000.000,-3267000.000,-8076000.000,-6082000.000,-5936000.000
NotesReduction,,,,,,0.000,,
OperatingExpenses,156298.000,8145000.000,15596000.000,5193000.000,30297000.000,9255000.000,8906000.000,9965000.000
OperatingIncomeLoss,,-6925000.000,-12312000.000,1711000.000,-20057000.000,3553000.000,3359000.000,2431000.000
OperatingLeasesIncomeStatementLeaseRevenue,,1046000.000,2976000.000,6372000.000,9163000.000,11811000.000,11972000.000,11514000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,-157000.000,-1822000.000,852000.000,-6791000.000,-148000.000,1613000.000,-358000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,2680000.000,-375000.000,-1607000.000,5560000.000,-3168000.000,-1008000.000,153000.000
OtherComprehensiveIncomeLossNetOfTax,,2680000.000,,,,,,
OtherNonoperatingIncome,,,16000.000,5000.000,,5000.000,6000.000,3000.000
PaymentsForDepositsOnRealEstateAcquisitions,,6029000.000,,,,0.000,,
PaymentsForProceedsFromDepositsOnRealEstateAcquisitions,,,,,,,-300000.000,
PaymentsOfDividends,,426000.000,,,,2967000.000,,
PaymentsOfFinancingCosts,,3304000.000,,,,0.000,,
PaymentsOfStockIssuanceCosts,,8023000.000,,,,-29000.000,,
PaymentsToAcquireProductiveAssets,,,,,,250000.000,,
PaymentsToAcquireRealEstate,,18397000.000,,,,0.000,,
ProceedsFromIssuanceOfCommonStock,,72517000.000,,,,16000.000,,
ReimbursementRevenue,,174000.000,308000.000,532000.000,1077000.000,997000.000,293000.000,882000.000
RepaymentsOfLinesOfCredit,,,,,,27219000.000,,
Revenues,0.000,1220000.000,3284000.000,6904000.000,10240000.000,12808000.000,12265000.000,12396000.000
SalesRevenueNet,0.000,1220000.000,3284000.000,6904000.000,10240000.000,12808000.000,12265000.000,12396000.000
ShareBasedCompensation,,3000.000,,,,55000.000,,
StockIssuedDuringPeriodValueDividendReinvestmentPlan,,254000.000,,,,2436000.000,,
StockIssuedDuringPeriodValueNewIssues,,74626000.000,,,,16000.000,,
StraightLineRent,,,,,,1711000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,2430444.000,6773666.000,10484259.000,-11729706.000,12313111.000,12412618.000,12495116.000
