,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
OtherReceivablesNetCurrent,373744.000,337624.000,509509.000,346245.000,293010.000,142206.000,517704.000,291580.000,204245.000,174406.000,471234.000,573920.000,697229.000,191972.000,347050.000,513788.000,316603.000,290907.000,191084.000,68454.000,103325.000
PreferredStockNoParValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
PreferredStockSharesIssued,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,112191.000,84212.000,,,,,,,,497529.000,1210900.000,1172204.000,1007496.000,1701960.000,1438941.000,3947290.000,1277389.000,1005613.000,685643.000,427049.000,405141.000
PrepaidExpenseCurrent,,,,,,,,,,,461462.000,666114.000,622827.000,1265609.000,1293885.000,3904181.000,1089121.000,826631.000,562723.000,334535.000,355442.000
PrepaidExpenseNoncurrent,,,,,,,,,,,749438.000,506090.000,384669.000,436351.000,145056.000,43109.000,188268.000,178982.000,122920.000,92514.000,49699.000
PrepaidExpenseOtherNoncurrent,,,,,,,,,,,749438.000,506090.000,384669.000,436351.000,145056.000,43109.000,188268.000,178982.000,122920.000,92514.000,49699.000
PrepaidInsurance,,,,,,,,,,,,105292.000,,77584.000,16625.000,0.000,0.000,0.000,,,
PrepaidTaxes,30000.000,26189.000,27356.000,26189.000,26189.000,26288.000,26189.000,26189.000,0.000,0.000,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,1207081.000,1205079.000,1208163.000,1225213.000,1239963.000,1427271.000,1402603.000,1407930.000,1435222.000,1431907.000,1490149.000,1314582.000,1285500.000,1263015.000,1287493.000,1265015.000,1261309.000,1217284.000,1286831.000
PropertyPlantAndEquipmentNet,521790.000,472720.000,391444.000,349229.000,306167.000,267662.000,246110.000,395205.000,343482.000,294722.000,266454.000,261927.000,288069.000,214003.000,195582.000,180853.000,182647.000,176367.000,162759.000,146386.000,196845.000
RestructuringReserve,,,,,,127200.000,,,,84600.000,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-2349570.000,-2826958.000,-3247090.000,-3538678.000,-3705186.000,-4856613.000,-4581219.000,-4082097.000,-3755977.000,-3270260.000,-2937801.000,-2801379.000,-2450396.000,-2552870.000,-2368713.000,-3867811.000,-4606020.000,-4518799.000,-3873079.000,-2980178.000,-1685124.000
SalesAndExciseTaxPayableCurrent,,,,,,,,,,,,,,296935.000,360074.000,418823.000,484954.000,475066.000,486084.000,481204.000,491791.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,92000.000,,,,58000.000,,,,60000.000,,,,62000.000,62000.000,137000.000,64000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,7.430,,,,7.550,,,,7.370,,,,7.190,7.190,3.860,7.030
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,102000.000,,,,66000.000,,,,66000.000,,,,66000.000,216000.000,1016000.000,141000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,6.900,,,,6.880,,,,6.880,,,,6.880,2.870,3.050,3.810
StockholdersEquity,5768874.000,5305322.000,5090725.000,4788033.000,4628852.000,6705130.000,6968640.000,7487067.000,7790875.000,9177190.000,11267769.000,11395244.000,11789180.000,14606444.000,15331651.000,13934027.000,11340562.000,11424109.000,12064045.000,12804095.000,18532366.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3485832.000,2727945.000,2098807.000,1504693.000,1292974.000,3131300.000,3134636.000,3202644.000,3349187.000,4483159.000,6438514.000,6536517.000,6907353.000,9896506.000,10563181.000,9223220.000,6488223.000,6616762.000,7259307.000,8020869.000,13729721.000
TaxesPayableCurrent,,,,,,,,,,,,,,996648.000,1317961.000,1410157.000,1740227.000,1637197.000,1713337.000,1741175.000,1792099.000
TreasuryStockShares,,,125191.000,125191.000,125191.000,125191.000,125191.000,125191.000,125191.000,125191.000,125191.000,125191.000,125191.000,125191.000,125191.000,169897.000,173297.000,175497.000,175497.000,175497.000,175497.000
TreasuryStockValue,372527.000,372527.000,372527.000,372527.000,372527.000,372527.000,372527.000,372527.000,372527.000,372527.000,372527.000,372527.000,372527.000,372527.000,372527.000,413797.000,415978.000,417538.000,417538.000,417538.000,417538.000
