,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
CapitalLeaseObligationsCurrent,,,,78000.000,,72000.000,58000.000,47000.000,48000.000,49000.000,49000.000,47000.000,42000.000,29000.000,25000.000,62000.000,55000.000,65000.000,64000.000,64000.000,62000.000,61000.000
CapitalLeaseObligationsNoncurrent,,,,48000.000,41000.000,78000.000,66000.000,54000.000,41000.000,29000.000,17000.000,7000.000,0.000,0.000,8000.000,152000.000,138000.000,150000.000,134000.000,116000.000,102000.000,87000.000
CapitalLeasedAssetsGross,,,,394000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,82000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,132000.000,,,,109000.000,,,,56000.000,,,,234000.000,,,,194000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,82000.000,,,,53000.000,,,,49000.000,,,,71000.000,,,,72000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,,0.000,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,47000.000,,,,4000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,23000.000,,,,7000.000,,,,0.000,,,,55000.000,,,,53000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,27000.000,,,,49000.000,,,,7000.000,,,,61000.000,,,,65000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,,0.000,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,-6000.000,,,,-8000.000,,,,-2000.000,,,,20000.000,,,,14000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,126000.000,,,,101000.000,,,,54000.000,,,,214000.000,,,,180000.000,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,-312000.000,,,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareNet,,,,,,,,450000.000,,,,213000.000,,,,0.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,4035000.000,3303000.000,1834000.000,11374000.000,10526000.000,8452000.000,7154000.000,5243000.000,5831000.000,6098000.000,5877000.000,6264000.000,6283000.000,5407000.000,5598000.000,4989000.000,4718000.000,4562000.000,4056000.000,5962000.000,6097000.000,6698000.000
CommonStockParOrStatedValuePerShare,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
CommonStockSharesAuthorized,,,,100000000.000,,,,100000000.000,,,,100000000.000,,,,100000000.000,,,,100000000.000,,
CommonStockSharesIssued,,,,14549072.000,,,,14579764.000,,,,14787158.000,,,,15089720.000,,,,17253799.000,,
CommonStockSharesOutstanding,,,,14549072.000,,,,14579764.000,,,,14787158.000,,,,15089720.000,,,,17253799.000,,
CommonStockValue,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000
ConstructionInProgressGross,,,,0.000,,,,,,,,,,,,,,,,,,
CustomerAdvancesAndDeposits,,,,939000.000,,,,,,,,,,,,,,,,,,
CustomerDepositsCurrent,,,,,,1136000.000,1156000.000,1042000.000,672000.000,510000.000,507000.000,711000.000,654000.000,667000.000,924000.000,854000.000,663000.000,912000.000,700000.000,663000.000,873000.000,1025000.000
DeferredIncomeTaxLiabilities,,,,-1580000.000,,,,-673000.000,,,,-798000.000,,,,384000.000,,,,263000.000,,
DeferredRentCredit,,,,,,,,,,,,,,,,,52000.000,52000.000,52000.000,,,
DeferredRentCreditNoncurrent,,,,203000.000,,168000.000,148000.000,128000.000,108000.000,90000.000,63000.000,40000.000,16000.000,0.000,0.000,0.000,228000.000,227000.000,226000.000,225000.000,218000.000,212000.000
DeferredRevenueAndCreditsCurrent,,,,132000.000,,,,,,,,,,,,,,,,,,
DeferredRevenueCurrent,,,,,,115000.000,116000.000,138000.000,128000.000,127000.000,129000.000,128000.000,128000.000,195000.000,599000.000,690000.000,536000.000,484000.000,458000.000,427000.000,243000.000,188000.000
DeferredRevenueNoncurrent,,,,100000.000,,113000.000,122000.000,121000.000,125000.000,109000.000,98000.000,91000.000,82000.000,75000.000,93000.000,80000.000,80000.000,83000.000,98000.000,122000.000,127000.000,141000.000
DeferredTaxAssetsGross,,,,39516000.000,,,,38287000.000,,,,38651000.000,,,,36378000.000,,,,36113000.000,,
DeferredTaxAssetsGrossNoncurrent,,,,,,,,476000.000,,,,,,,,,,,,,,
DeferredTaxAssetsInventory,,,,938000.000,,,,938000.000,,,,1013000.000,,,,1007000.000,,,,1126000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,0.000,,,,,,,,0.000,,,,0.000,,,,0.000,,
DeferredTaxAssetsNet,,,,1580000.000,,,,673000.000,,,,798000.000,,,,384000.000,,,,263000.000,,
DeferredTaxAssetsNetCurrent,569000.000,569000.000,569000.000,657000.000,657000.000,657000.000,657000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,476000.000,476000.000,476000.000,400000.000,400000.000,400000.000,400000.000,442000.000,442000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,84245000.000,,,,86397000.000,,,,86644000.000,,,,87726000.000,,,,88394000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,58445000.000,,,,33146000.000,,,,32803000.000,,,,29517000.000,,,,27140000.000,,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,185000.000,,,,216000.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,487000.000,,,,511000.000,,,,494000.000,,,,453000.000,,,,430000.000,,
DeferredTaxAssetsStateTaxes,,,,,,,,-673000.000,,,,-798000.000,,,,384000.000,,,,263000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,2393000.000,,,,2468000.000,,,,2640000.000,,,,593000.000,,,,398000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,,,,32083000.000,,,,31119000.000,,,,31443000.000,,,,31097000.000,,,,31005000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,2977000.000,,,,2800000.000,,,,2693000.000,,,,2780000.000,,,,2763000.000,,
DeferredTaxAssetsValuationAllowance,,,,6600000.000,,,,-37614000.000,,,,37853000.000,,,,35994000.000,,,,35850000.000,,
DeferredTaxLiabilitiesCurrent,,,,,,,,476000.000,,476000.000,476000.000,400000.000,,,,442000.000,,,,,,
DeferredTaxLiabilitiesNoncurrent,569000.000,569000.000,569000.000,657000.000,657000.000,657000.000,657000.000,,476000.000,,,,400000.000,400000.000,400000.000,,442000.000,,,,,
DeferredTaxLiabilitiesOther,,,,0.000,,,,,,,,0.000,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,2328000.000,2000000.000,2276000.000,2100000.000,1408000.000,1466000.000,1580000.000,1516000.000,1696000.000,1705000.000,1872000.000,1863000.000,1823000.000,1694000.000,1676000.000,1685000.000,1800000.000,1655000.000,1435000.000,1817000.000,1881000.000,2833000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,1800000.000,1700000.000,1500000.000,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,33000.000,,,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,1315000.000,,,,,,,,,,,,,,,,,,
FiniteLivedComputerSoftwareGross,,,,451000.000,,,,,,,,,,,,,,,,,,
FurnitureAndFixturesGross,,,,893000.000,,,,,,,,,,,,,,,,,,
Goodwill,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000,9488000.000
IntangibleAssetsNetExcludingGoodwill,36000.000,18000.000,,0.000,,,,,,,,,,,,,,,,,,
InventoryFinishedGoods,,,,3162000.000,4872000.000,6216000.000,5501000.000,5107000.000,,,,5162000.000,,,,6044000.000,5640000.000,4650000.000,4059000.000,,,
InventoryFinishedGoodsNetOfReserves,,,,,,,,,,,,,,,,,,,,3822000.000,4300000.000,4345000.000
InventoryNet,9285000.000,8453000.000,6751000.000,5955000.000,7650000.000,9694000.000,9177000.000,8741000.000,8527000.000,8135000.000,7601000.000,8404000.000,8545000.000,9296000.000,8740000.000,9503000.000,8988000.000,7861000.000,7275000.000,6584000.000,7390000.000,7614000.000
InventoryRawMaterials,,,,1375000.000,1385000.000,1847000.000,2242000.000,2129000.000,,,,1890000.000,,,,1835000.000,2182000.000,2005000.000,2076000.000,,,
InventoryRawMaterialsNetOfReserves,,,,,,,,,,,,,,,,,,,,1653000.000,1794000.000,1969000.000
LettersOfCreditOutstandingAmount,,,,113000.000,113000.000,113000.000,113000.000,113000.000,113000.000,113000.000,113000.000,113000.000,113000.000,113000.000,755000.000,110000.000,51000.000,51000.000,51000.000,51000.000,51000.000,51000.000
Liabilities,14809000.000,13540000.000,11907000.000,11079000.000,11838000.000,11945000.000,11207000.000,9402000.000,9562000.000,9592000.000,9840000.000,10516000.000,10631000.000,9847000.000,9934000.000,10704000.000,10227000.000,9107000.000,8772000.000,8061000.000,8654000.000,8941000.000
LiabilitiesAndStockholdersEquity,28197000.000,25745000.000,24279000.000,33011000.000,33545000.000,33446000.000,32082000.000,29359000.000,29483000.000,29513000.000,29893000.000,30682000.000,30790000.000,29744000.000,29242000.000,29413000.000,28822000.000,27091000.000,26486000.000,27779000.000,28469000.000,29047000.000
LiabilitiesCurrent,13135000.000,12069000.000,10664000.000,9904000.000,10838000.000,10929000.000,10214000.000,9099000.000,9288000.000,9364000.000,9662000.000,10378000.000,10533000.000,9772000.000,9833000.000,10472000.000,9781000.000,8647000.000,8314000.000,7598000.000,8207000.000,8501000.000
LiabilitiesNoncurrent,1674000.000,1471000.000,1243000.000,1175000.000,1000000.000,1016000.000,993000.000,303000.000,274000.000,228000.000,,,,,,,,,,,,
LiabilityForUncertainTaxPositionsCurrent,,,,6700000.000,,,,6700000.000,,,,141000000.000,,,,155000000.000,,,,169000.000,,
LineOfCredit,,,,,,,,,,,,,,,,,700000.000,700000.000,700000.000,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,,,,,,4000000.000,4000000.000,4000000.000,,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,,,1987000.000,2176000.000,2489000.000,1386000.000,2187000.000,2157000.000,1017000.000,1656000.000,1721000.000,3232000.000,2637000.000,2541000.000,1736000.000,1910000.000,1626000.000,1844000.000,2620000.000,3140000.000,2647000.000
LinesOfCreditCurrent,,,,,,,,,,,,,,,,700000.000,,700000.000,700000.000,0.000,0.000,0.000
LongTermDebtAndCapitalLeaseObligationsCurrent,73000.000,60000.000,29000.000,,,,,,,,,,,,,,,,,,,
LongTermDebtCurrent,,,667000.000,,,,,,,,,,,,,,,,,,,
LongTermDebtNoncurrent,667000.000,500000.000,333000.000,167000.000,,,,,,,,,,,,,,,,,,
MachineryAndEquipmentGross,,,,2270000.000,,,,,,,,,,,,,,,,,,
MinimumNetWorthRequiredForCompliance,,,,7454000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,8000000.000,6000000.000,6021000.000
NontradeReceivables,322000.000,323000.000,531000.000,622000.000,656000.000,704000.000,529000.000,607000.000,329000.000,424000.000,566000.000,359000.000,581000.000,393000.000,486000.000,369000.000,365000.000,482000.000,321000.000,369000.000,286000.000,366000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,2109000.000,,,,1334000.000,,,,1316000.000,,2648000.000,2648000.000,3036000.000,,,,2606000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,678000.000,,,,838000.000,,147000.000,,685000.000,,,,684000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,511000.000,505000.000,526000.000,,,,255000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,171000.000,,,,,,,,,,491000.000,486000.000,504000.000,,,,549000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,448000.000,,,,200000.000,,,,74000.000,,469000.000,463000.000,517000.000,,,,549000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,724000.000,,,,456000.000,,,,404000.000,,449000.000,444000.000,574000.000,,,,569000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,581000.000,713000.000,230000.000,,,,,,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,766000.000,,,,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,,,37000.000,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,,1228000.000,1171000.000,1039000.000,1129000.000,978000.000,1192000.000,1159000.000,1141000.000,1164000.000,1102000.000,1080000.000,1111000.000,1156000.000,1259000.000,911000.000,1113000.000,1043000.000
OtherAssetsNoncurrent,110000.000,86000.000,83000.000,87000.000,86000.000,79000.000,81000.000,87000.000,87000.000,99000.000,117000.000,125000.000,104000.000,99000.000,95000.000,93000.000,60000.000,56000.000,54000.000,63000.000,49000.000,47000.000
OtherInventoryNetOfReserves,,,,,,,,,,,,,,,,,,,,1109000.000,1296000.000,1300000.000
OtherLiabilities,,,,1307000.000,,,,,,,,,,,,,,,,,,
OtherLiabilitiesCurrent,3012000.000,4229000.000,3028000.000,3342000.000,3745000.000,3615000.000,3720000.000,3877000.000,3779000.000,3237000.000,3105000.000,3418000.000,3206000.000,3302000.000,3614000.000,3849000.000,3790000.000,3575000.000,3513000.000,2922000.000,3349000.000,3235000.000
OtherLiabilitiesNoncurrent,365000.000,342000.000,312000.000,303000.000,302000.000,281000.000,270000.000,249000.000,233000.000,199000.000,161000.000,131000.000,98000.000,75000.000,93000.000,80000.000,308000.000,310000.000,324000.000,347000.000,345000.000,353000.000
PreferredStockParOrStatedValuePerShare,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
PreferredStockSharesAuthorized,,,,5000000.000,,,,5000000.000,,,,5000000.000,,,,5000000.000,,,,5000000.000,,
PreferredStockSharesIssued,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
PreferredStockSharesOutstanding,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
PreferredStockValue,,,,0.000,,,,,,,,0.000,,,,0.000,,,,0.000,,
PrepaidExpenseAndOtherAssets,470000.000,397000.000,733000.000,549000.000,718000.000,598000.000,437000.000,431000.000,339000.000,545000.000,470000.000,524000.000,356000.000,595000.000,493000.000,400000.000,315000.000,,,580000.000,479000.000,566000.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,,,,,,,,615000.000,568000.000,,,
ProductWarrantyAccrualClassifiedCurrent,259000.000,239000.000,227000.000,232000.000,209000.000,222000.000,226000.000,193000.000,175000.000,176000.000,157000.000,150000.000,120000.000,111000.000,111000.000,163000.000,127000.000,142000.000,139000.000,138000.000,152000.000,153000.000
PropertyPlantAndEquipmentGross,,,,6514000.000,,,,7083000.000,,,,7735000.000,,,,8414000.000,,,,7999000.000,,
PropertyPlantAndEquipmentNet,1826000.000,1699000.000,1615000.000,1605000.000,1527000.000,1426000.000,1751000.000,1687000.000,1628000.000,1499000.000,1411000.000,1487000.000,1490000.000,1432000.000,1311000.000,1471000.000,1476000.000,1684000.000,1593000.000,1569000.000,1491000.000,1402000.000
RestructuringReserve,,,,2000.000,,,,,,,,,,,,,,,,,,
RestructuringReserveCurrent,,98000.000,40000.000,,,,,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-179921000.000,-181298000.000,-181339000.000,-181517000.000,-181947000.000,-182359000.000,-183160000.000,-184286000.000,-184553000.000,-184876000.000,-185006000.000,-185219000.000,-185481000.000,-186113000.000,-186952000.000,-187990000.000,-188321000.000,-189249000.000,-189705000.000,-189952000.000,-190062000.000,-190021000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,47.000,3.000,,,,,61.000,61.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,3.070,4.000,,,,,1.400,1.400,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,,1300000.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,1001.000,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,4.460,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,239000.000,,,,30000.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,2136.000,2411.000,2545.000,2400.000,2305.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,3.200,2.850,2.780,2.650,2.630,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,,15000.000,,,,23000.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,196000.000,,,,29000.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,1917.000,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,3.330,,,,,,,,,,,,,,,,,,
ShortTermBorrowings,667000.000,667000.000,,667000.000,667000.000,500000.000,333000.000,167000.000,0.000,0.000,0.000,0.000,,,,,,,,,,
StockholdersEquity,13388000.000,12205000.000,12372000.000,21932000.000,21707000.000,21501000.000,20875000.000,19957000.000,19921000.000,19921000.000,20053000.000,20166000.000,20159000.000,19897000.000,19308000.000,18709000.000,18595000.000,17984000.000,17714000.000,19718000.000,19815000.000,20106000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,13388000.000,12205000.000,12372000.000,21932000.000,21707000.000,21501000.000,20875000.000,19957000.000,19921000.000,19921000.000,20053000.000,20166000.000,20159000.000,19897000.000,19308000.000,18709000.000,18595000.000,17984000.000,17714000.000,19718000.000,19815000.000,20106000.000
SupplementalUnemploymentBenefitsSeveranceBenefits,,,,0.000,,,,,,,,,,,,,,,,,,
TaxesPayableCurrent,,,,,,230000.000,231000.000,229000.000,241000.000,235000.000,236000.000,235000.000,239000.000,234000.000,235000.000,247000.000,248000.000,249000.000,254000.000,275000.000,255000.000,272000.000
UnrecognizedTaxBenefits,,,,6700000.000,,,,,,,,6700000.000,,,,6700000.000,,,,6600000.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,117000.000,,,,,,,,,,,,,,,,,,
ValuationAllowanceAmount,,,,-37936000.000,,,,,,,,,,,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,10560000.000,,,,,,,,,,,,,,,,,,,,,
