,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CommonStockSharesAuthorized,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000
CommonStockSharesIssued,39620253.000,8080212.000,8301265.000,8551265.000,8551265.000,11293481.000,11731385.000,12631485.000,15419893.000,15407396.000,16907396.000,16907396.000,16907396.000,16907396.000,17883881.000,17309590.000,18273876.000,18273876.000,18273876.000,18380326.000,18380326.000
CommonStockSharesOutstanding,39620253.000,8080212.000,8301265.000,8551265.000,8551265.000,11293481.000,11731385.000,12631485.000,15419893.000,15407396.000,16907396.000,16907396.000,16907396.000,16907396.000,17883881.000,17309590.000,18273876.000,18273876.000,18273876.000,18380326.000,18380326.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,,,,,,1428572.000,,,,,
CommonStockSharesSubscriptions,-1143.000,,,,,,,,,,,,,,,,,,,,
CommonStockValue,39620.000,8080.000,8301.000,8551.000,8551.000,11293.000,11731.000,12631.000,15420.000,15407.000,16907.000,16907.000,16907.000,16907.000,17884.000,17309.000,18274.000,18274.000,18274.000,18380.000,18380.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,1577085.000,,,,,,,,,,,,,,,
DeferredCompensationShareBasedArrangementsLiabilityCurrent,,,,,,,,,,,,,,,,2684119.000,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,4573172.000,,,,5074057.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,0.000,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,-166300.000,,,,1384328.000,,,,877136.000,,,,1889053.000,,,,2187491.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,,,,,329923.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,20084.000,,,,,,,,,,,,2886566.000,
DeferredTaxAssetsValuationAllowance,,,,-166300.000,,,,1734335.000,,,,877136.000,,,,4573172.000,,,,5074057.000,
DepositsAssetsCurrent,,,,,,,,,,96518.000,,,,,,,,,,,
DerivativeLiabilities,,,,,,,0.000,,,,,,,,,,,,,,
DerivativeLiabilitiesCurrent,,,,,159949.000,34185.000,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,15000.000,,,,,,50000.000,,,,,,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,237500.000,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,484600.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,3955729.000,13096300.000,3991704.000,3740998.000,2725004.000,466134.000,950596.000,950596.000,950596.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,111797.000,94627.000,72781.000,49441.000,27618.000,8809.000,2056.000,1330.000,604.000
FairValueAssumptionsExercisePrice,,,,,,,,,,,,,,,,0.700,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,,,,,159949.000,34185.000,,,,,,,,,,,,,,,
InventoryFinishedGoods,,,,,,117816.000,,,,,358920.000,308708.000,156928.000,59836.000,0.000,33473.000,93172.000,227545.000,215914.000,,
InventoryFinishedGoodsNetOfReserves,,,,,,,117194.000,,168565.000,250069.000,,,,,,,,,,,
InventoryGross,,,,,,,,,,,528685.000,,192892.000,77645.000,,33473.000,93172.000,227545.000,215914.000,312029.000,271130.000
InventoryNet,,,,22820.000,33999.000,212686.000,247163.000,87805.000,276317.000,554989.000,,445328.000,,,,,,,,,
InventoryRawMaterials,,,,,,94870.000,,,,,169765.000,136620.000,35964.000,17809.000,0.000,,,,,,
InventoryRawMaterialsNetOfReserves,,,,,,,129969.000,,107752.000,304920.000,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,,10129.000,8963.000,38047.000,320944.000,673705.000,461258.000,248148.000,1649593.000,1546808.000,1181738.000,879400.000,402737.000,212305.000,192049.000,104325.000,427733.000,483770.000,526522.000,414739.000,428427.000
LiabilitiesCurrent,259999.000,295491.000,307212.000,537229.000,284247.000,176459.000,105363.000,313120.000,143084.000,332200.000,428718.000,762834.000,2563712.000,27374.000,17095.000,19780.000,40956.000,103911.000,196531.000,523929.000,650362.000
NotesPayableRelatedPartiesClassifiedCurrent,,60000.000,67500.000,187500.000,,,0.000,24000.000,0.000,0.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,,,2230.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,,,2259.000,
OperatingLossCarryforwards,,,,655000.000,,,,3986000.000,,,,4863000.000,,,,,,,,5268748.000,
OperatingLossCarryforwardsValuationAllowance,,,,,,,,,,,,,,,,4766653.000,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,,0.000,0.000,,,,,,,,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,,0.000,0.000,,,,,,,,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,,,,
PrepaidExpenseAndOtherAssets,,,,,,,,,,,,,,,,,,,,14381.000,
PrepaidExpenseCurrent,,,,5807.000,4280.000,33805.000,26835.000,17882.000,6149.000,25423.000,11603.000,37887.000,9795.000,15281.000,6859.000,10350.000,3204.000,4878.000,7431.000,29709.000,7203.000
PropertyPlantAndEquipmentNet,,2780.000,2630.000,2243.000,3497.000,6141.000,4882.000,4470.000,4614.000,4794.000,3496.000,2603.000,1939.000,2213.000,2020.000,1811.000,1627.000,745.000,655.000,,
RetainageDeposit,,,,,,,,,,,96518.000,,,,8623.000,33835.000,52254.000,53328.000,40924.000,,75670.000
RetainedEarningsAccumulatedDeficit,-8966093.000,-9142463.000,-9560170.000,-10345757.000,-10869403.000,-11430917.000,-12142865.000,-13121722.000,-14576911.000,-15772166.000,-17063370.000,-18336844.000,-21008528.000,-18932858.000,-19343847.000,-20124853.000,-20506415.000,-20854927.000,-20952864.000,-21392770.000,-21506241.000
SaleOfStockPricePerShare,,,,,,,,,,,,,,0.255,0.255,,,,,,
SecurityDeposit,,5798.000,5798.000,5798.000,5798.000,5798.000,5798.000,5798.000,5798.000,2294.000,2294.000,2294.000,2294.000,2778.000,2778.000,2778.000,2778.000,3298.000,3298.000,4461.000,4461.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,,,,5200433.000,,,,,6590300.000,4210306.000,3259710.000,2382798.000,2309111.000,2309111.000,2309113.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,1.430,1.100,,,,0.740,,0.540,0.220,0.210,0.210,0.210
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,,,,,,,,35000.000,35000.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,1114776.000,,,,,,,,611250.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,,,,,,,,,,0.255,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,,,,,,,,620000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,,,,,,,0.255,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,,,,,,,,,,,2614776.000,3096919.000,3096919.000,3096919.000,3096919.000,4012366.000
SharePrice,,,,,,,,2.500,,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,,,,,,151900.000,,,,89900.000,
SharesIssued,,,,,,,,,,,23272.000,,,,,,,,,,
StockholdersEquity,-259999.000,-285362.000,-298249.000,-499182.000,-754137.000,337246.000,355895.000,-64972.000,1506509.000,1214608.000,753020.000,116566.000,-2160975.000,184931.000,174954.000,84545.000,386777.000,379859.000,329991.000,-109190.000,-221935.000
WarrantsAndRightsOutstanding,,,,,,,,,,,,,,,,2614776.000,3096919.000,3096919.000,3096919.000,3096919.000,4012366.000
