,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
PreferredStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
PreferredStockSharesOutstanding,,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
PreferredStockValue,,,,,,,,,,,,,,,,,,,,0.000
PropertyPlantAndEquipmentGross,,,,,,,,149377.000,151585.000,0.000,0.000,0.000,,,,,,,,
PropertyPlantAndEquipmentNet,,,,,,,,480072.000,476886.000,0.000,0.000,0.000,,,,,,,,
PropertyPlantAndEquipmentOther,,,,,,,,33678.000,140379.000,0.000,0.000,0.000,,,,,,,,
RetainedEarningsAccumulatedDeficit,-523120.000,-98876.000,-240821.000,-578072.000,-713128.000,-822733.000,-948158.000,,,-1548136.000,-1679255.000,-1834000.000,-1927969.000,-2047351.000,-2148857.000,-72204.000,-82450.000,-91559.000,-104835.000,-230328.000
StockholdersEquity,-16311.000,-98776.000,-240721.000,-577972.000,-713028.000,-822633.000,-948058.000,-1356818.000,-1522560.000,-1548036.000,-1679155.000,-1833900.000,-1927869.000,-2047251.000,-2148757.000,-72104.000,-82350.000,-91459.000,-104735.000,-230228.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,-98776.000,-240721.000,-577972.000,-713028.000,-822633.000,-948058.000,-1213922.000,-1414223.000,-1548036.000,-1679155.000,-1833900.000,-1927869.000,-2047251.000,-2148757.000,-72104.000,-82350.000,-91459.000,-104735.000,-230228.000
