,2011-01-02,2011-04-03,2011-07-03,2011-10-02,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27
CashAndCashEquivalentsAtCarryingValue,,1159000000.000,1315800000.000,195100000.000,337300000.000,698700000.000,193100000.000,193400000.000,483300000.000,280200000.000,293000000.000,269000000.000,337000000.000,361000000.000,373000000.000,404000000.000,430000000.000,474000000.000,1056000000.000,632000000.000
CommonStockParOrStatedValuePerShare,,1.000,,,,1.000,,,,1.000,,,,1.000,,,,1.000,,
CommonStockSharesAuthorized,,450000000.000,,,,450000000.000,,,,450000000.000,,,,450000000.000,,,,450000000.000,,
CommonStockSharesIssued,,143711541.000,,,,145257531.000,,,,146206952.000,,,,145084877.000,,,,138586810.000,,
CommonStockSharesOutstanding,,143711541.000,,,,145257531.000,,,,146206952.000,,,,145084877.000,,,,138586810.000,,
CommonStockValue,,143700000.000,144000000.000,144200000.000,144800000.000,145300000.000,145400000.000,145500000.000,146200000.000,146200000.000,146000000.000,145000000.000,146000000.000,145000000.000,145000000.000,143000000.000,142000000.000,139000000.000,137000000.000,137000000.000
ConstructionInProgressGross,,85400000.000,,,,144800000.000,,,,256600000.000,,,,302000000.000,,,,324000000.000,,
CustomerDepositsCurrent,,47600000.000,,,,41700000.000,,,,65100000.000,,,,,,,,,,
DebtCurrent,,,,,,,,4500000.000,204900000.000,,204000000.000,203000000.000,3000000.000,,3000000.000,321000000.000,648000000.000,,506000000.000,507000000.000
DebtInstrumentCarryingAmount,,235500000.000,226900000.000,220400000.000,205800000.000,207400000.000,207000000.000,207000000.000,3198200000.000,3198100000.000,3395000000.000,3567000000.000,3630000000.000,2996000000.000,3922000000.000,4329000000.000,4155000000.000,4595000000.000,5298000000.000,5008000000.000
DebtInstrumentFaceAmount,,,,,,,,,,3816800000.000,,,,3580000000.000,,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000
DebtInstrumentFairValue,,257200000.000,248100000.000,241100000.000,224600000.000,221000000.000,220400000.000,218300000.000,3255900000.000,3209900000.000,,,,2900000000.000,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,0.056,0.056,0.056,,0.056,0.056,0.056,,0.056,,,,,,,,,
DebtInstrumentUnusedBorrowingCapacityAmount,,,,,,,,,,,,,,,,682000000.000,855000000.000,,1710000000.000,2000000000.000
DeferredTaxAssetsGross,,,,,,331900000.000,,,,475800000.000,,,,532000000.000,,,,588000000.000,,
DeferredTaxAssetsLiabilitiesNet,,-203700000.000,,,,-260500000.000,,,,-660000000.000,,,,-936000000.000,,,,-922000000.000,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,,,,,,,12000000.000,12000000.000
DeferredTaxAssetsNet,,215400000.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNetCurrent,,0.000,,700000.000,2700000.000,,800000.000,1000000.000,57000000.000,101400000.000,95000000.000,72000000.000,67000000.000,11000000.000,6000000.000,0.000,0.000,2000000.000,3000000.000,4000000.000
DeferredTaxAssetsNetNoncurrent,,,,,,,,0.000,0.000,,0.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,56400000.000,,,,71000000.000,,,,58600000.000,,,,72000000.000,,,,67000000.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,3000000.000,,,,6500000.000,,,,6000000.000,,,,7000000.000,,,,7000000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,37200000.000,,,,72300000.000,,,,53000000.000,,,,108000000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,89600000.000,,,,98300000.000,,,,111500000.000,,,,102000000.000,,,,115000000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,26900000.000,,,,29500000.000,,,,33000000.000,,,,41000000.000,,,,49000000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,56900000.000,,,,97500000.000,,,,194000000.000,,,,274000000.000,,,,227000000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,,,,,,47100000.000,,,,49600000.000,,,,38000000.000,,,,66000000.000,,
DeferredTaxAssetsValuationAllowance,,53100000.000,,,,55200000.000,,,,49200000.000,,,,55000000.000,,,,51000000.000,,
DeferredTaxLiabilities,,419100000.000,,,,592400000.000,,,,1135800000.000,,,,1468000000.000,,,,1510000000.000,,
DeferredTaxLiabilitiesCurrent,,9300000.000,10200000.000,0.000,0.000,1400000.000,0.000,0.000,0.000,0.000,0.000,,,,,10000000.000,22000000.000,,22000000.000,44000000.000
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,,,,,,,,,,,108000000.000,,,,124000000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,147600000.000,,,,177700000.000,,,,238600000.000,,,,284000000.000,,,,324000000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,,,-689700000.000,,,,883000000.000,,,,844000000.000,,
DeferredTaxLiabilitiesNoncurrent,,194400000.000,206600000.000,331900000.000,347500000.000,259100000.000,304100000.000,362200000.000,769300000.000,761400000.000,750000000.000,784000000.000,912000000.000,947000000.000,916000000.000,934000000.000,951000000.000,924000000.000,957000000.000,989000000.000
DeferredTaxLiabilitiesPrepaidPensionCosts,,38200000.000,,,,0.000,,,,,,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,177600000.000,,,,355600000.000,,,,200100000.000,,,,193000000.000,,,,218000000.000,,
DefinedBenefitPlanFairValueOfPlanAssets,,1680200000.000,,,,1719300000.000,,,,2119000000.000,,,,2267000000.000,,,,2325000000.000,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,,94600000.000,,,,632700000.000,,,,1257700000.000,,,,848000000.000,,,,1995000000.000,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,,0.000,,,,493600000.000,,,,1004100000.000,,,,650000000.000,,,,1682000000.000,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateProjectedBenefitObligation,,117700000.000,,,,681800000.000,,,,1333400000.000,,,,913000000.000,,,,2133000000.000,,
DefinedBenefitPlanWeightedAverageAssetAllocations,,1.000,,,,1.000,,,,1.000,,,,1.000,,,,1.000,,
DerivativeAssets,,,7000000.000,2800000.000,3400000.000,,,,,,,,,,,,,,,
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,3200000.000,4400000.000,,,,,,,,,,,,,,,,
DerivativeLiabilities,,,,,6200000.000,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,,,,,,,,,,,,,,,,,,,29000000.000,31000000.000
DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,,6200000.000,6800000.000,7400000.000,6500000.000,18600000.000,19700000.000,12800000.000,14400000.000,14400000.000,5000000.000,5000000.000,5000000.000,3000000.000,3000000.000,12000000.000,14000000.000,13000000.000,11000000.000,11000000.000
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,14200000.000,14200000.000,14300000.000,14400000.000,14300000.000,14300000.000,1900000.000,8900000.000,8900000.000,12000000.000,13000000.000,13000000.000,13000000.000,13000000.000,24000000.000,24000000.000,8000000.000,8000000.000,8000000.000
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,,0.000,200000.000,100000.000,3600000.000,17800000.000,16600000.000,12800000.000,11800000.000,10600000.000,2000000.000,1000000.000,0.000,1000000.000,1000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,31100000.000,30500000.000,29400000.000,28400000.000,55700000.000,55200000.000,35500000.000,35700000.000,35100000.000,17000000.000,14000000.000,14000000.000,14000000.000,12000000.000,14000000.000,13000000.000,20000000.000,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNoncurrent,,,,,,,,,,,,,,,,,,,21000000.000,23000000.000
DividendsPayableAmount,,4300000.000,,,,4400000.000,,,,,,,,,,,,,,
DividendsPayableCurrentAndNoncurrent,,,,,,,,,,4400000.000,,,,4000000.000,,,,4000000.000,,
EmployeeRelatedLiabilitiesCurrent,,145100000.000,,,,154300000.000,,,,202600000.000,,,,212000000.000,,,,204000000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,79500000.000,,,,89300000.000,,,,103600000.000,,,,107000000.000,,,,112000000.000,,
EquityMethodInvestments,,411900000.000,420800000.000,429600000.000,439000000.000,442800000.000,440800000.000,445900000.000,446300000.000,445400000.000,422000000.000,425000000.000,426000000.000,416000000.000,416000000.000,420000000.000,415000000.000,238000000.000,235000000.000,229000000.000
ExcessOfReplacementOrCurrentCostsOverStatedLIFOValue,,149700000.000,,,,,,,,,,,,,,,,,,
FIFOInventoryAmount,,1309700000.000,,,,1627200000.000,,,,2675700000.000,,,,2867000000.000,,,,2961000000.000,,
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,,,,,,,,,,,,,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,,,,,,,,,,,,,,,,0.000
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,,,,,,,,,,,,,,,,,,,,0.000
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,,,,,,,,,,,,,,,,,,,,0.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,40900000.000,43000000.000,45100000.000,46700000.000,47700000.000,52500000.000,57700000.000,63900000.000,74000000.000,83000000.000,93000000.000,103000000.000,109000000.000,120000000.000,131000000.000,142000000.000,142000000.000,125000000.000,133000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,18800000.000,21300000.000,37300000.000,41900000.000,37000000.000,39000000.000,43000000.000,43000000.000,40000000.000,40000000.000,41000000.000,41000000.000,34000000.000,39000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,19100000.000,20700000.000,25200000.000,,38000000.000,37000000.000,40000000.000,,44000000.000,43000000.000,42000000.000,,44000000.000,45000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,7200000.000,9700000.000,22400000.000,24700000.000,21000000.000,22000000.000,27000000.000,27000000.000,28000000.000,27000000.000,27000000.000,27000000.000,26000000.000,32000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,9700000.000,12200000.000,27400000.000,30600000.000,21000000.000,23000000.000,27000000.000,27000000.000,28000000.000,28000000.000,28000000.000,28000000.000,28000000.000,32000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,15300000.000,17800000.000,33800000.000,37300000.000,28000000.000,29000000.000,34000000.000,34000000.000,28000000.000,28000000.000,27000000.000,27000000.000,27000000.000,33000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,16700000.000,19200000.000,35100000.000,39700000.000,34000000.000,35000000.000,40000000.000,40000000.000,35000000.000,34000000.000,34000000.000,34000000.000,28000000.000,32000000.000
FiniteLivedIntangibleAssetsGross,,98600000.000,98600000.000,132400000.000,132200000.000,137600000.000,176700000.000,233800000.000,462100000.000,528000000.000,462000000.000,492000000.000,584000000.000,599000000.000,600000000.000,594000000.000,592000000.000,582000000.000,555000000.000,665000000.000
FiniteLivedIntangibleAssetsNet,,57700000.000,,,,,,,,,,,,490000000.000,,,,440000000.000,,
ForeignCurrencyDerivativeAssetsAtFairValue,,,4400000.000,600000.000,1800000.000,,,,,,,,,,,,,,,
ForeignCurrencyDerivativeLiabilitiesAtFairValue,,,,,6200000.000,,4200000.000,,,,,,,,,,,,,
Goodwill,,2889200000.000,2905300000.000,3351500000.000,3441300000.000,3514500000.000,3973300000.000,4167300000.000,5673800000.000,5906700000.000,5958000000.000,6007000000.000,6535000000.000,6624000000.000,6828000000.000,6781000000.000,6717000000.000,6661000000.000,6918000000.000,6875000000.000
IncomeTaxesReceivable,,20000000.000,0.000,18300000.000,14400000.000,7900000.000,0.000,24700000.000,27800000.000,5000000.000,0.000,24000000.000,9000000.000,4000000.000,0.000,17000000.000,24000000.000,37000000.000,0.000,71000000.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,30000000.000
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,,,,,,,,,,,3736000000.000,3961000000.000
IntangibleAssetsNetExcludingGoodwill,,455100000.000,,,,,,,,,,,,,,,,,3736000000.000,3961000000.000
InterestRateDerivativeAssetsAtFairValue,,,1600000.000,2000000.000,1600000.000,,,,,,,,,,,,,,,
InventoryFinishedGoods,,333700000.000,328200000.000,345800000.000,347300000.000,340600000.000,351000000.000,381000000.000,578800000.000,518700000.000,521000000.000,535000000.000,567000000.000,496000000.000,517000000.000,533000000.000,550000000.000,544000000.000,556000000.000,553000000.000
InventoryGross,,,1471500000.000,1626200000.000,1656700000.000,,1771200000.000,1885100000.000,2759400000.000,,2780000000.000,2811000000.000,2856000000.000,,2981000000.000,3010000000.000,3062000000.000,,3051000000.000,3014000000.000
InventoryLIFOReserve,,,-142000000.000,-157600000.000,-177700000.000,-190400000.000,-205000000.000,-218600000.000,-290400000.000,-306100000.000,-332000000.000,-378000000.000,-456000000.000,-571000000.000,-618000000.000,-646000000.000,-678000000.000,-679000000.000,-709000000.000,-755000000.000
InventoryNet,,1459400000.000,1613500000.000,1783800000.000,1834400000.000,1817600000.000,1976200000.000,2103700000.000,3049800000.000,2981800000.000,3112000000.000,3189000000.000,3312000000.000,3438000000.000,3599000000.000,3656000000.000,3740000000.000,3640000000.000,3760000000.000,3769000000.000
InventoryRawMaterialsAndSupplies,,437200000.000,528300000.000,565400000.000,547500000.000,544500000.000,636300000.000,670400000.000,897800000.000,903900000.000,932000000.000,940000000.000,980000000.000,1039000000.000,1043000000.000,1066000000.000,1099000000.000,1155000000.000,1111000000.000,1098000000.000
InventoryWorkInProcess,,538800000.000,615000000.000,715000000.000,761900000.000,742100000.000,783900000.000,833700000.000,1282800000.000,1253100000.000,1327000000.000,1336000000.000,1309000000.000,1332000000.000,1421000000.000,1411000000.000,1413000000.000,1262000000.000,1384000000.000,1363000000.000
Land,,86200000.000,,,,91200000.000,,,,137800000.000,,,,169000000.000,,,,192000000.000,,
Liabilities,,1791400000.000,1870100000.000,2114100000.000,2077700000.000,2194000000.000,2391700000.000,2735100000.000,6799400000.000,7091600000.000,6634000000.000,6643000000.000,7273000000.000,7173000000.000,7661000000.000,7905000000.000,7838000000.000,8471000000.000,9134000000.000,8684000000.000
LiabilitiesAndStockholdersEquity,,8955900000.000,9370100000.000,9871300000.000,10197800000.000,10558800000.000,11067500000.000,11810800000.000,16689900000.000,16896000000.000,16841000000.000,17181000000.000,18332000000.000,18586000000.000,19475000000.000,19562000000.000,19651000000.000,19428000000.000,20382000000.000,20189000000.000
LiabilitiesCurrent,,942000000.000,1010900000.000,1058100000.000,1014200000.000,1070900000.000,1226800000.000,1104700000.000,1581600000.000,1711600000.000,1768000000.000,1568000000.000,1572000000.000,1608000000.000,1705000000.000,1957000000.000,2376000000.000,2827000000.000,2196000000.000,2013000000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,6200000.000,7000000.000,7500000.000,10100000.000,36400000.000,36300000.000,25600000.000,26200000.000,25000000.000,8000000.000,7000000.000,6000000.000,5000000.000,5000000.000,15000000.000,17000000.000,16000000.000,14000000.000,14000000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,6200000.000,6800000.000,7400000.000,6500000.000,18600000.000,19700000.000,12800000.000,14400000.000,14400000.000,5000000.000,5000000.000,5000000.000,3000000.000,3000000.000,12000000.000,14000000.000,13000000.000,11000000.000,11000000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,0.000,200000.000,100000.000,3600000.000,17800000.000,16600000.000,12800000.000,11800000.000,10600000.000,3000000.000,2000000.000,1000000.000,2000000.000,2000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,1000000000.000,,,,1000000000.000,,,1000000000.000,1000000000.000,1000000000.000,1000000000.000,,,,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,980900000.000,,,,1000000000.000,,,1388600000.000,1400000000.000,1820000000.000,1647000000.000,1382000000.000,1430000000.000,1088000000.000,,,413000000.000,,
LongTermDebt,,236600000.000,,,,208200000.000,,,3825700000.000,3807200000.000,3385000000.000,3557000000.000,3621000000.000,3571000000.000,3913000000.000,4320000000.000,4146000000.000,4586000000.000,5285000000.000,4998000000.000
LongTermDebtCurrent,,14700000.000,6800000.000,26400000.000,500000.000,500000.000,600000.000,,204900000.000,204000000.000,204000000.000,203000000.000,3000000.000,2000000.000,3000000.000,321000000.000,648000000.000,1093000000.000,506000000.000,507000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,2492200000.000,1500700000.000,1500000000.000,1500000000.000,2118000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,3500000000.000,3500000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,500000.000,,,900000.000,203300000.000,203000000.000,202000000.000,1000000.000,2000000.000,2000000.000,319000000.000,0.000,1093000000.000,506000000.000,506000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,0.000,,,613300000.000,1000700000.000,1001000000.000,1001000000.000,1000000000.000,571000000.000,912000000.000,1000000000.000,1000000000.000,0.000,290000000.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,5500000.000,,,510800000.000,602100000.000,181000000.000,354000000.000,1000000.000,1000000000.000,1000000000.000,1001000000.000,1001000000.000,1000000000.000,0.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,200000.000,,,3600000.000,507000000.000,507000000.000,507000000.000,507000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1001000000.000,1001000000.000,1001000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,202000000.000,,,204900000.000,3000000.000,3000000.000,3000000.000,3000000.000,506000000.000,507000000.000,508000000.000,653000000.000,1000000.000,1000000.000,1000000.000
LongTermDebtNoncurrent,,221900000.000,222400000.000,217900000.000,207900000.000,207700000.000,235500000.000,661800000.000,3620800000.000,3603200000.000,3181000000.000,3354000000.000,3618000000.000,3569000000.000,3910000000.000,3999000000.000,3498000000.000,3493000000.000,4779000000.000,4491000000.000
LossContingencyRangeOfPossibleLossPortionNotAccrued,,,,,,,,,,,,,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,360000000.000,360000000.000,360000000.000
MachineryAndEquipmentGross,,1856000000.000,,,,2015200000.000,,,,2671600000.000,,,,2991000000.000,,,,3234000000.000,,
MinorityInterest,,3000000.000,3500000.000,3500000.000,3900000.000,4100000.000,4000000.000,4000000.000,391000000.000,21000000.000,23000000.000,25000000.000,24000000.000,27000000.000,25000000.000,25000000.000,26000000.000,28000000.000,29000000.000,29000000.000
NoncashOrPartNoncashAcquisitionDebtAssumed,,0.000,,,,,,,,,,,,,,,,,,
NoncurrentAssets,,,,,,1539300000.000,,,,2345600000.000,,,,2535000000.000,,,,2706000000.000,,
NotionalAmountOfForeignCurrencyDerivativeSaleContracts,,405000000.000,415000000.000,360000000.000,415000000.000,440000000.000,440000000.000,460000000.000,495000000.000,490000000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,77200000.000,,,,147400000.000,,,,251800000.000,,,,259000000.000,,,,173000000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,19400000.000,,,,28200000.000,,,,46200000.000,,,,49000000.000,,,,42000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,4900000.000,,,,9800000.000,,,,21000000.000,,,,22000000.000,,,,14000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,8800000.000,,,,13600000.000,,,,25400000.000,,,,27000000.000,,,,20000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,11100000.000,,,,18500000.000,,,,29000000.000,,,,32000000.000,,,,27000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,14700000.000,,,,22700000.000,,,,36800000.000,,,,38000000.000,,,,33000000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,18300000.000,,,,54600000.000,,,,93400000.000,,,,91000000.000,,,,37000000.000,,
OperatingLossCarryforwards,,,,,,23400000.000,,,,3500000.000,,,,2000000.000,,,,4000000.000,,
OperatingLossCarryforwardsValuationAllowance,,,,,,7600000.000,,,,200000.000,,,,1000000.000,,,,2000000.000,,
OtherAccruedLiabilitiesCurrent,,111300000.000,,,,139200000.000,,,,284500000.000,,,,344000000.000,,,,355000000.000,,
OtherAssets,,,,,,,,2427100000.000,3566500000.000,,3643000000.000,,,,,,,,,
OtherAssetsNoncurrent,,309000000.000,362100000.000,356300000.000,367900000.000,195400000.000,206400000.000,227000000.000,315400000.000,300100000.000,292000000.000,299000000.000,316000000.000,263000000.000,271000000.000,274000000.000,291000000.000,311000000.000,337000000.000,341000000.000
OtherLiabilitiesNoncurrent,,180600000.000,177100000.000,259900000.000,253500000.000,279600000.000,282000000.000,257400000.000,346800000.000,456500000.000,428000000.000,412000000.000,630000000.000,605000000.000,684000000.000,562000000.000,554000000.000,546000000.000,536000000.000,524000000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,,252500000.000,252900000.000,246200000.000,251000000.000,358900000.000,326700000.000,336200000.000,469100000.000,548300000.000,504000000.000,523000000.000,540000000.000,442000000.000,444000000.000,450000000.000,456000000.000,678000000.000,663000000.000,664000000.000
PercentageOfLIFOInventory,,0.910,,,,0.930,,,,0.950,,,,0.960,,,,0.960,,
PreferredStockNoParValue,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
PreferredStockSharesAuthorized,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,
PreferredStockSharesIssued,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
