,2011-06-30,2011-09-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,479000.000,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,,,3800000.000,,,,,
FairValueDisclosureOffbalanceSheetRisksAmountLiability,,,,,,-5962763.000,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,214546.000,213001.000,,,,,,,,,,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,,,,,,,-2260151.000,-1506665.000,-1398041.000,-1302574.000,-1485759.000,-828984.000,-942464.000,-783029.000,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,291268.000,,,,,,2135940.000,,2756305.000,3373980.000,4185856.000,4609781.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,,,,,,2912610.000,,7947620.000,7947621.000,6023250.000,6023250.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,1165522.000,,,,,,970870.000,,1235352.000,617676.000,2470703.000,1857068.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,970872.000,,,,,,970870.000,,1924370.000,1924370.000,1924370.000,1924370.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,970872.000,,,,,,970870.000,,2077647.000,2077647.000,1924370.000,1925268.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,970872.000,,,,,,970870.000,,2470703.000,2470703.000,2077648.000,2083034.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,970872.000,,,,,,970870.000,,2470703.000,2470703.000,2470703.000,2476091.000
FiniteLivedIntangibleAssetsGross,,,,,,,,9500000.000,9902900.000,,,,,,9902900.000,,22127700.000,22127700.000,21076900.000,20898862.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,9611632.000,9320365.000,9029098.000,8495113.000,8252395.000,8009677.000,7766960.000,7524242.000,18126395.000,17508720.000,16891044.000,16289081.000
Goodwill,,,,,,,,,,,,,,,,,2225101.000,2225101.000,7640622.000,7640622.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,,,,,,,,,,,,,,,,1245000.000,
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,,,,,,,,,,,22321900.000,22143862.000
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,,,,,,,19371395.000,18753720.000,18136044.000,17534081.000
InventoryFinishedGoods,,,,,,,,,,,,,,,,,538127.000,492413.000,329195.000,350882.000
InventoryNet,,,,,,,,,,,,,,,,,1226097.000,1056868.000,942067.000,914206.000
InventoryRawMaterials,,,,,,,,,,,,,,,,,509320.000,416861.000,389569.000,385699.000
InventoryValuationReserves,,,,,,,,,,,,,,,,,20253.000,109206.000,109394.000,47354.000
Liabilities,1913078.000,2390880.000,5834646.000,,4678867.000,,,,,,,,,,,,,11986089.000,12506545.000,12818171.000
LiabilitiesAndStockholdersEquity,687556.000,371147.000,764007.000,920816.000,350929.000,4111298.000,3522665.000,14763820.000,15121616.000,11562139.000,15104577.000,20014968.000,16949476.000,14577967.000,12061853.000,12656970.000,29365590.000,36749825.000,37786412.000,33698153.000
LiabilitiesCurrent,1913078.000,2390880.000,5834646.000,4164780.000,4678867.000,9086686.000,8455689.000,4665814.000,2933827.000,1905831.000,2320232.000,2275777.000,2099528.000,2231173.000,2747820.000,3961686.000,14334580.000,8800785.000,8610924.000,9042200.000
LinesOfCreditCurrent,,,,,,,,,,,,,,,,,4115792.000,4115792.000,3864880.000,3864880.000
LoansPayableToBank,,,,,,,,,,,,,,,,,,3606766.000,,
LoansPayableToBankCurrent,,,,,,,,,,,,,,,,,3606766.000,421462.000,465965.000,470348.000
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,,,,,,,,,,,3533030.000,3417763.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,,,,,,,,,2583072.000,2583073.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,,,,,,,483994.000,483994.000
LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,,,,,,,465964.000,350696.000
LongTermLoansFromBank,,,,,,,,,,,,,,,,,,3185304.000,3067065.000,2947415.000
MachineryAndEquipmentGross,,,,,,,,500000.000,,,,,,,,,,,,
NotesPayableCurrent,,,155608.000,155608.000,97683.000,97683.000,97683.000,97683.000,38653.000,20501.000,14450.000,,,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,101232.000,81232.000,81232.000,97122.000,72979.000,81232.000,81232.000,,,,,,,,,,,,
NotesPayableRelatedPartiesCurrent,101232.000,,,,,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,870336.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,263129.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,120400.000,,,,,,308090.000,,,,,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,,,299117.000,,,,,
OperatingLossCarryforwards,,,,,128000000.000,,,,,,,,,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,429865.000,
OtherAssetsCurrent,,,,,2187.000,,,,692.000,,,,,,42606.000,,,,42500.000,
OtherDeferredCompensationArrangementsLiabilityCurrent,,,,,,616688.000,771156.000,360220.000,378502.000,874961.000,431979.000,,,,,,,,,
OtherInventorySupplies,,,,,,,,,,,,,,,,,178650.000,147594.000,223303.000,177625.000
OtherLiabilitiesCurrent,,,,,,,,,,,,,,468356.000,1174312.000,1503655.000,,,,
OtherPrepaidExpenseCurrent,,,,,47333.000,,,,,,,,,,456.000,,,,39775.000,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1418439.000,,,1009021.000,1009021.000,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1418439.000,,,1009021.000,1009021.000,,,,,
PreferredStockValue,,,,,,,,,,,142.000,,,101.000,101.000,219.000,,172.000,62.000,
PrepaidExpenseAndOtherAssetsCurrent,231333.000,238121.000,61424.000,104302.000,64347.000,50605.000,55100.000,23289.000,14504.000,24772.000,50070.000,76029.000,46244.000,67335.000,70985.000,567440.000,170823.000,265299.000,227040.000,206169.000
PrepaidInsurance,,,,,4000.000,,,,2985.000,,,,,,27923.000,,,,144765.000,
PrepaidRent,,,,,10827.000,,,,10827.000,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,,,,97100.000,,,,,,97100.000,,5316288.000,5316288.000,5316288.000,5468559.000
PropertyPlantAndEquipmentNet,,,,,,,,,92245.000,87389.000,82534.000,72825.000,67970.000,63115.000,58260.000,53405.000,5125395.000,4957676.000,4897007.000,4780554.000
RestrictedCashAndCashEquivalents,,,,,,,,,,,,,,,,,,1000000.000,1005109.000,1008207.000
RetainedEarningsAccumulatedDeficit,-27107389.000,-28573208.000,-34366204.000,-36340204.000,-37977124.000,-39019586.000,-39051581.000,-44580811.000,-46133004.000,-49014038.000,-51138584.000,-58591065.000,-62235967.000,-65384174.000,-69021356.000,-75429847.000,-81144236.000,-87788444.000,-88458608.000,-94231404.000
SecuredDebtCurrent,,,,,,,2456393.000,,,,,,,,,,,,,
SecurityDeposit,,,,,,,3000000.000,,,,,127500.000,127500.000,127500.000,127500.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,,,,,0.670,0.300,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,,,2990318.000,2990318.000,4358757.000,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,6723582.000,,,,,,,,,,,,,,,
StockholdersEquity,,,,-3243964.000,-4327938.000,-4975388.000,-4933024.000,10098006.000,12187789.000,9656308.000,12784345.000,17739191.000,14849948.000,12346794.000,9314033.000,8695284.000,15031010.000,24763736.000,25279867.000,20879982.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1225522.000,-2019733.000,-5070639.000,,-4327938.000,,,,,,,,,,,,,24763736.000,25279867.000,20879982.000
TaxesPayableCurrent,,,,,,,,,,,,,,,,,,,372675.000,
TreasuryStockShares,5228188.000,5228188.000,5228188.000,5228188.000,5228188.000,5228188.000,5228188.000,307540.000,307540.000,307540.000,307540.000,307540.000,307540.000,307540.000,307540.000,307540.000,307540.000,307540.000,307540.000,307540.000
TreasuryStockValue,5229.000,5229.000,5229.000,5229.000,5229.000,5229.000,5229.000,5229.000,5229.000,5229.000,5229.000,5229.000,5229.000,5229.000,5229.000,5229.000,5229.000,5229.000,5229.000,5229.000
WarrantsAndRightsOutstanding,,,,,,,,,,,,516152.000,608178.000,,,,,,,
