,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,,,,,8117000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,2400000.000,
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,58946000.000,,,,61736000.000,,,,64535000.000,,,,72421000.000,,,,78596000.000,
CapitalizedCostsMineralInterestsInProvedProperties,,,,,91132000.000,,,,100769000.000,,,,95233000.000,,,,97453000.000,,,,112579000.000,
CapitalizedCostsMineralInterestsInUnprovedProperties,,,,,1126000.000,,,,2235000.000,,,,2789000.000,,,,3194000.000,,,,1999000.000,
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,,,,,1126000.000,,,,,,,,,,,,,,,,,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,33312000.000,,,,41268000.000,,,,33487000.000,,,,28226000.000,,,,35982000.000,
CapitalizedCostsProvedProperties,,,,,55000.000,,,,4000.000,,,,194000.000,,,,189000.000,,,,1300000.000,
Cash,,,,,,,,,,,,,,,,,,275000.000,275000.000,,,
CashAndCashEquivalentsAtCarryingValue,1159901.000,473000.000,148000.000,3057000.000,328000.000,1623000.000,542000.000,1177000.000,243000.000,2163000.000,1195000.000,514000.000,1132000.000,697000.000,575000.000,767000.000,305000.000,456000.000,266000.000,128000.000,858000.000,630000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,,,,,,,7.200
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,114185405.000,114185405.000,115715405.000,115795405.000,115795405.000,115795405.000,114470223.000,114470223.000,114470223.000,114900223.000,107173113.000,106875447.000,106875447.000,107732113.000,108158780.000,107549227.000,107655916.000,108082583.000,110638849.000,110638849.000,5482673.000,5525756.000
CommonStockSharesOutstanding,114185405.000,114185405.000,115715405.000,115795405.000,115795405.000,115795405.000,114470223.000,114470223.000,114470223.000,114470223.000,107173113.000,106875447.000,106875447.000,107732113.000,108158780.000,107549227.000,107655916.000,108082583.000,110638849.000,110638849.000,5482673.000,5525756.000
CommonStockValue,1141854.000,1142000.000,1142000.000,1142000.000,1158000.000,1158000.000,1145000.000,1145000.000,1145000.000,1149000.000,1071000.000,1069000.000,1069000.000,1077000.000,1081000.000,1075000.000,1077000.000,1081000.000,1107000.000,1107000.000,1096000.000,1097000.000
CostMethodInvestments,,,,,,,,,,,,,,,,,,,,,65000.000,
DebtInstrumentInterestRateEffectivePercentage,,,,0.048,0.048,0.048,0.048,0.030,0.030,0.030,0.030,0.030,0.030,0.033,0.028,0.028,0.028,0.030,0.038,,0.054,0.058
DeferredTaxAssetsDerivativeInstruments,,,,,33000.000,,,,125000.000,,,,-496000.000,,,,-213000.000,,,,730000.000,
DeferredTaxAssetsGross,,,,,16512000.000,,,,15390000.000,,,,13844000.000,,,,17461000.000,,,,21813000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,5777000.000,,,,6754000.000,,,,2622000.000,,,,5433000.000,,,,8274000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,15600000.000,,,,18200000.000,,,,10000000.000,,,,25000000.000,,,,34400000.000,
DeferredTaxAssetsOtherTaxCarryforwards,,,,,1022000.000,,,,1435000.000,,,,2347000.000,,,,2570000.000,,,,2740000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,8083000.000,,,,5009000.000,,,,7011000.000,,,,7185000.000,,,,6439000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,,,,,884000.000,,,,1024000.000,,,,1118000.000,,,,1168000.000,,,,1936000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,713000.000,,,,1043000.000,,,,1242000.000,,,,1318000.000,,,,1694000.000,
DeferredTaxAssetsValuationAllowance,,,,,16233000.000,,,,14915000.000,,,,13216000.000,,,,16704000.000,,,,21051000.000,
DeferredTaxLiabilitiesOther,,,,,279000.000,,,,475000.000,,,,628000.000,,,,757000.000,,,,762000.000,
DepositLiabilitiesReclassifiedAsLoansReceivable1,,,,,,,,,,,,,,,,,,,,,1700000.000,
DerivativeAssets,,,,,,,,,,,,,1322000.000,976000.000,,,,,,,,546000.000
DerivativeAssetsCurrent,218090.000,308000.000,285000.000,,,,85000.000,101000.000,,,,147000.000,1322000.000,976000.000,557000.000,453000.000,408000.000,362000.000,,,,
DerivativeAssetsLiabilitiesAtFairValueNet,,,,-130000.000,,,,,,,,,,,,,,,,,,
DerivativeAssetsNoncurrent,,,,,,,,,,,,4000.000,,,,90000.000,151000.000,134000.000,,,,546000.000
DerivativeLiabilities,,,,,,,,,,,,,,,,,,,408000.000,264000.000,1932000.000,311000.000
DerivativeLiabilitiesCurrent,,,,130000.000,87000.000,418000.000,,101000.000,226000.000,537000.000,551000.000,,,,,,,,306000.000,264000.000,1341000.000,311000.000
DerivativeLiabilitiesNoncurrent,,,,,,,,,100000.000,21000.000,41000.000,,,,,,,,102000.000,,591000.000,
DueFromRelatedPartiesCurrent,17138.000,228000.000,567000.000,543000.000,446000.000,,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,,,,587000.000,503000000.000,419000.000,335000.000,252000.000,168000.000,84000.000,,
EquityMethodInvestmentOwnershipPercentage,,,,0.500,0.500,0.500,0.500,0.500,0.500,,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500
EquityMethodInvestments,,,,,560000.000,,,,,,,,,,,,,,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,,,,,,,,,,,,,250659000.000,,,,102741000.000,,,,214658000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesDevelopmentCosts,,,,,,,,,,,,,3908000.000,,,,420000.000,,,,315000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesIncomeTaxExpense,,,,,,,,,,,,,32234000.000,,,,,,,,-14858000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,,,,,,,,,,,,,118482000.000,,,,55204000.000,,,,96233000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,,,,,,,,,,,,,96035000.000,,,,47117000.000,,,,103252000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,,,,,,,,,,,,,53476000.000,,,,-30172000.000,,,,-51522000.000,
GasImbalancePayableCurrentAndNoncurrent,,,,,309000.000,,,,117000.000,,,,182000.000,,,,270000.000,,,,25000.000,
InvestmentsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,,,4900000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,1098553.000,1126000.000,1215000.000,1213000.000,1217000.000,1087000.000,1013000.000,1015000.000,1002000.000,1005000.000,1007000.000,1009000.000,1009000.000,1010000.000,1008000.000,1015000.000,1025000.000,751000.000,744000.000,741000.000,668000.000,6444000.000
Liabilities,23132871.000,23540000.000,23641000.000,24966000.000,22996000.000,24200000.000,24951000.000,25457000.000,24315000.000,23801000.000,26708000.000,25604000.000,14199000.000,13381000.000,12971000.000,13475000.000,13068000.000,13383000.000,13934000.000,14043000.000,33739000.000,34821000.000
LiabilitiesAndStockholdersEquity,61308911.000,58182000.000,52083000.000,42765000.000,40378000.000,41650000.000,44020000.000,46132000.000,46761000.000,47885000.000,49709000.000,50787000.000,41631000.000,40435000.000,39176000.000,38820000.000,32708000.000,28148000.000,26350000.000,26231000.000,42712000.000,47426000.000
LiabilitiesCurrent,7747245.000,8537000.000,7194000.000,6695000.000,7691000.000,8569000.000,8206000.000,8369000.000,7387000.000,7934000.000,8033000.000,7830000.000,8279000.000,6740000.000,6507000.000,6588000.000,6057000.000,9936000.000,10455000.000,10735000.000,11023000.000,8435000.000
LiabilitiesNoncurrent,15385626.000,15003000.000,16447000.000,18271000.000,15305000.000,15631000.000,16745000.000,17088000.000,16928000.000,15867000.000,18675000.000,17774000.000,5920000.000,6641000.000,6464000.000,6887000.000,7011000.000,3446000.000,3479000.000,3308000.000,22716000.000,26386000.000
LineOfCredit,,,,,,,,,,,14700000.000,13900000.000,2100000.000,2900000.000,2800000.000,3300000.000,3500000.000,3900000.000,4000000.000,,,
LineOfCreditFacilityAmountOutstanding,,,,13800000.000,11100000.000,11500000.000,12600000.000,13000000.000,12800000.000,11900000.000,,,,,,,,,,,,
LineOfCreditFacilityCurrentBorrowingCapacity,,,,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,,,6200000.000,8900.000,8500000.000,7400000.000,7400000.000,7200000.000,8100000.000,5300000.000,6100000.000,17900000.000,17100000.000,17200000.000,16700000.000,16500000.000,16100000.000,,,800000.000,7500000.000
LongTermNotesPayable,8508383.000,8758000.000,10808000.000,13788000.000,11088000.000,11488000.000,12588000.000,12988000.000,12789000.000,11893000.000,14738000.000,13888000.000,2100000.000,2900000.000,2800000.000,3300000.000,3500000.000,,,,16230000.000,15530000.000
MinorityInterest,5735268.000,4884000.000,4415000.000,3106000.000,3088000.000,3035000.000,3075000.000,3042000.000,3045000.000,3079000.000,3061000.000,3015000.000,3035000.000,2956000.000,2920000.000,2891000.000,2299000.000,1980000.000,1857000.000,1854000.000,1865000.000,1886000.000
NotesPayableCurrent,,,,,,,,,,,,,,,,,,3900000.000,4000000.000,4007000.000,,
OilAndGasPropertyFullCostMethodNet,51967833.000,,,32986000.000,33312000.000,34267000.000,36046000.000,39883000.000,41268000.000,39662000.000,42124000.000,44910000.000,33487000.000,34126000.000,34244000.000,33972000.000,28226000.000,24159000.000,23213000.000,22976000.000,35211000.000,35029000.000
OilAndGasReclamationLiabilityNoncurrent,2124939.000,2149000.000,2175000.000,2280000.000,2321000.000,2386000.000,2540000.000,2622000.000,2699000.000,2747000.000,2817000.000,2921000.000,2968000.000,2999000.000,3031000.000,3063000.000,3095000.000,3135000.000,3170000.000,3205000.000,5006000.000,5077000.000
OilAndGasSalesPayableCurrent,,,,1647000.000,1886000.000,1761000.000,1768000.000,1498000.000,1307000.000,1300000.000,1145000.000,686000.000,1296000.000,1324000.000,1273000.000,1022000.000,1221000.000,1062000.000,1228000.000,1045000.000,1415000.000,1918000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,176000.000,,,,260000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,2000.000,,,,263000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,3000.000,,,,263000.000,
OperatingLossCarryforwards,,,,,14600000.000,,,,17200000.000,,,,6300000.000,,,,12600000.000,,,,19700000.000,
OtherAccruedLiabilitiesCurrent,,,,289000.000,253000.000,156000.000,227000.000,215000.000,211000.000,200000.000,197000.000,222000.000,210000.000,164000.000,178000.000,171000.000,132000.000,,,,261000.000,211000.000
OtherAssetsNoncurrent,2317548.000,1869000.000,1561000.000,1002000.000,874000.000,811000.000,750000.000,749000.000,688000.000,623000.000,563000.000,519000.000,911000.000,455000.000,374000.000,417000.000,433000.000,371000.000,193000.000,185000.000,725000.000,1273000.000
OtherLiabilities,,,,,,,,,,,,,,,,,,217000.000,245000.000,291000.000,,
OtherReceivables,,,,,,,,,,,,,,,,,,,,,,435000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,140598.000,85000.000,112000.000,151000.000,114000.000,165000.000,163000.000,150000.000,95000.000,170000.000,156000.000,159000.000,141000.000,237000.000,216000.000,192000.000,213000.000,252000.000,190000.000,185000.000,305000.000,373000.000
PropertyPlantAndEquipmentNet,52156521.000,50546000.000,44945000.000,33250000.000,33554000.000,34553000.000,36335000.000,40173000.000,41555000.000,39953000.000,42406000.000,45162000.000,33791000.000,34401000.000,34483000.000,34206000.000,28464000.000,24375000.000,23406000.000,23143000.000,35536000.000,35355000.000
RetainedEarningsAccumulatedDeficit,-22662974.000,-25306000.000,-31142000.000,-40688000.000,-41059000.000,-41013000.000,-39583000.000,-38269000.000,-36773000.000,-35490000.000,-33684000.000,-31671000.000,-29832000.000,-30462000.000,-31643000.000,-32601000.000,-38130000.000,-43057000.000,-45575000.000,-47174000.000,-50536000.000,-47244000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,163076.000,,,,163076.000,,,,163076.000,,,,163076.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,0.610,,,,0.610,,,,0.610,,,,0.610,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,,,,,,,4800000.000,4800000.000,4800000.000,,6600000.000,1600000.000,1600000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,163076.000,,,,163076.000,,,,163076.000,,,,163076.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.610,,,,0.610,,,,0.610,,,,0.610,,,,,
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,,45592000.000,,,,56442000.000,,,,65006000.000,,,,25032000.000,,,,44711000.000,
StockholdersEquity,,,,,,,,,,,,,24397000.000,24098000.000,23285000.000,22454000.000,17341000.000,12785000.000,10559000.000,10334000.000,7108000.000,10719000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,38176040.000,34642000.000,28442000.000,17799000.000,17382000.000,17450000.000,19069000.000,20675000.000,22446000.000,24084000.000,23001000.000,25183000.000,27432000.000,27054000.000,26205000.000,25345000.000,19640000.000,14765000.000,12416000.000,12188000.000,8973000.000,12605000.000
TaxesPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,628000.000,610000.000
WarrantsAndRightsOutstanding,,,,,,,,,,,,,,,,,,,,,,12500.000
