,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DeferredTaxAssetsCharitableContributionCarryforwards,,,,4245.000,,,,4245.000,,,,4245.000,
DeferredTaxAssetsDeferredIncome,,,,372040.000,,,,365896.000,,,,257192.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,611.000,,,,,,,,917376.000,
DeferredTaxAssetsGross,,,,68196802.000,,,,84902586.000,,,,,
DeferredTaxAssetsInvestments,,,,35108.000,,,,29433.000,,,,30363.000,
DeferredTaxAssetsLiabilitiesNet,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,1743603.000,,,,1451968.000,,,,1526207.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,510466.000,,,,476297.000,,,,102594296.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,5253055.000,,,,6748213.000,,,,7705933.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,462796.000,,,,847475.000,,,,1586780.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,125614.000,,,,710248.000,,,,1120772.000,
DeferredTaxAssetsValuationAllowance,,,,68196802.000,,,,84902586.000,,,,102594296.000,
DerivativeAssets,,,,0.000,,,,,,,,,
DerivativeLiabilities,,,,0.000,,,,,,,,,
DerivativeLiabilitiesNoncurrent,,,,,,,,,,,21548019.000,20926061.000,568738.000
DerivativeNumberOfInstrumentsHeld,,,,0.000,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,160865228.000,172848759.000,,,,,,,,,,,
Liabilities,,,,33015074.000,,,,,,,,91034696.000,
LiabilitiesAndStockholdersEquity,86476264.000,74717872.000,76794418.000,64366878.000,53292816.000,48953827.000,44312328.000,31131202.000,42754040.000,66435111.000,108770057.000,97204391.000,29841774.000
LiabilitiesCurrent,4332704.000,3759625.000,4873608.000,3296754.000,5596198.000,7474752.000,8423786.000,8162813.000,14571086.000,17876918.000,23933688.000,30609838.000,17075068.000
LongTermDebt,,,,19800000.000,20000000.000,20300000.000,32100000.000,32400000.000,32600000.000,31300000.000,31500000.000,30100000.000,6500000.000
LongTermDebtCurrent,,,38636.000,30885.000,23122.000,15345.000,15460.000,1578284.000,3141114.000,6787283.000,9912628.000,11475480.000,17505.000
LongTermDebtFairValue,,,,19400000.000,19600000.000,19900000.000,31700000.000,32000000.000,32200000.000,30900000.000,31100000.000,29800000.000,6200000.000
LongTermDebtNoncurrent,,,19603454.000,19796545.000,19985819.000,20294069.000,32122158.000,30821761.000,29434192.000,24503569.000,21588478.000,18673298.000,6497876.000
LongTermInvestments,,,1325000.000,,,,,,,,,,
LongTermNotesPayable,7175709.000,7334079.000,19603454.000,19796545.000,19985819.000,20294069.000,32122158.000,30821761.000,29434192.000,24503569.000,21588478.000,18673298.000,6497876.000
MoneyMarketFundsAtCarryingValue,51455054.000,43894164.000,37029293.000,,,,,,,,,,
NotesPayable,,,19642090.000,19827430.000,20008941.000,20309414.000,32137618.000,32400045.000,32575306.000,31290852.000,31501106.000,30148778.000,6515381.000
NotesPayableCurrent,45806.000,46170.000,38636.000,30885.000,23122.000,15345.000,15460.000,1578284.000,3141114.000,6787283.000,9912628.000,11475480.000,17505.000
OperatingLeasesFutureMinimumPaymentsDue,,,6235623.000,909136.000,,,,515048.000,,,,373944.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,375333.000,394089.000,,,,435359.000,,,,370227.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,610892.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,597449.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,584303.000,79688.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,571445.000,435359.000,,,,79689.000,,,,3717.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,3496201.000,,,,,,,,,,
OtherAssetsNoncurrent,550.000,11020.000,11020.000,11020.000,392054.000,452590.000,392054.000,11020.000,11020.000,11020.000,11020.000,11020.000,11020.000
OtherNotesPayable,,,,,,54371.000,50500.000,,,,,,
OtherReceivablesNetCurrent,569037.000,265480.000,163184.000,129019.000,163715.000,57029.000,130849.000,73818.000,91429.000,461143.000,119257.000,136140.000,137238.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,812736.000,818581.000,860927.000,838420.000,813165.000,841801.000,871556.000,740173.000,786765.000,1247696.000,1126509.000,940106.000,1467637.000
PropertyPlantAndEquipmentGross,9942057.000,9802194.000,12644282.000,13749884.000,19584064.000,24117903.000,27755038.000,31150719.000,36314593.000,38412373.000,46946404.000,49845761.000,13396074.000
PropertyPlantAndEquipmentNet,1709786.000,1822043.000,4533095.000,5513555.000,11183852.000,15549242.000,19015314.000,22306384.000,27280421.000,29145088.000,37489337.000,40951577.000,4304799.000
RestrictedCashAndCashEquivalents,,,1300000.000,,,,,,,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,1325000.000,740000.000,740000.000,740000.000,740000.000,740000.000,,2441752.000
RestrictedCashAndCashEquivalentsNoncurrent,,,,1325000.000,1325000.000,,,,,,,740000.000,
RestructuringReserve,,,,,,,,,,,,,2492557.000
RestructuringReserveCurrent,,,,,,,,,,,,,2492557.000
RetainedEarningsAccumulatedDeficit,,,-187949774.000,-204170186.000,-221716401.000,-241321219.000,-261399786.000,-278958707.000,-291778895.000,-304385140.000,-316631981.000,-331986817.000,-356066898.000
SecurityDeposit,,,1325000.000,1325000.000,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,448219.000,506943.000,549163.000,897294.000,978564.000,1225005.000,1386474.000,1453656.000,1605079.000,1943789.000,2086297.000,2246570.000,3010080.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,4.310,4.400,4.460,5.040,5.120,5.380,5.540,5.600,5.710,5.930,5.960,6.000,5.910
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,11796921.000,,,,,,,,1256833.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,1957184.000,2571169.000,2847486.000,2847097.000,2923782.000,3431206.000,3345040.000,3318541.000,3602433.000,4422086.000,4792788.000,4902828.000,6253039.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,5.510,5.790,5.830,5.890,5.980,6.250,6.260,6.240,5.890,6.080,6.090,6.070,5.800
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,,,,3261329.000,3194230.000,3182369.000,3182369.000,4231093.000,4636135.000,4698296.000,6000562.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,11255225.000,,,,,,,,1204402.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,1840984.000,2413347.000,2676992.000,2716363.000,2774000.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,5.380,5.770,5.800,5.860,5.960,6.220,6.240,6.210,5.880,6.080,6.090,6.060,5.810
SharePrice,,,,10.000,,,,,,,,4.900,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,4509931.000,,,,,,,,367436.000,
ShortTermInvestments,31611259.000,27493354.000,19267602.000,19016347.000,10144325.000,7564886.000,3022872.000,1003160.000,,,,,
StockholdersEquity,71901851.000,60558168.000,46688036.000,31351804.000,14902816.000,4728944.000,-13925587.000,-28201435.000,-20170791.000,4261617.000,20134929.000,6169695.000,-13771387.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,31351804.000,,,,,,,,6169695.000,
TemporaryEquitySharesAuthorized,,,,0.000,,,,,,,,,
TemporaryEquitySharesOutstanding,,,,0.000,,,,0.000,,,,0.000,
UnrecognizedTaxBenefits,,,,2155000.000,,,,2795800.000,,,,3206300.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,0.000,,,,0.000,,,,0.000,
WarrantsAndRightsOutstanding,23894.340,,,,,,,,,,,,
