,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
CommonStockSharesOutstanding,4683853.000,4683853.000,4683853.000,4683853.000,4683853.000,4688085.000,4688085.000,4688085.000,4688085.000,4688085.000,4688085.000,4688085.000,4788085.000,,,,,,,,
CommonStockValue,1682971.000,1682971.000,1682971.000,1682971.000,1682971.000,1682971.000,1682971.000,1682971.000,1682971.000,1682971.000,1847384.000,1847384.000,1847384.000,133865431.000,137469772.000,140186181.000,141140509.000,141707502.000,141858946.000,142286922.000,142533459.000
CompensatedAbsencesLiability,,,,,,,,,,,,,,,166660.000,,,,138962.000,,
CrudeOilAndNaturalGasLiquids,86205.000,96697.000,118156.000,134709.000,116168.000,106025.000,82180.000,116666.000,83582.000,85684.000,102334.000,74607.000,92524.000,,,,,,,,
DeferredCompensationLiabilityClassifiedNoncurrent,,,,,,,,,,669316.000,,,,,,,,,,,
DeferredCompensationLiabilityCurrent,,,,,,,,,,334657.000,1026655.000,282314.000,39166.000,,,,,,,,
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,,,,,,,,,1003973.000,488485.000,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,30009264.000,,
DeferredTaxAssetsGross,,,,,,,2502900.000,,,,2950700.000,,,,-15716850.000,,,,-23212094.000,,
DeferredTaxAssetsGrossCurrent,,,,,,,264400.000,,,,711800.000,,,,,,,,,,
DeferredTaxAssetsGrossNoncurrent,,,,,,,2340500.000,,,,2178600.000,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,886200.000,,,,1171700.000,,,,14388662.000,,,,6797170.000,,
DeferredTaxAssetsNetCurrent,262500.000,262500.000,262500.000,262500.000,262500.000,262500.000,264400.000,264400.000,264400.000,694500.000,711800.000,281700.000,87000.000,0.000,245922.000,245922.000,245922.000,245922.000,,,
DeferredTaxAssetsNetNoncurrent,635000.000,842600.000,781600.000,735200.000,680700.000,608700.000,621800.000,565700.000,522500.000,472700.000,459900.000,413500.000,370000.000,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,-15585820.000,,,,22481966.000,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,,,,,,,-121686.000,,,,-121686.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,262800.000,,,,710200.000,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,1600.000,,,,1600.000,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,,,,,,,519800.000,,,,520200.000,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,,1718700.000,,,,1718700.000,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,1719000.000,1719000.000,1718700.000,1719000.000,1719000.000,1719000.000,1718700.000,1719000.000,1719000.000,,,,,,,,
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,,,,,471995.000,471995.000,471995.000,471995.000,,,
DeferredTaxLiabilitiesGrossCurrent,,,,,,,0.000,,,,0.000,,,,,,,,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,0.000,,,,0.000,,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,16181229.000,14388662.000,12392517.000,8971643.000,8577081.000,6797166.000,884431.000,192129.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,-102000.000,,,,60300.000,,,,,,,,,,
DepositsAssetsNoncurrent,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,252684.000,264064.000,264064.000,264064.000,264064.000,264064.000,414064.000,414064.000
DerivativeAssets,,,,,,,,,,,,,,932176.000,,,,,,,
DerivativeAssetsCurrent,,,,,,,,,,,,,,383603.000,3338537.000,579776.000,110027.000,1822034.000,2658047.000,2140162.000,980189.000
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,,,,,,,911327.000,4741646.000,898816.000,-654912.000,2815883.000,3728588.000,2940412.000,1156017.000
DerivativeAssetsNoncurrent,,,,,,,,,,,,,,548573.000,1403109.000,319040.000,6579.000,993849.000,1070541.000,800250.000,329819.000
DerivativeLiabilities,,,,,,,,,,,,,,,0.000,,,,,,
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,,0.000,0.000,,,,,,
DerivativeLiabilitiesNoncurrent,,,,,,,,,,,,,,0.000,0.000,,,,,,
DueFromAffiliateNoncurrent,,,,,,,,,,,,,,0.000,0.000,,,,,,
DueFromJointVenturesCurrent,68674.000,10776.000,6019.000,8495.000,3235.000,,,,,,,,,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,,,,,316077.000,,,,75404.000,,
DueFromRelatedPartiesNoncurrent,,,,,,,,,,,,,,,316077.000,,,,,,
EmployeeRelatedLiabilitiesCurrent,67880.000,77416.000,51252.000,59645.000,51968.000,62987.000,58954.000,72978.000,57446.000,65649.000,40932.000,56010.000,37572.000,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,,0.000,0.000,,,,,,1247595.000,,
FinancialLiabilitiesFairValueDisclosure,,,,,,,,,,,,,,20849.000,0.000,,771518.000,,,,
FurnitureAndFixturesGross,1226301.000,1180042.000,1192118.000,1192118.000,1228147.000,,,,,,,,,,412215.000,,,,412215.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,,,,,,,,,,,,,,,1339372300.000,,,,438816500.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesDevelopmentCosts,,,,,,,,,,,,,,,-405900900.000,,,,126463700.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesIncomeTaxExpense,,,,,,,,,,,,,,,-133467940.000,,,,23334886.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,,,,,,,,,,,,,,,477705160.000,,,,159381414.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,,,,,,,,,,,,,,,-322298300.000,,,,129636500.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,,,,,,,,,,,,,,,-183249968.000,,,,53318652.000,,
Goodwill,,,,,,,,,,,,,,5740315.000,5349988.000,5349988.000,0.000,0.000,,,
IncomeTaxReceivable,,,,,,,,,,,,537400.000,724400.000,,,,,,,,
IncomeTaxesReceivable,,9498.000,21169.000,0.000,23669.000,55569.000,73069.000,67069.000,41400.000,45400.000,12400.000,537400.000,724400.000,,,,,,,,
InvestmentsAndOtherNoncurrentAssets,,,,,,,,,,,,,1778054.000,7020961.000,7279361.000,6253400.000,540277.000,1468386.000,1372709.000,1214314.000,743883.000
Land,,,,,,,,,,,,,,,2469000.000,,,,2469000.000,,
LeaseholdImprovementsGross,,,,,,,,,,,,,,,332607.000,,,,332607.000,,
Liabilities,1835743.000,1829559.000,2000949.000,1927543.000,1783045.000,1895173.000,2102606.000,2018129.000,1905265.000,2985616.000,3199516.000,2384071.000,1999247.000,80530540.000,77049219.000,67921156.000,,,55396537.000,,
LiabilitiesAndStockholdersEquity,11368000.000,11366080.000,11881738.000,12180428.000,12324501.000,12644525.000,12760940.000,12789150.000,12806356.000,13352926.000,14179532.000,13205508.000,12893594.000,139474110.000,148105605.000,138023816.000,128859125.000,126168729.000,119621453.000,114173469.000,98955286.000
LiabilitiesCurrent,515261.000,517253.000,699730.000,621490.000,477243.000,590323.000,774745.000,679889.000,559093.000,963840.000,1893654.000,1068792.000,669895.000,27535366.000,27178767.000,14310626.000,15086969.000,41705257.000,39848783.000,38538961.000,38738141.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,500000.000,,,,500000.000,,,,,,,,,,
LongTermDebt,,,,,,,0.000,,,,,,,,22900000.000,28450000.000,30331546.000,30217400.000,0.000,29862186.000,29800000.000
LongTermDebtCurrent,31793.000,32015.000,32285.000,32560.000,22330.000,5981.000,0.000,,,,,,,565166.000,282843.000,62185.000,431546.000,30217400.000,30063635.000,29862186.000,29800000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,,,,,,,,,,,,,,,282843.000,,,,30063635.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFive,,,,,,,,,,,,,,,0.000,,,,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,,,,,,,,,,,,,,,0.000,,,,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,,,,,,,,,,,,,,,22900000.000,,,,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,,,,,,,,,,,,,,,0.000,,,,0.000,,
LongTermDebtNoncurrent,51946.000,38541.000,22330.000,5981.000,0.000,0.000,0.000,,,,,,,,23182843.000,28512185.000,29900000.000,0.000,30063635.000,0.000,0.000
LongTermInvestments,,,,1078787.000,1086311.000,1093919.000,1101526.000,1108968.000,1116493.000,1124100.000,1131707.000,1139149.000,1146674.000,,,,,,,,
LongTermLoansFromBank,,,,,,,,,,,,,,24965000.000,22900000.000,28450000.000,29900000.000,0.000,,,
MachineryAndEquipmentGross,1953683.000,1956371.000,1956371.000,1966750.000,1966750.000,1966750.000,1966750.000,2058744.000,2058744.000,2058744.000,2058744.000,2058744.000,2058744.000,,982010.000,,,,982010.000,,
OilAndGasPropertyFullCostMethodDepletion,,,,,,,,,,,,,,99943199.000,103929493.000,107996820.000,111684897.000,114741341.000,117304945.000,119690987.000,132665148.000
OilAndGasPropertyFullCostMethodGross,,,,,,,,,,,,,,205239997.000,212237915.000,216781117.000,219415608.000,221141609.000,218800754.000,219556218.000,220241731.000
OilAndGasPropertyFullCostMethodNet,,,,,,,,,,,,,,105296798.000,108308422.000,108784297.000,107730711.000,106400268.000,101495809.000,99865231.000,87576583.000
OilAndGasPropertySuccessfulEffortMethodGross,19102006.000,19110614.000,19124558.000,19727871.000,19847970.000,19919006.000,20007453.000,20044387.000,20063740.000,20089288.000,19883190.000,19883190.000,19899762.000,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,567480.000,,,,579873.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,0.000,,,,0.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,2264.000,,,,0.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,561106.000,,,,2264.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,575868.000,,,,564326.000,,
OperatingLossCarryforwards,,,,,,,,,,,,,,,43761818.000,,,,61873243.000,,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,2390907.000,1419565.000,1640016.000,2144437.000,2195531.000,1781484.000,1781611.000,2022327.000
OtherAssetsNoncurrent,17380.000,17380.000,17380.000,17380.000,17380.000,17380.000,17380.000,17380.000,17380.000,11380.000,11380.000,11380.000,11380.000,479389.000,262200.000,320308.000,269634.000,210473.000,38104.000,0.000,0.000
OtherDeferredCostsNet,,,,,,,,,,,,,,304120.000,342798.000,292312.000,281409.000,277858.000,415740.000,174983.000,29805.000
OtherLiabilitiesNoncurrent,,,,,,,,,,,,,,28030174.000,26970452.000,25160530.000,21158717.000,20859891.000,15547754.000,9274900.000,8685688.000
OtherReceivablesNetCurrent,,,,,,,,,,,,,,991732.000,697991.000,261488.000,234745.000,468181.000,633573.000,667342.000,316723.000
PreferredStockNoParValue,0.000,,,,,,,,,,,,0.000,,,,,,,,
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,,,,,,,
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10666807.000,10828603.000,10828603.000,,10828603.000,10828603.000
PrepaidExpenseAndOtherAssetsCurrent,112604.000,92661.000,255846.000,205726.000,113352.000,116140.000,257370.000,201135.000,117566.000,99923.000,249030.000,201925.000,126839.000,789083.000,782234.000,575767.000,843838.000,859687.000,704523.000,457945.000,375656.000
PropertyPlantAndEquipmentGross,23757150.000,23722187.000,23748207.000,24369995.000,24526123.000,24597159.000,24701643.000,24830571.000,24849924.000,24809494.000,24590030.000,24590030.000,24628800.000,6287904.000,6234688.000,6266408.000,6266408.000,6266408.000,6255507.000,6255507.000,6292948.000
PropertyPlantAndEquipmentNet,4638835.000,3794011.000,3656552.000,4097184.000,4066574.000,3986108.000,3748319.000,3764268.000,3634804.000,3502553.000,3254116.000,3150147.000,3099527.000,4365055.000,4325336.000,4283363.000,4215994.000,4148625.000,4081191.000,4020832.000,3996042.000
PropertyPlantAndEquipmentOther,,,,,,,,,,,,,,3492904.000,3439688.000,3471408.000,3471408.000,3471408.000,3460507.000,3460507.000,3497948.000
RestrictedCashAndCashEquivalents,,,,,,,,,,334657.000,,,,,,,,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,967329.000,0.000,0.000,,,,,,,,
RestrictedCashAndInvestmentsNoncurrent,,,,,,,,,,632672.000,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,7849286.000,7853550.000,8197818.000,8569914.000,8858485.000,9066381.000,8975363.000,9088050.000,9218120.000,8684339.000,9132632.000,8974053.000,9046963.000,-74958868.000,-76410404.000,-80729793.000,-89240131.000,-88923114.000,-88462633.000,-86755917.000,-101830605.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,,105000.000,105000.000,105000.000,105000.000,105000.000,105000.000,105000.000,105000.000,100000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,,,5.170,5.170,5.170,5.170,,5.170,5.170,5.170,5.160
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,,,,,,0.000,,0.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,10000.000,10000.000,10000.000,,,105000.000,105000.000,105000.000,105000.000,105000.000,105000.000,105000.000,105000.000,100000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,5.400,5.400,5.400,,,5.170,5.170,5.170,5.170,,5.170,5.170,5.170,5.160
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,,,,,,,,,,,,0.000,0.000,,,,0.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,,,,,,,,,,,,105000.000,105000.000,105000.000,105000.000,105000.000,105000.000,105000.000,100000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,,,,,,,,,,,,,,5.170,5.170,5.170,5.170,5.170,5.170,5.170,5.160
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,,,,,,0.000,0.000,0.000,,,,0.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,,,,,,,,105000.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,5.170,,,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,,,,,,105000.000,,,,,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,,,,,,,105000.000,,,,,,,,,,
SharePrice,,,,,,,3.960,,,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,,,0.000,,,,,,,0.000,0.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,
ShortTermInvestments,3080185.000,3190618.000,3200364.000,2130510.000,2132644.000,2134391.000,2135709.000,2137040.000,2138406.000,2139695.000,2140822.000,2141887.000,2143028.000,1154281.000,1170868.000,1181299.000,0.000,0.000,,,
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,,,,,,,,,,,,294455192.000,,,,106062762.000,,
StockholdersEquity,9532257.000,9536521.000,9880789.000,10252885.000,10541456.000,10749352.000,10658334.000,10771021.000,10901091.000,10367310.000,10980016.000,10821437.000,10894347.000,58943570.000,71056386.000,70102660.000,62713439.000,63603581.000,64224916.000,66359608.000,51531457.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,9532257.000,9536521.000,9880789.000,10252885.000,10541456.000,10749352.000,10658334.000,10771021.000,10901091.000,10367310.000,10980016.000,10821437.000,10894347.000,58943570.000,71056386.000,70102660.000,,,64224916.000,,
