,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
ConvertibleNotesPayable,,,,,,,60000.000,,,,,,,,,,
ConvertibleNotesPayableCurrent,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,60000.000,60000.000,,,,,,,,,
ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
ConvertiblePreferredStockSharesIssuedUponConversion,1000.000,1000000.000,,1000.000,1000.000,,1000.000,,,,,,,,,,
DebtCurrent,,,,,,,,,,,,0.000,16250000.000,15816500.000,15750000.000,15851000.000,17371000.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,0.125,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,0.045,,,,,,,
DeferredFinanceCostsNoncurrentGross,,,,,,,,,,,265000.000,,,,0.000,,
DeferredRevenueCurrent,11000.000,9000.000,8000.000,8000.000,9000.000,8000.000,10000.000,7000.000,,,,,,,,,
DeferredRevenueNoncurrent,6000.000,5000.000,4000.000,6000.000,6000.000,7000.000,3000.000,4000.000,,,,,,,,,
DeferredTaxAssetsDeferredIncome,,,,,,,4000.000,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,15382000.000,,,,3279000.000,,,,4478000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,0.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,15255000.000,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,2953000.000,,,,4141000.000,,
DeferredTaxAssetsOther,,,,,,,109000.000,,,,,,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,13000.000,,,,,,,,10000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,1000.000,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,,,,,,,,,,,326000.000,,,,337000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,15382000.000,,,,3051000.000,,,,4255000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,228000.000,,,,223000.000,,
DerivativeAssetCollateralObligationToReturnCashOffset,,,,,,,,,,,1000.000,,,,1000.000,,
DerivativeAssets,,,,,,,,,,,,,,,1089000.000,,
DerivativeAssetsCurrent,,,,,,,,,,,,,,,556000.000,481000.000,316000.000
DerivativeFairValueOfDerivativeAsset,,,,,,,,,,,1000.000,,,,1088000.000,,
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,,,,,,,,,679000.000,,
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,144000.000,,,,409000.000,,
DerivativeLiabilities,,,,,,,,,,,143000.000,,,,410000.000,,
DerivativeLiabilitiesCurrent,,,,,,,,,,179000.000,125000.000,167000.000,317000.000,60000.000,,,
DerivativeLiabilitiesNoncurrent,,,,,,,,,,45000.000,18000.000,14000.000,45000.000,6000.000,,,
DerivativeLiabilityCollateralRightToReclaimCashOffset,,,,,,,,,,,1000.000,,,,1000.000,,
DividendsPayableCurrent,,,,,,,,,,,,,,,47000.000,47000.000,97000.000
DividendsPayableCurrentAndNoncurrent,,,,,,,,,,,,,68000.000,22000.000,47000.000,,50000.000
DueToRelatedPartiesCurrent,1110000.000,1135000.000,1185000.000,1235000.000,1260000.000,1335000.000,1285000.000,1305000.000,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,73000.000,82000.000,114000.000,86000.000,110000.000,103000.000,129000.000,78000.000,,,,,,,,,
FixturesAndEquipmentGross,,,,,28000.000,,,,,,,,,,,,
FurnitureAndFixturesGross,,,,,31000.000,31000.000,31000.000,31000.000,,,,,,,,,
Goodwill,0.000,0.000,,,,,,,485000.000,485000.000,485000.000,485000.000,485000.000,485000.000,485000.000,485000.000,485000.000
InterestPayableCurrent,108000.000,112000.000,117000.000,123000.000,129000.000,135000.000,140000.000,146000.000,,,,,,,,,
InterestPayableCurrentAndNoncurrent,,,,,,,,,0.000,39000.000,,,,,,,
LeaseholdImprovementsGross,,,,,35000.000,35000.000,35000.000,35000.000,,,,,,,,,
Liabilities,1673000.000,1691000.000,1765000.000,1824000.000,1879000.000,1923000.000,1959000.000,1964000.000,,,,,,,,,
LiabilitiesAndStockholdersEquity,382000.000,368000.000,391000.000,396000.000,414000.000,396000.000,386000.000,362000.000,27287000.000,26952000.000,26201000.000,25498000.000,25878000.000,25173000.000,25425000.000,25239000.000,24960000.000
LiabilitiesCurrent,1667000.000,1636000.000,1711000.000,1768000.000,1823000.000,1916000.000,1956000.000,1960000.000,558000.000,794000.000,2239000.000,1746000.000,17020000.000,16500000.000,16933000.000,17096000.000,18256000.000
LiabilitiesFairValueDisclosure,,,,,,,,,,,1102000.000,,,,990000.000,,
LiabilitiesNoncurrent,,,,,,,,,,,20547000.000,19836000.000,4140000.000,3945000.000,3199000.000,3233000.000,2990000.000
LongTermDebtCurrent,,,,,,,,,0.000,0.000,387000.000,13000.000,16263000.000,15830000.000,15829000.000,15930000.000,17438000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,,,,,252054.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,,,15828959.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,,,,322557.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,,,,,316559.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,,,,,300368.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,,,285041.000,,
LongTermNotesPayable,,,,,,,,,17500000.000,17500000.000,17181000.000,16877000.000,1549000.000,1546000.000,1477000.000,1503000.000,1474000.000
MachineryAndEquipmentGross,,,,,,28000.000,28000.000,28000.000,,,,,,,,,
NotesPayable,,,,,,,,,17500000.000,17500000.000,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,1285000.000,,,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,,50000.000,50000.000,50000.000,50000.000,,,,,,,,,,,,
OilAndGasPropertyFullCostMethodDepletion,,,,,,,,,,,1959000.000,,,,2759000.000,,
OilAndGasPropertyFullCostMethodGross,,,,,,,,,26310000.000,26279000.000,,26054000.000,25805000.000,26083000.000,,26257000.000,26257000.000
OilAndGasPropertyFullCostMethodNet,,,,,,,,,24535000.000,24364000.000,23971000.000,23596000.000,23237000.000,23379000.000,23410000.000,23379000.000,23293000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,181000.000,,,,30000.000,,
OperatingLossCarryforwards,,,,,,,44410000.000,,,,8686000.000,,,,12179000.000,,
OtherAssets,,,,,,,,,597000.000,585000.000,872000.000,870000.000,985000.000,855000.000,708000.000,783000.000,585000.000
OtherAssetsCurrent,,,,,,,,,17000.000,12000.000,20000.000,20000.000,20000.000,20000.000,,,
OtherAssetsNoncurrent,,,,,,,,,112000.000,100000.000,387000.000,385000.000,500000.000,370000.000,223000.000,298000.000,100000.000
OtherLiabilitiesFairValueDisclosure,,,,,,,,,,,959000.000,,,,990000.000,,
OtherLiabilitiesNoncurrent,6000.000,55000.000,54000.000,56000.000,56000.000,7000.000,3000.000,4000.000,18382000.000,18448000.000,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,4000000.000,4000000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,,,,,,,,0.000,243750.000,243750.000,,,,,,,
PreferredStockSharesOutstanding,,,,,,,,0.000,37500.000,243750.000,,,,,,,
PreferredStockValue,,,,,,,,,4000.000,,,,,,,1000.000,1000.000
PrepaidExpenseAndOtherAssetsCurrent,31000.000,33000.000,32000.000,22000.000,29000.000,33000.000,31000.000,21000.000,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,2617000.000,2617000.000,2617000.000,2617000.000,,,,,,,,,
PropertyPlantAndEquipmentNet,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,,,25020000.000,24811000.000,24441000.000,24032000.000,23642000.000,23750000.000,23808000.000,23768000.000,23613000.000
PropertyPlantAndEquipmentOtherNet,,,,,,,,,485000.000,447000.000,470000.000,436000.000,405000.000,371000.000,398000.000,389000.000,320000.000
RetainedEarningsAccumulatedDeficit,-46222000.000,-46254000.000,-46305000.000,-46359000.000,-46396000.000,-46458000.000,-46504000.000,-46533000.000,-38153000.000,-38790000.000,-42201000.000,-42678000.000,-42902000.000,-43151000.000,-44417000.000,-44783000.000,-46217000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,907692.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,400000.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,0.350,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,400000.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,0.350,,,,,,,,,,
StockholdersEquity,-1291000.000,-1323000.000,-1374000.000,-1428000.000,-1465000.000,-1527000.000,-1573000.000,-1602000.000,8347000.000,7710000.000,3415000.000,3916000.000,4718000.000,4728000.000,5293000.000,4910000.000,3714000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1291000.000,-1323000.000,-1374000.000,-1428000.000,-1465000.000,-1527000.000,-1573000.000,-1602000.000,,,,,,,,,
TaxCreditCarryforwardAmount,,,,,,,156000.000,,,,,,,,,,
UnrecognizedTaxBenefits,,,,,,,,,,,,,,,0.000,,
ValueOfPropertiesOtherThanThatAttributableToProvedReserves,,,,,,,,,,,,0.000,0.000,0.000,,,
