,2016-07-30,2016-10-29,2017-01-28,2017-04-29
OtherAssetsNoncurrent,5116000.000,544000.000,549000.000,407000.000
OtherLiabilitiesNoncurrent,3461000.000,2641000.000,2811000.000,2715000.000
PreferredStockParOrStatedValuePerShare,,,0.010,
PreferredStockSharesAuthorized,,,50000000.000,
PreferredStockSharesIssued,,,0.000,
PreferredStockSharesOutstanding,,,0.000,
PrepaidExpenseCurrent,4423000.000,4675000.000,6130000.000,6939000.000
PropertyPlantAndEquipmentGross,,,442082000.000,
PropertyPlantAndEquipmentNet,324122000.000,314114000.000,340358000.000,375541000.000
RestrictedCashAndCashEquivalentsNoncurrent,392000.000,630000.000,482000.000,564000.000
RetainedEarningsAccumulatedDeficit,-27437000.000,-29293000.000,-14035000.000,-3986000.000
StockholdersEquity,385067000.000,514985000.000,534870000.000,548208000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,385067000.000,514985000.000,534870000.000,548208000.000
TaxesPayableCurrent,,13244000.000,7265000.000,13442000.000
UnamortizedDebtIssuanceExpense,11897000.000,7371000.000,7071000.000,6778000.000
UnrecognizedTaxBenefits,,,2553000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAccrued,,,100000.000,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,200000.000,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,700000.000,
ValuationAllowancesAndReservesBalance,,,1100000.000,
