,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2017-03-31
CommonStockSharesIssued,6500000.000,12142000.000,12142000.000,12142000.000,12142000.000,12142000.000,12142000.000,12142000.000,12142000.000,12142000.000,12142025.000,15409999.000,15409999.000,15409999.000,15409999.000,11639066.000,11874361.000,13485472.000,13485472.000,14579417.000
CommonStockSharesOutstanding,6500000.000,12142000.000,12142000.000,12142000.000,12142000.000,12142000.000,12142000.000,12142000.000,12142000.000,12142000.000,12142025.000,15409999.000,15409999.000,15409999.000,15409999.000,11639066.000,11874361.000,13485472.000,13485472.000,14579417.000
CommonStockValue,65000.000,121420.000,121420.000,121420.000,121420.000,121420.000,121420.000,121420.000,121420.000,121420.000,121420.000,121420.000,121420.000,171420.000,154099.000,116390.000,118743.000,134854.000,138861.000,145794.000
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,,,,5000000.000,5000000.000,5000000.000,5000000.000,1250000.000
DebtDefaultLongtermDebtAmount,,,,,,,,,,,,,,,,,,,10.000,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,,,0.100,,,,,
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,,,,,,,,,3488960.000
DepositsFairValueDisclosure,,,,,,,,,,,,,,,,2500.000,,,,
DividendsPayableCurrent,,,,,,,,,,,,,,,,,,,,499965.000
DueToOfficersOrStockholdersCurrent,,,,,,,,20000.000,25000.000,28500.000,2000.000,0.000,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,,,,,,7024.000,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,,,,,174296.000,667296.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,,,,,,,,,,,,,,,,,388000.000,388000.000,388000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,,,,,,,,,,2258388.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,,,,,,,,,,,,,,,,18.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,,,,,,,,,,,,,,,,25.000,363000.000,363000.000,363000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,,,,,,,,,,,,,,,,25.000,388000.000,388000.000,388000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,,,,,,,,,,,,,,,,25.000,388000.000,388000.000,388000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,,,,,,,,,1251681.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,,,,,,,,,2652000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,,,,,,,,,2727968.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,,,,,,,,,,2955873.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,,,,,,,12513206.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,,,3158321.000,3072617.000,2975617.000,9359571.000,11845910.000
Goodwill,,,,,,,,,,,,,,,,3470522.000,3670522.000,3820032.000,17379031.000,21879572.000
IntangibleAssetsCurrent,,,,,,,,,,,,,,,,,,,9359571.000,
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,,,,,,,,,,11845910.000
Liabilities,,,,,,,,,,,,,,,,,13431411.000,12731282.000,33369687.000,34910396.000
LiabilitiesAndStockholdersEquity,8065.000,24377.000,22450.000,10305.000,6419.000,6368.000,5600.000,5379.000,6647.000,4903.000,4468.000,12006.000,9126.000,5085.000,3898.000,21206685.000,12631350.000,15143446.000,38122291.000,49680406.000
LiabilitiesCurrent,72297.000,7698.000,17895.000,9795.000,9991.000,14806.000,25666.000,30143.000,35303.000,38116.000,24695.000,2002.000,2300.000,8956.000,10344.000,14847884.000,7931411.000,7231282.000,13614756.000,17268199.000
LiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,,,17642197.000
LineOfCredit,,,,,,,,,,,,,,,,250000.000,,,,
LinesOfCreditCurrent,,,,,,,,,,,,,,,,,,,,3956494.000
LoansAndLeasesReceivableConsumerInstallmentAndRevolving,,,,,,,,,,,,,,,,,,,8.000,
LoansPayableCurrent,,,,,,5000.000,,,,,,,,,,,,,,
LongTermDebt,,,,,,,,,,,,,,,,,5500000.000,5500000.000,1566671.000,
LongTermDebtCurrent,,,,,,,,,,,,,,,,,,,,399996.000
LongTermDebtNoncurrent,,,,,,,,,,,,,,,,,,,,1023474.000
LongTermLineOfCredit,,,,,,,,,,,,,,,,,500000.000,500000.000,13188260.000,
MinorityInterest,,,,,,,,,,,,,,,,,,,,-3516.000
OperatingLossCarryforwards,,,,,9500000.000,9500000.000,,9500000.000,9500000.000,9600000.000,,9600000.000,9600000.000,,,,,,,
OtherAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,,,330000.000,,,,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,3147210.000
OtherAccruedLiabilitiesNoncurrent,,,,,,,,,,,,,,,,55000.000,,,,
OtherAssets,,,,,,,,,,,,,,,,,6878053.000,6924992.000,26853957.000,
OtherAssetsCurrent,,4219.000,4219.000,4219.000,4219.000,4219.000,4219.000,4219.000,4219.000,4219.000,4219.000,4219.000,,,,458329.000,318826.000,481221.000,629640.000,866505.000
OtherLiabilitiesCurrent,,,,,,,,,,,,,,,,1817124.000,,,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,1000000.000,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,363611.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,363611.000
PreferredStockValue,,,,,,,,,,,,,,,,,,,,3636.000
PropertyPlantAndEquipmentNet,,,,,,,,,,,,,,,,,134914.000,129343.000,115355.000,113505.000
RetainedEarningsAccumulatedDeficit,-47349088.000,-47352775.000,-47367752.000,-47371797.000,-47375879.000,-47380745.000,-47392373.000,-47397071.000,-47400963.000,-47405520.000,-47392534.000,-47412303.000,-47415481.000,-47426178.000,-47428753.000,699462.000,-2213173.000,-3422976.000,-5141527.000,-5226646.000
SecurityDeposit,,,,,,,,,,,,,,,,20587.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,,,,,,,,,,,,,338189.000,1446369.000,1446369.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,,,,,,,,,,,,4.190,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,,,,,,255000.000,855500.000,100000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,,,,,,,4.050,6.300,2.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,,,,,255000.000,855000.000,1070700.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,,,,4.050,4.190,6.790,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,,,,,,,,,,,,1661811.000,553631.000,553631.000,
SharePrice,,,,,,,,,,,,,,,,,,,,6.510
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,,,,,,,84660.000,451000.000,500000.000,
ShortTermInvestments,,,,,,,,,,,,,,,,,,,,82908.000
ShortTermNonBankLoansAndNotesPayable,,,,,,,,,,,,,,,,,1477386.000,1407369.000,4137143.000,
StockholdersEquity,-64232.000,16679.000,4555.000,510.000,-3572.000,-8438.000,-20066.000,-24764.000,-28656.000,-33213.000,-20227.000,10004.000,6826.000,-3871.000,-6446.000,958801.000,-800061.000,2412164.000,4752604.000,14770010.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,-800061.000,2412164.000,4752604.000,14770010.000
TaxesPayableCurrent,,,,,,,,,,,,,,,,320247.000,,,,
TranslationAdjustmentFunctionalToReportingCurrencyNetOfTax,,,,,,,,,,,,,,,,89818.000,,,,
