,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2017-03-31
CashAndCashEquivalentsAtCarryingValue,1185673.000,943894.000,3577040.000,2781167.000,3286477.000,2879195.000,2348146.000,2009568.000,2527513.000,1875187.000,1660529.000,1124597.000,1242126.000,1083840.000,507868.000,423534.000,32533.000,38981.000,16972.000,117248.000,84399.000,29365.000
CashAndCashEquivalentsFairValueDisclosure,,,,2781167.000,3286477.000,2879195.000,2348146.000,2009568.000,2527513.000,1875187.000,1660529.000,1124597.000,1242126.000,1083840.000,507868.000,423534.000,,,,,,
CommonStockDiscountOnShares,,,,,,,,,,,,,,,,115100.000,115100.000,,,,,
CommonStockOtherSharesOutstanding,,,,,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,115100.000,115100.000,115100.000,115100.000,115100.000,115100.000,115100.000,115100.000,115100.000,115100.000,115100.000,115100.000,115100.000,115100.000,115100.000,,,,,,,
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,169052400.000,168795500.000,169052400.000,169052400.000,169144950.000,169144950.000,169144950.000,169144950.000,169186117.000,169186117.000,169165841.000,169165841.000,169165841.000,165548766.000,165548766.000,169165841.000,165548766.000,169186117.000,169186117.000,169198117.000,169198117.000,169198117.000
CommonStockSharesOutstanding,169052400.000,168795500.000,169052400.000,169052400.000,169144950.000,169144950.000,169144950.000,169144950.000,169186117.000,169186117.000,169165841.000,169165841.000,169165841.000,165548766.000,165548766.000,169165841.000,165548766.000,169186117.000,169186117.000,169198117.000,169198117.000,165560766.000
CommonStockSharesSubscribedButUnissued,80947600.000,,80947600.000,80947600.000,80855050.000,,,80885050.000,80813883.000,80813883.000,80834159.000,80834159.000,80834159.000,80834159.000,80813883.000,80834159.000,,,,,,
CommonStockValue,170865.000,169052.000,169052.000,169052.000,169145.000,169145.000,169145.000,169145.000,169186.000,169186.000,169186.000,169186.000,169186.000,169186.000,169186.000,169186.000,169186.000,169186.000,169186.000,169198.000,169198.000,169198.000
ConstructionInProgressGross,,,,,,,,,,,,,,,,,,349304.000,349551.000,347628.000,359535.000,356667.000
DeferredFinanceCostsNoncurrentNet,0.000,0.000,,,,,,,,,,,,,,,,,,,,
DeferredRentCreditCurrent,1600000.000,1637500.000,1675000.000,1712500.000,1750000.000,1787500.000,1825000.000,1862500.000,1900000.000,1937500.000,1975000.000,2012500.000,2050000.000,1957500.000,1995000.000,2032500.000,2070000.000,2107500.000,2145000.000,2182500.000,2220000.000,2295000.000
DeferredRevenueCurrent,551075.000,0.000,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,95969.000,,,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,64416.000,,,,358165.000,,,,551788.000,,,,,,,,
DeferredTaxAssetsNetCurrent,876163.000,813164.000,618086.000,567360.000,495100.000,875441.000,1051179.000,1022906.000,1026836.000,962436.000,1073066.000,1156059.000,1156059.000,1156059.000,1156059.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,875441.000,,,,962436.000,,,,1156059.000,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,,,,,49343.000,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,874620.000,912231.000,843105.000,799431.000,753598.000,811025.000,747854.000,699974.000,652759.000,604271.000,541194.000,495162.000,438495.000,604271.000,431559.000,-6936.000,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,811025.000,,,,604271.000,,,,604271.000,,,,,,,,
DepositsAssetsNoncurrent,4988.000,4988.000,4988.000,4988.000,4988.000,4988.000,4988.000,4988.000,4988.000,4988.000,4988.000,4988.000,4988.000,4988.000,4988.000,4988.000,4988.000,,,,,
DueToAffiliateCurrent,,,,,,,,,,,,,,,,1813.000,,189068.000,192773.000,327853.000,458123.000,771662.000
DueToAffiliateCurrentAndNoncurrent,,,,,,,,,,1095583.000,,,,,,,,,,,,
DueToAffiliateNoncurrent,,,,2390080.000,2466854.000,2450033.000,2329441.000,2402796.000,2454672.000,691935.000,394809.000,148715.000,131947.000,139519.000,131326.000,49601.000,40235.000,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,49601.000,40235.000,,192773.000,327853.000,30942.000,-15092.000
DueToRelatedPartiesNoncurrent,2398048.000,2324977.000,2296660.000,1625725.000,1656989.000,1688253.000,1688253.000,1755783.000,1789548.000,691934.860,394809.000,148715.000,131947.000,139519.000,131326.000,,,52516.000,,,,
EmployeeRelatedLiabilitiesCurrent,20836.000,61418.000,56042.000,71873.000,36040.000,62348.000,50504.000,82654.000,51689.000,54357.000,32807.000,42483.000,34415.000,70748.000,18907.000,57691.000,38861.000,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,153524.000,160761.000,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,458174.000,450977.000,443781.000,436584.000,429388.000,422191.000,414995.000,407798.000,400602.000,409539.000,406371.000,399594.000,392398.000,386528.000,383581.000,13150.000,16462.000,,,26061.000,26061.000,
InventoryNet,3163326.000,2941152.000,3049698.000,2935637.000,2894358.000,2878085.000,2377202.000,2309048.000,2309048.000,2309048.000,2155694.000,2119165.000,2021464.000,1166478.000,1166478.000,1008123.000,1008121.000,1008123.000,1008123.000,1008123.000,1008123.000,976524.000
Investments,,,,,,,,,,,,,,,,,47060.000,48450.000,47266.000,5216.000,4765.000,3764.000
InvestmentsFairValueDisclosure,,,,,,,,,,,,,,,,,47060.000,48450.000,47266.000,5216.000,4765.000,3764.000
Liabilities,6681798.000,5978805.000,7230140.000,7583034.000,7452734.000,8269272.000,7689514.000,,,5919824.000,5427147.000,5100443.000,5147181.000,9525854.000,9322078.000,6706903.000,6768151.000,6985126.000,6996741.000,7110879.000,7641410.000,8314418.000
LiabilitiesAndStockholdersEquity,11325220.000,11069539.000,12570022.000,12944756.000,12880191.000,13065758.000,12001781.000,11902844.000,11911818.000,10356561.000,9452925.000,8910280.000,8850240.000,7432021.000,6913702.000,5117521.000,4814385.000,4632403.000,4428407.000,4403076.000,4317459.000,4368793.000
LiabilitiesCurrent,2942956.000,2323833.000,3719007.000,4069202.000,3955667.000,4602792.000,4319012.000,4436341.000,4519871.000,4615552.000,4487949.000,4455520.000,4576739.000,4807695.000,4754993.000,6618754.000,6687736.000,6951713.000,6968138.000,7084439.000,7617153.000,8294506.000
LiabilitiesFairValueDisclosure,,,,2899513.000,2932296.000,,3133402.000,3055105.000,2955255.000,,2430784.000,1475221.000,1443228.000,4130060.000,4222159.000,4104633.000,,,,,,
LiabilitiesNoncurrent,3738842.000,3654972.000,3511133.000,3513832.000,3497067.000,3666480.000,3370502.000,3281477.000,3164931.000,1304272.000,939198.000,644923.000,570442.000,4718159.000,4567085.000,88149.000,80415.000,,,,,
LongTermDebt,,,,,,,,,,,,,,3974368.000,,,,33412.000,,,,
LongTermDebtCurrent,250929.000,226020.000,203926.000,187687.000,188827.000,491557.000,510754.000,473602.000,443083.000,364046.000,345250.000,200863.000,69155.000,16172.000,86633.000,4009548.000,3981250.000,3962130.000,3986730.000,3973410.000,4242578.000,4285241.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,,,,3934342.000,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,491557.000,398539.000,246887.000,95161.000,364046.000,,,,7473.000,,,,8280.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,,,8556.000,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,,,,8271.000,,,,8572.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,30656.000,30656.000,30656.000,30656.000,,,,,7996.000,,,,8280.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,374766.000,374766.000,374766.000,374766.000,8066.000,,,,7730.000,,,,8280.000,,,,
LongTermNotesAndLoans,466174.000,417764.000,371368.000,324321.000,276615.000,405422.000,293207.000,178707.000,57500.000,8066.000,3195.000,1046.000,,3974369.000,4004200.000,,,33413.000,,,,
LongTermNotesPayable,,,,,,405422.000,293907.000,178707.000,57500.000,8066.000,3195.000,1046.000,,3974368.000,4004200.000,45484.000,40180.000,33412.000,28603.000,26440.000,24258.000,19912.000
NotesPayable,,,,,465442.000,896979.000,803961.000,652309.000,500583.000,372112.000,348445.000,201909.000,69155.000,3990540.000,4090833.000,4055032.000,4021428.000,3995542.000,4015333.000,3999850.000,3982581.000,4305152.000
NotesPayableCurrent,,,,,,-491557.000,-510754.000,-473602.000,-443083.000,-364046.000,-345250.000,-200863.000,-69155.000,-16172.000,-86633.000,-4009548.000,-3981248.000,-3962130.000,3986729.000,-3973410.000,-3958323.000,-4285241.000
NotesPayableFairValueDisclosure,,,,512008.000,465442.000,896979.000,803961.000,652309.000,500583.000,372112.000,348445.000,201909.000,69155.000,3990541.000,4090833.000,4055032.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,106500.000,,,,100500.000,,,,94500.000,,,,88500.000,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,6000.000,,,,6000.000,,,,6000.000,,,,6000.000,,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,6000.000,,,,6000.000,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,6000.000,,,,6000.000,,,,6000.000,,,,6000.000,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,6000.000,,,,6000.000,,,,6000.000,,,,6000.000,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,6000.000,,,,6000.000,,,,6000.000,,,,6000.000,,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,76500.000,,,,70500.000,,,,70500.000,,,,64500.000,,,,
OperatingLossCarryforwards,,,,,,2142650.000,,,,,,,,,,,,,,,,
OtherAssetsCurrent,,,,,,,,,,,,,,,,,,191887.000,30910.000,6622.000,20452.000,45617.000
OtherAssetsNoncurrent,53654.000,6898.000,8320.000,12955.000,17135.000,16389.000,20504.000,19983.000,20186.000,4393.000,5770.000,7573.000,,58490.000,60110.000,60780.000,47060.000,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,
PreferredStockValue,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,60495.000,50996.000,35998.000,20999.000,21388.000,99001.000,106505.000,73003.000,44148.000,37173.000,119410.000,80854.000,44731.000,20291.000,107157.000,65334.000,41804.000,13106.000,37746.000,29020.000,20951.000,31650.000
PropertyPlantAndEquipmentGross,,,,,,9056279.000,9056279.000,9065983.000,8946902.000,8957585.000,8955775.000,9184383.000,9318743.000,9390977.000,9506055.000,9581917.000,9657939.000,9681179.000,9690626.000,9729863.000,9741769.000,9741769.000
PropertyPlantAndEquipmentNet,5152733.000,4941071.000,4739511.000,5622258.000,5509224.000,5676986.000,5451521.000,5270898.000,5039998.000,3650236.000,3428086.000,3435499.000,3341367.000,3173578.000,3188790.000,3282152.000,3153086.000,3085190.000,2996733.000,2937664.000,2857699.000,2690722.000
RestrictedInvestmentsAtFairValue,,,,,,,,,,,,,,,,,47060.000,,47266.000,5216.000,4765.000,3764.000
RetainedEarningsAccumulatedDeficit,381690.000,807587.000,1056735.000,1078575.000,1139127.000,453611.000,-30608.000,-57344.000,-3247.000,206474.000,-204485.000,-420426.000,-527204.000,-2368500.000,-2683043.000,-1909333.000,-2251075.000,-2650033.000,-2865644.000,-3010152.000,-3626300.000,-4247975.000
SharePrice,,,,,,0.645,,,,0.199,,,,,,,,,,,,
SharesOutstanding,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,
StockholdersEquity,,,,,,4796486.000,4312267.000,4185026.000,4227016.000,4436737.000,4025778.000,3809837.000,3703059.000,-2093833.000,-2408376.000,-1589382.000,-1953766.000,-2352723.000,-2568334.000,-2707802.000,-3323950.000,-3945625.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4643422.000,5090734.000,5339882.000,5361722.000,5427457.000,4796486.000,4312267.000,,,4436737.000,4025778.000,3809837.000,3703059.000,-2093833.000,-2408376.000,-1589382.000,-1953766.000,-2352723.000,-2568334.000,-2707803.000,-3323951.000,-3945625.000
TreasuryStockShares,,,,,,,,,,,,,,,,,,3637351.000,3637351.000,3637351.000,3637351.000,3637351.000
TreasuryStockValue,,,,,,,,100505.000,120845.000,120845.000,120845.000,120845.000,120845.000,4076441.000,4076441.000,4076441.000,4076441.000,4076441.000,4076441.000,4076441.000,4076441.000,4076441.000
UnbilledContractsReceivable,,,,14640.000,14640.000,,,,,,,,,,,,,,,,,
