,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
CommonStockSharesIssued,52000013.000,53000013.000,53000013.000,53500013.000,53500013.000,53500013.000,53500013.000,53650013.000,53650013.000,53650013.000,53600013.000,53600013.000,53642177.000,53668177.000,53998569.000,54514765.000,54514765.000,54514765.000,54514765.000,54514765.000,54514765.000,54514765.000
CommonStockSharesOutstanding,52000013.000,53000013.000,53000013.000,53500013.000,53500013.000,53500013.000,53500013.000,53650013.000,53650013.000,53650013.000,53600013.000,53600013.000,53642177.000,53668177.000,53998569.000,54514765.000,54514765.000,54514765.000,54514765.000,54514765.000,54514765.000,54514765.000
CommonStockValue,5200.000,5300.000,5300.000,5350.000,5350.000,5350.000,5350.000,5365.000,5365.000,5365.000,5360.000,5360.000,5364.000,5367.000,5400.000,5451.000,5451.000,5451.000,5451.000,5451.000,5451.000,5451.000
ConvertibleDebt,0.000,0.000,,,,,,,,,,,,,,,,,,,,
DeferredRevenue,40833.000,40833.000,40833.000,40833.000,40833.000,40833.000,40833.000,40833.000,45833.000,296330.000,45833.000,45833.000,45833.000,45833.000,45833.000,45833.000,45833.000,45833.000,45833.000,45833.000,45833.000,45833.000
DeferredTaxAssetsNet,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,421322.000,,,,472429.000,,,,484780.000,,,,426055.000,,,
DeferredTaxAssetsOther,,,,,,,127121.000,,,,327524.000,,,,576316.000,,,,681830.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,-548443.000,,,,-799953.000,,,,-1061096.000,,,,1107885.000,,,
DerivativeLiabilities,149491.000,27514.000,73356.000,52287.000,44736.000,64111.000,140365.000,189240.000,266377.000,208061.000,636428.000,551239.000,379109.000,298762.000,251991.000,0.000,0.000,0.000,0.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-6081073.000,6006749.000,6169410.000,6276501.000,6427104.000,6612369.000,6857157.000,7075182.000,7334072.000,7456549.000,8173136.000,8351048.000,8350367.000,8719242.000,,,,,,,,
InterestPayableCurrent,,,,,,,,55586.000,64476.000,70445.000,76805.000,83112.000,89350.000,95772.000,102413.000,109098.000,115726.000,122594.000,129632.000,137555.000,144580.000,151868.000
Liabilities,613445.000,506057.000,574314.000,591970.000,600340.000,691469.000,832085.000,939392.000,1068607.000,1330719.000,1619867.000,1742986.000,1617320.000,,1795438.000,1530911.000,1678411.000,,1786187.000,1628224.000,1738783.000,2032273.000
LiabilitiesAndStockholdersEquity,120789.000,156282.000,145325.000,160186.000,125859.000,139630.000,143364.000,141595.000,114756.000,423997.000,136494.000,248424.000,290163.000,198906.000,241757.000,185955.000,417586.000,439507.000,440230.000,297136.000,248795.000,532739.000
LiabilitiesCurrent,263445.000,156057.000,224314.000,241970.000,250340.000,691469.000,482085.000,589392.000,718607.000,1330719.000,1619867.000,1742986.000,1267320.000,1740801.000,1795438.000,1530911.000,1328411.000,1587749.000,1786187.000,1628224.000,1388783.000,2032273.000
LongTermNotesPayable,350000.000,350000.000,350000.000,350000.000,350000.000,,350000.000,350000.000,350000.000,0.000,0.000,,350000.000,,,,350000.000,,,,350000.000,
NotesPayable,0.000,0.000,,,,350000.000,,,,350000.000,,350000.000,0.000,350000.000,,350000.000,0.000,350000.000,,350000.000,0.000,350000.000
NotesPayableCurrent,,,,,,,,,,,350000.000,,,,350000.000,,,,350000.000,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,69842.000,,,,72441.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,40601.000,,,,62987.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,2254.000,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,26987.000,,,,9454.000,,,,,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,170079.000,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,,,,,,,,0.000,,,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,23951.000,21384.000,30762.000,35229.000,26360.000,26673.000,35690.000,49901.000,51575.000,38348.000,48223.000,161951.000,190531.000,128540.000,155922.000,91822.000,189615.000,130169.000,46293.000,180760.000,118829.000,81569.000
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,,,,-8879459.000,-9079521.000,-9152484.000,-9193233.000,-9539607.000,-9659842.000,-9931809.000,-10019758.000
StockholdersEquity,-492656.000,-349775.000,-428989.000,-431784.000,-474481.000,-551839.000,-688721.000,-797797.000,-953851.000,-906722.000,-1483373.000,-1494562.000,-1327157.000,-1541895.000,-1553681.000,-1344956.000,-1260825.000,-1148242.000,-1345957.000,-1331088.000,-1489988.000,-1499534.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-492656.000,-349775.000,-428989.000,-431784.000,-474481.000,-551839.000,-688721.000,-797797.000,-953851.000,-906722.000,-1483373.000,-1494562.000,-1327157.000,,-1553681.000,-1344956.000,-1260825.000,,-1345957.000,-1331088.000,-1489988.000,-1499534.000
