,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
DueToRelatedPartiesNoncurrent,,,,,,17089790.000,19070289.000,21029699.000,23015350.000,25023661.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,0.000,0.000,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,200000.000,200000.000,200000.000,100000.000,,
InterestPayableCurrentAndNoncurrent,,,,,,,18000000.000,206666.000,307513.000,317178.000
InventoryRawMaterialsAndSupplies,,,,,238278.000,259692.000,,,,
Liabilities,76249517.000,84316292.000,92997506.000,96084431.000,99156723.000,103306069.000,107605418.000,125246211.000,127989157.000,130211853.000
LiabilitiesAndStockholdersEquity,5822247.000,8323671.000,11159487.000,8825596.000,4923410.000,2934183.000,1358251.000,13953188.000,11870081.000,9913850.000
LiabilitiesCurrent,76223237.000,84284512.000,92965226.000,96052098.000,16674141.000,1958471.000,2001266.000,2050005.000,2063927.000,1671423.000
LoansAndLeasesReceivableGrossCarryingAmount,,,,,,,,482527.000,457527.000,432527.000
LongTermNotesPayable,,,,,,,,15000000.000,15206667.000,15514180.000
MinorityInterest,2607313.000,1895724.000,1141706.000,370377.000,2581636.000,3402465.000,2557037.000,1894334.000,1186555.000,615511.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,,,,0.084,,0.134,0.008,,
MinorityInterestOwnershipPercentageByParent,,,,,0.940,0.940,0.940,0.940,0.940,0.940
NotesPayableRelatedPartiesClassifiedCurrent,65192138.000,72052615.000,78914092.000,80678677.000,82449749.000,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,86499863.000,86900000.000,87400000.000,87700000.000
NotesPayableRelatedPartiesNoncurrent,,,,,82449749.000,84224475.000,86499863.000,86925841.000,87361700.000,87651411.000
OperatingLossCarryforwards,,,,,,,75500000.000,,,
OtherAssetsCurrent,,67682.000,777594.000,1005910.000,238278.000,259692.000,,,,
OtherAssetsNoncurrent,,,,,,220000.000,,,,
OtherLiabilitiesCurrent,26405.000,,,,,,,,,
OtherReceivablesNetCurrent,,,,,,,,,8555.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,,0.000
PrepaidExpenseCurrent,146001.000,115325.000,116672.000,97065.000,137323.000,134669.000,81901.000,75497.000,163549.000,200060.000
PropertyPlantAndEquipmentGross,4251365.000,4282494.000,3066217.000,3106594.000,3171929.000,3175667.000,2645281.000,2645281.000,2822824.000,2890354.000
PropertyPlantAndEquipmentNet,1503086.000,1357671.000,1091651.000,992975.000,934734.000,835975.000,586139.000,510098.000,629741.000,634255.000
RestrictedCashAndCashEquivalents,,,,,,,100000.000,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,75286.000,75033.000,75051.000,75070.000,75089.000,75089.000,75089.000,75145.000
RetainedEarningsAccumulatedDeficit,,,,,,,-148300000.000,-154100000.000,,-163800000.000
SecuredDebt,,,,,,,15000000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,2385.000,182.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,207709.000,180104.000,154458.000,148833.000,212083.000,245833.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,871062.000,777250.000,760000.000,735000.000,685000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,5.500,5.500,5.500,1.230,1.230,1.230
SharePrice,,,,,,,1.220,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,0.000,0.000,0.000,0.000,0.000,0.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,2.650,2.360
StockholdersEquity,-73034583.000,-77888345.000,-82979725.000,-87629212.000,-96814949.000,-103774351.000,-108804204.000,-113187357.000,-117305631.000,-120913514.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-70427270.000,-75992621.000,-81838019.000,-87258835.000,-94233313.000,-100371886.000,-106247167.000,-111293023.000,-116119076.000,-120298003.000
