,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-12-31,2016-03-31,2016-06-30
AmountOfRestrictedNetAssetsForConsolidatedAndUnconsolidatedSubsidiaries,,,,,,60100000.000,,,,135000000.000,,,,265000000.000,,
Assets,536844519.000,522005467.000,529843840.000,635536026.000,625891446.000,666874000.000,769076000.000,826176000.000,886031000.000,874082000.000,972222000.000,1037500000.000,997709000.000,829695000.000,833821000.000,883156000.000
AssetsCurrent,357199484.000,332420428.000,324035319.000,423854568.000,401966493.000,425451000.000,520773000.000,559026000.000,609686000.000,573915000.000,668081000.000,715247000.000,649632000.000,530566000.000,526133000.000,584427000.000
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureOtherThirdPartyGuaranteesAmount,,,,,,,,,,,,,,120417000.000,116464000.000,118078000.000
BankLoans,,,,,,,,,,,,,,360720000.000,318447000.000,317503000.000
Cash,5783010.000,3743446.000,7325017.000,23155356.000,7255600.000,23378000.000,19965000.000,2309000.000,23614000.000,12309000.000,,,,4800000.000,,
CashAndCashEquivalentsAtCarryingValue,5783010.000,3743446.000,7325017.000,23155356.000,7255600.000,23378000.000,19965000.000,2309000.000,23614000.000,12309000.000,14083000.000,8880000.000,2129000.000,4764000.000,11013000.000,10034000.000
CommitmentsAndContingencies,0.000,0.000,0.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,57579490.000,57579490.000,57646160.000,57646160.000,57646160.000,57646160.000,57464160.000,57464160.000,57464160.000,57646160.000,57335736.000,57646160.000,57646160.000,57646160.000,57646160.000,57646160.000
CommonStockSharesOutstanding,57579490.000,57579490.000,57646160.000,57646160.000,57646160.000,57646160.000,57464160.000,57464160.000,57464160.000,57646160.000,57335736.000,57646160.000,57335736.000,57646160.000,57221050.000,57221050.000
CommonStockValue,57580.000,57580.000,57646.000,57646.000,57646.000,58000.000,58000.000,58000.000,58000.000,58000.000,58000.000,58000.000,58000.000,58000.000,58000.000,58000.000
CompensatingBalanceAmount,,,,,,,,,,,,,,310276000.000,311682000.000,214139000.000
ContractualObligation,,,,,,1300000.000,,,,15300000.000,9800000.000,9200000.000,8800000.000,12800000.000,12800000.000,14000000.000
CustomerAdvancesCurrent,,,,,,24405000.000,20773000.000,6117000.000,33597000.000,10820000.000,7447000.000,16794000.000,16492000.000,15563000.000,19569000.000,54840000.000
DebtInstrumentFaceAmount,,,,,,,,,,,,,,15400000.000,,
DeferredIncomeTaxLiabilities,,,,,,,,,,9400000.000,,,,,,
DeferredRevenueCurrent,12092013.000,18679760.000,7821623.000,32249204.000,31359642.000,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,9157000.000,,,,10056000.000,,,,33314000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,-22125000.000,,,,-26360000.000,,,,,,
DeferredTaxAssetsNet,,,,,,2801000.000,,,,2641000.000,,,,,,
DeferredTaxAssetsNetCurrent,479207.000,484783.000,37348.000,37585.000,37561.000,2801000.000,1682000.000,1762000.000,2142000.000,2641000.000,2619000.000,3219000.000,3960000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,6356000.000,,,,7415000.000,,,,23057000.000,,
DeferredTaxAssetsOther,,,,,,216000.000,,,,-23000.000,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,,,,,,183000.000,,,,4000.000,,,,3000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,6356000.000,,,,7415000.000,,,,33314000.000,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,34400000.000,37700000.000,,,,44500000.000,,,,,,
DepositAssets,,,,,208175863.000,225000000.000,273000000.000,299000000.000,377000000.000,349000000.000,,,,288000000.000,269000000.000,249000000.000
DepositLiabilitiesAccruedInterest,,,,,,,,,,,,,,7476000.000,7771000.000,7826000.000
DepositLiabilitiesCollateralIssuedFinancialInstruments,,,,,,,,,,,428084000.000,488964000.000,449555000.000,130300000.000,114702000.000,107640000.000
DueFromOfficersOrStockholdersCurrent,,,,,,,,,,,,,,19376000.000,12088000.000,32383000.000
DueFromOtherRelatedParties,,,,,,,,,,,,,,46000.000,,
DueFromOtherRelatedPartiesCurrent,,,,,,,,,,218000.000,,,,218000.000,,
DueFromRelatedParties,,,,,39575.000,40000.000,698000.000,295000.000,1113000.000,43000.000,41000.000,,,92000.000,44000.000,40000.000
DueFromRelatedPartiesCurrent,38675.000,39125.000,39350.000,39600.000,39575.000,40000.000,698000.000,295000.000,1113000.000,43000.000,41000.000,41000.000,44000.000,92000.000,44000.000,60000.000
DueToOtherRelatedPartiesClassifiedCurrent,,,,,,,,,,369000.000,,,,369000.000,,
DueToRelatedPartiesCurrent,3104306.000,360903.000,621077.000,113798.000,,479000.000,,,,,,381000.000,21000.000,5330000.000,5265000.000,4937000.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,238000.000,,,4592000.000,5113000.000,4930000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,740812.000,700000.000,400000.000,400000.000,400000.000,700000.000,,,,,,
FiniteLivedContractualRightsGross,11099122.000,11116868.000,11068762.000,11026335.000,10794017.000,10708000.000,10655000.000,10694000.000,10734000.000,10663000.000,10456000.000,10353000.000,10236000.000,23757000.000,23690000.000,22902000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,599891.000,628000.000,,,,772000.000,,,,1098000.000,,
FiniteLivedLicenseAgreementsGross,,,,,1503850.000,1508000.000,,,,1758000.000,,,,2119000.000,,
IncomeTaxesReceivable,,1937958.000,0.000,,463062.000,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,1013929.000,999318.000,978503.000,957990.000,903959.000,880000.000,863000.000,855000.000,1019000.000,986000.000,941000.000,905000.000,869000.000,1021000.000,976000.000,963000.000
InterestAndDividendsPayableCurrent,2969935.000,2085499.000,2381759.000,2381759.000,2381759.000,2382000.000,2382000.000,2382000.000,2382000.000,2382000.000,2382000.000,2382000.000,2382000.000,2382000.000,2382000.000,2382000.000
InventoryFinishedGoods,,,,,8677501.000,21701000.000,21273000.000,29929000.000,38790000.000,30823000.000,41947000.000,33733000.000,30748000.000,18003000.000,17215000.000,26884000.000
InventoryNet,103216904.000,47517210.000,38945968.000,55098878.000,69292607.000,48634000.000,57264000.000,56053000.000,64632000.000,69914000.000,66352000.000,69550000.000,78282000.000,55730000.000,28888000.000,40844000.000
InventoryRawMaterials,,,,,55506637.000,26433000.000,30819000.000,25219000.000,24255000.000,37747000.000,22726000.000,35116000.000,45648000.000,34116000.000,7665000.000,10090000.000
InventoryRawMaterialsAndPurchasedPartsNetOfReserves,,,,,,,,,,,,,,65713000.000,,
InventoryWorkInProcess,,,,,5108469.000,500000.000,5172000.000,905000.000,1587000.000,1344000.000,1679000.000,701000.000,1886000.000,3611000.000,4008000.000,3870000.000
LettersOfCreditOutstandingAmount,,,,,20721987.000,70000000.000,187000000.000,148000000.000,174000000.000,174000000.000,144000000.000,130000.000,114000000.000,37000000.000,37000000.000,33000000.000
Liabilities,442226016.000,437033921.000,444146539.000,563702336.000,543816241.000,601078000.000,,,,800689000.000,,,,830604000.000,834366000.000,877205000.000
LiabilitiesAndStockholdersEquity,536844519.000,522005467.000,529843840.000,635536026.000,625891446.000,666874000.000,769076000.000,826176000.000,886031000.000,874082000.000,972222000.000,1037500000.000,997709000.000,829695000.000,833821000.000,883156000.000
LiabilitiesCurrent,426756016.000,430930421.000,444146539.000,547250784.000,543816241.000,584626000.000,683033000.000,739181000.000,795633000.000,783821000.000,885705000.000,951625000.000,917485000.000,815204000.000,818889000.000,877205000.000
LoansPayableToBank,,,,,6173700.000,,,,,,,,,,,
LoansPayableToBankCurrent,4641000.000,14241500.000,15740000.000,15840000.000,6173700.000,,,,,,,,,,,
LongTermDebt,,,,,,,,,,,,,,15400000.000,15477000.000,
LongTermDebtCurrent,,,,,,,,,,,,,,,,15080000.000
LongTermLoansFromBank,15470000.000,6103500.000,0.000,,,,,,,,,,,,,
MinorityInterest,,,,,,,,,,,,,,26369000.000,26442000.000,25686000.000
NotesPayable,,,,,,,,,,,,,,312000000.000,325000000.000,248000000.000
NotesPayableCurrent,,,,,,,,,,,,,,334139000.000,368754000.000,341894000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,6856.000,,,,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,2788086.000,3923000.000,,,,4933000.000,,,,2449000.000,3148000.000,2086000.000
OtherAdditionalCapital,3075356.000,3075356.000,3744304.000,3744304.000,3744304.000,4100000.000,,,,5700000.000,,,,6100000.000,,
OtherAssetsCurrent,48477204.000,44582436.000,45978428.000,55837854.000,54979033.000,56320000.000,56989000.000,54395000.000,60000000.000,65189000.000,68194000.000,71978000.000,78303000.000,19049000.000,20119000.000,20018000.000
OtherAssetsNoncurrent,,,,,,,,,,,,,2400000.000,,,
PayablesToCustomers,,,,,,,,,,,,,,2499000.000,2499000.000,2499000.000
PreferredStockParOrStatedValuePerShare,0.001,,,,,,,,,,,,,,,
PreferredStockSharesAuthorized,47658.000,,,,,,,,,,,,,,,
PreferredStockValue,0.000,,,,,,,,,,,,,,,
PrepaidExpenseNoncurrent,4516760.000,4466803.000,2893635.000,2589946.000,1390582.000,2232000.000,2425000.000,2568000.000,2343000.000,3012000.000,2261000.000,3010000.000,10049000.000,,,
PropertyPlantAndEquipmentGross,,,,,235270519.000,256680000.000,,,,326881000.000,,,,339631000.000,,
PropertyPlantAndEquipmentNet,163015224.000,173002050.000,190867621.000,197107187.000,210836395.000,227603000.000,234360000.000,253033000.000,262249000.000,285506000.000,290483000.000,307985000.000,326923000.000,273146000.000,281794000.000,274070000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,152745891.000,158847306.000,156318066.000,160787809.000,200972578.000,201252000.000,253169000.000,296407000.000,353131000.000,336363000.000,428084000.000,488964000.000,449555000.000,282968000.000,258335000.000,239010000.000
RetainedEarningsAccumulatedDeficit,21504066.000,10538616.000,9699710.000,11337414.000,5669321.000,3523000.000,6439000.000,5939000.000,8180000.000,5929000.000,3190000.000,2170000.000,-3489000.000,-101594000.000,-101063000.000,-88755000.000
SecuredDebtCurrent,,,,,,,,,,95000000.000,,,,,,
SecuredDebtOther,,,,,,,,,,24000000.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,-1318000.000,,,,,,,,,,
SharePrice,,,,,,,,,,0.050,,,1.000,,,
SharesOutstanding,,,0.000,,,,,,,,,,,,,
ShortTermBankLoansAndNotesPayable,168068315.000,196930884.000,225969421.000,256521610.000,325320242.000,295146000.000,442853000.000,475614000.000,416131000.000,424436000.000,552206000.000,601601000.000,601091000.000,695000000.000,687000000.000,659000000.000
ShortTermBorrowings,,,,,,397800000.000,557000000.000,624000000.000,690000000.000,688000000.000,793000000.000,843000000.000,837000000.000,360700000.000,318447000.000,317503000.000
StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,,,,,,4071000.000,4072000.000,4074000.000,4076000.000,5749000.000,5749000.000,5749000.000,5749000.000,,,
StockholdersEquity,,,,,,65796000.000,69591000.000,70543000.000,73530000.000,73393000.000,69649000.000,69007000.000,63356000.000,-27278000.000,-26987000.000,-19735000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,77916938.000,68269981.000,69245749.000,71833690.000,65623653.000,65796000.000,,,,73393000.000,,,,-909000.000,-545000.000,5951000.000
Supplies,,,,,,,,,,,,,,3907000.000,2773000.000,2195000.000
TaxesPayableCurrent,1385813.000,0.000,186326.000,1530600.000,241409.000,2344000.000,937000.000,,1034000.000,1849000.000,352000.000,997000.000,562000.000,1596000.000,1930000.000,5391000.000
TaxesPayableCurrentAndNoncurrent,,,,,,,,,,,,,,2765000.000,2702000.000,2302000.000
TemporaryEquityCarryingAmount,16701565.000,16701565.000,16451552.000,16451552.000,,,,,,,,,,,,
TemporaryEquityCarryingAmountAttributableToParent,,,,,,16452000.000,16452000.000,16452000.000,16868000.000,16868000.000,16868000.000,16868000.000,16868000.000,,,
TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,,,,,16451552.000,,,,,,,,,,,
TemporaryEquityLiquidationPreference,20250000.000,20250000.000,20000000.000,20000000.000,20000000.000,20250000.000,20250000.000,20250000.000,20250000.000,20250000.000,20250000.000,20250000.000,20250000.000,,,
TemporaryEquityParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,
TemporaryEquitySharesAuthorized,5400010.000,5400010.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,,,
TemporaryEquitySharesIssued,5400010.000,5400010.000,5333340.000,5333340.000,5333340.000,5333340.000,5333340.000,5333340.000,5333340.000,5333340.000,5333340.000,5333340.000,5333340.000,,,
TemporaryEquitySharesOutstanding,5400010.000,5400010.000,5333340.000,5333340.000,5333340.000,5333340.000,5333340.000,5333340.000,5333340.000,5333340.000,5333340.000,5333340.000,5333340.000,,,
TreasuryStockNumberOfSharesHeld,,,,,,117554.000,,,,,,,,,,
TreasuryStockShares,,,,,,,,,,126148.000,310424.000,310424.000,310424.000,425110.000,425110.000,425110.000
TreasuryStockValue,,,,,,134000.000,,,,143000.000,310000.000,310000.000,310000.000,449000.000,449000.000,449000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,,,,,,,10200000.000,15079000.000,14788000.000
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,,,,,,,,,,,,15000.000,,
ValueAddedTaxReceivable,,,,,,,,,,133.000,30000000.000,30000000.000,30000000.000,,,
ValueAddedTaxReceivableCurrent,34406640.000,53246555.000,55809560.000,76219573.000,37273246.000,51334000.000,76889000.000,93674000.000,31057000.000,46072000.000,18799000.000,16202000.000,9521000.000,44377000.000,54122000.000,62605000.000
ValueAddedTaxReceivableNoncurrent,,,,,,,,,,,,,,,1228000.000,794000.000
