,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
FiniteLivedIntangibleAssetsAccumulatedAmortization,821000.000,857000.000,893000.000,928000.000,964000.000,1000000.000
FiniteLivedIntangibleAssetsNet,1710000.000,1674000.000,1638000.000,1603000.000,1567000.000,1531000.000
InterestPayableCurrent,5000.000,6000.000,6000.000,16000.000,16000.000,16000.000
InventoryFinishedGoods,,,,60000.000,51000.000,
InventoryFinishedGoodsNetOfReserves,,,,,,19000.000
InventoryNet,168000.000,186000.000,177000.000,191000.000,189000.000,156000.000
InventoryRawMaterials,,,,126000.000,134000.000,
InventoryRawMaterialsNetOfReserves,,,,,,100000.000
InventoryValuationReserves,21000.000,,,,2000.000,35000.000
InventoryWorkInProcess,,,,5000.000,4000.000,
InventoryWorkInProcessNetOfReserves,,,,,,37000.000
Liabilities,6949000.000,7071000.000,6436000.000,6598000.000,6799000.000,7029000.000
LiabilitiesAndStockholdersEquity,2096000.000,1962000.000,1952000.000,1876000.000,1816000.000,1766000.000
LiabilitiesCurrent,3323000.000,3415000.000,2750000.000,2882000.000,3053000.000,3253000.000
NotesPayableCurrent,47000.000,45000.000,45000.000,33000.000,26000.000,19000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,84000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,35000.000
OtherAccruedLiabilitiesCurrent,,,,58000.000,77000.000,75000.000
OtherAssetsNoncurrent,17000.000,17000.000,17000.000,13000.000,14000.000,14000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,80000.000,23000.000,20000.000,11000.000,16000.000,24000.000
PropertyPlantAndEquipmentGross,,,,,,419000.000
PropertyPlantAndEquipmentNet,46000.000,44000.000,36000.000,30000.000,24000.000,22000.000
RetainedEarningsAccumulatedDeficit,-179848000.000,-180104000.000,-180394000.000,-180632000.000,-180893000.000,-181180000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,5975000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,0.072
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,14750000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,0.047
SharePrice,,,,0.010,0.010,0.003
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,0.000
StockholdersEquity,-4853000.000,-5109000.000,-4484000.000,-4722000.000,-4983000.000,-5263000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-4853000.000,-5109000.000,-4484000.000,-4722000.000,-4983000.000,-5263000.000
TemporaryEquityCarryingAmount,3626000.000,3656000.000,,,,
TemporaryEquityCarryingAmountAttributableToParent,,,3686000.000,3716000.000,3746000.000,3776000.000
TemporaryEquityParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
TemporaryEquitySharesAuthorized,0.000,0.000,0.000,0.000,0.000,0.000
TemporaryEquitySharesIssued,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
TemporaryEquitySharesOutstanding,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,0.000
