,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
DueToRelatedPartiesCurrent,62975.000,66708.000,83058.000,83058.000,135440.000,153390.000,171340.000,83058.000,207240.000,225190.000,243311.000,261502.000,243381.000
DueToRelatedPartiesNoncurrent,,,,,,1054744.000,,,,,,,
Liabilities,4644324.000,4795658.000,4681871.000,4770687.000,12229477.000,12537006.000,12815151.000,13104189.000,13459986.000,13772275.000,14133046.000,14350360.000,14803781.000
LiabilitiesAndStockholdersEquity,4064974.000,3536465.000,3152907.000,3117635.000,9564275.000,8938307.000,8716852.000,8692669.000,8678894.000,6669288.000,6783091.000,6645594.000,224501.000
LiabilitiesCurrent,4339597.000,4582051.000,4437487.000,4555499.000,5089084.000,5323271.000,12549880.000,12909315.000,13295149.000,13747473.000,14108244.000,14325558.000,14778979.000
LiabilitiesNoncurrent,,,244384.000,215188.000,7140393.000,7213735.000,265271.000,194874.000,164837.000,24802.000,24802.000,24802.000,24802.000
LitigationReserveCurrent,,,,,1000000.000,,,,,,,,
LongTermDebt,,,,,,,,8792709.000,8803992.000,8805491.000,8742709.000,8742709.000,8742709.000
LongTermDebtCurrent,227131.000,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,545000.000,545000.000,,,
LongTermDebtNoncurrent,,,,,7000000.000,7000000.000,,,,,,,
MinorityInterest,1499410.000,,,,,,,,,,,,
NotesPayable,,,,,8788709.000,8772709.000,8772709.000,8797709.000,8808709.000,8808709.000,8742709.000,8742709.000,8742709.000
NotesPayableCurrent,,1896709.000,1878709.000,1824709.000,1788709.000,1772709.000,8772709.000,8792709.000,8803992.000,8805491.000,8742709.000,8742709.000,8742709.000
NotesPayableRelatedPartiesClassifiedCurrent,958577.000,817500.000,817500.000,892500.000,897500.000,897500.000,897500.000,897500.000,897500.000,897500.000,907500.000,927655.000,981155.000
OilAndGasJointInterestBillingReceivablesCurrent,28183.000,,,,,,,,,,,,
OilAndGasPropertyFullCostMethodDepletion,,,,,,,,9998.000,11248.000,12498.000,13748.000,15000.000,16250.000
OilAndGasPropertyFullCostMethodNet,,,,,,,,8535718.000,8534468.000,6482777.000,6501398.000,6500146.000,14589.000
OilAndGasReclamationLiabilityNoncurrent,63311.000,24625.000,24802.000,24802.000,24802.000,24802.000,24802.000,24802.000,24802.000,24802.000,24802.000,24802.000,24802.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,18100.000,10055.000,,
PreferredStockParOrStatedValuePerShare,,,,,,0.001,0.001,,,,,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,1000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,,,,,,,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,,,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,5534.000,48385.000,32760.000,17135.000,20822.000,14385.000,7947.000,29936.000,22242.000,13625.000,6519.000,1781.000,65721.000
PropertyPlantAndEquipmentNet,3447281.000,3319367.000,2948560.000,2946575.000,9394812.000,8538216.000,8536968.000,,,,,,
RetainedEarningsAccumulatedDeficit,-6404837.000,-6662941.000,-7082112.000,-7358570.000,-8485720.000,-9967267.000,-10496867.000,-11022088.000,-11456660.000,-13883555.000,-14410523.000,-14765334.000,-21661098.000
SaleOfStockPricePerShare,,,,,,,,,,0.245,,,
SharePrice,,,,,0.190,,,,0.340,0.290,0.250,,
ShortTermBorrowings,1726578.000,,,,,,,,,,,,
StockholdersEquity,-2078760.000,-1259193.000,-1528964.000,-1653052.000,-2665202.000,-3598699.000,-4098299.000,-4411520.000,-4781092.000,-7102987.000,-7349955.000,-7704766.000,-14579280.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-579350.000,-1259193.000,-1528964.000,-1653052.000,-2665202.000,-3598699.000,-4098299.000,-4411520.000,-4781092.000,-7102987.000,-7349955.000,-7704766.000,-14579280.000
TaxesPayableCurrentAndNoncurrent,,,,,43452.000,43452.000,,,,,,,
ValuationAllowanceAmount,,,,,,758217.000,,,,,,,
